Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,34.07400,6.29900,27.77500,18.06100,18.36500,9.41000,9.41000,2.20600,7.20400,7.20400,7.20400,8.50700,8.54600,0.85000,0.84000,0.45420,0.95550,34.02760,26.05050,0.01140,2.34850,2.83140,0.29760,1.28170,35.88200,1.5843,1.5584
2024-06-30,33.29600,5.90500,27.39100,12.82700,13.14200,14.24900,14.24900,2.97000,11.27900,11.27900,11.27900,8.50230,8.54070,1.32000,1.32000,0.46880,1.05170,46.50460,36.81140,0.01250,3.89830,4.76510,0.45890,2.07090,33.85720,1.1322,1.0986
2024-03-31,31.64100,5.38100,26.26000,17.41300,17.73400,8.52600,8.52600,1.75800,6.76800,6.76800,6.76800,8.49300,8.51200,0.80000,0.80000,0.47700,0.97390,32.55690,25.84390,0.01080,2.41780,2.98180,0.28030,1.26450,32.77750,1.27090,1.26170
2023-12-31,26.25400,3.79100,22.46300,17.36500,17.71700,4.74600,4.74600,0.64900,4.09700,4.09700,4.09700,8.50800,8.53600,0.48000,0.47000,0.41310,0.90890,21.65250,18.69160,0.00910,1.47660,1.82740,0.16940,0.86660,32.60030,1.0158,0.8993
2023-09-30,30.53100,2.48900,28.04200,16.06300,16.41500,11.62700,11.62700,2.58300,9.04400,9.04400,9.04400,8.51800,8.55200,1.06000,1.06000,0.32000,0.60000,41.57990,32.34270,0.01170,3.53780,4.47680,0.37860,2.40580,29.99740,0.8697,0.8617
2023-06-30,29.40700,1.22300,28.18400,15.76900,16.12900,12.05500,12.05500,2.53100,9.52400,9.52400,9.52400,8.51210,8.52390,1.12000,1.12000,0.23960,0.51620,42.54310,33.61100,0.01190,3.70480,4.68540,0.40050,2.81720,30.01740,1.1207,1.1151
2023-03-31,28.89300,0.81700,28.07600,16.29500,16.65500,11.42100,11.42100,2.39800,9.02300,9.02300,9.02300,8.51100,8.52300,1.06000,1.06000,0.15240,0.29820,41.22660,32.57050,0.01150,3.52680,4.47380,0.37430,2.98930,30.01770,1.75040,1.74360
2022-12-31,30.31700,0.84600,29.47100,16.27400,16.67300,12.79800,12.79800,2.59900,10.19900,10.19900,10.19900,8.62300,8.62300,1.20000,1.20000,0.07890,0.25690,43.42570,34.60690,0.01170,4.16210,5.35310,0.40380,3.83360,28.77770,1.1142,1.0441
2022-09-30,29.23100,0.86200,28.36900,14.92500,15.32000,13.04900,13.04900,2.72500,10.32400,10.32400,10.32400,8.58800,8.58800,1.20000,1.20000,0.09380,0.28270,45.99740,36.39180,0.01070,4.44290,5.81780,0.38900,4.02620,27.27670,1.5465,1.4905
2022-06-30,26.77200,0.89200,25.88000,14.61700,15.00600,10.87400,10.87400,2.24400,8.63000,8.63000,8.63000,8.70600,8.70600,0.99000,0.99000,0.09070,0.21700,42.01700,33.34620,0.00960,3.49350,4.50130,0.32160,3.17650,28.64470,1.0608,1.0158
2022-03-31,22.53600,1.02400,21.51200,12.97300,13.28200,8.23000,8.23000,1.63100,6.59900,6.59900,6.59900,8.68400,8.68400,0.76000,0.76000,0.10550,0.23530,38.25770,30.67590,0.00780,2.57760,3.29440,0.24030,2.30570,29.40270,0.82460,0.91240
2021-12-31,24.30700,1.32400,22.98300,17.16900,17.45500,5.52800,5.52600,1.03100,4.49500,4.49500,4.49500,8.71500,8.71500,0.51000,0.51000,0.11310,0.25690,24.04390,19.55790,0.00820,1.65190,2.00750,0.16130,1.46510,31.35320,0.9563,0.8363
2021-09-30,24.75600,1.48200,23.27400,13.69100,13.97600,9.29800,9.29800,1.93800,7.36000,7.36000,7.36000,8.72100,8.72100,0.84000,0.84000,0.13390,0.31980,39.95020,31.62330,0.00830,2.72750,3.32510,0.26350,2.36250,30.97340,0.9779,0.9679
2021-06-30,26.58900,2.06400,24.52500,13.43400,13.73100,10.79400,10.79400,2.28600,8.50800,8.50800,8.50800,8.68000,8.68000,0.98000,0.98000,0.17040,0.31710,44.01220,34.69110,0.00910,3.19410,3.91020,0.31410,2.64990,30.54310,1.8591,1.8599
2021-03-31,25.28300,2.04500,23.23800,13.54100,13.83700,9.40100,9.40100,1.93000,7.47100,7.47100,7.47100,8.68700,8.68700,0.86000,0.86000,0.20300,0.37610,40.54250,32.21930,0.00870,2.90010,3.58260,0.28140,2.31140,29.55960,1.04040,1.03490
2020-12-31,27.49100,2.57000,24.92100,15.63900,15.95200,8.96900,8.78700,1.73800,7.04900,7.04900,7.04900,8.63900,8.63900,0.81000,0.81000,0.17240,0.35740,36.79490,29.51720,0.00930,2.73250,3.37920,0.27590,2.26130,29.62130,0.8646,0.8912
2020-09-30,26.33600,2.95800,23.37800,14.54700,14.86000,8.51800,8.51800,1.74700,6.77100,6.77100,6.77100,8.69500,8.69500,0.79000,0.79000,0.18200,0.42780,39.02330,31.01980,0.00870,2.63750,3.27040,0.27050,2.15750,29.49820,0.173,0.2394
2020-06-30,26.47800,3.24000,23.23800,15.68200,16.00500,7.23300,7.23300,1.43600,5.79700,5.79700,5.79700,8.65200,8.65200,0.67000,0.67000,0.21350,0.40610,34.96230,28.02110,0.00860,2.29870,2.86710,0.24030,1.80800,29.00070,0.918,0.8989
2020-03-31,25.07500,3.45400,21.62100,23.14200,23.45700,-1.83600,-1.83600,-0.61300,-1.22300,-1.22300,-1.22300,8.47800,8.47800,-0.14000,-0.14000,0.22500,0.39610,-10.41940,-6.94060,0.00810,-0.49520,-0.61890,-0.05610,-0.38370,28.48840,0.99270,0.96070
2019-12-31,21.98900,2.78300,19.20600,12.72200,12.87600,6.33000,6.33000,1.24900,5.08100,5.08100,5.08100,7.06200,7.06200,0.72000,0.72000,0.25920,0.52620,33.26150,26.69860,0.01110,2.68100,3.06990,0.29540,1.98620,26.77160,0.8443,0.7282
2019-09-30,22.63800,2.65200,19.98600,11.97000,12.12400,7.86200,7.86200,1.55200,6.31000,6.31000,6.31000,7.05700,7.05700,0.89000,0.89000,0.27920,0.61040,39.63500,31.81090,0.01140,3.39110,3.89710,0.36350,2.44440,26.30020,0.9743,0.9323
2019-06-30,22.27500,2.48500,19.79000,11.65200,11.81000,7.98000,7.98000,1.51400,6.46600,6.46600,6.46600,7.05300,7.05300,0.92000,0.92000,0.30210,0.56620,40.57970,32.88080,0.01170,3.57470,4.12980,0.38500,2.49490,25.69740,0.8558,0.8494
