Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,115.31100,83.79400,31.51700,2.86700,-1.89800,16.42000,15.09700,-8.89000,6.20700,-5.12900,11.33600,11.33600,,10.84700,21.85200,15.09700,15.29600,17.22700,0.71000,0.63000,1.37870,1.12370,-9.08640,27.33220,13.09240,13.09240,5.38280,9.40670,0.20390,2.00010,44.99880,-21.60760,-3.05930,2.00490,2.67210,-3.17730,0.4856,0.3075
2024-06-30,118.22500,85.51200,32.71300,8.32500,-32.66800,54.08300,-21.37000,-8.66300,-30.03300,18.82500,-48.85800,-48.85800,,-49.24400,-14.59000,-21.37000,15.09700,15.09700,-3.26000,-3.26000,1.35530,1.15170,-7.59410,27.67010,-18.07570,-18.07570,-25.40330,-41.65280,0.20400,1.95320,46.07910,76.17880,12.66750,-8.42910,-11.55250,-3.98010,0.6186,0.3507
2024-03-31,99.63300,76.89500,22.73800,2.87000,-1.63200,16.09800,6.64000,-4.88000,1.76000,0.20700,1.55300,1.55300,,1.13600,13.24400,6.64000,16.56200,18.76200,0.07000,0.06000,1.74960,0.99630,271.79620,22.82180,6.66450,6.66450,1.76650,1.14020,0.15650,1.84870,48.68330,84.40170,-0.44040,0.24390,0.30940,0.10670,0.08910,0.07410
2023-12-31,114.78600,83.89600,30.89000,1.80500,-25.75400,38.78000,-7.89000,-9.51000,-17.40000,-15.52200,-1.87800,-1.87800,,-2.34100,-1.44500,-7.89000,16.76100,16.76100,-0.08000,-0.08000,1.73720,0.98060,50.41450,26.91100,-6.87370,-6.87370,-15.15870,-2.03940,0.17600,1.88850,47.65560,-18.94870,0.54020,-0.28800,-0.36850,0.58990,1.6529,1.4679
2023-09-30,115.10400,81.32300,33.78100,2.35000,-30.60800,44.44000,-10.65900,-8.36600,-19.02500,17.47800,-36.50300,-36.50300,,-36.99900,-4.10100,-10.65900,16.27700,16.27700,-2.27000,-2.27000,1.76980,0.97570,40.14300,29.34820,-9.26030,-9.26030,-16.52850,-32.14400,0.17510,1.81190,49.67190,-293.57450,9.94660,-5.55330,-7.13550,0.74720,0.5701,0.3731
2023-06-30,121.23100,85.65400,35.57700,2.10600,-26.19100,40.40500,-4.82800,-4.39200,-9.22000,-6.52000,-2.70000,-2.70000,,-3.20000,1.75300,-4.82800,17.22100,17.22100,-0.19000,-0.19000,1.66790,0.91210,10.38110,29.34650,-3.98250,-3.98250,-7.60530,-2.63960,0.17220,1.93850,46.42650,-5.46790,0.75350,-0.38350,-0.48040,3.00290,1.2799,1.4082
2023-03-31,103.11000,78.32400,24.78600,1.77200,-8.19500,20.54800,4.23800,-7.75700,-3.51900,-1.57800,-1.94100,-1.94100,,-2.42100,10.80700,4.23800,17.20400,17.20400,-0.14000,-0.14000,1.72100,0.88590,7.76710,24.03840,4.11020,4.11020,-3.41290,-2.34800,0.14360,1.86500,48.25840,-2.93970,0.53900,-0.27030,-0.33530,3.79620,0.54380,0.36090
2022-12-31,120.27600,83.35000,36.92600,1.36700,-10.98000,28.54900,8.37700,-9.94800,-1.57100,-5.50300,3.93200,3.93200,,3.45900,15.58600,8.37700,16.99100,18.20400,0.21000,0.20000,1.68290,0.88360,7.59190,30.70110,6.96480,6.96480,-1.30620,2.87590,0.16150,1.96420,45.82010,5.69200,-1.06520,0.52810,0.66250,4.00690,0.9203,0.807
2022-09-30,120.63500,83.98500,36.65000,0.72200,-10.18100,22.11800,14.53200,-9.45900,5.07300,2.27500,2.79800,2.79800,,2.26000,20.67500,14.53200,17.03700,17.48200,0.13000,0.13000,1.53780,0.89260,8.31270,30.38090,12.04630,12.04630,4.20520,1.87340,0.16320,1.95590,46.01430,4.43940,-0.71270,0.37850,0.47670,3.67330,0.606,0.2767
2022-06-30,121.92400,83.83300,38.09100,0.83900,-9.50800,21.22400,16.86700,-10.74200,6.12500,1.20600,4.91900,4.91900,,4.39400,22.76700,16.86700,16.98600,18.69500,0.26000,0.24000,1.25940,0.89800,8.80060,31.24160,13.83400,13.83400,5.02360,3.60390,0.16370,1.92130,46.84250,8.27070,-1.20630,0.66060,0.84390,3.46730,0.7914,0.5291
2022-03-31,100.24200,73.76300,26.47900,0.86900,-0.17000,10.66500,15.81400,-11.61500,4.19900,1.45800,2.74100,2.74100,,2.22400,21.80000,15.81400,16.79600,19.50900,0.13000,0.11000,1.67740,0.90690,9.73830,26.41510,15.77580,15.77580,4.18890,2.21860,0.13720,1.96520,45.79640,4.92540,-0.69610,0.37510,0.45870,3.24750,0.43910,0.32770
2021-12-31,110.57800,76.46500,34.11300,0.88500,-2.20600,15.24700,18.86600,-13.02100,5.84500,3.92000,1.92500,1.92500,,1.44800,24.02000,18.86600,16.83600,21.24100,-0.08000,0.00000,1.58300,0.91610,10.92130,30.84970,17.06130,17.06130,5.28590,1.30950,0.15220,1.91820,46.91920,3.88230,-0.49790,0.26500,0.32570,2.94270,0.91,0.7234
2021-09-30,111.28000,75.71900,35.56100,0.87700,0.01400,12.58000,22.98100,-6.73800,16.24300,3.34900,12.89400,12.89400,,12.40500,28.25700,22.98100,16.38600,19.38400,0.75000,0.64000,1.54160,0.92190,11.80740,31.95630,20.65150,20.65150,14.59650,11.14760,0.15640,1.92130,46.84240,28.14550,-3.28640,1.81200,2.19760,2.74060,0.3127,0.2068
2021-06-30,107.33800,71.59100,35.74700,0.89400,-0.12900,11.92700,23.82000,-9.76900,14.05100,3.97700,10.07400,10.07400,,9.43200,29.16200,23.82000,16.08700,18.83700,0.58000,0.50000,1.23920,0.94590,17.48000,33.30320,22.19160,22.19160,13.09040,8.78720,0.15250,1.96270,45.85520,32.58190,-2.47190,1.43090,1.76310,1.88130,0.6092,0.4799
2021-03-31,88.76100,64.52700,24.23400,1.06200,-5.49800,15.42300,8.81100,-15.81500,-7.00400,-0.89500,-6.10900,-6.10900,,-6.54900,13.86800,8.81100,18.60200,18.60200,-0.35000,-0.35000,1.04490,0.96140,24.89390,27.30250,9.92670,9.92670,-7.89090,-7.37820,0.12840,1.94100,46.36830,-28.14690,1.46460,-0.88400,-1.08710,1.32940,1.04380,0.96080
2020-12-31,108.49400,75.30100,33.19300,0.47300,-0.48200,11.93000,21.26300,-7.54000,13.72300,9.18600,4.53700,4.53700,,4.06700,26.47000,21.26300,18.64700,18.64700,0.62000,0.24000,2.34640,0.84360,5.39360,30.59430,19.59830,19.59830,12.64860,3.74860,0.14120,1.85040,48.63920,4.50300,-1.34090,0.59040,0.70430,5.29200,0.8417,0.4473
2020-09-30,95.35600,71.08800,24.26800,0.43000,-2.29100,14.73300,9.53500,-7.77300,1.76200,0.45100,1.31100,1.31100,,0.79500,15.19700,9.53500,18.68300,27.68800,0.03000,0.03000,2.12800,0.85020,5.67420,25.44990,9.99940,9.99940,1.84780,0.83370,0.12590,1.75820,51.18870,1.36930,-0.38190,0.17310,0.20520,5.04510,0.4237,0.3236
2020-06-30,74.05500,64.40800,9.64700,0.65700,-30.31400,43.30200,-33.65500,-5.77200,-39.42700,-12.60500,-26.82200,-26.82200,,-27.17800,-31.27300,-33.65500,18.61600,27.59400,-1.46000,-1.46000,2.22680,0.85240,5.77490,13.02680,-45.44590,-45.44590,-53.24020,-36.69980,0.10000,1.57600,57.10510,-28.53280,7.78700,-3.62330,-4.21190,4.95330,-0.0792,-0.0752
2020-03-31,93.43300,71.55000,21.88300,0.52400,-81.79600,93.99400,-72.11100,-8.35600,-80.46700,-20.89000,-59.57700,-59.57700,,-60.15400,-63.68900,-72.11100,18.58200,18.58200,-2.18000,-3.27000,1.94830,0.82250,5.00350,23.42110,-77.17940,-77.17940,-86.12270,-64.38200,0.11050,1.61250,55.81500,-49.10210,17.21940,-7.04740,-8.71730,6.39340,0.50240,0.19970
2019-12-31,112.07700,78.82800,33.24900,0.52400,-41.05100,124.67300,-91.42400,-9.11000,-100.53400,-22.29300,-78.24100,-78.24100,-0.03800,-76.78200,23.42600,-91.42400,18.54900,18.54900,-2.71800,-3.86800,2.25490,0.74980,3.05140,29.66620,-81.57250,-81.57250,-89.70080,-68.50830,0.12730,1.66130,54.17410,-42.88680,21.52200,-8.88700,-10.73000,9.62110,1.2349,0.8456
2019-09-30,112.56100,77.23900,35.32200,0.53200,-0.33600,15.13900,20.18300,-8.63200,11.55100,3.04900,8.50200,8.50200,-1.23400,6.71100,27.67800,20.18300,18.60200,27.58100,0.26000,0.26000,2.51780,0.61420,1.59230,31.38030,17.93070,17.93070,10.26200,5.96210,0.10930,1.67410,53.75890,2.43550,-2.38570,0.82570,0.93950,18.41060,0.7972,0.5998
2019-06-30,113.08800,75.59000,37.49800,0.66000,-0.33800,15.31500,22.18300,-8.56300,13.62000,3.76900,9.85100,9.85100,0.08400,9.44200,29.39300,22.18300,18.51200,27.49000,0.34000,0.34000,2.51530,0.61740,1.61390,33.15830,19.61570,19.61570,12.04370,8.34930,0.11170,1.67900,53.60300,2.86180,-2.73050,0.97270,1.09480,18.15350,-0.0926,-0.2302
2019-03-31,93.68200,68.76800,24.91400,0.87600,-0.33200,12.99100,11.92300,-8.62800,3.29500,0.91100,2.38400,2.38400,-6.96200,-5.02500,18.34500,11.92300,18.47800,27.45600,-0.27200,-0.27200,2.01740,0.62500,1.66650,26.59420,12.72710,12.72710,3.51720,-5.36390,0.09250,1.66790,53.95950,0.71490,-0.64100,0.23530,0.26810,17.58600,0.21640,0.03540
