Date,revenue,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,4847.00000,4847.00000,2297.00000,,2189.00000,-347.00000,1842.00000,434.00000,1408.00000,1408.00000,1299.00000,2752.00000,2189.00000,1829.00000,1834.00000,0.71000,0.71000,0.46880,0.32220,0.69970,100.00000,45.16200,45.16200,38.00290,26.80010,0.01040,0.06550,1374.34300,3.70290,5.14040,0.30210,2.02130,25.80690,10.4133,10.3436
2024-06-30,4690.00000,4690.00000,2236.00000,,2092.00000,-345.00000,1747.00000,415.00000,1332.00000,1332.00000,1211.00000,2665.00000,2092.00000,1828.00000,1834.00000,0.66000,0.66000,0.42290,0.33810,0.73820,100.00000,44.60560,44.60560,37.24950,25.82090,0.01040,0.06440,1397.70600,3.83180,5.55020,0.29620,2.00600,24.03760,-2.3172,-2.3657
2024-03-31,4740.00000,4740.00000,2273.00000,,2109.00000,-311.00000,1798.00000,436.00000,1362.00000,1362.00000,1251.00000,2672.00000,2109.00000,1825.00000,1831.00000,0.69000,0.68000,0.42030,0.35030,0.73730,100.00000,44.49370,44.49370,37.93250,26.39240,0.01010,0.06660,1351.31000,4.09980,6.09940,0.29050,2.08650,23.21420,-0.73680,-0.81810
2023-12-31,4459.00000,4459.00000,2241.00000,,1850.00000,-656.00000,1194.00000,149.00000,1045.00000,1045.00000,926.00000,2434.00000,1850.00000,1824.00000,1831.00000,0.51000,0.51000,0.43250,0.38950,0.79790,100.00000,41.48910,41.48910,26.77730,20.76700,0.00900,0.06490,1385.96800,3.28960,5.03690,0.21190,1.55770,22.46110,10.9437,10.9101
2023-09-30,4606.00000,4606.00000,2603.00000,,1670.00000,-287.00000,1383.00000,258.00000,1125.00000,1125.00000,1017.00000,2225.00000,1670.00000,1821.00000,1827.00000,0.56000,0.56000,0.65800,0.39630,0.85630,100.00000,36.25710,36.25710,30.02610,22.07990,0.00970,0.02570,3504.13800,3.93450,6.44960,0.23670,1.79750,20.74560,-2.7455,-2.8761
2023-06-30,4656.00000,4656.00000,2380.00000,,1951.00000,-260.00000,1691.00000,397.00000,1294.00000,1294.00000,1173.00000,2483.00000,1951.00000,1820.00000,1825.00000,0.64000,0.64000,0.39380,0.37700,0.81600,100.00000,41.90290,41.90290,36.31870,25.19330,0.00910,0.07150,1259.57500,4.62870,7.76150,0.25300,2.17010,20.40610,-2.8086,-2.9404
2023-03-31,5116.00000,5116.00000,2429.00000,,2375.00000,-265.00000,2110.00000,507.00000,1603.00000,1603.00000,1533.00000,2872.00000,2375.00000,1834.00000,1842.00000,0.84000,0.83000,0.38260,0.35510,0.74520,100.00000,46.42300,46.42300,41.24320,29.96480,0.00960,0.08100,1111.57700,5.90290,10.18620,0.29930,2.84410,19.98480,5.30780,5.22150
2022-12-31,5497.00000,5497.00000,2341.00000,,2844.00000,-246.00000,2598.00000,630.00000,1968.00000,1968.00000,1821.00000,3368.00000,2844.00000,1885.00000,1894.00000,0.98000,0.97000,0.38490,0.36260,0.69600,100.00000,51.73730,51.73730,47.26220,33.12720,0.01000,0.08250,1090.26600,7.31540,12.40230,0.35670,3.42640,19.75440,-1.1113,-1.2182
2022-09-30,5500.00000,5500.00000,2252.00000,,2929.00000,-252.00000,2677.00000,657.00000,2020.00000,2020.00000,1884.00000,3543.00000,2929.00000,1887.00000,1895.00000,1.00000,0.99000,0.39420,0.36010,0.57620,100.00000,53.25450,53.25450,48.67270,34.25450,0.00950,0.07450,1208.60200,7.55310,12.49460,0.34970,3.48970,19.74370,4.7657,4.6419
2022-06-30,5093.00000,5093.00000,2252.00000,,2528.00000,-254.00000,2274.00000,481.00000,1793.00000,1793.00000,1652.00000,3223.00000,2528.00000,1896.00000,1904.00000,0.87000,0.87000,0.40860,0.32170,0.50460,100.00000,49.63680,49.63680,44.64950,32.43670,0.00800,0.06690,1345.31700,5.30180,7.63400,0.28120,2.73220,21.46040,-4.1709,-4.2975
