Date,revenue,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,3.38500,3.38500,11.32600,5.20300,,-13.14400,0.44200,-12.70200,,-12.70200,-12.70200,-12.70200,-12.40700,-13.14400,41.58800,41.58800,-0.31000,-0.31000,3.23330,-0.00870,-0.10520,100.00000,-388.30130,-388.30130,-375.24370,-375.24370,0.08050,,,114.16490,114.16500,-30.20120,115.15870,-0.26650,-0.3121,-0.3121
2024-06-30,9.19700,9.19700,15.30700,5.56000,,-11.67000,0.50800,-11.16200,,-11.16200,-11.16200,-11.16200,-11.41500,-11.67000,41.54400,41.54400,-0.27000,-0.27000,3.24780,0.58240,4.95830,100.00000,-126.88920,-126.88920,-121.36570,-121.36570,0.15500,,,-3100.68200,-3100.55000,-18.81060,-1294.89600,0.00870,-0.38,-0.3826
2024-03-31,3.39700,3.39700,17.46200,5.44500,,-19.51000,0.53200,-18.97800,,-18.97800,-18.97800,-18.97800,-17.81700,-19.51000,40.93800,40.93800,-0.46000,-0.46000,4.63840,0.07390,0.20730,100.00000,-574.33030,-574.33030,-558.66940,-558.66940,0.04600,,,-174.19020,-174.19010,-25.71720,-161.32270,0.26230,-0.54780,-0.54820
2023-12-31,4.28900,4.28900,19.41500,7.32400,,-22.45000,1.29500,-21.15500,,-20.95800,-20.95800,-20.95800,-21.72800,-22.45000,33.52400,33.52400,0.36000,0.36000,5.05850,0.01220,0.03290,100.00000,-523.43210,-523.43210,-493.23840,-488.64530,0.04790,,,-78.99140,-78.99140,-23.40260,-78.02680,0.65330,-0.806,-0.8256
2023-09-30,3.82700,3.82700,19.55100,6.62000,,-22.34400,0.94100,-21.40300,,-21.40300,-21.40300,-21.40300,-21.64900,-22.34400,40.28600,40.28600,-0.53000,-0.53000,7.53340,0.01000,0.02160,100.00000,-583.85160,-583.85160,-559.26310,-559.26310,0.03580,,,-46.22880,-46.22880,-20.04330,-45.76620,1.14870,-0.5205,-0.5251
2023-06-30,3.56000,3.56000,18.51800,6.00700,,-20.96500,1.17700,-19.78800,0.08800,-19.87600,-19.87600,-19.87600,-20.25000,-20.96500,40.25800,40.25800,-0.49000,-0.49000,6.79910,0.00900,0.02730,100.00000,-588.90450,-588.90450,-555.84270,-558.31460,0.02680,,,-29.79690,-29.79690,-14.94290,-29.52860,1.65640,0.9023,0.9034
2023-03-31,3.24300,3.24300,16.64100,9.57400,,-22.97200,-1.56100,-24.53300,0.10900,-24.64200,-24.64200,-24.64200,-20.98400,-22.97200,12.78400,12.78400,-1.93000,-1.93000,6.72820,0.00850,0.02240,100.00000,-708.35640,-708.35640,-756.49100,-759.85200,0.02080,,,-28.63020,-28.63020,-15.78280,-28.38610,2.13810,-1.99730,-2.00790
2022-12-31,3.73100,3.73100,18.08200,0.97100,,-15.32200,-1.41700,-16.73900,,-16.73900,-16.73900,-16.73900,-14.07500,-15.32200,2.12800,2.12800,-7.71000,-7.71000,2.77540,-0.32000,-0.25060,100.00000,-410.66750,-410.66760,-448.64660,-448.64660,0.05170,,,11.73270,11.73270,-23.19930,15.48750,-64.32370,-7.8787,-8.0855
2022-09-30,2.57800,2.57800,15.55700,3.77200,,-16.75100,-1.57600,-18.32700,,-18.32700,-18.32700,-18.32700,-15.33600,-16.75100,2.18900,2.18900,-8.37000,-8.37000,5.54430,,,100.00000,-649.76720,-649.76720,-710.89990,-710.89990,0.01290,0.18030,499.11950,-11.10530,-11.10530,-9.17620,-11.10530,16.27850,-4.3726,-5.3674
2022-06-30,2.70300,2.70300,14.21200,2.42400,,-13.93300,-0.91500,-14.84800,,-14.84800,-14.84800,-14.84800,-13.00600,-13.93300,2.06200,2.06200,-7.20000,-7.20000,4.88740,,,100.00000,-515.46420,-515.46420,-549.31560,-549.31560,0.01530,0.19140,470.11100,-10.43000,-10.43000,-8.42860,-10.43000,14.27410,-6.9509,-7.4503
2022-03-31,0.82200,0.82200,8.76700,2.21100,,-10.15600,-1.15600,-11.31200,,-11.31200,-11.31200,-11.31200,-9.31500,-10.15600,2.06000,2.06000,-5.49000,-5.49000,21.31660,,,100.00000,-1235.52300,-1235.52300,-1376.15600,-1376.15600,0.00360,0.40060,224.67150,-6.54640,-7.79960,-5.00890,-6.54640,17.32610,16.79810,16.30920
2021-12-31,20.00000,20.00000,7.03900,8.59600,4.60000,8.95900,-0.01500,8.94400,0.00000,8.94400,8.94400,8.94400,8.97000,8.95900,9.11620,9.11620,2.76310,2.76310,17.77360,,,100.00000,44.79500,44.79500,44.72000,44.72000,0.08310,0.81660,110.21850,5.20880,6.21340,3.71510,5.20880,17.21710,-1.9563,-1.9563
2021-09-30,,,4.96700,8.69900,114.00000,63.11200,0.00100,63.11300,-8.56100,71.67400,71.67400,71.67400,94.82200,63.11200,9.83890,10.05090,7.20000,7.20000,15.91870,,,,,,,,,,,44.51580,53.79150,30.41270,44.51580,16.14410,-0.8538,-0.8487
