Date,revenue,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,,,18.07800,6.04800,-24.12600,-0.06000,-24.18600,,-24.18600,-24.18600,-24.18600,-24.01300,-24.12600,23.99400,23.99400,-1.01000,-1.01000,19.85060,,,,,,,,,-10.82180,-10.82180,-10.28570,-10.82180,9.31110,-0.05950,-0.06560
2021-12-31,20.00000,20.00000,18.83300,6.03300,-4.86600,-0.07500,-4.94100,1.99900,-6.94000,-6.94000,-6.94000,-4.76200,-4.86600,23.33400,23.33400,-0.30000,-0.30000,21.22570,100.00000,-24.33000,-24.33000,-24.70500,-34.70000,0.07840,1.11110,81.00000,-2.85390,-2.85390,-2.71890,-2.85390,10.14280,-0.8407,-0.8475
2021-09-30,,,14.83200,5.36500,-20.19700,-0.13800,-20.33500,-0.03800,-20.29700,-20.29700,-20.29700,-20.09400,-20.19700,23.36200,23.36200,-0.87000,-0.87000,20.52420,,,,,,,,,-9.29020,-9.29020,-8.82620,-9.29020,9.33790,-0.6152,-0.6214
2021-06-30,0.10000,0.10000,9.98300,5.65800,-15.54100,-0.08100,-15.62200,,-15.62200,-15.62200,-15.62200,-15.45000,-15.54100,23.30600,23.30600,-0.67000,-0.67000,32.05640,100.00000,-15541.00000,-15541.00000,-15622.00000,-15622.00000,0.00040,1.00000,90.00000,-6.62920,-6.62920,-6.41660,-6.62920,10.10140,-0.7553,-0.7771
2021-03-31,,,11.49500,4.27400,-15.76900,-0.06600,-15.83500,0.05000,-15.88500,-15.88500,-15.88500,-15.68900,-15.76900,23.23000,23.23000,-0.68000,-0.68000,28.60130,,,,,,,,,-6.39560,-6.39560,-6.16340,-6.39560,10.67300,-0.45220,-0.46130
2020-12-31,,,9.67400,3.61700,-13.29100,2.61500,-10.67600,,-10.67600,-10.67600,-9.87000,-13.21600,-13.29100,15.50600,15.50600,3.40000,3.40000,37.26700,,,,,,,,,-4.07920,-4.07920,-3.96220,-4.07920,11.28450,-0.9468,-0.9542
2020-09-30,,,8.39500,3.55300,-11.94800,-0.08800,-12.03600,,-12.03600,-12.03600,-12.03600,-11.87600,-11.94800,20.17600,20.17600,-0.60000,-0.60000,19.98770,,,,,,,,,-9.20480,-9.20480,-8.70620,-9.20480,6.47770,-0.4085,-0.4085
2020-06-30,,,7.26400,3.65000,-10.91400,0.15700,-10.75700,,-10.75700,-10.75700,-10.75700,-10.84600,-10.91400,17.62400,17.62400,-0.62000,-0.62000,17.90660,,,,,,,,,-7.60960,-7.60960,-7.15050,-7.60960,7.01270,2.2449,2.3042
2020-03-31,,,8.52700,1.97700,-10.50400,-1.56000,-12.06400,-0.17200,-11.89200,-11.89200,-12.69800,-10.44100,-10.50400,2.48400,2.48400,-5.11000,-5.11000,6.62510,,,,,,,,,47.82240,-23.38410,-19.62640,-23.38410,20.40730,-3.26890,-3.33980
2019-12-31,2.50000,2.50000,4.16100,1.06700,-2.72800,-0.02300,-2.75100,0.00000,-2.75100,-2.75100,-2.75100,-2.66900,-2.72800,2.32700,2.32700,-1.32000,-1.32000,1.99000,100.00000,-109.12000,-109.12000,-110.04000,-110.04000,0.22820,,,14.14690,-555.75770,-25.11180,-555.75760,0.20370,-2.3935,-2.402
2019-09-30,2.50000,2.50000,3.85400,0.97200,-2.32600,-1.22300,-3.54900,,-3.54900,-3.54900,-3.99900,-2.27100,-2.32600,2.34300,2.34300,-1.71000,-1.71000,,100.00000,-93.04000,-93.04000,-141.96000,-159.96000,,,,,,,,,-1.1838,-1.217
2019-06-30,2.50000,2.50000,4.49700,0.65400,-2.65100,-0.20200,-2.85300,,-2.85300,-2.85300,-3.30300,-2.60200,-2.65100,2.28800,2.28800,-1.44000,-1.44000,,100.00000,-106.04000,-106.04000,-114.12000,-132.12000,,,,,,,,,-2.1847,-2.2595
2019-03-31,2.50000,2.50000,4.86700,0.49100,-2.85800,-0.32500,-3.18300,,-3.18300,-3.18300,-3.63300,-2.81300,-2.85800,2.25800,2.25800,-1.61000,-1.61000,,100.00000,-114.32000,-114.32000,-127.32000,-145.32000,,,,,,,,,-1.11290,-1.11290
