Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,70.00500,11.69800,58.30700,0.83300,48.09600,48.92900,9.37800,2.31500,11.69300,-0.92700,12.62000,12.72400,12.72400,9.37800,9.37800,13.65800,13.65800,0.93000,0.93000,1.09360,0.12200,0.21000,83.28980,13.39620,13.39620,16.70310,18.17580,0.22810,,,16.39840,16.42420,4.14550,14.39760,5.71880,0,0
2024-06-30,67.73200,10.54400,57.18800,1.05400,45.58500,46.63900,10.54900,1.62700,12.17600,-0.01100,12.18700,11.31800,11.31800,10.54900,10.54900,13.70600,13.70600,0.82500,0.82500,1.25830,0.15040,0.25720,84.43280,15.57460,15.57460,17.97670,16.71000,0.22490,,,17.06420,17.10000,3.75780,14.49740,4.84410,0,0
2024-03-31,72.46800,10.68700,61.78100,0.97100,46.27600,47.24700,14.53400,1.86600,16.40000,-0.05400,16.45400,15.61500,15.61500,14.53400,14.53400,13.71400,13.71400,1.14000,1.14000,1.16290,0.19300,0.33650,85.25280,20.05580,20.05580,22.63070,21.54740,0.24200,,,28.38940,28.44320,5.21370,22.90930,4.01130,0.00000,
2023-12-31,77.13300,10.48100,66.65200,1.08500,48.72500,49.81000,16.84200,8.44300,25.28500,2.76600,22.51900,22.01000,22.01000,16.84200,16.84200,13.79890,13.79890,1.60400,1.60400,1.02140,0.27530,0.52010,86.41180,21.83500,21.83500,32.78100,28.53510,0.25850,,,56.71220,56.91310,7.37640,41.10030,2.82830,1.4371,1.3795
2023-09-30,71.90700,8.79000,63.11700,1.15300,45.23900,46.39200,16.72500,1.95900,18.68400,-0.15300,18.83700,18.04300,18.04300,16.72500,16.72500,13.76000,13.76000,1.31100,1.31100,0.92870,0.46290,1.15340,87.77590,23.25920,23.25920,25.98360,25.09210,0.24790,,,99.24640,100.32810,6.22030,53.30280,1.32240,0,0
2023-06-30,72.58700,8.20400,64.38300,1.10200,41.79300,42.89500,21.48800,1.92200,23.41000,-0.19400,23.60400,23.98000,23.98000,21.48800,21.48800,13.84200,13.84200,1.73000,1.73000,0.84280,1.00460,-287.56410,88.69770,29.60310,29.60310,32.25100,33.03620,0.25210,,,-30740.51000,-7401.16800,8.32700,140.88480,-0.00570,0,0
2023-03-31,82.54400,9.92400,72.62000,1.41000,45.29300,46.70300,25.91700,1.92700,27.84400,1.12600,26.71800,26.22500,26.22500,25.91700,25.91700,13.85280,13.85280,1.89500,1.89500,0.74360,-1.93880,-0.85050,87.97730,31.39780,31.39780,33.73230,31.77090,0.25470,,,-88.89830,-88.38300,8.09240,-261.25720,-2.12950,0.00000,
2022-12-31,76.21000,9.66400,66.54600,0.91100,43.30700,44.21800,22.32800,1.23100,23.55900,0.49100,23.06800,24.19600,24.13200,22.32800,22.32800,13.68000,13.68000,1.73300,1.73300,0.65560,-0.60590,-0.47900,87.31930,29.29800,29.29800,30.91330,31.66510,0.23090,,,-43.93370,-43.75960,7.33220,-70.55260,-3.97560,0.0971,0.0636
2022-09-30,81.00200,11.93500,69.06700,1.62100,44.07100,45.69200,23.37500,0.94800,24.32300,0.59400,23.72900,23.62900,23.62900,23.37500,23.37500,13.96300,13.96300,1.69200,1.69200,0.61560,-0.39190,-0.35270,85.26580,28.85730,28.85730,30.02770,29.17090,0.23860,,,-30.93570,-30.83160,6.96090,-43.05970,-5.49270,0,0
2022-06-30,82.85800,13.62100,69.23700,1.72900,50.70200,52.43100,16.80600,0.90200,17.70800,0.54500,17.16300,17.10500,17.11300,16.80600,16.80600,13.57000,13.57000,1.26000,1.26000,0.58850,-0.28170,-0.27200,83.56100,20.28290,20.28290,21.37150,20.65340,0.22560,,,-15.48150,-15.43550,4.65630,-19.84220,-7.88690,0,0
2022-03-31,96.74800,15.25700,81.49100,1.94900,52.60200,54.55100,26.94000,1.50300,28.44300,0.10900,28.33400,28.30000,28.49400,26.94000,26.94000,13.30000,13.30000,2.14000,2.14000,0.62240,-0.25880,-0.25170,84.23020,27.84550,27.84550,29.39910,29.45180,0.24550,,,-21.40240,-21.33800,7.17980,-26.94030,-9.94570,0.00000,
2021-12-31,97.70000,14.82400,82.87600,1.81000,65.70300,67.51300,15.36300,5.78500,21.14800,-3.22800,24.37600,23.63500,24.13000,15.36300,15.36300,13.45600,13.45600,2.80700,2.80700,0.59110,-0.21870,-0.21760,84.82700,15.72470,15.72470,21.64590,24.69810,0.24010,,,-14.85140,-14.81110,5.80940,-18.09900,-11.93160,-4.3529,-4.5125
2021-09-30,92.36200,12.89700,79.46500,2.17000,64.66600,66.83600,12.62900,2.01100,14.64000,0.17200,14.46800,14.40100,14.79000,12.62900,12.62900,168.22500,168.22500,0.08800,0.08800,0.56650,-0.19830,-0.19890,86.03650,13.67340,13.67340,15.85070,16.01310,0.22990,,,-8.01250,-7.90030,3.58430,-9.60130,-1.06840,0,0
2021-06-30,97.49800,15.06800,82.43000,2.90800,77.56100,80.46900,1.96100,1.53200,3.49300,0.03100,3.46200,3.41900,3.53200,1.96100,1.96100,13.45840,13.45840,0.26000,0.26000,0.55080,-0.13060,-0.14150,84.54530,2.01130,2.01130,3.58260,3.62260,0.22810,,,-1.76620,-1.74280,0.79980,-1.99690,-14.38350,0,0
2021-03-31,105.97100,16.24300,89.72800,2.73500,99.01500,101.75000,-12.02200,3.75300,-8.26900,-0.05300,-8.21600,-8.13200,-8.07900,-12.02200,-12.02200,13.45800,13.45800,-0.60000,-0.60000,0.62140,-0.13730,-0.14650,84.67220,-11.34460,-11.34460,-7.80310,-7.62380,0.22710,,,4.21810,4.16680,-1.74270,4.79730,-14.32470,0.00000,
2020-12-31,105.62800,17.88200,87.74600,2.18000,118.42900,120.60900,-32.86300,18.21200,-14.65100,0.15300,-14.80400,-14.52100,-14.46600,-32.86300,-32.86300,13.50820,13.50820,-1.07000,-1.07000,0.70790,-0.15280,-0.15930,83.07080,-31.11210,-31.11210,-13.87040,-13.69520,0.21140,,,7.81680,7.72260,-2.90560,9.01090,-13.80310,-2.1402,-2.281
2020-09-30,79.77400,13.68700,66.08700,2.73400,95.07500,97.80900,-31.72200,7.39100,-24.33100,0.05400,-24.38500,-24.41500,-24.40300,-31.72200,-31.72200,13.45800,13.45800,-1.81500,-1.81500,0.75660,-0.17890,-0.18100,82.84280,-39.76480,-39.76480,-30.49990,-30.59020,0.15550,,,14.90550,14.88720,-4.75810,17.57170,-12.17080,0,0
2020-06-30,72.53700,14.09600,58.44100,2.26000,77.00100,79.26100,-20.82000,2.95600,-17.86400,-0.03200,-17.83200,-17.85600,-17.86200,-20.82000,-20.82000,13.49800,13.49800,-1.32500,-1.32500,0.82220,-0.23220,-0.22300,80.56720,-28.70260,-28.70260,-24.62740,-24.62470,0.13930,,,13.43860,13.41670,-3.42860,16.55850,-9.87270,0,0
2020-03-31,79.80700,13.68700,66.12000,3.02200,77.16000,80.18200,-14.06200,4.61400,-9.44800,-0.21100,-9.23700,-9.25900,-9.25200,-14.06200,-14.06200,13.61800,13.61800,-0.67500,-0.67500,0.87610,-0.30670,-0.27600,82.84990,-17.62000,-17.62000,-11.83860,-11.59300,0.14860,,,8.31800,8.30700,-1.72450,10.86920,-8.18190,0.00000,
2019-12-31,76.78700,14.35300,62.43400,3.39500,80.39100,83.78600,-21.35200,1.67000,-19.68200,,-20.03200,-19.89600,-19.88500,-21.35200,-21.35200,13.66010,13.66010,-1.45500,-1.45500,0.91280,-0.35420,-0.30560,81.30800,-27.80680,-27.80680,-25.63200,-25.89630,0.13470,,,18.75940,18.72950,-3.49010,25.40410,-7.78350,-5.6103,-5.8638
2019-09-30,73.76800,15.90100,57.86700,3.69600,72.82100,76.51700,-18.65000,0.49800,-18.15200,,-18.15200,-18.16200,-18.13500,-18.65000,-18.65000,13.64200,13.64200,-1.33000,-1.33000,0.96290,-0.55420,-0.41410,78.44460,-25.28200,-25.28200,-24.60690,-24.58380,0.13190,,,23.00010,22.96690,-3.24740,35.74560,-5.79230,0,0
2019-06-30,80.50800,13.93700,66.57100,3.50300,69.13700,72.64000,-6.06900,4.36500,-1.70400,,-1.70400,-1.87700,-1.86400,-6.06900,-6.06900,13.66200,13.66200,-0.13500,-0.13500,1.01610,-0.74090,-0.49160,82.68870,-7.53840,-7.53840,-2.11660,-2.31530,0.14160,,,2.61920,2.61400,-0.33020,4.55980,,0,0
