Date,research-development-expenses,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,30.62900,7.92300,-38.55200,3.30300,-35.24900,-35.24900,-35.24900,-35.24900,-38.24300,-38.55200,70.66760,70.66760,-0.50000,-0.50000,23.52340,-12.64440,-12.64440,-11.70670,-12.64440,3.94480,-0.5002,-0.5002
2024-06-30,27.80500,7.90700,-35.71200,3.76200,-31.95000,-31.95000,-31.95000,-31.95000,-35.39600,-35.71200,70.55500,70.55500,-0.45000,-0.45000,14.19200,-11.37840,-11.37840,-10.33340,-11.37840,3.97370,-0.2525,-0.253
2024-03-31,33.74700,8.02100,-41.76800,3.19600,-38.57200,-38.57200,-38.57200,-38.57200,-41.36000,-41.76800,61.83000,61.83000,-0.62000,-0.62000,22.00080,-12.56430,-12.56430,-11.61530,-12.56430,4.35490,-0.77030,-0.77310
2023-12-31,42.02000,8.32600,-50.34600,3.59300,-46.75300,-46.75300,-46.75300,-46.75300,-49.94300,-50.34600,58.54300,58.54300,-0.79000,-0.79000,11.87270,-19.16710,-19.16710,-16.83620,-19.16710,4.11760,-0.8935,-0.8972
2023-09-30,49.75000,8.20100,-57.95100,3.92400,-54.02700,-54.02700,-54.02700,-54.02700,-57.68600,-57.95100,58.88040,58.88040,-0.92000,-0.92000,11.75570,-19.04770,-19.04770,-16.79420,-19.04770,4.80970,-0.5812,-0.582
2023-06-30,48.56000,8.58500,-57.14500,3.89400,-53.25100,-53.25100,-53.25100,-53.25100,-57.00600,-57.14500,58.55700,58.55700,-0.91000,-0.91000,17.30560,-16.24460,-16.24460,-15.26850,-16.24460,5.58310,-0.8332,-0.8365
2023-03-31,35.43700,7.11500,-42.55200,3.62100,-38.93100,-38.93100,-38.93100,-38.93100,-42.41800,-42.55200,57.63900,57.63900,-0.68000,-0.68000,23.43630,-10.47610,-10.47610,-10.00360,-10.47610,6.36890,-0.53650,-0.53750
2022-12-31,30.18500,8.38600,-38.57100,3.35700,-35.21400,-35.21400,-35.21400,-35.21400,-38.42100,-38.57100,52.47100,52.47100,-0.64000,-0.64000,20.21440,-9.95040,-9.95040,-9.48140,-9.95040,6.21080,-0.8855,-0.8876
2022-09-30,25.46800,5.95200,-31.42000,0.95800,-30.46200,-30.46200,-30.46200,-30.46200,-31.29300,-31.42000,51.66800,51.66800,-0.59000,-0.59000,11.73240,-7.94250,-7.94250,-7.24520,-7.94250,6.77300,-0.4557,-0.4575
2022-06-30,14.67600,5.72200,-20.39800,0.38000,-20.01800,-20.01800,-20.01800,-20.01800,-20.29500,-20.39800,50.84800,50.84800,-0.39000,-0.39000,14.26920,-8.23270,-8.23270,-7.63510,-8.23270,4.77710,-0.2896,-0.2902
2022-03-31,17.40900,5.33800,-22.74700,0.01500,-22.73200,-22.73200,-22.73200,-22.73200,-22.65700,-22.74700,50.58530,50.58530,-0.45000,-0.45000,14.47390,-8.77270,-8.77270,-8.17840,-8.77270,5.10790,-0.25160,-0.25230
2021-12-31,13.82400,4.00200,-17.82600,0.05800,-17.76800,-17.76800,-17.76800,-17.76800,-17.81000,-17.82600,12.82600,12.82600,16.05000,16.05000,21.41330,-6.36390,-6.36390,-6.09570,-6.36390,5.53870,2.9387,2.9714
2021-09-30,10.54500,2.24200,-12.78700,0.01300,-12.77400,-12.77400,-12.77400,-12.77400,-12.77800,-12.78700,4.02600,4.02600,-3.17000,-3.17000,12.33460,14.57870,14.57870,-8.58990,14.57870,-21.59220,-2.3716,-2.4217
2021-06-30,9.51100,1.67500,-11.18600,-4.37300,-15.55900,-15.55900,-15.55900,-15.55900,-11.18200,-11.18600,3.60900,3.60900,-4.31000,-4.31000,,,,,,,-2.4085,-2.4115
2021-03-31,24.60100,0.74700,-25.34800,-12.29700,-37.64500,-37.64500,-37.64500,-39.19700,-25.34700,-25.34800,2.57600,2.57600,-15.22000,-15.22000,,,,,,,-1.17200,-1.17200
2020-12-31,,,,,,,,,,,,,,0.00000,,,,,,,2.1546,2.1546
2020-09-30,1.99000,0.24500,-2.23500,-4.92000,-7.15500,-7.15500,-7.15500,-7.15500,-2.23500,-2.23500,1.99900,1.99900,-3.58000,-3.58000,,,,,,,-2.1546,-2.1546
