Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2021-12-31,2493.53600,624.99180,1868.54400,1490.49600,1490.49520,378.04860,378.04820,97.11390,280.93430,280.93430,,267.11990,241.47200,241.47200,0.92100,0.92100,0.46220,2.57880,20.23220,14.29560,0.00500,1.15920,1.19170,0.07470,0.62340,99.85940,-1.077,-1.2226
2021-09-30,2521.89800,573.38240,1948.51600,1040.53000,1040.53060,907.98560,907.98560,248.46880,659.51680,659.51680,,608.71040,241.66700,241.66700,2.51760,2.51760,0.46270,2.56060,46.59880,31.23970,0.00560,2.91150,2.99420,0.18810,1.56430,93.33760,13.5718,13.2537
2021-06-30,2589.08000,612.29970,1976.78000,1008.39200,1008.39230,968.38750,968.38740,231.84180,736.54560,736.54560,,663.13800,240.66700,240.66700,2.75400,2.75400,0.44460,2.39320,48.98810,33.54640,0.00520,2.90620,2.98850,0.19430,1.61400,105.26910,-22.9728,-22.8719
2021-03-31,2582.09500,636.76710,1945.32800,1097.74300,1097.74290,847.58570,847.58580,200.60550,646.98030,646.98030,,600.39270,240.66700,240.66700,2.43540,2.43540,0.42700,2.34360,43.57030,30.86330,0.00520,2.64500,2.72390,0.17280,1.51550,101.59870,4.20320,4.16050
2020-12-31,3386.56300,1037.75200,2348.81100,1874.07300,1874.07200,474.73880,474.73900,116.20920,358.52970,358.52970,,318.73390,240.75600,240.75600,1.13520,1.13520,0.43700,2.43350,20.21190,13.57000,0.00640,1.45700,1.50150,0.09760,0.82030,102.20800,8.748,8.5069
2020-09-30,2137.01700,627.99600,1509.02100,968.23680,968.23700,540.78420,540.78400,123.41200,417.37200,417.37200,,372.74000,240.66700,240.66700,1.54800,1.54800,0.46490,2.15770,35.83680,24.70080,0.00500,1.99060,2.05330,0.13700,1.06520,87.08820,-3.3089,-3.4186
2020-06-30,2079.37600,747.43920,1331.93700,1106.94800,1106.94780,224.98880,224.98880,51.97920,173.00960,173.00960,,104.39680,240.66700,240.66700,0.43440,0.43440,0.45230,2.18720,16.89190,7.83800,0.00440,0.83980,0.86740,0.05690,0.46000,85.56940,11.7312,11.6259
2020-03-31,2656.30800,832.68400,1823.62400,1221.53400,1221.53400,602.09060,602.09040,155.87360,446.21680,446.21680,,407.76240,241.00000,241.00000,1.69440,1.69440,0.46340,2.32830,33.01620,22.36000,0.00600,2.16150,2.23280,0.14750,1.15980,85.74650,-3.37990,-3.40770
2019-12-31,2437.14100,976.29640,1460.84500,1195.73600,1195.73560,265.10890,265.10800,73.77230,191.33580,191.33590,,172.58730,228.49600,228.49600,0.64500,0.64500,0.42700,1.95580,18.14760,11.81420,0.00470,0.86730,0.89700,0.06110,0.49690,91.63520,-0.1441,-1.0468
2019-09-30,2414.52500,964.57360,1449.95200,913.73600,913.73640,536.21580,536.21600,108.92960,427.28640,427.28640,,385.95040,227.33300,227.33300,1.69920,1.69920,0.46640,2.17380,36.98160,26.61820,0.00490,2.19970,2.26440,0.14410,1.17370,80.68360,-2.9167,-3.2507
2019-06-30,2809.43700,1077.74700,1731.68900,919.64430,919.64500,812.04490,812.04480,220.35420,591.69060,591.69060,,549.89910,226.66700,226.66700,2.42730,2.42730,0.45850,2.18880,46.89320,31.75510,0.00540,2.87870,2.96200,0.18290,1.55870,90.65940,15.9273,15.6946
2019-03-31,2659.92200,1034.22900,1625.69300,882.46440,882.46400,743.22900,743.22900,190.15290,553.07610,553.07610,,511.82010,221.66700,221.66700,2.30850,2.30850,0.42330,2.13470,45.71770,31.48320,0.00520,2.76790,2.85100,0.17800,1.59640,88.13330,-5.78260,-5.91080
2018-12-31,2964.89800,1074.04900,1890.84900,1672.72800,1672.72700,218.12180,218.12050,59.69180,158.42870,158.42880,,118.88570,224.42400,224.42400,0.52690,0.52690,0.42470,2.15100,11.53560,6.28740,0.00620,0.80310,0.82560,0.05180,0.46210,87.54260,24.9123,24.7287
2018-09-30,2470.63600,939.68910,1530.94700,787.73760,787.73790,743.20920,743.20920,199.12680,544.08240,544.08240,,504.30690,224.33000,224.33000,2.24900,2.24900,0.41990,2.00650,48.54570,32.94090,0.00520,2.75890,2.83930,0.18330,1.60040,87.51920,4.4971,4.3986
2018-06-30,2481.92600,874.21140,1607.71500,711.76770,711.76760,895.94710,895.94730,246.33090,649.61650,649.61640,,610.55460,224.33000,224.33000,2.72160,2.72160,0.43090,2.15420,55.72800,37.97660,0.00550,3.43770,3.54810,0.22100,1.95630,83.86230,-1.1654,-1.2721
2018-03-31,2091.52500,736.40880,1355.11600,692.06670,692.06720,663.04960,663.04980,171.66150,491.38830,491.38830,,457.31880,224.33300,224.33300,2.03850,2.03850,0.38970,1.84780,48.92940,33.74760,0.00490,2.75800,2.80480,0.17890,1.68310,79.06770,8.43130,8.36720
2017-12-31,2596.92000,891.72370,1705.19600,1500.25300,1500.25230,204.94360,204.94450,24.69650,180.24800,180.24800,,-22.46240,224.30000,224.30000,0.61710,0.61710,0.41820,2.24080,12.01880,-1.31730,0.00580,0.93560,0.95980,0.06080,0.54430,85.84790,-2.6346,-2.7705
2017-09-30,2345.92700,752.64570,1593.28200,1258.80700,1258.80730,334.47440,334.47420,79.39080,255.08340,255.08340,,216.94320,224.33000,224.33000,0.96000,0.96000,0.44180,2.24670,20.99280,13.61610,0.00560,1.37470,1.41060,0.08920,0.76740,82.34710,-11.1971,-11.4368
2017-06-30,2239.76300,736.40880,1503.35500,962.16830,962.16820,541.18630,541.18620,121.53060,419.65560,419.65560,,377.39790,224.33000,224.33000,1.68210,1.68210,0.43430,2.14730,35.99860,25.10370,0.00530,2.28340,2.34150,0.14750,1.29160,81.56230,-1.5532,-1.7233
2017-03-31,2030.27900,738.92880,1291.35100,545.58360,545.58320,745.76700,745.76700,167.30910,578.45790,578.45790,,529.38630,224.33000,224.33000,2.35980,2.35980,0.45060,2.14100,57.75090,40.99480,0.00460,3.12510,3.19840,0.20670,1.71700,82.14730,7.11910,7.01820
2016-12-31,1823.48700,600.91970,1222.56700,1099.05600,1099.05530,123.51140,123.59170,23.06440,100.52730,100.52730,,54.76960,224.33000,224.33000,0.24410,0.24410,0.47740,2.24560,10.10920,4.47990,0.00470,0.58890,0.60310,0.03890,0.30780,75.75110,-1.0289,-1.183
2016-09-30,2041.95600,767.23470,1274.72100,871.27380,871.27430,403.44740,403.44750,79.99470,323.45280,323.45280,,275.74110,224.33000,224.33000,1.22850,1.22850,0.45540,2.14370,31.64990,21.63150,0.00450,1.74550,1.78170,0.11490,0.95050,82.23840,16.9731,16.8327
2016-06-30,2311.07900,807.26130,1503.81700,1192.63300,1192.63370,311.18410,311.18400,31.02930,280.15470,280.15470,,231.50070,224.33000,224.33000,1.03140,1.03140,0.49370,2.32760,20.69290,15.39420,0.00540,1.56890,1.60290,0.10080,0.79440,79.24750,-8.0229,-8.1522
2016-03-31,1921.26500,726.27760,1194.98700,742.61840,742.61840,452.36880,452.28880,95.08560,357.20320,357.20320,,314.24560,224.33000,224.33000,1.40200,1.40200,0.49770,2.26100,37.84880,26.29700,0.00480,2.27830,2.32730,0.14460,1.14430,69.57900,10.24470,10.18350
2015-12-31,1914.56900,646.11000,1268.45900,1646.97000,1646.97000,-378.51100,260.85000,109.66000,151.19000,199.34800,0.00000,199.34800,291.82900,291.82900,0.68000,0.68000,0.50920,2.35080,19.36570,14.79970,0.00540,1.20710,1.23400,0.07990,0.59250,,3.6416,3.6042
2015-09-30,2118.58600,861.81990,1256.76600,851.43000,851.43010,405.33610,362.07000,69.50000,292.57000,290.96400,0.00000,290.96400,224.33300,224.33300,1.08000,1.08000,0.70160,2.35140,21.74090,17.47120,0.00620,1.68670,1.72400,0.10880,0.50330,,-2.9893,-3.2768
2015-06-30,1892.02200,898.56000,993.46200,695.16000,695.16000,298.30200,264.63000,58.65000,205.98000,205.95600,0.00000,205.95600,224.33300,224.33300,0.75000,0.75000,0.69160,2.24220,17.66330,13.74700,0.00580,1.20300,1.23090,0.07980,0.37100,,4.3208,4.3915
2015-03-31,2077.37200,959.90000,1117.47200,763.28000,763.28000,354.19200,354.17000,84.22000,269.95000,261.70300,0.00000,261.70300,259.85800,259.85800,1.01000,1.01000,0.70440,2.38310,22.35770,16.52050,0.00630,1.61400,1.65530,0.10410,0.47710,,-6.09810,-6.16880
2014-12-31,2658.75000,1372.36000,1286.39000,1364.71000,1364.71000,-78.31980,-78.31000,43.83000,-122.14000,-122.12000,-633.99000,-756.11000,,,,0.00000,0.59430,1.46480,-1.30700,-12.61910,0.02220,-0.67490,-0.68620,-0.04520,-0.27380,,-2.4269,-2.1408
2014-09-30,2096.05800,1103.85000,992.20810,654.05000,654.05000,338.15820,306.58000,91.05000,215.53000,215.68500,0.00000,215.68500,231.42700,231.42700,0.93000,0.93000,0.64050,1.78150,18.94830,13.33050,0.00650,1.19970,1.20420,0.08670,0.43130,,0.2939,0.1166
2014-06-30,2323.03300,1167.42000,1155.61300,856.07000,856.07000,299.54320,299.53000,81.49000,218.04000,218.03800,532.20200,750.24000,239.67900,239.67900,3.50000,3.50000,0.69040,2.22980,17.86420,44.74480,0.00670,1.26240,1.27580,0.08690,0.39080,,-23.9085,-23.9028
2014-03-31,2187.72200,1074.58000,1113.14200,758.35000,758.35000,354.79200,306.59000,71.82000,234.77000,200.47200,90.02700,290.49900,230.87000,230.87000,1.26000,1.26000,0.62880,1.69370,20.60890,19.52720,0.00490,0.99890,1.00940,0.06620,0.37080,,26.04150,25.92700
2013-12-31,-572.97000,42.56000,-615.53000,-156.91000,-156.91000,-458.62000,-458.56000,-211.07000,-247.49000,-247.48000,-888.72000,-1136.20000,,,,0.00000,0.63560,1.74450,87.75930,217.44620,-0.00170,-1.17590,-1.18980,-0.07900,-0.42840,,0.6398,1.1009
2013-09-30,2601.09400,1455.50000,1145.59400,937.46000,937.46000,208.13430,122.51000,49.97000,72.54000,44.54600,0.00000,44.54600,225.41500,225.41500,0.19070,0.19070,0.71850,2.55210,5.33310,1.93920,0.00770,0.20810,0.21190,0.01490,0.05860,,4.3076,4.1438
2013-06-30,2789.37500,1495.50000,1293.87500,1016.76000,1016.76000,277.11500,277.09000,103.23000,173.86000,126.78000,0.00000,126.78000,225.41500,225.41500,0.56020,0.56020,0.71840,2.55170,12.18590,5.57560,0.00750,0.59020,0.60100,0.04180,0.16620,,-4.9735,-5.0966
2013-03-31,3105.66100,1607.68000,1497.98100,988.44000,988.44000,509.54100,323.61000,90.15000,233.46000,195.26600,0.00000,195.26600,225.41500,225.41500,0.87010,0.87010,0.72580,2.64760,14.09360,8.50410,0.00750,0.91130,0.92840,0.06410,0.24980,,0.02610,-0.14810
2012-12-31,3256.85300,1679.86000,1576.99300,1117.10000,988.95000,588.04300,171.60000,5.58000,166.02000,126.41400,0.00000,126.41400,237.86400,237.86400,0.53640,0.53640,0.72760,2.67090,10.06480,7.41450,0.00590,0.61750,0.62930,0.04360,0.16820,,4.223,4.0676
2012-09-30,3262.30700,1737.63000,1524.67700,867.66000,867.66000,657.01710,656.99000,161.05000,495.94000,448.47800,0.00000,448.47800,225.41500,225.41500,1.95470,1.95470,0.73140,2.72300,26.22280,17.90030,0.00870,2.18980,2.23300,0.15580,0.58820,,-0.9842,-1.2479
2012-06-30,3143.90500,1718.35000,1425.55500,989.59000,1052.23000,373.32500,373.30000,70.93000,302.37000,254.57000,0.00000,254.57000,231.16600,231.16600,1.09650,1.09650,0.73520,2.77700,14.93640,10.18580,0.00900,1.30350,1.32870,0.09180,0.34510,,-11.1607,-11.3826
2012-03-31,4628.74600,1764.22000,2864.52600,903.15000,968.66000,1895.86600,837.33000,201.55000,635.78000,569.38600,0.00000,569.38600,225.41500,225.41500,2.52680,2.52680,0.73240,2.73730,29.23880,19.88250,0.01010,2.83290,2.88850,0.20050,0.75800,,7.54410,7.29860
2011-12-31,2123.67900,1806.65000,317.02890,-254.11000,-188.11000,505.13890,394.27000,25.74000,368.53000,324.29700,0.00000,324.29700,226.51100,226.51100,1.43030,1.43030,0.74340,2.89640,14.73150,12.11700,0.00990,1.70200,1.73730,0.12010,0.43680,,1.4616,1.9899
2011-09-30,3520.52000,1847.11000,1673.41000,1332.15000,1395.00000,278.41020,633.11000,136.06000,497.05000,411.65300,0.00000,411.65300,225.73600,225.73600,1.82360,1.82360,0.75560,3.09140,23.19390,15.08090,0.01030,2.29000,2.34100,0.15470,0.55970,,9.7958,9.6986
2011-06-30,4892.60200,1781.03000,3111.57200,1913.81000,1973.86000,1137.71200,1097.66000,322.75000,774.91000,734.90100,0.00000,734.90100,225.85500,225.85500,3.25390,3.25390,0.75630,3.10290,29.93580,20.04250,0.01300,3.82320,3.91330,0.26100,0.93180,,6.6167,6.4646
2011-03-31,3785.20400,1647.55000,2137.65400,1311.21000,1371.29000,766.36400,766.36000,192.57000,573.79000,453.95200,0.00000,453.95200,225.41500,225.41500,2.01430,2.01430,0.75340,3.05590,28.58110,16.93000,0.00970,2.38440,2.44060,0.16370,0.58790,,-22.17730,-22.33330
2010-12-31,5945.02700,,5945.02700,,,5945.02700,5945.02700,,5945.02700,135.54000,0.00000,135.54000,225.52400,225.52400,0.59600,0.59600,0.80440,4.11330,100.00000,2.27990,0.02320,0.91240,0.91240,0.05300,0.17840,,-20.0627,-20.5507
2010-09-30,7378.74100,,7378.74100,,,7378.74100,7378.74100,,7378.74100,445.28300,0.00000,445.28300,226.41900,226.41900,1.96660,1.96660,,,100.00000,6.03470,,,,,,,11.4235,11.0091
2010-06-30,8712.35600,1596.38000,7115.97700,7056.60000,7121.19000,-5.21390,-5.23000,12.62000,-17.85000,-33.52400,0.00000,-33.52400,225.41500,225.41500,-0.15500,-0.15500,0.83790,5.16760,-0.06800,-0.43610,0.03120,-0.29150,-0.29150,-0.01360,-0.04730,,-30.7699,-30.2062
2010-03-31,8158.62300,1727.97000,6430.65300,5731.50000,5731.50000,699.15330,749.90000,171.93000,577.97000,506.73600,0.00000,506.73600,225.30600,225.30600,2.25270,2.25270,0.81010,4.26680,10.58730,7.15430,0.02750,3.46690,3.46690,0.19650,0.65830,,19.34640,19.19710
2009-12-31,6530.97600,2175.54000,4355.43600,-5268.27000,-5222.86000,9578.29600,205.46000,56.81000,148.65000,134.82900,0.00000,134.82900,224.89400,224.89400,0.59600,0.59600,0.81550,4.42090,-5.51990,-3.62240,-0.01620,1.18660,1.20830,0.05880,0.21890,,12.661,12.2174
2009-09-30,9496.36600,1733.93000,7762.43600,7095.48000,7166.39000,596.04590,596.03000,147.41000,448.62000,407.03900,0.00000,407.03900,223.20700,223.20700,1.82360,1.82360,0.83920,5.22060,7.25030,4.95140,0.03310,3.57170,3.57170,0.16380,0.57420,,-14.693,-14.5883
2009-06-30,3798.16000,1650.40000,2147.76000,1785.74000,1850.39000,297.37010,297.35000,85.93000,211.42000,173.67000,0.00000,173.67000,,,,0.00000,0.85080,5.70290,11.31740,6.61000,0.01140,1.74580,1.82310,0.07520,0.26050,,0,0
2009-03-31,3919.72000,1818.21000,2101.51000,1857.45000,1918.47000,183.04000,183.02000,36.14000,146.88000,117.83000,0.00000,117.83000,,,,0.00000,0.86240,6.26570,7.21600,4.64570,0.01150,1.30070,1.35610,0.05350,0.17900,,0.00000,
