Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-06-30,,0.65100,-0.65100,8.06300,6.93100,14.99400,-15.64500,4.71600,-10.92900,-0.14200,-10.78700,-10.78700,-10.78700,-14.85000,-15.64500,12.84500,12.84500,-0.84000,-0.84000,2.20570,0.06010,0.30270,,,,,,,0.31790,,,-17.15410,-17.15410,-9.22580,-16.12360,4.52170,-1.0355,-1.1062
2024-03-31,0.16000,0.80400,-0.64400,15.35800,7.17000,22.52800,-23.17200,-0.57500,-23.74700,1.43600,-25.18300,-25.18300,-25.18300,-22.35900,-23.17200,11.02400,11.02400,-2.28000,-2.28000,2.57650,0.07350,0.29280,-402.50000,-14482.50000,-14482.50000,-14841.88000,-15739.38000,0.00120,0.53600,0.01950,4605.75000,-35.80330,-35.80340,-19.33570,-33.17310,,-1.92530,-2.00380
2023-12-31,0.45500,0.91300,-0.45800,28.58700,8.12500,36.71200,-37.17000,0.73700,-36.43300,-1.20000,-35.23300,-35.23300,-35.23300,-35.62700,-37.17000,10.08770,10.08770,-3.45000,-3.45000,2.65790,0.05800,0.25390,-100.65930,-8169.22900,-8169.22900,-8007.25200,-7743.51700,0.00330,1.97190,0.06140,1466.50600,-45.12710,-45.12710,-25.54970,-42.51040,6.95050,-2.308,-2.3478
2023-09-30,0.21000,1.41400,-1.20400,15.86400,8.51300,24.37700,-25.58100,1.45000,-24.13100,0.01100,-24.14200,-24.14200,-24.14200,-22.40800,-25.58100,10.11800,10.11800,-2.39000,-2.39000,4.78290,,,-573.33340,-12181.43000,-12181.43000,-11490.95000,-11496.19000,0.00140,3.32710,0.01360,6640.28600,-21.96500,-21.96510,-16.32260,-21.96500,,-1.911,-1.969
2023-06-30,0.94300,0.94300,,19.33700,8.08700,27.42400,-27.42400,1.07600,-26.34800,-0.13700,-26.21100,-26.21100,-26.21100,-26.82200,-27.42400,10.03200,10.03200,-2.61000,-2.61000,6.44310,,,,-2908.16500,-2908.16500,-2794.06200,-2779.53300,0.00570,,0.07390,1218.67400,-20.23000,-20.23000,-15.83600,-20.23000,11.76320,-1.9774,-2.1234
2023-03-31,,,,18.87400,10.84300,,-29.71700,1.06100,-28.65600,-0.03400,-28.62200,-28.62200,-28.62200,-29.23400,-29.71700,9.96100,9.96100,-2.87000,-2.87000,8.08270,,,,,,,,,,,,-18.89080,-18.89080,-15.25080,-18.89080,,-2.65330,-2.78070
2022-12-31,,,,18.42300,9.38800,,-27.81100,0.63300,-27.17800,0.08100,-27.25900,-27.25900,-27.25900,-26.08000,-27.81100,9.78330,9.78330,-2.76520,-2.76520,8.26800,,,,,,,,,,,,-15.54030,-15.54030,-12.67780,-15.54030,16.06900,-2.8584,-3.0688
2022-09-30,,,,20.87900,13.19400,,-34.07300,1.07500,-32.99800,0.45400,-33.45200,-33.45200,-33.45200,-32.75500,-34.07300,9.80600,9.80600,-3.41000,-3.41000,7.78380,,,,,,,,,,,,-16.98830,-16.98830,-13.83680,-16.98830,,-1.5852,-2.2417
2022-06-30,,0.00900,-0.00900,18.08000,11.33000,29.41000,-29.41900,4.79000,-24.62900,0.61900,-25.24800,-25.24800,-25.24800,-28.32600,-29.41900,9.72990,9.72990,-2.70270,-2.70270,15.66860,,,,,,,,,,,,-11.44460,-11.44460,-10.03040,-11.44460,20.51200,-3.2148,-3.3445
2022-03-31,,0.53800,-0.53800,20.84300,15.28800,36.13100,-36.66900,15.80200,-20.86700,0.59400,-21.46100,-21.46100,-21.46100,-35.90200,-36.66900,9.64860,9.64860,-2.10210,-2.10210,11.87440,,,,,,,,,,,,-9.03640,-9.03640,-7.66660,-9.03640,,-3.84950,-3.98320
2021-12-31,,0.65600,-0.65600,23.29200,15.53800,38.83000,-39.48600,-5.94200,-45.42800,1.22300,-46.65100,-46.65100,-46.65100,-39.29400,-39.48600,7.84590,7.84590,-10.21020,-10.21020,14.01400,,,,,,,,,,,,-18.63040,-18.63040,-15.92530,-18.63040,23.67040,-2.914,-3.0594
