Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,867.70000,787.10000,80.60000,97.00000,4.00000,93.00000,-12.40000,-71.50000,-83.90000,3.40000,-87.30000,-87.30000,,-87.30000,40.10000,-12.40000,35.40000,35.40000,-2.47000,-2.47000,1.37520,1.28110,-4.99790,9.28890,-1.42910,-1.42910,-9.66920,-10.06110,0.30100,1.81030,1.82870,49.21630,18.18750,7.41340,-3.02830,-5.11330,-13.55930,0.2572,0.1466
2024-06-30,920.00000,851.60000,68.40000,70.10000,15.60000,54.50000,13.90000,-61.40000,-47.50000,20.30000,-67.80000,-67.80000,,-67.80000,64.40000,13.90000,35.30000,35.30000,-1.92000,-1.92000,1.65220,1.22220,-5.55490,7.43480,1.51090,1.51090,-5.16300,-7.36960,0.32310,2.07500,1.69770,53.01200,16.38470,6.04600,-2.38080,-3.64120,-11.68930,-1.1869,-1.7223
2024-03-31,904.00000,843.40000,60.60000,70.10000,6.20000,63.90000,-3.30000,-66.80000,-70.10000,5.40000,-75.50000,-75.50000,,-75.50000,45.40000,-3.30000,35.30000,35.30000,-2.14000,-2.14000,1.63480,1.18040,-6.60290,6.70350,-0.36500,-0.36500,-7.75440,-8.35180,0.30240,1.95590,1.62440,55.40380,21.69540,6.99980,-2.52560,-3.91460,-9.85840,-1.87540,-2.18700
2023-12-31,837.49990,817.30020,20.19980,105.20000,13.00000,92.20030,-72.00060,-65.10000,-137.10000,127.90000,-265.00000,-265.00000,,-265.00000,6.19940,-72.00050,35.30000,35.30000,-7.46000,-7.46000,1.77530,1.13340,-8.57650,2.41190,-8.59710,-8.59710,-16.37020,-31.64180,0.27650,2.01950,1.70640,52.74270,98.88060,25.83600,-8.74820,-13.18670,-7.61360,0.4852,-1.1739
2023-09-30,879.00000,847.70000,31.30000,66.60000,18.90000,47.70000,-16.40000,-39.70000,-56.10000,-17.70000,-38.40000,-38.40000,,-38.40000,24.40000,-16.40000,35.20000,35.20000,-1.09000,-1.09000,1.88910,1.00950,-107.24770,3.56090,-1.86580,-1.86580,-6.38230,-4.36860,0.26870,1.90110,1.62150,55.50510,179.43900,4.85770,-1.17390,-1.70450,-0.60800,0.8324,1.5284
2023-06-30,962.60000,909.00000,53.60000,53.80000,-336.60000,390.40000,-336.80000,-37.30000,-374.10000,-25.10000,-349.00000,-349.00000,,-349.00000,-281.90010,-336.80000,35.20000,35.20000,-9.93000,-9.93000,1.90460,0.99090,109.29720,5.56830,-34.98860,-34.98860,-38.86350,-36.25600,0.28690,2.10950,1.63120,55.17250,-1646.22800,44.72640,-10.40240,-15.04440,0.60230,1.5978,1.2092
2023-03-31,996.30000,959.10000,37.20000,84.70000,17.30000,67.40000,-30.19990,-35.40000,-65.60000,-16.70000,-48.90000,-48.90000,,-48.90000,28.10010,-30.19990,35.00000,35.00000,-1.40000,-1.40000,1.91740,0.85940,6.15760,3.73380,-3.03120,-3.03120,-6.58440,-4.90820,0.26630,1.90830,1.60050,56.23310,-12.99840,6.13240,-1.30700,-1.82730,10.68750,1.29710,0.67430
2022-12-31,975.20000,978.50020,-3.30030,136.00000,-281.70000,417.69980,-421.00000,-26.20000,-447.20000,-82.90000,-364.30000,-364.30000,-0.90000,-365.20000,-328.80000,-421.00000,35.90000,35.90000,-10.06000,-10.03000,2.01730,0.84560,5.51420,-0.33840,-43.17060,-43.17060,-45.85730,-37.44870,0.25930,1.76750,1.66420,54.08120,-86.67620,47.80210,-9.68830,-13.38400,11.97440,0.9447,-0.513
2022-09-30,1178.10000,1217.60000,-39.50000,80.50000,20.90000,59.60000,-99.10000,-30.90000,-130.00000,-12.10000,-117.90000,-117.90000,-1.90000,-119.80000,-50.80000,-99.10000,35.20000,35.20000,-3.41000,-3.41000,2.18920,0.76700,3.31540,-3.35290,-8.41180,-8.41180,-11.03470,-10.16890,0.28510,1.98310,1.74870,51.46680,-16.88870,15.54380,-2.85340,-3.93540,19.88890,2.6481,1.475
2022-06-30,1425.50000,1286.40000,139.10000,85.60000,38.10000,47.50000,91.60000,-23.70000,67.90000,30.80000,37.10000,37.10000,0.30000,37.40000,142.00000,91.60000,36.30000,37.00000,1.03000,1.01000,2.22250,0.71350,2.50920,9.75800,6.42580,6.42580,4.76320,2.62360,0.31410,1.69330,1.67800,53.63380,4.01250,-6.50760,0.81750,1.14970,25.47110,-2.2499,-3.1199
