Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-06-30,12.07530,9.83860,2.23670,1.52270,-0.93260,2.45530,-0.21860,1.31920,1.10060,-0.17230,1.27290,1.27290,0.42110,2.34660,4.28300,-0.21860,54.44500,54.44500,0.04310,0.04310,0.87170,0.76610,3.66780,18.52310,-1.81040,-1.81040,9.11440,19.43280,0.01770,0.82810,108.67740,0.92720,0.92720,0.18620,0.21690,,-0.0894,0.2969
2024-03-31,8.91100,9.31600,-0.40500,1.75100,-1.53000,3.28100,-3.68600,-2.19200,-5.87800,-0.89500,-4.98300,-4.98300,-0.33700,-3.90600,0.72800,-3.68600,12.60000,12.60000,-0.31000,-0.31000,1.39260,0.76760,3.67990,-4.54490,-41.36460,-41.36460,-65.96340,-43.83350,0.01240,0.67410,133.51030,-3.48560,-3.48560,-0.69130,-0.81020,,0.09870,-0.67520
2023-12-31,9.25800,10.57490,-1.31690,1.37420,-1.61090,2.98510,-4.30200,-4.96840,-9.27040,-1.08740,-8.18310,-8.18310,,-8.68870,1.09800,-4.30200,12.85300,12.85600,-0.66610,-0.66610,1.05870,0.75980,3.56840,-14.22420,-46.46790,-46.46790,-100.13440,-93.85080,0.01370,0.69800,128.94360,-5.91410,-5.91410,-1.20720,-1.42060,10.76510,-0.6539,-1.4414
2023-09-30,17.02690,10.54010,6.48690,1.29850,-0.26990,1.56840,4.91850,2.28560,7.20410,0.80760,6.39650,6.39650,,5.69560,8.98050,4.91850,12.76300,12.76300,0.44620,0.44620,1.04090,0.76340,3.64910,38.09770,28.88650,28.88650,42.31020,33.45050,0.02620,1.15000,78.26070,4.82070,4.96070,0.98560,1.14080,,0.9431,-0.9807
2023-06-30,14.64410,10.38610,4.25800,1.56040,-1.28010,2.84050,1.41750,0.04580,1.46330,0.05780,1.40550,1.40550,,1.52110,5.69950,1.41750,12.68600,12.68600,0.11990,0.11990,1.15960,0.76990,3.79630,29.07670,9.67980,9.67980,9.99260,10.38720,0.02230,0.84050,107.07880,1.08900,1.12350,0.21400,0.25050,,0.3413,-0.9775
2023-03-31,13.08300,11.49400,1.58900,1.61000,-1.77700,3.38700,-1.79800,3.48200,1.68400,-1.36600,3.05000,3.05000,,3.92800,2.67800,-1.79800,13.54500,13.54500,0.29000,0.29000,1.41830,0.78910,4.11180,12.14550,-13.74300,-13.74300,12.87170,30.02370,0.01950,0.69370,129.73400,2.49170,2.57930,0.45380,0.52540,,0.10990,-0.92290
2022-12-31,10.10420,10.98010,-0.87590,1.07300,-1.23700,2.31000,-3.18590,6.17130,2.98550,0.22430,2.76120,2.76120,,3.67770,2.31610,-3.18590,12.58000,12.85800,0.29640,0.29640,0.70940,0.82550,5.24080,-8.66840,-31.53030,-31.53030,29.54660,36.39760,0.01640,0.65420,137.56220,3.11640,3.27790,0.44940,0.54370,6.75780,-0.1283,-1.1621
2022-09-30,15.64080,9.23600,6.40480,1.68100,-1.13410,2.81520,3.58970,-4.43370,-0.84400,0.86920,-1.71320,-1.71320,,-2.58250,6.96070,3.58970,12.82000,12.82000,-0.20140,-0.20140,0.60060,0.88730,8.67170,40.94920,22.95060,22.95060,-5.39640,-16.51100,0.02660,1.56930,57.35190,-3.22320,-3.52820,-0.29180,-0.36310,,0.4346,-0.8062
2022-06-30,18.11500,11.55890,6.55610,1.89100,-0.87590,2.76680,3.78920,-0.07070,3.71860,0.83950,2.87910,2.87910,,1.77880,7.62520,3.78920,13.16900,13.16900,0.13510,0.13510,0.75550,0.82050,5.08840,36.19160,20.91770,20.91770,20.52770,9.81930,0.03040,1.39140,64.68190,3.35130,3.54050,0.48250,0.60150,,-0.0894,-0.2735
2022-03-31,13.04800,11.07800,1.97000,1.63900,-0.78900,2.42800,-0.45800,-3.01200,-3.47000,0.31000,-3.78000,-3.78000,,-3.25500,3.99500,-0.45800,12.51920,12.51920,-0.26000,-0.26000,1.18160,0.86300,7.04170,15.09810,-3.51010,-3.51010,-26.59410,-24.94640,0.01870,0.84830,106.09210,-4.92210,-5.27720,-0.54040,-0.67430,,0.72190,-0.85130
2021-12-31,12.22310,10.24170,1.98140,1.77130,-0.67380,2.44510,-0.46370,-17.57890,-18.04260,-3.46530,-14.57730,-14.57730,,-8.34830,3.81630,-0.46370,12.82400,12.83300,-0.66990,-0.66990,0.40860,0.65940,3.40520,16.21010,-3.79370,-3.79370,-147.61130,-68.29950,0.01960,0.95820,93.92420,-11.34940,-11.84650,-2.33690,-3.86550,9.99620,0.1621,-0.7036
2021-09-30,15.44080,9.43780,6.00300,1.59730,-0.84220,2.43940,3.56350,-4.53330,-0.96980,0.53240,-1.50220,-1.50220,,-2.49050,7.95950,3.56350,12.62900,12.62900,-0.19720,-0.19720,1.27520,0.71690,2.81130,38.87760,23.07870,23.07870,-6.28050,-16.12950,0.02640,1.04100,86.45750,-1.06250,-1.10390,-0.25710,-0.30090,,0.5751,0.1879
2021-06-30,14.57120,9.86160,4.70960,1.55640,-0.73000,2.28640,2.42320,-5.66080,-3.23760,0.48990,-3.72750,-3.72750,,-4.17220,7.22920,2.42320,12.53200,12.53200,-0.33290,-0.33290,1.59260,0.70540,2.69290,32.32150,16.62990,16.62990,-22.21950,-28.63320,0.02470,1.08010,83.32810,-2.46930,-2.56020,-0.63250,-0.72740,,0.4851,-3.1984
2021-03-31,8.45000,7.35600,1.09400,1.48200,-0.59300,2.07500,-0.98100,-2.52300,-3.50400,-0.37400,-3.13000,-3.13000,,-2.42800,2.60000,-0.98100,12.71900,12.71900,-0.19000,-0.19000,3.12610,0.71960,2.76920,12.94680,-11.60950,-11.60950,-41.46750,-28.73370,0.01460,0.67900,132.55030,-2.15400,-2.23620,-0.54250,-0.60410,,0.12170,-2.24530
2020-12-31,4.08540,3.33490,0.75050,1.78150,1.65470,0.12690,0.62360,-2.12420,-1.50060,-0.33330,-1.16730,-1.16730,,-0.72460,1.64860,0.62360,12.30400,12.32800,-0.06760,-0.06760,1.94970,0.69260,2.45170,18.36970,15.26490,15.26490,-36.73070,-17.73640,0.00720,0.29430,305.81730,-0.76100,-0.79010,-0.20680,-0.23400,11.88070,-0.3812,-4.1166
2020-09-30,3.07710,2.41140,0.66570,1.31270,-0.78860,2.10130,-1.43560,-0.14740,-1.58300,0.08420,-1.66730,-1.66730,,-1.09980,-0.43160,-1.43560,13.41200,13.41200,-0.08200,-0.08200,2.37770,0.64660,2.00350,21.63500,-46.65400,-46.65400,-51.44490,-35.74140,0.00670,0.36380,247.41150,-1.12850,-1.17110,-0.36100,-0.39880,,-0.0202,-1.5316
2020-06-30,2.54350,2.02270,0.52080,1.25780,-0.65410,1.91190,-1.39100,-1.31940,-2.71040,-0.01790,-2.69250,-2.69250,,-2.30160,-0.56400,-1.39100,12.08820,12.08820,-0.19040,-0.19040,3.51550,0.67930,2.22710,20.47560,-54.68960,-54.68960,-106.56100,-90.48880,0.00630,0.36180,248.78520,-2.23950,-2.34570,-0.66460,-0.71820,,-0.1353,-3.8677
2020-03-31,2.12600,1.95500,0.17100,1.18300,-1.91900,3.10200,-2.93100,1.00400,-1.92700,0.11400,-2.04100,-2.04100,,-1.55000,-2.13700,-2.93100,11.92300,11.92300,-0.13000,-0.13000,2.00490,0.59430,1.52950,8.04330,-137.86450,-137.86450,-90.63970,-72.90690,0.00520,0.33420,269.28040,-1.40350,-1.45750,-0.49600,-0.56940,,-0.04310,-3.84320
2019-12-31,3.94300,3.66970,0.27330,1.08090,-3.16650,4.24730,-3.97410,17.93190,13.95780,-1.34790,15.30570,15.30570,,15.39920,-2.01600,-3.97410,11.06500,11.07000,1.40000,1.40000,2.20570,0.59290,1.74380,6.93000,-100.78800,-100.78800,353.99040,390.54720,0.01130,0.55380,162.51640,12.68010,13.30370,4.39740,5.16210,10.28420,-0.0071,-2.618
2019-09-30,5.70680,3.63070,2.07610,1.08860,-0.84180,1.93040,0.14570,0.96300,1.10870,0.44370,0.66500,0.66500,,1.25430,1.92160,0.14570,12.54300,12.54300,0.10000,0.10000,3.84370,0.65380,2.04820,36.37960,2.55260,2.55260,19.42710,21.97970,0.01500,0.43720,205.83200,0.56130,0.59030,0.17470,0.19430,,0.2781,-0.5256
2019-06-30,6.34420,3.70860,2.63560,1.11850,-2.09580,3.21420,-0.57860,-2.95680,-3.53550,0.37020,-3.90560,-3.90560,,-2.32360,1.11540,-0.57860,12.22900,12.22900,-0.19000,-0.19000,3.27220,0.66680,2.19720,41.54400,-9.12030,-9.12030,-55.72710,-36.62480,0.01930,0.43530,206.76270,-4.15120,-4.41790,-1.19030,-1.38320,,0.0849,-3.3426
2019-03-31,5.31400,3.64000,1.67400,1.00700,-0.98100,1.98800,-0.31400,-0.56100,-0.87500,0.21200,-1.08700,-1.08700,,-0.79700,1.45800,-0.31400,11.38600,11.38600,-0.07000,-0.07000,2.80980,0.62170,1.85660,31.50170,-5.90890,-5.90890,-16.46590,-14.99810,0.01990,0.31070,289.69700,-1.26410,-1.35340,-0.40810,-0.47820,,0.02030,-0.69850
2018-09-30,6.65060,4.13920,2.51140,0.91270,-0.98950,1.90220,0.60930,0.92320,1.53240,0.35110,1.18130,1.18130,,1.49060,0.60930,0.60930,10.68500,10.68500,0.13950,0.13950,3.35690,0.59260,1.64220,37.76220,9.16080,9.16080,23.04200,22.41260,0.02610,0.45120,199.45590,1.32650,1.42020,0.46300,0.54040,,0.1698,-0.0331
2018-03-31,3.37500,1.10900,2.26600,1.46000,-0.97600,4.10900,-1.84300,0.99200,-0.49100,0.01400,-0.50500,-0.50500,,-0.31600,-0.17000,-1.84300,10.53300,10.53300,-0.03000,-0.03000,3.36070,0.55840,1.36520,67.14070,-54.60740,-54.60740,-14.54820,-9.36300,0.01390,0.24320,370.05330,-0.54210,-0.58110,-0.20840,-0.23940,,0.33590,0.20580
2017-09-30,4.65900,0.90800,3.75100,0.76300,-0.35000,2.41200,1.33900,0.65100,1.99000,0.44600,1.54400,1.54400,,1.49100,1.33900,1.33900,10.65000,10.65000,0.14000,0.14000,5.03380,0.51480,1.13310,80.51080,28.74010,28.74010,42.71300,32.00260,0.02190,0.37520,239.90340,1.64040,1.64040,0.72590,0.79590,,0.212,-0.3209
2017-03-31,2.68800,0.53700,2.15100,1.36100,0.00500,2.52500,-0.37400,-1.29300,-1.66700,0.12500,-1.79200,-1.79200,,-1.60800,0.79500,-0.37400,10.72000,10.72000,-0.15000,-0.15000,5.76680,0.50340,1.08740,80.02230,-13.91370,-13.91370,-62.01640,-59.82140,0.01390,0.28460,316.20540,-2.01370,-2.01370,-0.92610,-1.00000,,0.15230,0.01630
2016-12-31,2.29800,0.44700,1.85100,2.10400,0.79800,2.53600,-0.68500,1.87400,1.18900,0.05700,1.13200,1.13200,,1.30500,0.54500,-0.68500,10.67770,10.67770,0.12000,0.12000,3.12020,0.37210,0.66180,80.59180,-29.80850,-29.80850,51.74070,56.78850,0.01470,0.23090,389.76500,1.27520,1.27520,0.72480,0.80070,,0.0766,-0.428
2016-09-30,4.06100,0.69900,3.36200,0.73500,-0.78400,2.65500,0.70700,-0.98200,-0.27500,0.25900,-0.53400,-0.53400,,-0.43400,1.84300,0.70700,10.85000,10.85000,-0.04000,-0.04000,3.17930,0.36960,0.65860,82.78750,17.40950,17.40950,-6.77170,-10.68700,0.02510,0.51720,174.01630,-0.58100,-0.58100,-0.33010,-0.36620,,0.6375,0.6375
2016-06-30,3.96700,0.55100,3.41600,0.75600,0.04100,2.01200,1.40400,-0.60600,0.79800,0.36200,0.43600,0.43600,,0.51200,2.70100,1.40400,10.24000,10.24000,0.05000,0.05000,3.51880,0.36720,0.64770,86.11040,35.39200,35.39200,20.11600,12.90650,0.02480,0.26830,335.42980,0.47530,0.47530,0.27300,0.30080,,0.0513,0.0513
2016-03-31,2.54600,0.60800,1.93800,1.08400,0.04400,2.26100,-0.32300,-1.83700,-2.16000,-0.05300,-2.10700,-2.10700,,-1.98800,0.89800,-0.32300,10.46300,10.46300,-0.19000,-0.19000,2.51120,0.37120,0.65790,76.11940,-12.68660,-12.68660,-84.83900,-78.08330,0.01540,0.26160,344.05730,-2.26930,-2.26930,-1.27290,-1.42700,,0.00310,0.00310
