,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-28,2024-09-30,$3.17,$2.40
1,2024-07-29,2024-06-30,$3.12,$1.51
2,2024-04-29,2024-03-31,$3.12,$1.42
3,2024-02-26,2023-12-31,$3.14,$1.01
4,2023-11-02,2023-09-30,$3.05,$0.80
5,2023-07-31,2023-06-30,$2.91,$1.87
6,2023-05-01,2023-03-31,$2.88,$0.93
7,2023-02-21,2022-12-31,$2.88,$0.94
8,2022-10-31,2022-09-30,$2.81,$0.91
9,2022-08-01,2022-06-30,$2.75,$0.64
10,2022-04-25,2022-03-31,$2.70,$1.72
11,2022-02-28,2021-12-31,$2.62,$0.44
12,2021-11-01,2021-09-30,$2.49,$0.43
13,2021-08-02,2021-06-30,$2.42,$1.37
14,2021-04-26,2021-03-31,$2.27,$-0.11
15,2021-02-22,2020-12-31,$2.28,$0.94
16,2020-11-02,2020-09-30,$2.19,$0.20
17,2020-08-03,2020-06-30,$2.05,$0.20
18,2020-05-05,2020-03-31,$2.08,$-1.14
19,2020-02-20,2019-12-31,$2.04,$0.59
20,2019-10-28,2019-09-30,$1.97,$0.19
21,2019-07-29,2019-06-30,$1.86,$0.28
22,2019-04-29,2019-03-31,$1.89,$0.23
23,2019-02-21,2018-12-31,$1.83,$0.54
24,2018-11-05,2018-09-30,$1.78,$0.14
25,2018-07-30,2018-06-30,$1.82,$-0.50
26,2018-04-30,2018-03-31,$0.21,$0.27
27,2018-02-26,2017-12-31,$0.18,$0.23
28,2017-10-30,2017-09-30,$0.25,$0.26
29,2017-07-31,2017-06-30,$0.20,$0.19
30,2017-05-01,2017-03-31,$0.22,$0.31
31,2017-02-27,2016-12-31,$0.11,$0.04
32,2016-11-01,2016-09-30,$0.10,$-0.12
33,2016-07-28,2016-06-30,$0.13,$0.10
34,2016-05-02,2016-03-31,$0.08,$0.07
35,2016-02-25,2015-12-31,$0.09,$0.24
36,2015-11-04,2015-09-30,$0.10,$0.10
37,2015-07-29,2015-06-30,$0.08,$0.10
38,2015-04-23,2015-03-31,$0.13,$0.10
39,2015-02-26,2014-12-31,$0.03,$0.04
