Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,10420.41000,3117.53800,7302.86900,1897.57500,4942.28000,-217.20020,7057.05200,245.81450,-162.57500,83.23840,-1.30060,84.53900,84.53900,,-75.43480,1528.42300,245.81450,2040.00000,2070.50000,-0.03640,-0.03640,0.80610,0.49610,1.19370,70.08240,2.35900,2.35900,0.79880,-0.72390,0.13800,0.40500,1.01840,88.37120,0.48320,-0.78910,0.11200,0.24350,,1.3839,1.1847
2024-06-30,9950.39600,2678.17600,7272.22000,1864.12200,3111.07600,-219.60540,5194.80300,2077.41700,-190.57710,1886.83900,241.06110,1645.77800,1645.77800,,1480.44300,2880.60500,2077.41700,2036.37300,2057.88600,0.72700,0.71940,0.82400,0.49650,1.23040,73.08470,20.87770,20.87770,18.96250,14.87820,0.13580,0.36220,1.01360,88.79000,9.46990,-15.05250,2.24570,4.76830,,0.673,0.4915
2024-03-31,9337.02100,2498.15700,6838.86300,1818.45500,2646.52500,-484.41420,4949.39400,1889.47000,-171.19350,1718.27600,347.45940,1370.81600,1370.81600,,1326.43300,2585.65700,1889.47000,2034.50000,2034.50000,0.65180,0.64420,0.86690,0.53390,1.34340,73.24460,20.23630,20.23630,18.40280,14.20620,0.12580,0.34550,1.00990,89.11990,8.17140,-11.48050,1.84750,3.80830,,0.59710,0.44320
2023-12-31,9980.06300,2998.46500,6981.59800,2537.28300,3324.41700,-406.99250,6268.69400,712.90430,-241.67030,471.23710,-23.24090,494.47740,494.47720,,433.19870,1451.09200,712.90480,2026.00000,2055.50000,0.21310,0.20050,0.88490,0.54300,1.40820,69.95550,7.14330,7.14330,4.72180,4.34060,0.13600,0.43840,1.03420,87.02510,3.10690,-4.52550,0.67370,1.41970,7.38180,1.8964,1.6151
2023-09-30,10313.29000,2876.12500,7437.16200,1993.79200,2906.50600,-69.62450,4969.92200,2467.24000,-200.01220,2267.22700,325.33630,1941.89100,1941.89100,,1853.27800,3215.26500,2467.24000,2028.10000,2055.99900,0.91380,0.90140,0.94860,0.55900,1.65120,72.11240,23.92290,23.92290,21.98360,17.96980,0.13390,0.41460,0.91810,98.03120,12.15630,-15.89800,2.52050,5.36140,,1.3667,1.1875
2023-06-30,8987.57400,2419.05700,6568.51700,1679.06600,2839.76300,631.05840,3887.77000,2680.74700,-192.82340,2487.92300,303.00820,2184.91400,2184.91500,,2033.41000,3270.56800,2680.74700,2024.90600,2045.27300,1.00420,0.99420,0.87520,0.56120,1.76610,73.08440,29.82730,29.82730,27.68180,22.62470,0.12070,0.35050,1.01170,88.95930,14.35150,-17.29780,2.93470,6.29690,,0.8011,0.6178
2023-03-31,8444.07500,2360.35600,6083.71900,1530.64800,2603.31600,579.45960,3554.50500,2529.21400,-212.59000,2316.62400,335.28480,1981.33900,1981.33900,,1810.05200,3306.68600,2529.21400,2022.00000,2042.50000,0.89410,0.88680,0.95280,0.59540,1.84800,72.04720,29.95250,29.95250,27.43490,21.43580,0.11860,0.36280,0.97500,92.30470,14.41830,-16.80580,2.78350,5.83420,,0.03150,-0.10290
2022-12-31,5227.69600,1280.32300,3947.37300,2077.57700,1523.82800,1092.67300,2508.73300,1438.64100,-280.22540,1158.41600,-166.57990,1324.99500,1324.99500,1671.06400,2880.03700,1395.92500,1438.64000,2013.00000,2042.00000,1.54030,1.50110,0.91050,0.62790,2.07870,75.50880,27.51960,27.51960,22.15920,55.09190,0.07030,0.20110,0.56670,158.81410,10.61040,-9.50680,1.78100,3.94830,5.79300,1.3161,1.111
2022-09-30,9220.99600,2853.80900,6367.18700,1585.31900,2421.55700,-957.55140,4964.42700,1402.76000,-210.82620,1191.93400,274.42740,917.50620,917.50620,11276.26000,12149.01000,2425.00800,1402.76000,2015.00000,2044.00000,6.02800,5.94320,0.96640,0.68910,2.53730,69.05100,15.21270,15.21270,12.92630,131.75370,0.12980,0.52010,0.96730,93.04640,8.93760,-5.53740,1.29160,2.77840,,0.5623,0.428
2022-06-30,8699.35900,2731.96800,5967.39200,1559.33100,2593.86300,-457.00200,4610.19600,1357.19500,-232.26750,1124.92800,188.32500,936.60300,936.60300,287.50950,1052.10900,2088.66100,1357.19500,2012.50000,2012.50000,0.41600,0.41200,1.43220,0.45350,0.97660,68.59580,15.60110,15.60110,12.93120,12.09410,0.07780,0.46660,1.00860,89.23370,3.29510,13.91010,0.83780,1.80090,,0.9072,0.787
2022-03-31,13122.80000,4951.24200,8171.56200,1565.88100,3816.07900,968.77960,4413.18100,3758.38100,-272.38540,3485.99600,578.31580,2907.68100,2907.68100,,2417.92400,4703.00800,3758.38100,2008.00000,2008.00000,1.20380,1.20380,1.19400,0.56360,1.47260,62.26990,28.64010,28.64010,26.56440,18.42540,0.10900,0.61470,1.11170,80.95400,9.57490,-11.68760,2.41610,4.17870,,1.69860,1.55430
2021-12-31,12853.46000,4981.74100,7871.72200,1953.38300,4403.33300,-336.28390,6692.99900,1178.72200,-253.83590,924.88940,-308.92900,1233.81800,1233.81800,,989.66020,1178.72200,1178.72500,2001.20000,2001.20000,0.49130,0.50570,0.78890,0.49080,1.13260,61.24210,9.17050,9.17050,7.19560,7.69960,0.11820,0.62650,1.12000,80.35910,4.20420,-4.65170,1.13430,2.14070,13.61950,2.613,2.3106
2021-09-30,12516.28000,3983.64200,8532.63300,2054.56100,3648.56900,-157.19460,5860.32500,2672.30900,-261.99100,2410.31700,523.98200,1886.33500,1886.33500,,1610.55500,4012.53200,2672.30900,2002.80000,2024.00000,0.80380,0.79630,0.81430,0.48810,1.17740,68.17230,21.35070,21.35070,19.25750,12.86770,0.11540,0.46270,1.09570,82.13730,6.29020,-7.17170,1.73850,3.22000,,1.729,1.5581
2021-06-30,11311.00000,3569.98100,7741.01700,1708.11200,3692.98800,1.39780,5399.70200,2341.31500,-286.54900,2054.76600,-95.05040,2149.81600,2149.81600,,1949.93100,3276.24100,2341.31500,2000.00000,2021.73900,0.97500,0.97500,0.82130,0.48650,1.18100,68.43800,20.69950,20.69950,18.16610,17.23930,0.10510,0.40350,1.07790,83.49360,7.12760,-8.45520,1.99710,3.66020,,0.8936,0.7731
2021-03-31,10229.42000,3419.92000,6809.50200,1541.72200,3346.83300,413.70000,4474.85400,2334.64700,-241.32500,2093.32200,355.78200,1737.54000,1737.54000,,1479.66700,2832.46700,2334.64700,1997.20000,1997.20000,0.74120,0.73430,0.91360,0.52310,1.24790,66.56780,22.82290,22.82290,20.46370,14.46480,0.09500,0.39900,1.03270,87.14880,5.99710,-6.68440,1.61380,2.85990,,0.22850,0.11530
2020-12-31,11509.30000,4164.21000,7345.09400,1938.22200,4164.69500,234.53480,5868.39000,1476.70800,-316.24640,1160.46300,-15.86070,1176.32300,1176.32300,,961.79500,4921.68600,1476.70700,1990.40000,2015.20000,0.47980,0.46970,0.91420,0.52960,1.30480,63.81870,12.83060,12.83060,10.08280,8.35670,0.11140,0.54090,1.17590,76.53930,4.40280,-4.67110,1.13900,2.07120,12.40320,2.4396,2.1356
2020-09-30,11168.90000,3726.84300,7442.06000,1472.65200,3447.81400,-121.42920,5041.89500,2400.16400,-241.56660,2158.59800,311.32380,1847.27400,1847.27400,,1606.99900,3178.78400,2400.16400,1992.00000,2016.00000,0.80750,0.79780,0.89640,0.53080,1.36960,66.63200,21.48970,21.48970,19.32690,14.38820,0.10680,0.44800,1.02670,87.65790,6.93330,-6.83330,1.76700,3.25300,,0.6407,0.4586
2020-06-30,9460.62200,3038.96400,6421.65800,1614.41100,3361.59800,2090.91700,2885.09300,3536.56500,-259.34810,3277.21700,249.42090,3027.79600,3027.79600,,2808.15700,2083.13700,3536.56500,1989.48400,2011.57400,1.41150,1.39600,0.96050,0.56090,1.57370,67.87780,37.38200,37.38200,34.64060,29.68260,0.09010,0.38290,1.01710,88.48900,12.11700,-11.02870,2.88280,5.32020,,1.6811,1.5514
2020-03-31,11644.29000,4097.91900,7546.37100,1520.54700,3735.39600,289.50600,4966.43600,2579.93500,-229.29900,2350.63500,199.83600,2150.79900,2150.79900,,2004.76500,2828.44800,2579.93500,1986.00000,2004.00000,1.00880,0.99920,0.86930,0.55180,1.59260,64.80750,22.15620,22.15620,20.18700,17.21670,0.10770,0.53750,1.02190,88.06930,8.35450,-7.52880,1.98980,3.74460,,0.61680,0.49480
2019-12-31,11509.36000,4196.33200,7313.02400,1604.46200,4436.83300,1201.35800,4839.93600,2473.08900,-247.13190,2225.95400,248.19240,1977.76200,1977.76200,,1696.94000,2405.15000,2473.08900,1978.80000,2006.40000,0.85570,0.83510,0.81040,0.56240,1.66190,63.53980,21.48760,21.48760,19.34040,14.74400,0.11310,0.55260,1.20760,74.52810,8.43750,-6.68770,1.94360,3.69250,10.88590,2.2922,1.9779
2019-09-30,11572.64000,4001.40900,7571.23400,1487.11900,3566.12500,129.47550,4923.76900,2647.46600,-241.68760,2405.77800,289.77850,2116.00000,2116.00000,,1913.77100,3177.00300,2647.46600,1980.40000,2002.80000,0.96800,0.95580,0.82270,0.57900,1.83000,65.42360,22.87690,22.87690,20.78850,16.53700,0.11270,0.47890,1.12500,79.99790,9.50170,-6.74500,2.06140,4.00070,,1.4903,1.3376
2019-06-30,10040.03000,3390.39100,6649.64100,1430.98400,3329.96300,19.28550,4741.66100,1907.97900,-282.85400,1625.12500,275.13980,1349.98500,1349.98500,,1239.41500,2885.80800,1907.97900,1978.80000,1996.40000,0.62680,0.62040,0.70710,0.88710,11.27740,66.23130,19.00370,19.00370,16.18650,12.34470,0.12270,0.44250,1.10590,81.37920,35.38930,-4.34010,1.65010,3.99540,,0.8878,0.7509
2019-03-31,9978.45200,3559.73200,6418.72000,1310.31500,3226.29200,-22.14250,4558.75000,1859.97000,-173.23250,1686.73800,403.77500,1282.96300,1282.96300,,1081.07500,3400.82700,1859.97000,1974.40000,1991.20000,0.54700,0.54380,0.71640,0.87380,9.42060,64.32580,18.63990,18.63990,16.90380,10.83410,0.12280,0.48130,1.14040,78.92180,29.21980,-4.19900,1.57940,3.68710,,0.43370,0.29300
