Date,revenue,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2021-09-30,9.30000,9.30000,40.60000,16.00000,-47.30000,0.50000,-46.80000,,-46.80000,-46.80000,-46.80000,-43.20000,-47.30000,49.80000,49.80000,-0.94000,-0.94000,8.63610,0.00120,0.00120,100.00000,-508.60210,-508.60210,-503.22580,-503.22580,0.00580,1.07690,83.57320,-5.72310,-5.72310,-2.91610,-5.71610,15.49740,13.7167,13.6911
2021-06-30,5.50000,5.50000,43.00000,14.40000,-51.90000,1.60000,-50.30000,,-50.30000,-50.30000,-50.30000,-48.70000,-51.90000,48.90000,48.90000,-1.03000,-1.03000,15.01030,0.00170,0.00170,100.00000,-943.63640,-943.63640,-914.54540,-914.54540,0.00850,0.74170,121.34640,-8.62860,-8.62860,-7.81020,-8.61380,11.89810,-0.9644,-0.9745
2021-03-31,5.50000,5.50000,34.90000,12.30000,-41.70000,0.70000,-41.00000,,-41.00000,-41.00000,-41.00000,-39.30000,-41.70000,48.60000,48.60000,-0.84000,-0.84000,16.46330,0.00320,0.00330,100.00000,-758.18180,-758.18180,-745.45450,-745.45450,0.00810,1.06270,84.68800,-6.66340,-6.66340,-6.01370,-6.64180,12.61220,-0.80250,-0.82300
2020-12-31,6.31590,6.31590,33.24430,12.22760,-39.15600,1.74160,-37.41440,,-37.41440,-41.51440,-41.51440,-37.49910,-39.15600,39.50000,39.50000,-1.02000,-1.02000,14.29070,0.00310,0.00310,100.00000,-619.95730,-619.95750,-592.38320,-657.29870,0.00880,0.75190,119.69760,-6.46440,-6.46440,-5.78680,-6.44430,13.24120,-0.7159,-0.7603
2020-09-30,7.59680,7.59680,30.01290,9.33190,-31.74810,0.92820,-30.81990,,-30.81990,-30.81990,-30.81990,-30.07700,-31.74810,39.05800,39.05800,-0.79000,-0.79000,6.52610,0.00970,0.00980,100.00000,-417.91510,-417.91510,-405.69670,-405.69670,0.02790,1.27550,70.56250,-15.02530,-15.02530,-11.33300,-14.88020,5.11570,-0.565,-0.6004
2020-06-30,5.74770,5.74770,23.41610,8.81550,-26.48390,1.25730,-25.22650,,-25.22650,-25.22650,-25.22650,-25.16540,-26.48390,38.74000,38.74000,-0.65000,-0.65000,7.40160,0.01000,0.01010,100.00000,-460.77510,-460.77510,-438.89940,-438.89940,0.02190,1.61260,55.81180,-12.75480,-12.75480,-9.60710,-12.62710,5.09420,-0.5503,-0.5972
2020-03-31,6.23960,6.23960,21.72670,7.92500,-23.41210,1.67290,-21.73920,,-21.73920,-21.73920,-21.73920,-22.25860,-23.41210,38.54800,38.54800,-0.56000,-0.56000,8.14600,0.00940,0.00940,100.00000,-375.21570,-375.21570,-348.40500,-348.40490,0.02210,1.60880,55.94230,-10.26850,-10.26850,-7.69670,-10.17240,5.47440,-0.43970,-0.47500
2019-12-31,4.91680,4.91680,20.42100,7.26120,-22.76540,1.73490,-21.03050,,-21.03050,-21.05550,-21.05550,-21.70240,-22.76540,32.90000,32.90000,-0.58000,-0.58000,8.86480,0.00870,0.00880,100.00000,-463.01280,-463.01270,-427.72760,-428.23610,0.01630,0.78280,114.96810,-9.28840,-9.28840,-6.98030,-9.20720,5.89390,-0.4873,-0.5427
2019-09-30,30.05020,30.05020,16.58810,7.95740,5.50480,1.49480,6.99960,,6.99960,-17.67540,-17.67540,6.09840,5.50480,32.74000,32.74000,-0.54000,-0.54000,6.79210,0.01470,0.01490,100.00000,18.31870,18.31870,23.29310,-58.81940,0.14370,5.77720,15.57860,-13.17490,-13.17490,-8.45330,-12.98140,4.05600,0.0899,0.0577
2019-06-30,4.01650,4.01650,16.00060,6.44080,-18.42490,1.26030,-17.16460,,-17.16460,-17.16460,-17.16470,-18.01800,-18.42490,31.44000,31.44000,-0.55000,-0.55000,7.79450,0.01690,0.01780,100.00000,-458.73220,-458.73220,-427.35440,-427.35450,0.02330,2.86470,31.41740,-14.73290,-14.73290,-9.97680,-14.48430,3.69590,-0.4302,-0.5219
2019-03-31,4.01650,4.01650,14.19040,5.64060,-15.81450,1.41000,-14.40450,,-14.40450,-14.40450,-14.40450,-15.37810,-15.81450,31.32600,31.32600,-0.46000,-0.46000,8.72500,0.01540,0.01650,100.00000,-393.73940,-393.73940,-358.63390,-358.63390,0.02150,1.62640,55.33600,-11.27660,-11.27660,-7.72080,-11.10280,4.07210,-0.40640,-0.41860
2018-12-31,3.44020,3.44020,14.56230,5.82140,-16.94360,0.85570,-16.08790,,-16.08790,-16.08790,-16.08790,-16.68130,-16.94360,9.42300,9.42300,88.75000,88.75000,8.51520,0.01440,0.01580,100.00000,-492.52220,-492.52210,-467.64780,-467.64830,0.01730,0.68370,131.63950,-11.77160,-11.77160,-8.07290,-11.60180,4.37540,0.2107,1.0088
2018-09-30,3.37530,3.37530,13.14990,4.28420,-14.05890,0.67120,-13.38770,,-13.38770,-13.38770,-125.43830,-13.76270,-14.05890,2.01100,2.01100,-62.38000,-62.38000,4.81260,0.05220,0.06040,100.00000,-416.52580,-416.52580,-396.64070,-3716.39900,0.03410,1.54910,58.09890,4.80120,-36.85580,-13.53850,-34.93250,9.86010,-5.6743,-6.1036
2018-06-30,3.39990,3.39990,10.33780,1.57960,-8.51750,0.66300,-7.85450,,-7.85450,-7.85450,-22.68860,-8.26670,-8.51750,1.89800,1.89800,-11.96000,-11.96000,,,,100.00000,-250.52380,-250.52380,-231.02310,-667.33220,,,,,,,,,-6.4151,-6.7478
2018-03-31,4.10860,4.10860,7.14380,1.24690,-4.28210,0.13170,-4.15040,,-4.15040,-4.15040,-75.63250,-4.11930,-4.28210,1.89800,1.89800,-39.86000,-39.86000,,,,100.00000,-104.22320,-104.22320,-101.01720,-1840.83500,,,,,,,,,10.16820,9.83170
2017-12-31,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,12.1413,12.4458
2017-09-30,1.66890,1.66890,7.22290,0.85730,-6.41130,0.01410,-6.39730,,-6.39730,-6.39730,-6.39730,-6.41130,-6.41130,1.89800,1.89800,-3.37000,-3.37000,,,,100.00000,-384.17500,-384.17500,-383.33160,-383.33160,,,,,,,,,-12.1413,-12.4458
2016-12-31,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
