Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,116.18900,26.11500,90.07400,10.03300,,62.89600,27.17800,-24.44800,2.73000,2.73000,2.73000,0.15100,80.91800,27.17800,36.07100,36.07100,0.00420,0.00420,0.51580,1.06620,23.39120,23.39120,2.34960,0.13000,0.02210,0.11490,0.12970,0.05200,0.05560,7.31820,1.55020,1.48700
2021-12-31,101.65600,28.05800,73.59800,8.81300,,57.20600,16.39200,-21.38500,-4.99300,-4.99300,-4.99300,-6.79400,71.94500,16.39200,34.36120,34.36120,0.01000,0.01000,0.51640,1.06880,16.12500,16.12500,-4.91160,-6.68330,0.01930,-0.21050,-0.23790,-0.09470,-0.10180,65.74990,5.4853,4.7801
2021-09-30,120.56800,27.53100,93.03700,11.09200,,66.36100,26.67600,-21.46900,5.20700,5.20700,5.20700,2.45700,82.42300,26.67600,324.47900,324.47900,0.01000,0.01000,0.51460,1.06330,22.12530,22.12530,4.31870,2.03790,0.02270,0.21790,0.24610,0.09800,0.10570,7.37240,0.1877,0.173
2021-06-30,118.82400,25.49200,93.33200,10.83300,,65.94200,27.39000,-21.71200,5.67800,5.67800,5.67800,2.98300,27.39000,27.39000,324.43300,324.43300,0.01000,0.01000,0.51270,1.05630,23.05090,23.05090,4.77850,2.51040,0.02230,0.23550,0.26590,0.10640,0.11480,7.44350,0,0
2021-03-31,118.82400,25.49200,93.33200,10.83300,,65.94200,27.39000,-21.71200,5.67800,5.67800,5.67800,2.98300,129.37600,27.39000,324.43300,324.43300,0.01000,0.01000,0.51030,1.04610,23.05090,23.05090,4.77850,2.51040,0.02210,0.23310,0.26300,0.10580,0.11410,7.52240,0.29240,0.23090
2020-12-31,96.29500,25.47800,70.81700,15.97800,-1.27700,57.36400,13.45300,-20.57400,-7.12100,-7.12100,-7.12100,-8.38900,53.74500,13.45300,25.56030,25.56030,-0.49320,-0.49320,0.57100,1.33620,13.97060,13.97060,-7.39500,-8.71180,0.02320,-0.44280,-0.52040,-0.17150,-0.19000,6.98270,5.877,5.1335
2020-09-30,100.00200,24.62700,75.37500,8.83200,-9.57200,58.32200,17.05300,-24.52800,-7.47500,-7.47500,-7.47500,-8.60700,57.12800,17.05300,230.15960,230.15960,-0.04000,-0.04000,0.57110,1.33840,17.05270,17.05270,-7.47490,-8.60680,0.02370,-0.45770,-0.53680,-0.17700,-0.19630,7.10710,0.2005,0.1806
2020-06-30,105.42700,23.17400,82.25300,8.03300,-12.62300,60.53700,21.71600,-15.86800,5.84800,5.84800,5.84800,3.30100,61.79700,21.71600,229.87930,229.87930,0.01000,0.01000,0.56640,1.30970,20.59810,20.59810,5.54700,3.13110,0.02480,0.35110,0.41060,0.13780,0.15230,7.24450,0.1877,0.1821
2020-03-31,95.72800,25.42800,70.30000,8.29000,,49.43800,20.86200,-17.88800,2.97400,2.97400,2.97400,0.73700,61.91100,20.86200,229.81060,229.81060,0.00320,0.00320,0.56760,1.32080,21.79300,21.79300,3.10670,0.76990,0.02300,0.18800,0.22190,0.07140,0.08130,6.88830,0.17210,0.04970
2019-12-31,109.83200,26.43100,83.40100,9.66200,,81.51000,1.89100,-3.93400,-2.04300,-2.04300,-2.04300,-3.69300,43.11100,1.89100,222.53100,222.53100,-0.02000,-0.02000,0.53350,1.20630,1.72170,1.72170,-1.86010,-3.36240,0.02630,-0.11870,-0.13820,-0.04890,-0.05540,7.55540,0.2385,0.5608
2019-09-30,97.43500,25.58900,71.84600,8.24800,,49.68800,22.15800,-9.94200,12.21600,12.21600,12.21600,8.93900,63.39700,22.15800,246.60960,246.60960,0.04000,0.04000,0.51200,1.11180,22.74130,22.74130,12.53760,9.17430,0.02290,0.66400,0.76570,0.28660,0.32410,7.81550,0.0975,0.1093
2019-06-30,103.35600,23.52200,79.83400,6.10600,,42.20000,37.63400,-19.41900,18.21500,18.21500,18.21500,14.20800,76.08800,37.63400,228.22600,228.22600,0.06000,0.06000,0.49960,1.00500,36.41200,36.41200,17.62360,13.74670,0.02420,0.93960,1.07540,0.42720,0.47020,7.95770,0.1432,0.0922
2019-03-31,76.48500,20.32200,56.16300,4.80700,,39.58400,16.57900,-7.92300,8.65600,8.65600,8.65600,5.33300,51.57800,16.57900,168.50590,168.50590,0.03000,0.03000,0.49040,0.98600,21.67620,21.67620,11.31730,6.97260,0.06800,1.69160,1.70100,0.76940,0.86210,6.57020,0.24360,0.19990
2018-12-31,138.53800,64.41700,74.12100,5.05900,,40.98100,33.14000,-24.03400,9.10600,9.10600,9.10600,6.53000,63.31000,33.14000,169.90700,169.90700,0.03000,0.03000,0.50170,1.03840,23.92120,23.92120,6.57290,4.71350,0.04600,0.67740,0.82990,0.30220,0.33750,7.71350,0.0931,0.1347
2018-09-30,85.04100,32.87400,52.16700,3.05900,,33.15500,19.01200,-14.68300,4.32900,4.32900,4.32900,2.85400,49.23100,19.01200,167.03800,167.03800,0.02000,0.02000,0.47520,0.94140,22.35630,22.35630,5.09050,3.35600,0.07370,0.81410,0.81880,0.37510,0.42720,6.83820,0.2431,0.1954
2018-06-30,85.99100,31.00300,54.98800,2.33700,,34.18000,20.80800,-13.00900,7.79900,7.79900,7.79900,7.43100,71.98500,20.80800,167.86600,167.86600,0.04000,0.04000,0.46920,0.91540,24.19790,24.19790,9.06960,8.64160,0.07410,1.43260,1.44080,0.67220,0.76050,6.99420,0.2649,-0.8965
2018-03-31,26.78900,4.97100,21.81800,1.43800,-2.06100,16.79800,5.02000,-4.21600,0.80400,0.80400,0.80400,0.80300,15.13400,5.02000,77.25900,77.25900,0.01000,0.01000,0.46520,0.89840,18.73900,18.73900,3.00120,2.99750,0.02290,0.14500,0.14590,0.06870,0.07760,7.14600,0.11020,0.10910
2017-12-31,266.62300,115.71700,150.90600,5.55900,-8.24700,89.38000,61.52600,75.01900,136.54500,136.54500,136.54500,131.07200,152.09500,61.52600,175.61200,175.61200,0.68000,0.68000,0.46140,0.88660,23.07600,23.07600,51.21280,49.16010,0.22600,24.27280,24.41570,11.57210,13.07410,7.28920,0.3985,2.3876
2017-09-30,27.34900,7.23500,20.11400,1.39700,-0.21300,13.11900,6.99500,-3.89600,3.09900,3.09900,3.09900,3.09800,17.32800,6.99500,76.15800,76.15800,0.04000,0.04000,0.45200,0.85350,25.57680,25.57680,11.33130,11.32770,0.02280,0.54210,0.54530,0.25830,0.29710,7.44490,0.1407,0.1414
2017-06-30,26.54600,6.99600,19.55000,1.50500,,12.45600,7.09400,-3.72900,3.36500,3.36500,3.36500,3.36400,17.14600,7.09400,75.65800,75.65800,0.04000,0.04000,0.44950,0.85430,26.72340,26.72340,12.67610,12.67230,0.02200,0.58300,0.58650,0.27900,0.32090,7.59600,0.0794,-0.3001
2017-03-31,25.97200,7.25700,18.71500,1.51300,,12.03600,6.67900,-3.55500,3.12400,3.12400,3.12400,3.12300,16.44100,6.67900,74.46000,74.46000,0.04000,0.04000,0.43880,0.82240,25.71620,25.71620,12.02830,12.02450,0.02170,0.53480,0.53790,0.26050,0.30010,7.74610,0.19060,-0.01340
2016-12-31,20.64600,11.20100,9.44500,0.82500,,5.63500,3.81000,-3.21500,0.59500,0.59500,0.59500,0.59500,12.47500,3.81000,50.71300,50.71300,0.02000,0.02000,0.45150,0.86380,18.45400,18.45390,2.88190,2.88190,0.01740,0.10730,0.10800,0.05020,0.05890,7.81580,0.1849,-5.7689
2016-09-30,16.33400,4.70900,11.62500,1.19100,,12.19900,-0.57400,-2.16200,-2.73600,-2.73600,-2.73600,-2.73500,5.95200,-0.57400,57.38800,57.38800,-0.05000,-0.05000,0.31520,0.50270,-3.51410,-3.51410,-16.75030,-16.74420,0.01990,-0.55880,-0.55910,-0.33390,-0.38270,7.86850,0.0332,-1.7135
2016-06-30,13.33000,3.76500,9.56500,1.37200,,9.88800,-0.32300,-2.50200,-2.82500,-2.82500,-2.82500,-2.82400,4.97400,-0.32300,45.75500,45.75500,-0.06000,-0.06000,0.35810,0.60260,-2.42310,-2.42310,-21.19280,-21.18530,0.01870,-0.69970,-0.69970,-0.39720,-0.44920,7.90370,0.0325,-1.7114
2016-03-31,12.50200,3.52300,8.97900,1.03800,,7.62800,1.35100,-2.49200,-1.14100,-1.14100,-1.14100,-1.14000,6.36100,1.35100,33.35700,33.35700,-0.03000,-0.03000,0.41740,0.73320,10.80630,10.80630,-9.12650,-9.11850,0.02090,-0.36340,-0.36340,-0.19100,-0.21170,8.05810,0.07370,-0.93810
2015-12-31,11.86540,4.96740,6.89800,1.99740,,7.41270,-0.51470,-2.52680,-3.04150,-3.04150,-3.04150,-3.16680,4.32120,-0.51470,14.48000,14.48000,0.22000,0.22000,0.53800,1.17490,-4.33750,-4.33750,-25.63310,-26.68960,0.02210,-1.35210,-1.35210,-0.56670,-0.62470,7.87720,-0.4412,-8.0464
2015-09-30,9.68290,2.62470,7.05820,0.73200,,8.21550,-1.15730,-1.48090,-2.63820,-2.63820,-2.63820,-3.25920,3.21670,-1.15730,17.73200,17.73200,-0.18000,-0.18000,0.62860,1.79160,-11.95170,-11.95170,-27.24610,-33.65970,0.01890,-1.62120,-1.62120,-0.51440,-0.60210,7.83560,0.4683,6.0317
2015-06-30,3.57050,0.80610,2.76440,0.52860,,11.97030,-9.20590,-0.59200,-9.79790,-9.79790,-9.79790,-9.80110,-7.80300,-9.20590,10.90200,10.90200,-0.90000,-0.90000,0.63180,1.78750,-257.83590,-257.83590,-274.41610,-274.50610,0.00920,-8.58210,-8.58210,-2.52500,-3.15990,7.88010,-0.0522,-29.4201
2015-03-31,0.03020,0.00840,0.02180,0.56210,,0.79690,-0.77510,-0.25120,-1.02640,-1.02640,-1.02640,-1.01980,-0.67090,-0.77510,3.09600,3.09600,-0.33000,-0.33000,,0.03980,-2568.50500,-2568.50500,-3401.01100,-3379.18400,0.00050,-1.75480,-1.75480,-1.66000,-1.75480,8.46100,-0.17760,-2.34170
2014-12-31,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,-14.899,81.8783
2014-09-30,,,,0.17590,,,-0.17590,,-0.17590,-0.17590,-0.17590,-0.08940,-0.17590,-0.17590,0.02070,0.02070,-4.32400,-4.32400,,,,,,,,,,,,,14.899,-81.8783
