,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-28,2024-09-30,$0.27,$0.32
1,2024-07-29,2024-06-30,$0.27,$0.36
2,2024-04-29,2024-03-31,$0.24,$0.39
3,2024-01-29,2023-12-31,$0.26,$0.38
4,2023-10-24,2023-09-30,$0.24,$0.24
5,2023-07-24,2023-06-30,$0.28,$0.31
6,2023-04-25,2023-03-31,$0.38,$0.35
7,2023-01-23,2022-12-31,$0.40,$0.49
8,2022-10-24,2022-09-30,$0.36,$0.40
9,2022-07-25,2022-06-30,$0.32,$0.41
10,2022-04-25,2022-03-31,$0.38,$0.45
11,2022-01-31,2021-12-31,$0.40,$0.58
12,2021-10-25,2021-09-30,$0.43,$0.47
13,2021-07-26,2021-06-30,$0.35,$0.44
14,2021-04-26,2021-03-31,$0.36,$0.51
15,2021-01-28,2020-12-31,$0.29,$0.33
16,2020-10-27,2020-09-30,$0.24,$0.30
17,2020-07-30,2020-06-30,$0.19,$0.25
18,2020-04-28,2020-03-31,$0.18,$0.23
19,2020-01-27,2019-12-31,$0.27,$0.26
20,2019-10-28,2019-09-30,$0.27,$0.30
21,2019-07-29,2019-06-30,$0.25,$0.23
22,2019-04-26,2019-03-31,$0.24,$0.17
23,2019-01-28,2018-12-31,$0.21,$0.20
24,2018-10-26,2018-09-30,$0.17,$0.12
25,2018-07-27,2018-06-30,$0.25,$0.11
26,2018-04-27,2018-03-31,--,$0.23
27,2018-01-26,2017-12-31,--,$0.30
28,2017-11-06,2017-09-30,--,$0.14
29,2017-07-31,2017-06-30,--,$0.23
30,2017-05-01,2017-03-31,--,$0.17
31,2017-01-30,2016-12-31,--,$0.25
32,2016-10-28,2016-09-30,--,$0.22
33,2016-07-29,2016-06-30,--,$0.18
34,2016-04-29,2016-03-31,--,$0.13
35,2016-01-25,2015-12-31,--,$0.16
36,2015-11-03,2015-09-30,--,$0.13
37,2015-07-24,2015-06-30,--,$0.12
38,2015-04-24,2015-03-31,--,$0.11
39,2015-01-23,2014-12-31,--,$0.14
