Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,24.23500,18.26700,5.96800,2.71900,3.69400,2.27400,-0.50200,1.77200,0.04200,1.73000,1.73000,1.84000,3.26400,2.27400,3.89900,3.89900,0.47000,0.47000,0.97440,0.46420,0.88640,24.62550,9.38310,9.38310,7.31170,7.59230,0.27190,10.66380,2.23410,40.28550,4.59390,4.59390,1.94120,2.46140,9.65760,0.0877,-0.1693
2024-06-30,23.05700,17.95300,5.10400,2.65400,3.65600,1.44800,-0.52100,0.92700,0.04400,0.88300,0.88300,0.95400,2.46500,1.44800,3.89900,3.89900,0.24000,0.24000,0.86250,0.47680,0.93300,22.13640,6.28010,6.28010,4.02050,4.13760,0.25140,9.57490,1.82490,49.31910,2.45760,2.45760,0.96270,1.28570,9.21260,0.8205,0.7312
2024-03-31,18.85800,15.79500,3.06300,2.59600,3.57600,-0.51300,-0.50100,-1.01400,0.04000,-1.05400,-1.05400,-0.97900,0.48200,-0.51300,3.89900,3.89900,-0.25000,-0.25000,0.79880,0.48390,0.95900,16.24240,-2.72030,-2.72030,-5.37700,-5.19140,0.20810,8.48740,1.44450,62.30510,-3.00750,-3.00750,-1.16330,-1.55200,8.98620,0.10540,0.01620
2023-12-31,17.31500,14.70900,2.60600,2.38100,3.34900,-0.74300,-0.16200,-0.90500,-0.03600,-0.86900,-0.86900,-0.83100,0.25000,-0.74300,3.89900,3.89900,-0.22000,-0.22000,0.78420,0.47770,0.93500,15.05050,-4.29110,-4.29110,-5.22670,-4.79930,0.19680,8.85020,1.72010,52.32110,-2.40720,-2.40720,-0.98790,-1.25730,9.25780,0.0454,-0.1306
2023-09-30,23.92900,18.76500,5.16400,2.81500,3.77800,1.38600,-0.51900,0.86700,0.03900,0.82800,0.82800,0.88500,2.35900,1.38600,3.89900,3.89900,0.23000,0.23000,0.78430,0.46360,0.88220,21.58050,5.79210,5.79210,3.62320,3.69840,0.26570,10.93530,1.92730,46.69820,2.23970,2.23970,0.91950,1.20150,9.47920,-0.0828,-0.3395
2023-06-30,20.82600,17.02200,3.80400,2.50100,3.45600,0.34800,-0.52900,-0.18100,0.02300,-0.20400,-0.20400,-0.15200,1.31800,0.34800,3.89900,3.89900,-0.04000,-0.04000,0.78180,0.47080,0.90790,18.26560,1.67100,1.67100,-0.86910,-0.72990,0.22800,9.30160,1.71210,52.56700,-0.56450,-0.56450,-0.22330,-0.29870,9.26690,0.5783,0.2931
2023-03-31,18.44500,16.23900,2.20600,2.53000,3.47000,-1.26400,-0.50400,-1.76800,0.03100,-1.79900,-1.79900,-1.67700,-0.31400,-1.26400,3.89900,3.89900,-0.43000,-0.43000,0.81170,0.47080,0.90740,11.95990,-6.85280,-6.85280,-9.58530,-9.09190,0.19890,9.38130,1.30130,69.16020,-4.94980,-4.94980,-1.93960,-2.61950,9.31920,0.06310,-0.21850
2022-12-31,21.63600,18.68300,2.95300,2.61500,3.54500,-0.59200,-0.47800,-1.07000,-0.01400,-1.05600,-1.05600,-0.97300,0.35300,-0.59200,3.89900,3.89900,-0.25000,-0.25000,0.85320,0.45380,0.84700,13.64850,-2.73620,-2.73620,-4.94550,-4.49710,0.24110,12.78780,1.84510,48.77700,-2.76850,-2.76850,-1.17660,-1.51220,9.78170,0.2301,-0.0746
2022-09-30,25.71300,20.40500,5.30800,2.91300,3.79500,1.51300,-0.38600,1.12700,0.05500,1.07200,1.07200,1.16800,2.40900,1.51300,3.89900,3.91900,0.30000,0.30000,0.90060,0.44350,0.81280,20.64330,5.88420,5.88420,4.38300,4.54240,0.28050,13.70380,1.79970,50.00700,2.73480,2.73480,1.16930,1.52190,10.05080,-0.191,-0.6836
2022-06-30,19.52200,15.74800,3.77400,2.34000,3.18200,0.59200,-0.15500,0.43700,0.03300,0.40400,0.40400,0.48400,1.44400,0.59200,3.89900,3.92200,0.12000,0.12000,0.79230,0.33550,0.53890,19.33200,3.03250,3.03250,2.23850,2.47930,0.24280,10.29280,1.68310,53.47350,1.05970,1.05970,0.50250,0.70420,9.77560,0.6434,0.1303
2022-03-31,14.30900,12.38100,1.92800,2.26500,3.09400,-1.16600,-0.21400,-1.38000,0.02000,-1.40000,-1.40000,-1.26200,-0.32600,-1.16600,3.89900,3.89900,-0.32000,-0.32000,0.81950,0.34170,0.55340,13.47400,-8.14870,-8.14870,-9.64430,-8.81960,0.18200,9.11710,1.24460,72.31320,-3.71160,-3.71160,-1.78090,-2.44330,9.67180,-0.10310,-0.43240
