Date,revenue,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,30.01700,30.01700,42.21200,10.56200,-22.75700,-10.09400,-32.85100,,-32.85100,-32.85100,-32.85100,-24.72700,-22.75700,28.89300,28.89300,-1.14000,-1.14000,10.22520,,,100.00000,-75.81370,-75.81370,-109.44130,-109.44130,0.06080,2.46140,36.56430,-38.93820,-38.93820,-6.65780,-38.93820,2.77260,-0.2353,-0.2364
2024-06-30,10.97100,10.97100,41.99700,9.29500,-40.32100,-6.33000,-46.65100,0.00900,-46.66000,-46.66000,-46.66000,-42.20300,-40.32100,27.35600,27.35600,-1.71000,-1.71000,9.08830,,,100.00000,-367.52350,-367.52350,-425.22110,-425.30310,0.02570,1.21810,73.88840,-472.31760,-472.31510,-10.91780,-472.31500,0.36010,-0.7512,-0.7524
2024-03-31,7.17900,7.17900,37.04200,12.33800,-42.20100,-1.73500,-43.93600,,-43.93600,-43.93600,-43.93600,-44.56400,-42.20100,26.80100,26.80100,-1.64000,-1.64000,11.53080,,,100.00000,-587.83950,-587.83950,-612.00730,-612.00730,0.01770,1.01270,88.87170,-91.95870,-91.95870,-10.82610,-91.95860,1.74900,-1.39000,-1.39100
2023-12-31,9.00500,9.00500,33.52500,10.27600,-42.13500,-0.08000,-42.21500,,-42.21100,-42.21100,-42.21100,-44.68500,-42.13500,26.92400,26.92400,-1.59000,-1.59000,10.86570,,,100.00000,-467.90680,-467.90680,-468.79510,-468.75070,0.01990,1.31440,68.47200,-47.91100,-47.91100,-9.33070,-47.91100,3.31250,-1.2301,-1.2402
2023-09-30,3.31800,3.31800,30.87800,10.17200,-37.73200,0.42400,-37.30800,,-37.30800,-37.30800,-37.30800,-40.13300,-37.73200,26.54600,26.54600,-1.41000,-1.41000,10.92450,,,100.00000,-1137.19100,-1137.19100,-1124.41200,-1124.41200,0.00680,1.01500,88.67090,-30.99110,-30.99110,-7.65570,-30.99110,4.52990,-1.3798,-1.386
2023-06-30,3.46000,3.46000,32.92300,10.68000,-40.14300,0.29800,-39.84500,,-39.84500,-39.84500,-39.84500,-41.73900,-40.14300,26.62900,26.62900,-1.50000,-1.50000,10.53390,,,100.00000,-1160.20200,-1160.20200,-1151.59000,-1151.59000,0.00670,1.08740,82.76880,-26.84070,-26.84070,-7.70550,-26.84070,5.59530,-0.9979,-1.0053
2023-03-31,1.37400,1.37400,34.95700,10.81800,-44.40100,0.14600,-44.25500,,-44.25500,-44.25500,-44.25500,-45.99900,-44.40100,27.95300,27.95300,-1.58000,-1.58000,12.21270,,,100.00000,-3231.51400,-3231.51400,-3220.88800,-3220.88800,0.00250,0.90220,99.75980,-23.15890,-23.15890,-8.02020,-23.15890,7.04930,-0.87890,-0.88520
2022-12-31,6.80800,6.80800,23.37400,9.40700,-25.97300,-0.41600,-26.38900,,-26.41300,-26.41300,-26.41300,-27.09000,-25.97300,28.16500,28.16500,-0.93000,-0.93000,17.16450,,,100.00000,-381.50700,-381.50700,-387.61750,-387.97000,0.01120,4.79770,18.75880,-10.07730,-10.07730,-4.32730,-10.07730,9.19240,-0.3891,-0.3954
2022-09-30,1.29300,1.29300,22.06400,8.86200,-29.63300,-3.86900,-33.50200,,-33.50200,-33.50200,-33.50200,-29.83200,-29.63300,28.28900,28.28900,-1.18000,-1.18000,21.38560,,,100.00000,-2291.80200,-2291.80200,-2591.02900,-2591.02900,0.00210,1.09580,82.13460,-12.06760,-12.06760,-5.41660,-12.06760,9.79120,-0.6226,-0.6243
2022-06-30,1.21600,1.21600,20.84400,8.17100,-27.79900,-4.75500,-32.55400,,-32.55400,-32.55400,-32.55400,-27.38900,-27.79900,28.20400,28.20400,-1.15000,-1.15000,22.78740,,,100.00000,-2286.10200,-2286.10200,-2677.13800,-2677.13800,0.00200,1.17720,76.45560,-10.69780,-10.69780,-5.39110,-10.69780,10.77910,-0.8429,-0.8456
2022-03-31,0.97000,0.97000,22.51600,10.20300,-31.74900,-4.50600,-36.25500,,-36.25500,-36.25500,-36.25500,-31.01500,-31.74900,27.71300,27.71300,-1.31000,-1.31000,25.90420,,,100.00000,-3273.09300,-3273.09300,-3737.62900,-3737.62900,0.00160,1.05320,85.45360,-10.96160,-10.96140,-5.79920,-10.96160,11.73780,-0.75830,-0.76030
2021-12-31,1.01100,1.01100,26.77600,5.39200,-31.15700,-1.38100,-32.53800,,-32.53800,-32.53800,-32.53800,-30.67200,-31.15700,27.43100,27.43100,-1.19000,-1.19000,34.40440,,,100.00000,-3081.80100,-3081.80100,-3218.39900,-3218.39900,0.00160,1.15410,77.98220,-9.12890,-9.12890,-5.05980,-9.12890,12.89210,-0.9225,-0.923
2021-09-30,20.89000,20.89000,22.22100,5.43200,-6.76300,0.09700,-6.66600,,-6.66600,-6.66600,-6.66600,-5.99400,-6.76300,27.43600,27.43600,-0.24000,-0.24000,18.50950,,,100.00000,-32.37440,-32.37440,-31.91000,-31.91000,0.04920,27.45070,3.27860,-1.73770,-1.73770,-1.57090,-1.73770,13.97280,-0.2545,-0.2602
2021-06-30,30.02700,30.02700,25.31400,5.24600,-0.53300,0.10400,-0.42900,,-0.42900,-0.42900,-0.42900,0.37800,-0.53300,27.39100,27.39100,-0.02000,-0.02000,19.30840,,,100.00000,-1.77510,-1.77510,-1.42870,-1.42870,0.07040,46.77100,1.92430,-0.11120,-0.11120,-0.10060,-0.11120,14.06080,0.3511,0.3196
2021-03-31,11.24700,11.24700,24.18500,5.42300,-18.36100,0.19800,-18.16300,,-18.16300,-18.16300,-18.16300,-17.94300,-18.36100,27.36100,27.36100,-0.66000,-0.66000,26.74480,,,100.00000,-163.25240,-163.25240,-161.49200,-161.49200,0.02840,9.01920,9.97870,-4.75540,-4.75540,-4.58180,-4.75540,13.95630,-0.84810,-0.85970
2020-12-31,60.00000,60.00000,21.56700,5.08800,33.34500,0.30100,33.64600,,33.64600,33.64600,33.64600,34.19000,33.34500,27.30200,27.30200,1.23000,1.23000,20.00710,,,100.00000,55.57500,55.57500,56.07670,56.07670,0.14400,,,8.48080,8.48080,8.07730,8.48080,14.50250,1.3754,1.364
2020-09-30,,,19.54200,4.79400,-24.33600,0.56900,-23.76700,,-23.76700,-23.76700,-23.76700,-23.82300,-24.33600,27.31600,27.31600,-0.87000,-0.87000,14.12990,,,,,,,,,,,-6.59750,-6.59750,-6.17730,-6.59750,13.17350,-0.6211,-0.6243
