Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-10-31,1800.66800,958.95300,841.71500,521.07200,521.07200,320.64290,11.80200,332.44500,83.49200,248.95300,248.95300,248.95300,379.03590,320.64290,125.33300,126.89200,1.99000,1.96000,1.34760,,,46.74460,17.80690,17.80690,18.46230,13.82560,0.36240,0.66130,17.04860,5.27900,13.05740,13.60910,5.01080,13.05740,15.39130,2.0813,1.4114
2024-07-31,1788.30700,961.98100,826.32600,536.41000,536.41000,289.91600,15.20800,305.12400,79.37900,225.74500,225.74500,225.74500,346.18400,289.91600,128.25600,129.81000,1.76000,1.74000,1.56030,,,46.20720,16.21180,16.21180,17.06220,12.62340,0.34310,0.77120,15.89720,5.66140,10.03210,10.38900,4.33150,10.03210,17.60910,1.9099,1.6658
2024-04-30,1660.34800,857.83300,802.51500,478.68700,478.68700,323.82800,16.05300,339.88100,74.21500,265.66600,265.66600,265.66600,380.82400,323.82800,128.41200,130.63000,2.07000,2.03500,1.55380,,,48.33410,19.50360,19.50360,20.47050,16.00060,0.32180,0.70400,14.41090,6.24530,12.02350,12.45930,5.14860,12.02350,17.17180,1.73610,1.43360
2024-01-31,2278.93700,1230.32200,1048.61500,590.52390,590.52400,458.09120,13.14700,471.23790,116.79900,354.43890,354.43890,354.43900,524.65420,458.09080,129.14800,130.54400,2.74500,2.71000,1.44650,,,46.01340,20.10110,20.10110,20.67800,15.55280,0.43210,0.98710,18.54090,4.85410,16.65710,17.28500,6.72110,16.65710,16.58490,5.1104,4.7076
2023-10-31,1853.65000,1031.29000,822.36000,507.28300,507.28300,315.07700,7.18200,322.25900,84.97400,237.28500,237.28500,237.28500,370.26100,315.07700,128.28500,129.54900,1.85000,1.83000,1.31210,,,44.36440,16.99770,16.99770,17.38510,12.80100,0.37960,0.73830,14.92020,6.03210,13.08630,13.66880,4.85860,13.08630,14.13610,2.2206,1.8995
2023-07-31,1862.61400,1105.04700,757.56700,486.01900,486.01900,271.54800,3.33500,274.88300,73.37600,201.50700,201.50700,201.50700,326.78900,271.54800,128.32600,129.05100,1.57000,1.56000,1.22130,,,40.67230,14.57890,14.57890,14.75790,10.81850,0.40740,0.84950,15.91370,5.65550,12.43140,13.05410,4.40760,12.43140,12.63520,2.9725,2.6278
2023-04-30,1755.45100,1080.39200,675.05910,475.58200,475.58200,199.47710,5.49800,204.97500,48.44400,156.53100,156.53100,156.53100,255.07910,199.47710,131.69800,133.39200,1.19000,1.17500,1.11580,,,38.45500,11.36330,11.36330,11.67650,8.91690,0.39260,0.77080,16.07510,5.59870,10.67140,11.26530,3.50100,10.67140,11.42000,2.56780,2.19280
2023-01-31,2453.07900,1443.22900,1009.84900,540.06290,540.06300,469.78650,1.38300,471.17000,116.17700,354.99310,354.99310,354.99300,526.52950,469.78670,136.04200,138.20000,2.65000,2.61500,1.24420,,,41.16660,19.15090,19.15090,19.20730,14.47130,0.52610,0.99110,21.20480,4.24430,20.86900,21.86260,7.61290,20.86900,12.84280,3.2662,2.437
2022-10-31,2192.57400,1282.04800,910.52600,570.89300,570.89300,339.63310,0.37000,340.00300,88.28000,251.72300,251.72300,251.72300,394.58810,339.63310,133.40800,135.23400,1.88500,1.86000,1.11110,,,41.52770,15.49020,15.49020,15.50700,11.48070,0.47730,0.75960,17.42320,5.16550,17.81560,18.95950,5.47940,17.81560,10.61460,1.5755,0.9176
2022-07-31,2137.53700,1208.72800,928.80910,563.28800,563.28800,365.52100,0.34400,365.86500,98.79000,267.07500,267.07500,267.07500,417.72500,365.52100,136.36000,138.16200,1.96000,1.93500,1.06500,,,43.45230,17.10010,17.10010,17.11620,12.49450,0.49490,0.78370,16.01150,5.62100,20.89330,22.38670,6.18350,20.89330,9.53130,1.5065,0.9212
2022-04-30,1891.22700,1062.67900,828.54810,505.06700,505.06700,323.48110,0.16300,323.64400,69.53100,254.11300,254.11300,254.11300,373.73210,323.48110,141.70200,145.30400,1.79500,1.75000,1.10620,,,43.81010,17.10430,17.10430,17.11290,13.43640,0.44910,0.76120,15.38260,5.85080,19.40170,20.75330,6.03490,19.40170,9.46090,1.26990,0.78000
2022-01-31,2501.02900,1375.79200,1125.23600,600.66480,600.66500,524.57130,0.08900,524.66090,121.72000,402.94090,402.94090,402.94100,578.10630,524.57130,148.54400,152.70800,2.75000,2.67500,1.31170,,,44.99100,20.97420,20.97420,20.97780,16.11100,0.54070,1.10380,18.99280,4.73860,24.21220,25.52110,8.71110,24.21220,11.55990,3.7886,3.2336
2021-10-31,2047.53900,1152.05400,895.48500,565.21800,565.21800,330.26700,-0.12100,330.14600,80.62200,249.52400,249.52400,249.52400,378.38600,330.26700,148.02000,151.88600,1.68500,1.64500,1.28680,,,43.73470,16.13000,16.13000,16.12400,12.18650,0.45730,0.90570,14.67650,6.13220,16.16750,17.11440,5.57310,16.16750,10.52400,2.0848,1.6674
2021-07-31,1948.33900,1089.95100,858.38790,535.28800,535.28800,323.10000,0.03900,323.13900,77.06900,246.07000,246.07000,246.07000,370.71900,323.10000,149.57200,153.16800,1.64500,1.60500,1.31350,,,44.05740,16.58340,16.58340,16.58540,12.62970,0.45900,0.93110,13.73870,6.55080,16.11760,17.07280,5.79670,16.11760,10.25660,1.5837,1.3425
2021-04-30,1749.02900,996.17600,752.85300,477.67600,477.67600,275.17700,-1.87200,273.30500,45.50300,227.80200,227.80200,227.80200,321.99100,275.17700,151.60000,156.97000,1.50500,1.45000,1.28280,,,43.04410,15.73310,15.73310,15.62610,13.02450,0.42550,0.91600,12.27740,7.33050,15.73980,16.72730,5.54230,15.73980,9.61850,1.52180,1.25200
2021-01-31,2292.67300,1327.44900,965.22400,563.13700,563.13700,402.08680,-2.26400,399.82300,90.86800,308.95500,308.95500,308.95500,449.15680,402.08680,154.52000,158.11000,2.01000,1.96000,1.33500,,0.18130,42.10040,17.53790,17.53790,17.43920,13.47580,0.49180,1.31910,15.95150,5.64210,18.71110,19.73220,6.62790,18.71110,10.81470,3.4833,3.1983
2020-10-31,1764.53600,1058.95300,705.58300,430.97900,430.97900,274.60400,-5.34400,269.26000,67.48800,201.77200,201.77200,201.77200,320.26100,274.60400,154.97400,158.66400,1.30000,1.27000,1.46350,0.17590,0.21340,39.98690,15.56240,15.56240,15.25950,11.43490,0.40930,0.94090,13.59620,6.61950,14.39270,15.32640,4.68070,11.86140,9.13920,3.2146,2.9077
