Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,64.23200,36.76500,27.46700,37.48100,53.87000,97.94900,-70.48200,0.10800,-70.37400,-0.33200,-70.04200,-70.25300,-70.03700,-63.36000,-70.48200,13.40010,13.40010,-5.20000,-5.20000,5.84790,42.76220,-109.73030,-109.73030,-109.56220,-109.03760,0.04720,4.58130,1.36240,66.05960,-5.81190,-11.28120,-5.15880,-5.81190,90.99170,-4.64110,-4.64620
2021-12-31,72.75000,43.69600,29.05400,33.77700,35.94100,76.47700,-47.42300,0.21700,-47.20600,-0.33400,-46.87200,-47.90900,-47.79300,-39.74500,-47.42300,12.70350,12.70350,-3.60000,-3.60000,5.84140,39.93680,-65.18620,-65.18620,-64.88800,-65.69480,0.05030,5.80290,1.41610,63.55670,-3.79970,-7.19670,-3.31360,-3.79970,96.29740,-3.6313,-3.6581
2021-09-30,62.22300,35.18400,27.03900,27.39900,50.75000,82.48900,-55.45000,-0.38200,-55.83200,-5.45400,-50.37800,-50.93200,-51.49400,-50.40300,-55.45000,12.86420,12.86420,-4.00000,-4.00000,6.72340,43.45500,-89.11500,-89.11500,-89.72890,-82.75720,0.04190,3.86640,1.56140,57.64090,-3.92490,-7.34070,-3.43120,-3.92490,100.06450,-2.1054,-2.0999
2021-06-30,60.21700,33.88900,26.32800,22.37800,39.00100,63.86300,-37.53500,0.22400,-37.31100,0.10300,-37.41400,-38.13600,-37.85900,-34.47700,-37.53500,12.46840,12.46840,-3.00000,-3.00000,11.34610,43.72190,-62.33290,-62.33290,-61.96090,-62.87100,0.04660,3.79540,1.69420,53.12390,-3.19760,-4.02660,-2.95100,-3.19760,98.51750,-2.0266,-2.0371
2021-03-31,57.59900,35.70500,21.89400,23.04000,35.08600,60.63200,-38.73800,0.06100,-38.67700,0.30900,-38.98600,-39.80500,-39.18800,-35.72400,-38.73800,12.17730,12.17730,-3.20000,-3.20000,10.79490,38.01110,-67.25470,-67.25470,-67.14870,-68.03590,0.04360,3.81220,1.52870,58.87450,-3.27510,-4.11250,-3.01060,-3.27510,101.48000,-3.37830,-3.39050
2020-12-31,60.43200,37.82100,22.61100,26.56400,42.82600,72.17200,-49.56100,0.22200,-49.33900,0.30900,-49.64800,-50.58600,-50.31200,-45.87900,-49.56100,4.95220,4.95220,24.40000,24.40000,9.20210,37.41560,-82.01120,-82.01120,-81.64380,-83.25390,0.04390,4.14340,1.33420,67.45830,-4.05920,-5.07490,-3.67460,-4.05920,105.78790,2.9646,3.2468
2020-09-30,62.55100,42.11600,20.43500,25.27500,56.87100,84.72200,-64.28700,0.25500,-64.03200,0.07800,-64.11000,-64.59600,-63.08100,-61.41800,-64.28700,3.42500,3.42500,-18.40000,-18.40000,10.72670,32.66930,-102.77530,-102.77530,-102.36770,-100.84730,0.04420,5.41680,1.56530,57.49840,-4.98130,-6.18050,-4.56820,-4.98130,110.72250,0.9201,1.0276
2020-06-30,68.56800,43.82600,24.74200,17.63700,92.42800,112.57400,-87.83200,0.30800,-87.52400,0.25200,-87.77600,-88.22000,-86.65800,-84.69300,-87.83200,2.17420,2.17420,-39.80000,-39.80000,,36.08390,-128.09470,-128.09470,-127.64560,-126.38260,,,,,,,,,,-11.4503,-11.9183
2020-03-31,53.71400,33.02700,20.68700,14.93600,29.21600,46.43800,-25.75100,0.84700,-24.90400,0.00000,-24.90400,-25.22400,-24.38100,-23.02600,-25.75100,2.11920,2.11920,-11.60000,-11.60000,,38.51320,-47.94090,-47.94090,-46.36410,-45.39040,,,,,,,,,,-15.14430,-15.73600
2019-12-31,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,31.7714,32.295
2019-09-30,34.74400,19.06000,15.68400,13.60200,25.96300,41.43300,-25.74900,1.28600,-24.46300,-0.39200,-24.07100,-24.07100,-24.01500,-25.74900,-25.74900,2.09670,2.09670,-11.40000,-11.40000,,45.14160,-74.11060,-74.11060,-70.40930,-69.11990,,,,,,,,,,-31.7714,-32.295
2018-12-31,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,0,0
