Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,24.34560,,24.34560,5.11300,-7.67100,,11.55560,-16.19330,-4.63770,-0.00200,-4.63570,-4.63570,,-5.37720,10.77120,11.55560,23.08530,23.08530,-0.23000,-0.23000,0.77060,3.35990,47.46500,47.46500,-19.04940,-22.08690,0.01570,-1.40510,-1.40510,-0.29920,-0.32230,14.16580,0.2129,0.2157
2024-06-30,21.96920,,21.96920,4.82140,0.99290,,18.13470,-12.95730,5.17740,-0.00080,5.17810,5.17810,,4.43670,18.55420,18.13470,23.08340,23.08340,0.19000,0.19000,0.77070,3.36180,82.54600,82.54600,23.56640,20.19490,0.01440,1.58910,1.58910,0.33870,0.36430,13.99150,0.2187,0.2165
2024-03-31,22.37070,,22.37070,4.93040,0.80600,,18.24030,-7.59310,10.64720,-0.00120,10.64840,10.64840,,9.88110,18.55540,18.24030,23.00080,23.00080,0.42000,0.42000,0.74570,2.93280,81.53670,81.53670,47.59440,44.17010,0.01540,3.13340,3.13340,0.73260,0.79670,14.60820,0.14660,0.14880
2023-12-31,25.18460,0.57330,24.61140,4.88900,-6.74340,11.94600,12.66530,-6.46290,6.20240,-0.00150,6.20390,6.20390,,5.58130,13.62860,12.66530,22.93070,22.93070,0.24130,0.24130,0.75040,3.00630,50.29000,50.29000,24.62780,22.16170,0.01660,1.77610,1.77610,0.40990,0.44330,15.12940,0.2065,0.1969
2023-09-30,26.47410,0.87370,25.60050,5.32850,7.77140,-2.02950,27.63000,-17.89440,9.73560,0.00620,9.72940,9.72940,,9.02920,28.33330,27.63000,22.92400,22.92400,0.39000,0.39000,0.79080,3.78110,104.36580,104.36580,36.77380,34.10580,0.01710,3.27170,3.27170,0.62920,0.68430,12.91640,0.3128,0.3076
2023-06-30,28.30390,0.61470,27.68930,5.10940,0.77400,4.74080,22.94840,-1.66240,21.28600,-0.00110,21.28720,21.28720,,20.48800,23.68220,22.94840,22.92400,22.92400,0.84000,0.84000,0.77240,3.39350,81.07850,81.07850,75.20520,72.38560,0.01710,6.18360,6.18360,1.28490,1.40740,15.01520,0.5595,-0.6596
2023-03-31,24.93800,0.60230,24.33570,5.07260,0.54500,4.93250,19.40320,-2.60460,16.79860,0.00740,16.79120,16.79120,,16.04460,20.74930,19.40320,22.92410,22.92410,0.59000,0.59000,0.77000,3.34790,77.80570,77.80570,67.36150,64.33790,0.01530,4.88010,4.88010,1.02850,1.12240,15.07540,0.00870,1.22700
2022-12-31,22.02980,1.17450,20.85540,5.45210,,6.11300,14.74240,-11.57310,3.16920,-0.00560,3.17490,3.17490,,2.45900,15.94560,14.74240,22.87100,22.87100,0.06970,0.06970,0.77500,3.44520,66.92000,66.92000,14.38610,11.16210,0.01410,0.98000,0.98000,0.20260,0.22050,14.07750,0.0577,-0.0027
2022-09-30,22.60440,1.52060,21.08380,4.50510,,5.19350,15.89030,2.54480,18.43510,-0.08150,18.51660,18.51660,,17.80010,15.91370,15.89030,22.77170,22.77170,0.76680,0.76680,0.76620,3.27730,70.29720,70.29720,81.55520,78.74620,0.01560,5.95070,5.95070,1.27690,1.39120,13.82340,0.2348,0.2259
2022-06-30,17.23300,0.97850,16.25450,3.80890,,4.49330,11.76120,5.86650,17.62770,0.02110,17.60670,17.60670,,16.89020,12.85160,11.76120,22.67690,22.67690,0.73690,0.73690,0.75480,3.07870,68.24830,68.24830,102.29070,98.01090,0.01200,5.43620,5.43620,1.22110,1.33280,14.44700,0.219,0.2121
2022-03-31,19.20640,1.06460,18.14180,3.68180,,4.36550,13.77630,12.50260,26.27890,0.01490,26.26400,26.26400,,25.54630,14.79230,13.77630,22.57450,22.57450,1.00580,1.00580,0.73430,2.76410,71.72780,71.72780,136.82400,133.00940,0.01380,7.72830,7.72830,1.88150,2.05320,15.15960,0.41230,0.40940
2021-12-31,19.97640,0.98430,18.99210,3.92970,-1.07100,5.68440,13.30770,-5.41720,7.89060,0.03700,7.85360,7.85360,,7.13580,14.33360,13.30770,21.18060,21.18060,0.29570,0.29570,0.70560,2.39690,66.61710,66.61710,39.49940,35.72120,0.01440,2.10880,2.10880,0.56670,0.62080,16.44000,0.4665,0.4695
2021-09-30,17.68190,1.23960,16.44230,4.14530,,4.82630,11.61610,1.29120,12.90720,-0.08110,12.98840,12.98840,,12.27060,12.62130,11.61610,20.51240,20.51240,0.56760,0.56760,0.67740,2.09970,65.69460,65.69460,72.99690,69.39650,0.01380,3.44090,3.44090,1.01120,1.11010,16.92960,0.3763,0.4942
2021-06-30,16.40650,0.76050,15.64600,3.46390,-1.23020,5.37900,10.26700,0.10540,10.37240,0.10770,10.26470,10.26470,,9.54690,11.15530,10.26700,20.48790,20.48790,0.39420,0.39420,0.69150,2.24120,62.57870,62.57870,63.22110,58.18990,0.01330,2.96840,2.96840,0.83180,0.91580,16.91010,0.3963,0.2744
2021-03-31,14.38750,1.00780,13.37970,3.28570,,3.96920,9.41050,-2.41740,6.99310,0.00030,6.99290,6.99290,,6.27510,10.25570,9.41050,20.52650,20.52650,0.26610,0.26610,0.68230,2.14750,65.40740,65.40740,48.60550,43.61490,0.01210,2.03580,2.03580,0.58670,0.64680,16.73580,0.36330,0.36210
2020-12-31,13.47410,0.86270,12.61140,3.76940,-2.13250,6.57070,6.04070,-5.20320,0.83750,0.03880,0.79870,0.79870,,0.08100,6.82680,6.04070,20.49610,20.49610,0.00000,0.00000,0.66290,1.96630,44.83210,44.83210,6.21590,0.60100,0.01150,0.22200,0.22200,0.06800,0.07480,17.49060,0.1555,0.1508
2020-09-30,13.84000,1.45500,12.38500,3.51300,-4.27500,8.50780,3.87720,-5.10540,-1.22820,-0.06820,-1.16000,-1.16000,,-1.87780,5.04890,3.87720,20.47520,20.47520,-0.08870,-0.08870,0.66140,1.95310,28.01450,28.01450,-8.87460,-13.56780,0.01180,-0.32120,-0.32120,-0.09880,-0.10880,17.63890,0.1807,0.1708
2020-06-30,14.47840,0.85440,13.62400,2.84640,-0.48990,4.04840,9.57570,-4.88930,4.68640,0.09800,4.58830,4.58830,,3.87060,10.68970,9.57570,20.47520,20.47520,0.17740,0.17740,0.62670,1.67880,66.13750,66.13750,32.36780,26.73350,0.01390,1.31890,1.31890,0.44180,0.49240,16.99070,0.3226,0.3211
2020-03-31,13.73610,1.17540,12.56080,2.89850,-1.35770,4.96560,7.59510,-4.60190,2.99320,0.01140,2.98180,2.98180,,2.26400,8.62540,7.59510,20.54590,20.54590,0.11830,0.11830,0.62310,1.65310,55.29300,55.29300,21.79050,16.48200,0.01410,0.91340,0.91340,0.30500,0.34430,15.86700,0.11410,0.10990
