Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,13.13310,29.95040,-16.81730,11.72240,-0.42140,12.14370,-28.96100,-1.76840,-30.72940,,-30.72940,-30.72940,-30.96840,-28.75090,-28.96100,1.87580,1.87580,-16.78320,-16.78320,0.03270,-0.07910,-0.15850,-128.05270,-220.51910,-220.51910,-233.98410,-235.80390,0.06360,,,37.61120,40.47220,-14.87280,43.67370,-37.19400,2.3418,2.3418
2024-06-30,18.18620,40.41870,-22.23250,3.45710,-0.71010,4.16710,-26.39960,-0.18540,-26.58510,,-26.58510,-26.58510,-26.82400,-26.38720,-26.39960,0.94220,0.94220,-28.67130,-28.67130,0.05030,-0.06230,-0.10490,-122.24910,-145.16270,-145.16270,-146.18240,-147.49650,0.08100,,,44.21260,48.91050,-11.84260,51.95570,-51.76090,-8.4681,-8.4681
2024-03-31,13.95740,35.53830,-21.58090,13.02020,-2.98440,16.00460,-37.58550,-4.57400,-42.15950,,-42.15950,-42.15950,-42.39850,-37.57180,-37.58550,0.70390,0.70390,-60.83920,-60.83920,0.08080,-0.03970,-0.08220,-154.62050,-269.28790,-269.28790,-302.05910,-303.77140,0.05340,28.71490,3.13430,96.57770,111.30380,-16.13580,115.72690,-63.30940,-13.43410,-13.43410
2023-12-31,27.51350,41.93430,-14.42080,14.54630,-12.57390,27.12020,-41.54100,-12.37770,-53.91870,,-53.90300,-53.90300,-54.07110,-41.51020,-41.54100,0.54540,0.54540,-90.20980,-90.20980,0.59530,-0.71590,-0.89030,-52.41360,-150.98410,-150.98410,-195.97180,-196.52580,0.09710,3.78650,23.76840,581.29270,1541.25400,-19.02720,2644.60000,-6.19770,-22.5027,-22.6027
2023-09-30,31.20830,23.39600,7.81230,2.38930,-0.33410,2.72340,5.08890,-2.15360,2.93530,-1.99950,4.93480,4.93480,4.93480,5.11610,5.08890,0.63720,0.63720,7.69230,7.69230,1.30460,0.18610,0.29800,25.03280,16.30620,16.30620,9.40550,15.81250,0.11060,2.42510,37.11120,22.97570,22.97570,1.74830,18.70080,40.79700,-2.4408,-3.0735
2023-06-30,31.86110,21.68210,10.17900,4.62210,-0.78430,5.40640,4.77270,-29.65430,-24.88160,1.89300,-26.77470,-26.77470,-26.77470,4.79350,4.77270,0.49040,0.49040,-54.54550,-54.54550,0.88690,0.26900,0.47630,31.94810,14.97960,14.97960,-78.09410,-84.03560,0.14640,,,-199.09930,-199.09930,-12.30550,-145.54040,26.76420,-9.5022,-9.706
2023-03-31,22.81420,17.45230,5.36190,3.34020,-0.88480,4.22500,1.13690,-3.79530,-2.65840,0.12220,-2.78050,-2.78050,-2.78050,1.14790,1.13690,0.40980,0.40980,-6.99300,-6.99300,0.43310,1.38320,-8.13570,23.50240,4.98330,4.98330,-11.65230,-12.18780,0.11570,,,194.21310,194.21390,-1.41020,-74.42880,-3.40630,0.93520,0.32580
2022-12-31,12.94930,10.83280,2.11650,2.88200,,9.37190,-7.25530,-1.81590,-8.35460,,-8.35460,-8.35460,-8.35460,-7.25170,-7.25530,0.33510,0.33510,-26.57340,-26.57340,0.45390,-1.05380,-3.64920,16.34460,-56.02870,-56.02870,-64.51790,-64.51790,0.11990,,,253.77640,253.77660,-7.73840,521.20980,-8.31350,-15.2616,-15.7128
2022-09-30,11.57530,6.68640,4.88900,4.59450,,4.59440,0.29450,-3.54550,-3.96760,-0.75000,-3.21760,-3.21760,-3.21760,0.29700,0.29450,0.34450,0.34450,-9.09090,-9.09090,0.58050,0.26280,1.61820,42.23600,2.54420,2.54420,-34.27600,-27.79670,0.11920,,,-67.10390,-67.10390,-3.31430,-49.46960,12.63930,-35.746,-35.8746
2022-06-30,10.20130,7.34470,2.85660,0.88560,,0.88560,1.97100,-0.45860,1.51240,0.75000,0.76240,0.76240,0.76240,1.97100,1.97100,0.31000,0.31000,2.79720,2.79720,0.26410,-0.29310,-0.88210,28.00240,19.32100,19.32100,14.82560,7.47360,0.16510,,,-8.07070,-8.07070,1.23370,-10.43590,-30.47750,-4.4619,-4.4619
