Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,597.00000,237.00000,360.00000,174.00000,-112.00000,333.00000,27.00000,-101.00000,-74.00000,54.00000,-128.00000,-128.00000,-129.00000,70.00000,27.00000,462.29100,462.29100,-0.28000,-0.28000,1.56280,0.55300,1.25140,60.30150,4.52260,4.52260,-12.39530,-21.60800,0.15910,0.86400,104.17090,-11.57320,20.31750,-3.41150,-5.17380,2.35320,0.1886,0.1304
2024-06-30,625.00000,247.00000,378.00000,179.00000,-112.00000,336.00000,42.00000,-41.00000,1.00000,-26.00000,27.00000,27.00000,26.00000,90.00000,42.00000,464.60220,470.65530,0.06000,0.06000,1.64730,0.52720,1.12070,60.48000,6.72000,6.72000,0.16000,4.16000,0.16530,0.87780,102.52800,2.21670,-5.46560,0.71390,1.04810,2.57580,0.153,0.1031
2024-03-31,610.00000,245.00000,365.00000,185.00000,-108.00000,349.00000,16.00000,-8.00000,8.00000,27.00000,-19.00000,-19.00000,-19.00000,63.00000,16.00000,461.38630,461.38630,-0.04000,-0.04000,1.50310,0.53580,1.16100,59.83610,2.62300,2.62300,1.31150,-3.11480,0.15910,0.75120,119.80330,-1.61840,3.39290,-0.49540,-0.75130,2.48400,0.10620,0.05200
2023-12-31,549.00000,235.00000,314.00000,164.00000,-98.00000,311.00000,3.00000,-46.00000,-43.00000,3.00000,-46.00000,-46.00000,-47.00000,52.00000,3.00000,251.64550,458.05550,0.01000,0.01000,1.63660,0.52790,1.12380,57.19490,0.54640,0.54640,-7.83240,-8.56100,0.14640,0.75620,119.01640,-3.79540,8.33330,-1.22630,-1.79200,2.59480,0.1265,0.0699
2023-09-30,571.00000,238.00000,333.00000,172.00000,-103.00000,337.00000,-4.00000,-6.00000,-10.00000,-2.00000,-8.00000,-8.00000,,46.00000,-4.00000,419.15480,457.74210,,-0.02000,1.59150,0.51880,1.08290,58.31870,-0.70050,-0.70050,-1.75130,,0.14720,0.67100,134.13310,-0.63750,1.58420,-0.20620,-0.30670,2.68740,0.7284,1.4922
2023-06-30,592.00000,243.00000,349.00000,188.00000,-103.00000,347.00000,2.00000,-59.00000,-57.00000,-2.00000,-55.00000,-55.00000,-14.00000,51.00000,2.00000,61.85230,61.85230,-0.23000,-0.23000,1.63770,0.50260,1.01490,58.95270,0.33780,0.33780,-9.62840,-2.36490,0.14870,0.62120,144.88180,-4.10750,11.82800,-1.38190,-2.04310,2.88030,-0.3319,-1.2154
2023-03-31,578.00000,242.00000,336.00000,175.00000,-101.00000,345.00000,-9.00000,-26.00000,-35.00000,-8.00000,-27.00000,-27.00000,-2.00000,37.00000,-9.00000,60.37670,454.82520,-0.03000,-0.06000,1.64400,0.49980,1.00220,58.13150,-1.55710,-1.55710,-6.05540,-0.34600,0.14640,0.62280,144.49830,-1.99700,5.84420,-0.68370,-0.99890,2.91410,-0.16930,-0.23970
2022-12-31,527.00000,242.00000,285.00000,174.00000,-99.00000,323.00000,-38.00000,-47.00000,-85.00000,-22.00000,-63.00000,-63.00000,-26.00000,10.00000,-38.00000,51.26660,445.71510,-0.51000,-0.12730,1.59640,0.47070,0.89130,54.07970,-7.21060,-7.21060,-16.12900,-4.93360,0.14140,0.68890,130.64520,-4.59520,13.90730,-1.68990,-2.43240,2.96620,7.0967,8.3796
2022-09-30,488.00000,218.00000,270.00000,170.00000,-102.00000,315.00000,-45.00000,-37.00000,-82.00000,-10.00000,-72.00000,-73.00000,-20.00000,,-45.00000,48.86800,48.86800,-0.43000,-0.43000,1.55450,0.51030,1.04450,55.32790,-9.22130,-9.22130,-16.80330,-4.09840,0.13190,0.62480,144.03690,-6.24470,11.66130,-1.97300,-3.05820,2.58980,-7.2853,-8.6845
2022-06-30,486.00000,199.00000,287.00000,169.00000,-97.00000,306.00000,-19.00000,14.00000,-5.00000,-4.00000,-1.00000,-2.00000,21.00000,26.00000,-19.00000,48.86800,444.32020,0.44000,0.04730,1.65250,0.49030,0.96450,59.05350,-3.90950,-3.90950,-1.02880,4.32100,0.12620,0.70640,127.40740,-0.15800,0.27470,-0.05190,-0.08050,2.80470,-0.6954,-0.79
2022-03-31,350.00000,173.00000,177.00000,137.00000,-90.00000,273.00000,-96.00000,-19.00000,-115.00000,-25.00000,-90.00000,-91.00000,,-52.00000,-96.00000,,,,0.00000,0.02660,,-0.05630,50.57140,-27.42860,-27.42860,-32.85710,,0.42780,,,88.30210,88.30210,-11.12340,88.30210,-5.04680,0.00000,
2021-12-31,413.00000,255.00000,158.00000,230.35720,-142.00000,475.35720,-317.35720,-91.92600,-409.28310,-82.00000,-327.28310,-334.28310,,-267.35720,-317.35720,,,,0.00000,1.45910,0.43330,0.76690,38.25670,-76.84190,-76.84190,-99.10000,,0.10950,1.08400,83.02660,-25.05870,43.41340,-8.86460,-14.20060,30.03560,0,0
2021-09-30,197.00000,127.00000,70.00000,93.00000,-63.00000,194.00000,-124.00000,-13.00000,-137.00000,-31.00000,-106.00000,-106.00000,,-92.00000,-124.00000,,,,0.00000,0.12360,,-0.08150,35.53300,-62.94420,-62.94420,-69.54310,,0.24060,,,148.91780,148.91770,-12.94650,148.91780,-3.48580,0,0
2021-06-30,153.00000,95.00000,58.00000,86.00000,-59.00000,172.00000,-114.00000,-13.00000,-127.00000,-73.00000,-54.00000,-55.00000,,-114.00000,-114.00000,,,,0.00000,0.17150,,0.86000,37.90850,-74.50980,-74.50980,-83.00650,,0.18690,,,-1099.99900,-1100.00000,-6.71900,-1099.99900,0.17150,0.0174,0.0174
2021-03-31,,,,4.64280,,,-4.64280,24.92600,20.28320,,20.28320,20.28320,20.28320,-4.64280,-4.64280,20.42030,20.42030,0.20000,0.20000,0.19150,,0.46000,,,,,,,,,405.66250,405.66790,2.47830,405.66250,0.17070,-0.01740,-0.01740
2020-12-31,,,,379.98810,,,-1539.98800,,-758.98820,,-613.98820,-618.98820,,-1539.98800,-746.98820,,,,0.00000,0.61290,,-0.01440,,,,,,,,,595.58940,595.58920,-75.63680,595.58940,-5.08960,0,0
2020-09-30,,,,0.01000,,,-0.01000,,-0.01000,,-0.01000,-0.01000,-0.01000,-0.01000,-0.01000,18.75000,18.75000,0.00000,0.00000,,,,,,,,,,,,100.00000,100.00010,-1.02910,100.00000,-0.00050,0.0002,0.0002
2020-06-30,,,,,,,,,,,,,,,,18.75000,18.75000,0.00000,0.00000,,,,,,,,,,,,,,,,,0,0
2020-03-31,,,,0.00190,,,-0.00190,,-0.00190,,-0.00190,-0.00190,-0.00190,-0.00190,-0.00190,18.75000,18.75000,-0.00010,-0.00010,,,,,,,,,,,,,,,,,-0.00020,-0.00020
2019-12-31,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
2019-09-30,,,,,,,,,,,,,,,,18.75000,18.75000,0.00000,0.00000,,,,,,,,,,,,,,,,,0,0
2018-12-31,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
