Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,6.98600,6.37910,0.60680,1.95030,,2.21990,-1.61300,-6.46250,-8.07550,-8.07550,-8.07550,-8.16030,-0.27980,-1.61300,4.18400,4.18400,-1.95000,-1.95000,1.93590,0.12590,0.20380,8.68630,-23.08950,-23.08950,-115.59620,-116.81060,1.24280,62.12340,4.49390,20.02700,-226.94730,-226.94440,-143.66670,-198.36760,0.57320,0.2193,0.2159
2024-06-30,7.39830,6.84750,0.55080,1.80570,,2.07010,-1.51930,-1.84200,-3.36120,-3.36120,-3.36120,-3.36120,-0.12500,-1.51930,2.00800,2.00800,-1.67000,-1.67000,0.23220,-0.08220,-1.75640,7.44540,-20.53550,-20.53550,-45.43260,-45.43260,1.33480,66.16530,4.46980,20.13510,69.54110,69.54110,-60.64160,75.25730,-2.24600,-0.3739,-0.3797
2024-03-31,6.59710,6.13530,0.46180,1.48900,,1.76560,-1.30380,-0.59540,-1.89910,-1.89910,-1.89910,-1.89910,-0.41580,-1.30380,1.70240,1.70240,-1.12500,-1.12500,0.26140,-0.11950,-2.19330,6.99980,-19.76270,-19.76270,-28.78710,-28.78710,1.12840,39.84920,4.30080,20.92630,57.33890,57.33890,-32.48230,64.19110,-1.75880,-0.66970,-0.66970
2023-12-31,5.69070,5.31650,0.37420,2.83720,,3.11630,-2.74210,-0.68550,-3.42760,-3.42760,-3.42760,-3.42760,-1.72790,-2.74210,1.50120,1.50120,-1.98500,-1.98500,0.25400,-0.22770,-3.20100,6.57560,-48.18450,-48.18450,-60.23060,-60.23060,0.99540,39.65880,4.77280,18.85700,179.81080,179.81100,-59.95050,220.74660,-1.05490,-0.8631,-0.8487
2023-09-30,6.16370,5.81400,0.34970,1.68430,,1.96270,-1.61310,-0.61370,-2.22670,-2.22670,-2.22670,-2.22670,-0.75380,-1.61310,1.52700,1.52700,-1.46000,-1.46000,0.42270,0.84370,34.22890,5.67400,-26.17040,-26.17040,-36.12680,-36.12680,0.96370,31.72330,4.64790,19.36380,-1619.34700,-1619.37500,-34.81430,-253.16530,0.09020,-0.7534,-0.7547
2023-06-30,6.13070,5.64630,0.48440,2.36900,,2.64660,-2.16230,-0.30650,-2.46880,-2.46880,-2.46880,-2.46880,-1.58510,-2.16230,1.38800,1.38800,-1.78000,-1.78000,0.66420,0.37130,2.22410,7.90080,-35.26970,-35.26970,-40.26990,-40.26990,0.84960,43.31940,6.10550,14.74070,-137.20480,-137.20460,-34.21450,-86.25600,1.23550,-0.9293,-0.9153
2023-03-31,5.23130,5.06880,0.16260,2.19660,,2.46970,-2.30720,-0.04160,-2.34880,-2.34880,-2.34880,-2.34880,-1.95730,-2.30720,1.33720,1.33720,-1.75000,-1.75000,1.05970,0.21720,0.55080,3.10730,-44.10310,-44.10310,-44.89810,-44.89810,0.67330,34.70060,5.31840,16.92250,-64.17760,-64.17760,-30.22910,-50.23520,2.73040,-1.87960,-1.87960
2022-12-31,4.85880,4.93010,-0.07120,8.66060,,6.20510,-6.27640,-0.01380,-6.29020,-6.29020,-6.29020,-6.29020,-3.13210,-6.27640,1.32040,1.32040,-4.77500,-4.77500,1.64770,0.17160,0.52030,-1.46620,-129.17500,-129.17500,-129.45900,-129.45900,0.45850,32.59590,6.33740,14.20150,-108.72410,-108.72410,-59.35340,-90.06780,4.33560,-1.9995,-2.0185
2022-09-30,4.09140,4.20820,-0.11680,3.47630,,3.95680,-4.07360,-0.00280,-4.07640,-4.07640,-4.07640,-4.07640,-3.68780,-4.07360,1.32400,1.32400,-3.07500,-3.07500,2.62040,0.10690,0.27230,-2.85360,-99.56600,-99.56600,-99.63350,-99.63350,0.24580,30.59410,6.21440,14.48250,-34.59300,-45.69570,-24.48540,-30.89430,8.89690,-2.2105,-2.3669
2022-06-30,3.75440,3.75590,-0.00140,3.40630,,3.86500,-3.86650,-0.00620,-3.87270,-3.87270,-3.87270,-3.87270,-3.28890,-3.86650,1.31770,1.31770,-2.95000,-2.95000,3.77170,0.09050,0.20390,-0.03810,-102.98510,-102.98510,-103.14930,-103.14930,0.18130,22.60440,4.57720,19.66280,-24.84470,-30.98710,-18.70010,-22.59720,11.77310,-2.8007,-4.1249
2022-03-31,2.34010,2.32420,0.01590,,-2.94800,3.28560,-3.26980,0.00320,-3.26650,-3.26650,-3.26650,-3.26650,-2.91940,-3.26980,1.31330,1.31330,-2.45000,-2.45000,8.81320,0.04180,0.07390,0.67980,-139.72910,-139.72910,-139.59040,-139.59040,0.10620,33.21320,10.19260,8.82990,-17.12430,-20.73030,-14.82100,-16.40870,14.49930,-1.77420,-2.74240
2021-12-31,1.99790,1.97100,0.02700,,-3.39780,3.68100,-3.65400,-0.00100,-3.65500,-3.65500,-3.65500,-3.65500,-3.43680,-3.65400,1.01000,1.01000,-2.80000,-2.80000,22.75950,,,1.34950,-182.89010,-182.89010,-182.94020,-182.94020,0.08720,42.53020,19.94070,4.51340,-16.71380,-19.72380,-15.94410,-16.71380,16.66610,-2.5661,-3.668
2021-09-30,1.86360,1.82570,0.03790,,-1.79460,2.03240,-1.99450,-0.37910,-2.37360,-2.37360,-2.37360,-2.37360,-1.67930,-1.99450,0.92780,0.92780,-2.60000,-2.60000,14.47830,0.00300,0.00690,2.03150,-107.02430,-107.02430,-127.36660,-127.36660,0.07260,51.77640,14.06690,6.39800,-9.83160,-11.52960,-9.24880,-9.80170,18.62360,-1.2833,-2.0849
2021-06-30,1.85060,1.83620,0.01440,,-1.66600,1.89910,-1.88470,-0.12190,-2.00660,-2.00660,-2.00660,-2.00660,-1.63310,-1.88470,0.89740,0.89740,-2.20000,-2.20000,,,,0.78010,-101.84460,-101.84460,-108.42990,-108.42990,,,,,,,,,,-1.3513,-1.3988
2021-03-31,1.52180,1.39440,0.12740,,-1.24450,1.36320,-1.23580,-0.11230,-1.34820,-1.34820,-1.34820,-1.34820,-1.04210,-1.23580,0.86750,0.86750,-1.60000,-1.60000,,,,8.37310,-81.20620,-81.20620,-88.58840,-88.58840,,,,,,,,,,-1.04390,-1.07140
2020-12-31,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,1.6929,1.8747
2020-09-30,1.12110,1.06440,0.05680,,-0.64190,0.76920,-0.71250,-0.01170,-0.72420,-0.72420,-0.72420,-0.72420,-0.71250,-0.71250,0.48210,0.48210,-1.60000,-1.60000,,,,5.06370,-63.54930,-63.54930,-64.59390,-64.59390,,,,,,,,,,-1.6929,-1.8747
