Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,64.32000,33.69700,30.62300,2.58100,19.45200,,27.04400,3.57900,-1.72100,1.85800,-0.11000,1.96800,1.96800,0.16600,2.08900,10.03600,3.57900,37.94900,38.60800,0.06000,0.05000,0.67050,,1.38960,47.61040,5.56440,5.56440,2.88870,3.24780,0.23260,1.29610,69.43800,2.65690,-24.52950,0.71160,2.65690,1.95160,0.2769,0.2019
2024-06-30,46.93200,25.00100,21.93100,2.72100,18.56100,,26.14500,-4.21400,-2.44500,-6.65900,-0.17600,-6.48300,-6.48300,-0.87700,-7.48700,2.02900,-4.21400,37.00700,37.00700,-0.18000,-0.18000,0.63450,,1.46400,46.72930,-8.97900,-8.97900,-14.18860,-15.95290,0.17200,0.99950,90.04220,-9.35270,48.34090,-2.37600,-9.35270,1.86150,-0.3309,-0.4071
2024-03-31,44.75500,31.06300,13.69200,3.23000,25.39400,,34.50500,-20.81300,-5.07400,-25.88700,0.68200,-26.56900,-26.56900,-9.21300,-35.72900,-13.70600,-20.81300,36.57800,36.57800,-0.98000,-0.98000,0.70050,,1.32430,30.59320,-46.50430,-46.50430,-57.84160,-79.83240,0.14970,0.87790,102.52220,-35.03300,353.16940,-8.88490,-35.03300,2.08080,-0.36360,-0.45700
2023-12-31,75.66400,34.26000,41.40400,2.25800,25.79300,,33.59400,7.81000,-2.78200,5.02800,1.43700,3.59100,3.59100,-14.88400,-11.02000,14.75800,7.81000,35.76550,35.76550,0.35000,0.35000,0.58290,0.23330,1.42840,54.72090,10.32200,10.32200,6.64520,-14.56440,0.18390,0.99960,90.03330,3.22980,13.32170,0.87270,2.47620,3.05420,-0.1054,-0.1998
2023-09-30,59.97800,31.90200,28.07600,2.44200,27.00000,,34.80800,-6.73200,-5.26200,-11.99400,0.05500,-12.04900,-12.04900,-1.88300,-13.72200,-0.13100,-6.73200,36.26300,36.26300,-0.38000,-0.38000,1.18370,0.56290,1.28790,46.81050,-11.22410,-11.22410,-19.99730,-22.87840,0.13910,0.98620,91.25900,-9.87990,15.13350,-2.79430,-4.31840,3.36710,0.1526,0.06
2023-06-30,62.12800,38.96700,23.16100,3.35100,30.90400,,39.58300,-16.42200,-6.09700,-22.51900,-0.03700,-22.48200,-22.48200,-5.35400,-27.83600,-9.85300,-16.42200,35.48700,35.48700,-0.63000,-0.63000,1.25970,0.53860,1.16730,37.27950,-26.43250,-26.43250,-36.24610,-44.80430,0.13920,0.87680,102.64210,-16.82440,31.33730,-5.03610,-7.76300,3.73020,-0.2127,-0.318
2023-03-31,54.90700,37.23700,17.67000,3.12800,33.31800,,42.15000,-24.48000,-4.76500,-29.24500,0.14700,-29.39200,-29.39200,-6.86900,-36.00100,-17.71200,-24.48000,35.17600,35.17600,-1.02000,-1.02000,1.44030,0.49020,0.96160,32.18170,-44.58450,-44.58450,-53.26280,-65.56720,0.11700,0.75880,118.61270,-18.55950,57.86050,-6.26310,-9.46150,4.52690,-0.00510,-0.12450
2022-12-31,40.50300,11.01200,29.49100,3.75500,13.54100,-64.30400,79.57100,-50.08000,4.40400,-45.67600,-0.33300,-45.34300,-45.34300,,-105.44200,-51.70400,-50.08000,34.53700,34.53700,-1.28000,-1.28000,1.61640,0.43900,0.78260,72.81190,-123.64530,-123.64530,-112.77200,-260.33150,0.07640,0.34780,258.78100,-23.30610,-42.79500,-8.55570,-13.07440,5.57690,-0.0001,-0.1041
2022-09-30,103.73300,60.98900,42.74400,5.90000,43.57100,-2.16000,60.82900,-18.08500,-8.01800,-26.10300,0.89000,-26.99300,-26.99300,,-26.85600,-7.55100,-18.08500,34.73480,34.73480,-0.76000,-0.76000,1.65560,0.33610,0.50630,41.20580,-17.43420,-17.43420,-25.16360,-25.88950,0.16790,1.15190,78.13450,-9.06670,125.61890,-4.36790,-6.01910,8.55880,-0.1167,-0.2374
2022-06-30,106.76000,61.52900,45.23100,10.25300,51.25300,,70.11900,-24.88800,3.10300,-21.78500,1.79600,-23.58100,-23.58100,,-23.76500,-14.90200,-24.88800,34.34530,34.34530,-0.68000,-0.68000,1.88590,0.31750,0.46530,42.36700,-23.31210,-23.31210,-20.40560,-22.26020,0.16750,1.18910,75.68650,-7.34410,986.63400,-3.70040,-5.01200,9.26740,-0.1442,-0.2463
