Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,271.61400,150.17500,121.43900,3.40900,69.04300,,72.45200,48.98700,-5.12500,43.86200,11.96400,31.89800,31.89800,,31.58600,61.76200,48.98700,11.74500,11.78000,2.69000,2.68000,2.28800,0.27250,0.37830,44.71010,18.03550,18.03550,16.14870,11.62900,0.18240,0.88730,1.75270,51.34810,3.69710,41.17470,2.14180,2.68960,73.45990,4.4497,4.097
2024-06-30,274.76500,152.87800,121.88700,3.48200,70.00400,,73.48600,48.40100,-4.83500,43.56600,11.99200,31.57400,31.57400,,31.29100,60.39200,48.40100,11.74300,11.76600,2.66000,2.66000,2.25440,0.29480,0.42190,44.36050,17.61540,17.61540,15.85570,11.38830,0.18870,0.88110,1.83560,49.03100,3.85810,62.33020,2.16850,2.72090,69.67950,2.3817,1.9626
2024-03-31,248.97500,138.01300,110.96200,3.73000,70.30500,,74.03500,36.92700,-4.08800,32.83900,7.85400,24.98500,24.98500,,24.68900,48.66600,36.92700,11.72400,11.74400,2.11000,2.10000,2.04790,0.27850,0.39010,44.56750,14.83160,14.83160,13.18970,9.91630,0.17660,0.80260,1.66440,54.07270,3.14370,40.94560,1.77270,2.26820,67.62260,1.94410,1.51810
2023-12-31,238.67900,136.69500,101.98400,3.46000,59.82300,0.32000,62.96300,39.02100,-1.01000,38.01100,10.44900,27.56200,27.56200,,27.39600,47.43700,39.02100,11.70000,11.72900,2.34000,2.33000,2.05300,0.12180,0.14280,42.72850,16.34870,16.34870,15.92560,11.47820,0.20300,0.89530,1.78210,50.50130,3.55070,12.25690,2.34440,3.11820,66.30000,5.0587,4.3191
2023-09-30,244.18200,138.45600,105.72600,3.32400,57.88900,-0.96900,62.18200,43.54400,-1.68900,41.85500,10.81600,31.03900,31.03900,,30.86400,51.77800,43.54400,11.70600,11.74000,2.64000,2.63000,2.04210,0.14660,0.17610,43.29800,17.83260,17.83260,17.14090,12.63980,0.21160,0.84250,1.74320,51.62850,4.22920,16.46050,2.68940,3.60900,62.69040,3.9933,3.2786
2023-06-30,245.05300,138.50300,106.55000,3.40800,59.99000,-0.07400,63.47200,43.07800,-1.95000,41.12800,11.18200,29.94600,29.94600,,29.73400,51.31500,43.07800,11.70400,11.72300,2.54000,2.54000,2.04320,0.17710,0.22000,43.48040,17.57900,17.57900,16.78330,12.13370,0.21100,0.78530,1.80670,49.81360,4.19990,19.08650,2.57840,3.45620,60.91110,1.9096,1.1674
2023-03-31,229.75800,127.71200,102.04600,3.37000,58.56200,,61.93200,40.11400,-2.09200,38.02200,9.76300,28.25900,28.25900,,28.07500,48.56000,40.11400,11.68100,11.69400,2.40000,2.40000,1.99300,0.20690,0.26580,44.41460,17.45920,17.45920,16.54870,12.21940,0.19650,0.71270,1.75030,51.41990,4.12960,22.60380,2.41710,3.27500,58.47260,3.15260,2.77310
2022-12-31,232.10000,132.15000,99.95000,3.15000,56.76500,-1.08000,60.99490,38.95510,-1.91500,37.04000,10.83100,26.20900,26.20900,,26.07900,48.23510,38.95510,11.65400,11.68800,2.24000,2.23000,1.94610,0.23140,0.30680,43.06330,16.78370,16.78370,15.95860,11.23610,0.20180,0.80740,1.78130,50.52450,3.99790,27.74290,2.27930,3.07290,56.15650,3.0144,1.9874
2022-09-30,224.51000,129.15400,95.35600,3.24500,53.15300,-0.07200,56.47000,38.88600,-1.46900,37.41700,9.74600,27.67100,27.67100,,27.48700,47.34200,38.88600,11.66200,11.70000,2.36000,2.35000,1.88260,0.25450,0.34400,42.47290,17.32040,17.32040,16.66610,12.24310,0.20280,0.82490,1.75050,51.41320,4.53990,44.04030,2.50000,3.38430,52.25520,2.1245,1.593
2022-06-30,221.64900,125.61100,96.03800,3.25100,55.31900,,58.57000,37.46800,-1.10800,36.36000,9.95100,26.40900,26.40900,,26.17000,45.95400,37.46800,11.66000,11.68900,2.24000,2.24000,1.85000,0.26960,0.37670,43.32890,16.90420,16.90420,16.40430,11.80700,0.19720,0.80300,1.77740,50.63570,4.35670,68.17330,2.34950,3.18210,51.97770,1.6022,1.0378
