,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-24,2024-09-30,$0.72,$0.61
1,2024-07-24,2024-06-30,$0.64,$0.60
2,2024-05-01,2024-03-31,$0.47,$0.29
3,2024-02-15,2023-12-31,$0.29,$0.34
4,2023-10-25,2023-09-30,$0.31,$0.50
5,2023-07-26,2023-06-30,$0.28,$0.38
6,2023-04-26,2023-03-31,$-0.19,$-0.10
7,2023-02-16,2022-12-31,$-0.10,$-0.02
8,2022-11-02,2022-09-30,$-0.13,$-0.14
9,2022-07-27,2022-06-30,$-0.12,$-0.08
10,2022-04-27,2022-03-31,$-0.14,$0.01
11,2022-02-16,2021-12-31,$-0.03,$0.13
12,2021-10-27,2021-09-30,$-0.05,$-0.02
13,2021-07-28,2021-06-30,$-0.02,$0.13
14,2021-04-28,2021-03-31,$-0.21,$0.01
15,2021-02-11,2020-12-31,$-0.04,$-0.05
16,2020-10-29,2020-09-30,$-0.14,$0.12
17,2020-07-29,2020-06-30,$-0.13,$-0.08
18,2020-04-29,2020-03-31,$-0.27,$-0.09
19,2020-02-13,2019-12-31,$0.49,$0.69
20,2019-10-23,2019-09-30,$-0.38,$-0.22
21,2019-07-25,2019-06-30,$-0.26,$-0.06
22,2019-04-25,2019-03-31,$-0.39,$-0.33
23,2019-02-14,2018-12-31,$-0.32,$0.17
24,2018-10-23,2018-09-30,$-0.29,$-0.08
25,2018-07-26,2018-06-30,$-0.11,$0.09
26,2018-04-26,2018-03-31,--,$-0.20
27,2018-02-14,2017-12-31,$-0.01,$0.20
28,2017-10-26,2017-09-30,$-0.15,$-0.09
29,2017-07-27,2017-06-30,$-0.26,$-0.13
30,2017-04-27,2017-03-31,$-0.24,$-0.31
31,2017-02-15,2016-12-31,$-0.19,$-0.04
32,2016-11-02,2016-09-30,$-0.25,$-0.25
33,2016-07-28,2016-06-30,$-0.33,$-0.18
34,2016-04-28,2016-03-31,$-0.43,$-0.32
35,2016-02-25,2015-12-31,$-0.39,$-0.30
36,2015-10-29,2015-09-30,$-0.28,$-0.42
37,2015-07-30,2015-06-30,$-0.22,$-0.24
38,2015-04-30,2015-03-31,$-0.21,$-0.06
39,2015-02-24,2014-12-31,$-0.05,$0.02
