Date,revenue,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,209.58800,209.58800,19.72800,0.23600,135.56800,-9.32900,126.23900,17.19400,109.04500,109.04500,48.91700,190.09600,135.56800,93.69500,93.74700,0.52000,0.52000,7.24260,0.19760,0.24630,100.00000,64.68310,64.68310,60.23200,23.33960,0.04980,1.44690,62.20230,3.26920,3.26920,2.59260,2.62320,17.70650,2.095,2.0388
2024-06-30,216.70800,216.70800,19.65600,-0.13900,148.55300,-13.32100,135.23200,13.00600,122.22600,122.22600,56.90100,196.91300,148.55300,91.42400,91.42400,0.62000,0.62000,7.06010,0.25780,0.34730,100.00000,68.54980,68.54980,62.40290,26.25700,0.05560,1.29990,69.23350,4.25380,4.25380,3.13370,3.15720,16.24670,1.5126,2.7362
2024-03-31,205.39200,205.39200,19.43900,-0.09400,138.92600,-26.82200,112.10400,12.52900,99.57500,99.57500,43.36000,185.85900,138.92600,87.53700,87.62900,0.49000,0.49000,3.45850,0.27630,0.38180,100.00000,67.63940,67.63940,54.58050,21.11090,0.05120,1.24390,72.35250,3.47660,3.47660,2.48160,2.51600,16.19480,1.31740,1.08520
2023-12-31,204.71210,204.71210,16.55800,,143.01100,-10.86300,132.14810,6.21700,125.93110,125.93110,56.97200,187.79800,143.01100,74.17600,74.17600,0.69000,0.69000,4.31550,0.27480,0.37900,100.00000,69.85960,69.85960,64.55310,27.83030,0.05150,1.81450,49.60170,4.40700,4.40700,3.16880,3.19570,16.15770,1.6613,-9.5281
2023-09-30,293.24000,293.24000,14.16600,,242.79400,-13.70200,229.09200,21.87900,207.21300,207.21300,78.59900,279.07400,242.79400,70.92500,70.92500,1.11000,1.11000,5.51960,0.21840,0.27940,100.00000,82.79700,82.79700,78.12440,26.80360,0.09330,2.63620,34.13980,8.56760,8.56760,6.59210,6.69670,14.96900,3.422,3.4049
2023-06-30,160.78700,160.78700,14.62900,,112.09400,-23.71300,88.38100,8.45000,79.93100,79.93100,30.55000,146.15800,112.09400,71.77100,71.77100,0.42000,0.42000,3.76770,0.22120,0.28410,100.00000,69.71580,69.71580,54.96780,19.00030,0.05420,1.88830,47.66190,3.49630,3.49630,2.69400,2.72280,14.11940,2.0477,2.5903
2023-03-31,168.95800,168.95800,15.65100,,122.32000,-24.64800,97.67200,9.40600,88.26600,88.26600,33.96700,153.30700,122.32000,72.73200,72.81500,0.47000,0.47000,4.47650,0.23270,0.30320,100.00000,72.39670,72.39670,57.80850,20.10380,0.05600,1.41550,63.58140,3.85030,3.85030,2.92300,2.95440,14.07870,1.47280,0.90270
2022-12-31,203.62500,203.62500,13.39500,,158.99190,-8.80700,150.18500,4.94400,145.24100,145.24100,21.70600,190.22990,158.99190,75.61200,75.67900,0.28000,0.28000,5.40510,0.19900,0.24850,100.00000,78.08080,78.08080,73.75570,10.65980,0.06970,2.29710,39.18010,6.25630,6.25630,4.97340,5.01100,14.16080,2.3985,2.7654
2022-09-30,221.61700,221.61700,17.77700,,173.38000,-9.68700,163.69300,-46.40900,210.10200,210.10200,79.34000,203.84000,173.38000,74.94300,74.94300,1.06000,1.06000,4.95550,0.22620,0.29230,100.00000,78.23410,78.23410,73.86300,35.80050,0.07420,2.12110,42.43080,9.17110,9.17110,7.03680,7.09670,13.89560,2.9513,2.8064
2022-06-30,239.32200,239.32200,17.91900,,189.44100,-11.63900,177.80200,6.18200,171.62000,171.62000,34.02200,221.40300,189.44100,76.62000,76.72900,0.44000,0.44000,5.21040,0.22900,0.29700,100.00000,79.15740,79.15740,74.29410,14.21600,0.08050,1.79900,50.02870,7.55780,7.55780,5.77460,5.82720,13.62540,2.1379,2.1306
2022-03-31,201.90300,201.90300,15.82300,,158.66900,-27.99800,130.67100,2.63000,128.04100,128.04100,16.60500,186.08000,158.66900,77.10600,77.21400,0.22000,0.22000,3.68430,0.24330,0.32150,100.00000,78.58680,78.58680,64.71970,8.22420,0.06730,1.96610,45.77580,5.70850,5.70850,4.26650,4.31990,13.37690,1.75920,2.17310
2021-12-31,165.78700,165.78700,10.81400,,126.21600,-8.64100,117.57500,0.58000,116.99500,116.99500,39.46500,154.97300,126.21600,68.31900,68.39100,0.57000,0.57000,4.54300,0.25810,0.34790,100.00000,76.13140,76.13140,70.91930,23.80460,0.05460,2.34450,38.38710,5.23980,5.23980,3.85610,3.88750,13.19200,1.3824,-2.6241
2021-09-30,128.00400,128.00400,10.36000,,92.27800,-17.92700,74.35100,0.90600,73.44500,73.44500,16.83200,117.64400,92.27800,64.15200,64.24100,0.26000,0.26000,1.80820,0.23320,0.30420,100.00000,72.08990,72.08990,58.08490,13.14960,0.05160,1.85100,48.62310,3.95770,3.95770,2.95850,3.03470,12.00820,1.1068,1.0147
2021-06-30,114.15000,114.15000,10.31400,,79.85800,-37.48000,42.37800,,42.37800,42.37800,4.66200,103.83600,79.85800,64.67200,64.79500,0.07000,0.07000,1.28730,0.22430,0.28920,100.00000,69.95880,69.95880,37.12480,4.08410,0.04660,2.49840,36.02370,2.29440,2.29440,1.72960,1.77970,11.89660,1.1651,1.1536
2021-03-31,96.97600,96.97600,8.87000,,63.22000,-39.32600,23.89400,0.03500,23.85900,23.85900,-3.02000,88.10600,63.22000,65.36000,65.36000,-0.05000,-0.05000,0.94730,0.22230,0.28590,100.00000,65.19140,65.19140,24.63910,-3.11420,0.03970,2.04970,43.90860,1.28960,1.28960,0.97710,1.00290,11.88510,0.83630,0.83510
2020-12-31,76.32300,76.32300,7.54300,,-28.71900,-23.97200,-52.69100,,-52.69100,-52.69100,-27.61900,-0.42200,-28.71900,67.68600,67.68600,-0.41000,-0.41000,1.20260,0.22990,0.29860,100.00000,-37.62820,-37.62820,-69.03680,-36.18700,0.03100,2.23110,40.33800,-2.83160,-2.83160,-2.14070,-2.18050,11.88830,0.7932,1.3439
2020-09-30,62.94200,62.94200,6.86000,,31.30200,-15.11800,16.18400,,16.18400,16.18400,-0.76400,56.08200,31.30200,67.84700,67.84700,-0.01000,-0.01000,1.23930,0.23440,0.30610,100.00000,49.73150,49.73150,25.71260,-1.21380,0.02420,1.33870,67.23190,0.82860,0.82860,0.62230,0.63440,12.31790,0.4026,0.4141
2020-06-30,32.66900,32.66900,4.79300,,5.09400,-38.15000,-33.05600,,-33.05600,-33.05600,-21.75200,27.87600,5.09400,67.83100,67.83100,-0.32000,-0.32000,0.93050,0.24510,0.32480,100.00000,15.59280,15.59280,-101.18460,-66.58300,0.01240,0.98890,91.00830,-1.70260,-1.70260,-1.25960,-1.28520,12.24600,0.291,0.2816
2020-03-31,78.69200,78.69200,8.81300,,45.23700,-26.62100,18.61600,142.46600,-123.85000,-123.85000,-142.16900,69.87900,45.23700,67.82200,67.82300,-2.10000,-2.10000,3.26390,0.25020,0.33370,100.00000,57.48620,57.48620,23.65680,-180.66510,0.02940,2.07300,43.41480,-6.22310,-6.22310,-4.62220,-4.66620,12.55300,1.41710,0.46420
2019-12-31,92.71100,92.71100,8.53000,,57.41100,-8.55700,48.85400,0.32600,48.52800,48.52800,2.29100,83.50500,57.41100,61.74400,61.78700,-0.03000,-0.03000,5.40980,0.21170,0.26850,100.00000,61.92470,61.92470,52.69490,2.47110,0.03330,1.35020,66.65710,2.22050,2.22050,1.74210,1.75050,13.78680,1.2106,6.3112
2019-09-30,71.78800,71.78800,6.53600,,46.55500,-2.93800,43.61700,-7.48000,51.09700,51.09700,7.94600,65.48700,46.55500,62.64500,62.67800,0.13000,0.13000,14.43670,0.20460,0.25720,100.00000,64.85070,64.85070,60.75810,11.06870,0.03580,1.25240,71.86290,3.20950,3.20950,2.54600,2.55280,11.78720,0.9969,-4.1037
2019-06-30,72.19400,72.19400,6.11200,,49.57000,-2.11600,47.45400,0.18000,47.27400,47.27400,2.26500,66.30700,49.57000,62.62800,62.66400,0.04000,0.04000,17.69580,0.11700,0.13250,100.00000,68.66220,68.66220,65.73120,3.13740,0.03970,1.29250,69.63360,2.94720,2.94720,2.59690,2.60240,11.87770,0.786,0.786
2019-03-31,61.59000,61.59000,5.38700,,40.00400,-0.30100,39.70300,-34.60800,74.31100,74.31100,33.77900,56.41900,40.00400,55.44800,55.47500,0.61000,0.61000,20.08990,0.08900,0.09770,100.00000,64.95210,64.95210,64.46340,54.84490,0.03480,1.35480,66.42820,4.62230,4.62230,4.20440,4.21110,11.90450,0.83730,0.83730
2018-12-31,73.66500,73.66500,6.64000,,49.51200,-10.05800,39.45400,-1.25100,40.70500,40.70500,-0.68800,66.50400,49.51200,71.54600,71.62600,0.22000,0.23000,10.83440,0.24940,0.33220,100.00000,67.21240,67.21240,53.55870,-0.93400,0.04450,1.74100,51.69460,3.29050,3.29050,2.46090,2.46990,9.97030,-0.2387,-0.3071
2018-09-30,77.71400,77.71400,6.33600,,54.84600,-3.27000,51.57600,0.76400,50.81200,50.81200,2.34600,71.57700,54.84600,48.23400,48.30400,0.05000,0.05000,13.32290,0.18950,0.23390,100.00000,70.57420,70.57420,66.36640,3.01880,0.04950,1.69770,53.01290,4.00800,4.00800,3.23850,3.24830,10.21790,2.124,5.5734
2018-06-30,75.26300,75.26300,7.07700,,54.92600,1.66000,56.58600,-71.87800,128.46400,128.46400,99.40400,68.35300,54.92600,73.33600,73.42700,1.36000,1.35000,23.68370,0.26650,0.36330,100.00000,72.97880,72.97880,75.18440,132.07550,0.05720,1.91900,46.89950,13.33590,13.33590,9.75910,9.78180,8.45810,1.0965,-2.3438
2018-03-31,62.17800,62.17800,6.95000,,43.70300,-0.80700,42.89600,,42.89600,42.89600,42.89600,55.38300,43.70300,113.90100,113.99100,0.38000,0.38000,21.60790,0.21330,0.27110,100.00000,70.28690,70.28690,68.98900,68.98900,0.05500,1.75750,51.20810,4.83580,4.83580,3.79590,3.80430,7.78920,0.43170,0.43170
2017-12-31,59.22600,59.22600,4.46900,,42.82500,-0.75500,42.07000,,42.07000,42.07000,42.07000,54.91200,42.82500,104.31800,104.38300,0.38000,0.38000,9.85040,0.09280,0.10230,100.00000,72.30780,72.30780,71.03300,71.03300,0.05850,1.91690,46.94970,4.60330,4.60330,4.15290,4.17610,8.02500,0.4819,-2.8144
2017-09-30,42.53300,42.53300,4.39800,,27.06700,-0.46000,26.60700,,26.60700,26.60700,26.60700,38.28900,27.06700,110.37700,110.42400,0.24000,0.24000,8.90090,0.03760,0.03900,100.00000,63.63770,63.63770,62.55610,62.55610,0.04490,2.04040,44.10810,2.92430,2.92430,2.80600,2.81450,7.98950,0.2227,1.4787
2017-06-30,36.62200,36.62200,4.47100,,22.47900,-0.33000,22.14900,,22.14900,22.14900,22.14900,32.29800,22.47900,97.67700,97.67700,0.23000,0.23000,9.50320,0.10590,0.11840,100.00000,61.38110,61.38110,60.48000,60.48000,0.04750,2.55700,35.19690,3.21890,3.21890,2.87170,2.87810,7.03820,0.3547,-0.9013
2017-03-31,33.65200,33.65200,4.35500,,21.45000,-0.79800,20.65200,,20.65200,20.65200,20.65200,29.43000,21.45000,94.96900,94.97900,0.22000,0.22000,51.53560,,,100.00000,63.74060,63.74060,61.36930,61.36930,0.04860,2.08140,43.24020,2.98560,2.98560,2.98190,2.98560,7.08910,0.27440,0.27440
