Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2019-09-30,17143.73000,5242.59200,11901.14000,3028.88500,3028.88500,8872.25400,-8330.57000,541.68400,75.76000,465.92400,465.92400,515.16800,7822.72200,8872.25400,1954.00000,1958.00000,0.26520,0.26520,0.08360,0.09120,51.75220,51.75220,3.15970,3.00500,0.02790,1.31000,1.50960,0.07580,1.11010,19.70460,2.2187,2.2187
2019-06-30,16613.89000,5448.49000,11165.40000,2939.20800,2939.20800,8226.19600,-6913.23300,1312.96100,179.44800,1133.51300,1133.51300,1102.85800,8614.48800,8226.19600,1965.00000,1969.00000,0.54580,0.54580,0.08400,0.09170,49.51400,49.51400,7.90280,6.63820,0.02810,3.28920,3.79150,0.19200,2.78230,19.02100,2.046,2.046
2019-03-31,17715.91000,5393.23900,12322.67000,2896.35500,2896.35500,9426.31800,-7527.51400,1898.80500,217.41470,1681.39100,1681.39100,1604.65600,9876.94600,9426.31800,1965.00000,1969.00000,0.82000,0.81250,0.08710,0.09540,53.20820,53.20820,10.71810,9.05770,0.03020,4.94780,5.73220,0.28660,4.16460,18.70970,1.49430,1.49430
2018-12-31,6397.47600,5686.23800,711.23730,3278.41500,3278.41300,-2567.17600,1954.86600,249.48740,25.71120,223.77650,223.77650,369.04090,-3439.24000,-2567.17500,1983.00000,1988.00000,0.21300,0.20540,0.09190,0.10110,-40.12800,-40.12790,3.89980,5.76850,0.01110,0.66940,0.78280,0.03870,0.55870,18.45610,1.8851,1.8851
2018-09-30,6156.11200,5000.35800,1155.75400,3038.63800,3038.63800,-1882.88400,3345.56400,1462.67900,4.59240,1458.08700,1458.08700,1171.82700,-949.85140,-1882.88400,1984.00000,1989.00000,0.58940,0.58940,0.09050,0.09950,-30.58560,-30.58560,23.75980,19.03520,0.01080,4.57220,5.36390,0.25470,3.80910,17.53940,2.2615,2.2615
2018-06-30,10593.47000,5562.17500,5031.30000,3164.32500,3164.32500,1866.97500,184.45000,1189.62500,190.65000,998.97500,998.97500,978.05000,2408.20600,1866.97500,2068.85200,2068.85200,0.47280,0.47280,0.09220,0.10160,17.62380,17.62380,11.22980,9.23260,0.01820,3.10630,3.65640,0.17140,2.58210,17.70230,1.7646,1.7646
2018-03-31,6919.83500,5259.10600,1660.72900,3050.86700,3050.86800,-1390.13900,2746.25500,1356.11700,266.63440,1089.48200,1089.48200,1054.67000,-1252.47000,-1390.13900,1983.00000,1983.00000,0.53010,0.53010,0.10010,0.11130,-20.08920,-20.08920,19.59750,15.24130,0.01180,3.41970,4.03710,0.18610,2.81050,17.59110,1.53530,1.53530
2017-12-31,12890.43000,4604.02500,8286.40300,3193.96400,3193.96400,5092.43900,-6691.48700,-1599.04800,-313.53050,-1285.51700,-1285.51700,-1243.60800,5295.42900,5092.43800,1978.00000,1986.00000,-0.63500,-0.62760,0.10190,0.11350,39.50560,39.50560,-12.40490,-9.64750,0.02290,-4.31890,-5.15570,-0.22840,-3.54960,16.41000,1.8261,1.8261
2017-09-30,9521.34100,4834.47600,4686.86500,2992.12500,2992.12500,1694.74000,-682.20440,1012.53500,10.37270,1002.16200,1002.16200,850.56140,1919.33100,1694.74000,1978.00000,1986.00000,0.43090,0.43090,0.10920,0.12250,17.79940,17.79940,10.63440,8.93320,0.01670,3.12610,3.69770,0.17610,2.55720,17.65020,2.0645,2.0645
2017-06-30,12340.21000,4852.64300,7487.57100,2802.26200,2802.26100,4685.31000,-3482.00300,1203.30700,226.08480,977.22190,977.22190,904.33920,5139.48800,4685.31000,1977.00000,1984.00000,0.46110,0.45370,0.11130,0.12530,37.96780,37.96780,9.75110,7.32840,0.02290,3.23260,3.83910,0.18110,2.64040,16.63640,1.8019,1.8019
2017-03-31,10238.38000,4989.22700,5249.15300,2877.32500,2877.32500,2371.82800,-1059.35100,1312.47700,261.43760,1051.04000,1051.04000,989.08040,3849.78200,2371.82800,1976.00000,1976.00000,0.49900,0.49900,0.11420,0.12890,23.16610,23.16610,12.81920,9.66050,0.01860,3.44700,4.10980,0.19100,2.80490,16.79020,1.21790,1.21790
2016-12-31,-2651.18900,4752.09900,-7403.28800,2967.69500,2967.69700,-10370.99000,10158.46000,-215.01600,-338.20440,123.18840,130.59440,-53.22900,-10304.94000,-10370.98000,1973.00000,1977.00000,0.00620,0.00920,0.11740,0.13300,391.18230,391.18230,8.11020,2.00770,-0.00490,0.44060,0.52860,0.02400,0.35640,16.37470,1.768,1.768
2016-09-30,11089.96000,4693.11800,6396.84700,2919.58300,2919.58200,3477.26500,-2469.29500,1007.96900,89.75070,918.21880,918.21880,856.85070,3264.48900,3477.26500,1973.00000,1976.00000,0.42200,0.42200,0.11060,0.12430,31.35510,31.35510,9.08900,7.72640,0.01950,2.97720,3.55760,0.16130,2.45790,16.84080,2.1289,2.1289
2016-06-30,16010.70000,4742.30100,11268.40000,2789.36000,2789.36000,8479.03500,-7744.25800,734.77730,179.23290,555.54440,555.54440,546.23360,8456.96300,8479.03500,2070.58800,2070.58800,0.26380,0.26380,0.11210,0.12620,52.95860,52.95860,4.58930,3.41170,0.02840,1.82310,2.19560,0.09860,1.50000,16.66750,1.6142,1.6142
2016-03-31,15830.63000,4737.04000,11093.59000,2546.39000,2546.39000,8547.20000,-7563.36000,986.33000,217.24000,769.09000,761.68400,761.68400,8662.38000,8547.20000,1972.00000,1976.00000,0.38000,0.37000,0.08920,0.09790,53.99150,53.99150,6.23050,4.81150,0.03110,2.73220,3.29320,0.14980,2.30140,,0.99650,0.99650
2015-12-31,7784.47800,6844.14100,940.33690,2788.10900,2788.10900,-1847.77200,1865.38400,84.87900,-55.68200,140.56100,184.32800,184.32800,-623.70300,-1847.77200,1972.72700,1972.72700,0.08000,0.08000,0.04230,0.04420,-23.73660,-23.73660,1.09040,2.36790,0.01410,0.59940,0.72260,0.03340,0.53720,,1.7925,1.7925
2015-09-30,5437.40200,4391.86000,1045.54200,2542.86000,2542.86000,-1497.31800,2255.98000,755.82000,241.74000,514.08000,476.07900,476.07900,-1106.40800,-1497.31800,2073.33300,2073.33300,0.22000,0.22000,0.04280,0.04470,-27.53740,-27.53740,13.90040,8.75560,0.01040,1.62930,1.95930,0.09110,1.45680,,0.0447,4.5175
2015-06-30,913.22400,2494.69000,-1581.46600,2675.27000,2675.27000,-4256.73600,4785.23000,528.71000,-22.77000,551.48000,487.92000,487.92000,-4256.73600,-4256.73600,1968.96500,1968.96500,0.24000,0.24000,0.08150,0.08870,-466.12180,-466.12180,57.89490,53.42830,0.00170,1.66700,1.98520,0.09100,1.42450,,2.2676,-2.2052
2015-03-31,13136.22000,4888.19000,8248.02900,2470.36000,2470.36000,5777.67000,-4738.68000,682.03000,93.73000,588.30000,600.57400,600.57400,5777.67000,5777.67000,2008.30000,2008.30000,0.30000,0.30000,0.09220,0.10150,43.98270,43.98270,5.19200,4.57190,0.02360,2.02270,2.34850,0.10780,1.71090,,0.00000,
2014-12-31,12698.31000,4442.96100,8255.34900,2553.97900,2553.97900,5701.37000,-6548.58900,622.94000,8.86000,614.08000,507.52000,507.52000,6119.97900,5701.37000,1854.54500,1854.54500,0.26000,0.26000,0.10270,0.11450,44.89870,44.89870,4.90570,3.99680,0.02420,1.79330,1.96770,0.09670,1.48140,,1.1106,-21.52
2014-09-30,9743.46400,4699.05000,5044.41400,2419.86000,2419.86000,2624.55400,-1746.85000,1279.80000,263.86000,1015.94000,971.25600,971.25600,2412.75400,2624.55400,1848.27600,1848.27600,0.51000,0.50000,0.10550,0.11790,26.93660,26.93660,13.13500,9.96830,0.01910,3.50390,3.88340,0.19020,2.89910,,2.0484,23.9809
2014-06-30,12113.00000,4643.18000,7469.82000,2321.59000,2321.59100,5148.22900,-4091.20000,1110.36000,214.55000,895.81000,860.84600,860.84600,5260.18900,5148.22900,1851.02000,1851.02000,0.45000,0.45000,0.10950,0.12300,42.50170,42.50170,9.16670,7.10680,0.02460,3.31360,3.68360,0.17500,2.71620,,1.3544,0.066
2014-03-31,12973.61000,4746.36000,8227.25000,2334.60000,2334.60000,5892.65000,-4990.53000,850.51000,120.72000,729.79000,745.46300,745.46300,5992.49000,5892.65000,1947.61900,1947.61900,0.38000,0.38000,0.13400,0.15470,45.42030,45.42030,6.55570,5.74600,0.02650,2.90210,3.19050,0.15240,2.28050,,0.76620,0.76620
2013-12-31,5991.43000,4352.18900,1639.24100,2562.39900,2562.39900,-923.15770,13324.54000,1797.58000,484.64000,1312.94000,1179.19300,1179.19300,-826.98770,-923.15770,1908.07900,1908.07900,0.60000,0.60000,0.14120,0.16450,-15.40800,-15.40800,30.00250,19.68130,0.01200,4.60860,5.11440,0.23630,3.59060,,0.7698,0.7698
2013-09-30,6022.01800,4645.02000,1376.99800,2365.82000,2365.82000,-988.82180,-108.76000,1076.07000,165.55000,910.52000,990.26200,990.26200,-888.18180,-988.82180,1853.70400,1853.70400,0.52000,0.52000,0.14980,0.17620,-16.42010,-16.42010,17.86890,16.44400,0.01260,4.25350,4.74510,0.20650,3.25410,,1.1606,1.1606
2013-06-30,-332.54400,4876.26000,-5208.80400,2400.98000,2400.98000,-7609.78400,-982.48000,200.40000,-100.69000,301.09000,248.92800,248.92800,-7506.86400,-7609.78400,1891.66700,1891.66700,0.12000,0.12000,0.15210,0.17930,2288.35400,2288.35400,-60.26270,-74.85570,-0.00070,1.06760,1.19660,0.05110,0.81340,,1.6655,3.5369
2013-03-31,6096.46700,4869.69000,1226.77700,2411.02000,2411.02000,-1184.24300,1751.94000,565.78000,14.88000,550.90000,536.17100,536.17100,-1073.07300,-1184.24300,1928.57000,1928.57000,0.26000,0.26000,0.15470,0.18300,-19.42510,-19.42510,9.28050,8.79480,0.01230,2.31890,2.62280,0.10860,1.77030,,1.34640,-0.52500
2012-12-31,7235.52600,5175.11900,2060.40700,2686.31000,2686.31000,-625.90330,1626.60000,1058.61000,-22.37000,1080.98000,1084.77600,1084.77600,-313.90330,-625.90330,1835.71400,1835.71400,0.56000,0.56000,0.15560,0.18420,-8.65040,-8.65040,14.63070,14.99240,0.01490,4.59400,4.42790,0.22300,3.09320,,1.0938,6.6329
2012-09-30,7640.17800,4647.82000,2992.35800,2404.77000,2404.77000,587.58840,-1303.83000,-700.13000,-368.65000,-331.48000,-227.00000,-227.00000,686.90840,587.58840,1816.00000,1816.00000,-0.14000,-0.14000,0.17940,0.21870,7.69080,7.69080,-9.16380,-2.97110,0.01580,-0.99730,-1.13980,-0.04700,-0.74290,,1.4758,-4.0633
2012-06-30,11334.29000,4337.83000,6996.46000,2428.95000,2428.95000,4567.51000,-4899.49000,-476.47000,-192.17000,-284.30000,-301.01700,-301.01700,4664.75000,4567.51000,1808.00000,1808.00000,-0.18000,-0.18000,0.17420,0.93250,40.29820,40.29820,-4.20380,-2.65580,0.02390,-1.27760,-1.47070,-0.06340,-0.96210,,2.094,2.094
2012-03-31,3862.30800,4771.39000,-909.08200,2338.78000,2338.78000,-3247.86200,4587.72000,1287.67000,59.89000,1227.78000,1220.31500,1220.31500,-3139.06200,-3247.86200,1802.00000,1919.00000,0.66000,0.62000,0.17480,0.92530,-84.09120,-84.09120,33.33940,31.59550,0.00830,5.14380,5.97460,0.26270,3.90630,,1.37580,1.37580
2011-12-31,9754.09000,6673.17000,3080.92000,2660.75000,2660.75000,420.16990,236.00100,126.00000,181.40000,-55.40000,-69.39200,-69.39200,532.74990,420.16990,1795.00000,1795.00000,-0.05000,-0.05000,0.18110,0.22120,4.30760,4.30760,1.29180,-0.71140,0.02090,-0.29730,-0.35280,-0.01480,-0.22570,,1.6893,1.6893
2011-09-30,23994.46000,4481.32000,19513.14000,2296.41000,2296.40900,17216.73000,-19054.57000,-1840.19000,-629.08000,-1211.11000,-1306.37100,-1306.37100,17303.93000,17216.73000,1789.25600,1789.25600,-0.74000,-0.74000,0.16520,0.19790,71.75290,71.75290,-7.66920,-5.44450,0.05150,-5.38300,-5.61870,-0.28060,-3.69970,,0.7711,0.7711
2011-06-30,10943.27000,4531.89000,6411.37900,2271.63000,2271.63000,4139.75000,-3772.27000,549.82000,38.23000,511.59000,498.11400,498.11400,4139.75000,4139.75000,1783.00000,1783.00000,0.27000,0.27000,0.16250,0.19400,37.82920,37.82920,5.02430,4.55180,0.02480,2.02820,2.09410,0.11270,1.40060,,2.8014,2.8014
2011-03-31,6852.60000,3399.94000,3452.66000,2012.79000,2012.79000,1439.87000,-526.26000,1314.14000,311.29000,1002.85000,943.70000,943.70000,1439.87000,1439.87000,1778.00000,1781.00000,0.52000,0.52000,0.18780,0.90420,21.01200,21.01200,19.17730,13.77140,0.01600,3.96130,4.82340,0.21980,3.01010,,0.00000,
2010-12-31,3438.87800,3510.55100,-71.67310,2374.25000,2374.25000,-2445.92300,4489.11000,2102.66000,331.76000,1770.90000,1803.90300,1803.90300,-2385.23300,-2445.92300,1774.00000,1774.00000,1.01000,1.01000,0.14720,0.20360,-71.12560,-71.12560,61.14380,52.45620,0.01630,7.22730,7.84470,0.85350,5.02350,,1.2818,1.2818
2010-09-30,13138.00000,3763.16000,9374.84000,2010.99000,2010.99000,7363.85000,-8152.71000,-1285.49000,-420.48000,-865.01000,-947.00000,-947.00000,7363.85000,7363.85000,1756.36400,1756.36400,-0.55000,-0.55000,0.14700,0.20880,56.05000,56.05000,-9.78450,-7.20810,0.05990,-3.97110,-4.29690,-0.43140,-2.71470,,5.0467,5.0467
2010-06-30,11647.98000,3261.22000,8386.76100,2061.87000,2061.87000,6324.89100,-9528.60900,-3257.33000,-945.26000,-2312.07000,-2325.70000,-2325.70000,6324.89100,6324.89100,1762.00000,1762.00000,-1.33000,-1.33000,0.09190,0.13830,54.30030,54.30030,-27.96480,-19.96660,0.05430,-8.99820,-10.19290,-1.08480,-6.64240,,-1.3608,-1.3608
2010-03-31,9165.00000,3131.89000,6033.11000,2020.98000,2020.98000,4012.13000,-2352.52000,1302.15000,198.92000,1103.23000,1140.00000,1140.00000,4075.55000,4012.13000,1750.00000,1750.00000,0.64000,0.64000,0.08830,0.13270,43.77670,43.77670,14.20790,12.43860,0.04630,4.21410,4.70530,0.57600,3.16780,,1.36080,1.36080
2009-12-31,6535.94000,3116.68100,3419.25900,2140.53000,2140.53000,1278.72900,-559.35000,762.31000,55.16000,707.15000,813.82800,813.82800,1278.72900,1278.72900,1662.74500,1662.74500,0.48000,0.48000,0.08940,0.13650,19.56460,19.56460,11.66340,12.45160,0.03620,3.33910,3.76370,0.45070,2.49880,,1.1668,1.1668
2009-09-30,12944.76000,3556.93000,9387.83000,1992.86000,1992.86000,7394.97000,-7608.21000,-638.19000,-512.55000,-125.64000,-129.90000,-129.90000,7255.12000,7394.97000,1615.00000,1615.00000,-0.11000,-0.11000,0.12130,0.18120,57.12710,57.12710,-4.93010,-1.00350,0.06830,-0.47970,-0.65220,-0.06860,-0.40230,,2.212,13.9872
2009-06-30,10578.90000,3593.30000,6985.60100,1918.48000,1918.48000,5067.12000,-2802.22000,1454.31000,-76.36000,1530.67000,1648.40000,1648.40000,5140.16000,5067.12000,1611.00000,1616.00000,1.01000,1.01000,0.12090,0.18500,47.89840,47.89840,13.74730,15.58200,0.05930,7.33340,8.88300,0.92470,5.40470,,1.6622,-10.113
2009-03-31,6364.80000,4611.04000,1753.76000,1776.63000,1776.63000,-22.87010,-1763.75000,-1712.23000,-850.08000,-862.15000,-817.77000,-817.77000,43.93990,-22.87010,1534.27800,1534.27800,-0.53000,-0.53000,0.10640,0.17340,-0.35930,-0.35930,-26.90160,-12.84830,0.03690,-3.98800,-5.07400,-0.47460,-3.00210,,1.32380,1.32380
