Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,1780.00000,1416.00000,364.00000,323.00000,63.00000,262.00000,102.00000,-7.00000,95.00000,27.00000,68.00000,68.00000,-10.00000,58.00000,126.00000,102.00000,33.00000,33.00000,1.75000,1.73000,0.92260,0.21610,0.28740,20.44940,5.73030,5.73030,5.33710,3.25840,0.48230,1.86320,3.23640,27.80900,7.94390,17.21520,1.84230,6.22710,27.43150,2.3195,1.568
2024-06-30,1717.00000,1375.00000,342.00000,309.00000,-8.00000,342.00000,,-4.00000,-4.00000,,-4.00000,-4.00000,-69.00000,-73.00000,21.00000,,35.00000,35.00000,-2.05000,-2.05000,0.89890,0.16230,0.20490,19.91850,,,-0.23300,-4.25160,0.47000,1.76740,3.69250,24.37390,-0.44790,-0.89490,-0.10950,-0.37520,26.01910,-0.2286,-0.7339
2024-03-31,1871.00000,1461.00000,410.00000,359.00000,-6.00000,392.00000,18.00000,-1.00000,17.00000,2.00000,15.00000,15.00000,,15.00000,47.00000,18.00000,37.00000,38.00000,0.42000,0.40000,0.93840,0.09710,0.11690,21.91340,0.96210,0.96210,0.90860,0.80170,0.50090,1.99320,4.01500,22.41580,1.40320,2.41160,0.40160,1.26690,29.48070,1.00000,0.10530
2023-12-31,1809.00000,1410.00000,399.00000,387.00000,-72.00000,461.00000,-62.00000,-1.00000,-63.00000,-5.00000,-58.00000,-58.00000,,-37.00000,-21.00000,-62.00000,39.00000,40.00000,-0.90000,-0.87000,1.02480,0.13030,0.15800,22.05640,-3.42730,-3.42730,-3.48260,-2.04530,0.46540,1.84310,3.72990,24.12940,-5.26790,-8.88210,-1.49220,-4.58140,29.78980,1.5571,-2.3244
2023-09-30,2007.00000,1535.00000,472.00000,360.00000,-3.00000,364.00000,108.00000,1.00000,109.00000,27.00000,82.00000,82.00000,-12.00000,70.00000,133.00000,108.00000,38.00000,39.00000,1.83000,1.79000,0.99660,0.12430,0.14980,23.51770,5.38120,5.38120,5.43100,3.48780,0.50430,1.96290,3.70300,24.30490,7.09960,12.71320,2.06030,6.21680,30.69690,2.8974,2.4872
2023-06-30,1907.00000,1493.00000,414.00000,347.00000,-6.00000,354.00000,60.00000,,60.00000,17.00000,43.00000,43.00000,-9.00000,34.00000,80.00000,60.00000,38.00000,39.00000,0.89000,0.87000,0.97530,0.12900,0.15590,21.70950,3.14630,3.14630,3.14630,1.78290,0.48140,1.78590,3.69570,24.35240,3.70370,6.60520,1.08560,3.22580,30.40300,0.0824,2.3682
2023-03-31,2108.00000,1627.00000,481.00000,382.00000,-4.00000,386.00000,95.00000,-1.00000,94.00000,22.00000,72.00000,72.00000,,72.00000,126.00000,95.00000,40.00000,42.00000,1.79000,1.71000,0.98270,0.15460,0.19340,22.81780,4.50660,4.50660,4.45920,3.41560,0.52170,2.05170,4.02290,22.37190,6.27180,11.30300,1.78170,5.30190,29.61510,3.73810,3.11900
2022-12-31,2107.00000,1660.00000,447.00000,388.00000,-6.00000,392.00000,55.00000,-4.00000,51.00000,15.00000,36.00000,36.00000,-19.00000,17.00000,88.00000,55.00000,48.00000,49.00000,0.41000,0.39000,1.02740,0.11790,0.14610,21.21500,2.61030,2.61030,2.42050,0.80680,0.50780,2.00480,3.93100,22.89510,2.79720,4.63320,0.86770,2.46740,30.48820,3.2245,2.4694
2022-09-30,2172.00000,1686.00000,486.00000,391.00000,-3.00000,402.00000,84.00000,5.00000,89.00000,22.00000,67.00000,67.00000,,67.00000,116.00000,84.00000,48.00000,49.00000,1.38000,1.35000,1.11360,0.10450,0.12740,22.37570,3.86740,3.86740,4.09760,3.08470,0.49160,1.89440,3.67510,24.48900,4.46960,6.78140,1.51650,4.00240,32.07310,3.2922,2.7669
2022-06-30,2034.00000,1603.00000,431.00000,377.00000,-3.00000,403.00000,28.00000,,28.00000,8.00000,20.00000,20.00000,7.00000,27.00000,62.00000,28.00000,49.00000,50.00000,0.55000,0.54000,1.05680,0.10470,0.12820,21.18980,1.37660,1.37660,1.37660,1.32740,0.45460,1.65600,3.59360,25.04430,1.32190,2.00200,0.44700,1.18340,31.19270,-2.2682,-2.7141
