Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,301.03900,100.73300,200.30600,25.20500,139.73700,0.00000,164.94200,35.36400,4.41400,39.77800,10.25100,29.52700,29.52700,29.52700,39.51200,35.36400,38.61100,39.17800,0.76000,0.75000,5.82140,0.01970,0.02230,66.53820,11.74730,11.74730,13.21360,9.80840,0.20350,0.25600,1.71000,52.63300,2.67390,3.17150,1.99630,2.62110,28.78500,1.4259,1.2893
2024-06-30,299.40300,136.57400,162.82900,24.94200,141.90300,-76.94500,243.79000,-80.96100,3.08700,-77.87400,-17.67400,-60.20000,-60.20000,-60.20000,-73.31400,-80.96100,38.79300,38.79300,-1.55000,-1.55000,6.25050,0.01900,0.02140,54.38460,-27.04080,-27.04080,-26.00980,-20.10670,0.19510,0.36540,1.49080,60.36940,-5.18420,-6.09170,-3.92290,-5.08560,29.90090,0.5977,0.4786
2024-03-31,278.65500,97.51600,181.13900,24.62600,144.41200,,169.03800,12.10100,2.52500,14.62600,3.62400,11.00200,11.00200,11.00200,19.62000,12.10100,38.71700,39.38700,0.28000,0.28000,6.11910,0.01880,0.02110,65.00480,4.34260,4.34260,5.24880,3.94830,0.17640,0.24480,1.45140,62.00860,0.91410,1.13540,0.69640,0.89690,31.05410,0.97230,0.82440
2023-12-31,284.67890,97.68700,186.99190,21.94200,130.02100,,151.96300,35.02890,3.12900,38.15800,-16.06000,54.21800,54.21800,54.21800,42.06790,35.02900,38.40100,39.21700,1.42000,1.39000,6.05650,0.01970,0.02200,65.68520,12.30470,12.30470,13.40390,19.04530,0.18290,0.25180,1.41090,63.78810,4.59890,5.75800,3.48380,4.50830,30.47780,0.9247,0.8318
2023-09-30,270.94600,93.22800,177.71800,20.95800,125.92000,0.00000,165.09300,12.62500,0.67900,13.30400,4.09000,9.21400,9.21400,9.21400,19.55800,12.62500,38.46200,39.22000,0.24000,0.23000,5.98630,0.02110,0.02340,65.59170,4.65960,4.65960,4.91020,3.40070,0.18450,0.24910,1.31140,68.63120,0.83450,1.06550,0.62750,0.81690,28.62540,0.7861,0.676
2023-06-30,261.49900,94.63800,166.86100,21.53700,127.43500,,148.97200,17.88900,1.64700,19.53600,0.57600,18.96000,18.96000,18.96000,24.59900,17.88900,38.32100,39.20100,0.49000,0.48000,5.74420,0.02190,0.02430,63.80940,6.84090,6.84090,7.47080,7.25050,0.18250,0.26380,1.25140,71.91940,1.77770,2.30020,1.32350,1.73870,27.77020,0.4351,0.3247
2023-03-31,241.39800,90.32600,151.07200,19.98600,123.07800,,143.06400,8.00800,0.64400,8.65200,0.09000,8.56200,8.56200,8.56200,14.58300,8.00800,38.18600,39.07500,0.22000,0.22000,5.37480,0.02330,0.02570,62.58210,3.31730,3.31730,3.58410,3.54680,0.17300,0.26250,1.16410,77.31120,0.83580,1.09820,0.61360,0.81630,26.78910,0.33600,0.23630
2022-12-31,221.21600,82.78900,138.42700,17.96400,115.63000,,133.59400,4.83300,2.29500,7.12800,3.25100,3.87700,3.87700,3.87700,11.27400,4.83300,37.84200,37.84200,0.11000,0.11000,5.21420,0.02430,0.02680,62.57550,2.18480,2.18470,3.22220,1.75260,0.16140,0.24790,1.08770,82.74520,0.38810,0.51580,0.28280,0.37870,26.21120,0.0323,-0.0626
2022-09-30,213.67800,78.35100,135.32700,21.32000,108.57300,,129.89300,5.43400,-2.39900,3.03500,5.30600,-2.27100,-2.27100,-2.27100,11.65900,5.43400,37.91800,37.91800,-0.06000,-0.06000,5.23110,0.02530,0.02790,63.33220,2.54310,2.54310,1.42040,-1.06280,0.16170,0.24460,1.13050,79.60830,-0.23320,-0.31330,-0.17180,-0.22730,25.64670,-0.3358,-0.5023
2022-06-30,208.34400,74.30900,134.03500,19.55900,114.61500,,134.17400,-0.13900,-1.02800,-1.16700,2.52000,-3.68700,-3.68700,-3.68700,5.79000,-0.13900,37.76800,37.76800,-0.10000,-0.10000,4.93090,0.02580,0.02830,64.33350,-0.06670,-0.06670,-0.56010,-1.76970,0.15690,0.25110,1.11180,80.94790,-0.38010,-0.51350,-0.27770,-0.37030,25.60220,-1.0508,-1.1712
2022-03-31,203.89500,76.47700,127.41800,20.56400,110.90000,,131.46400,-4.04600,-1.05800,-5.10400,-5.18300,0.07900,0.07900,0.07900,1.68000,-4.04600,37.64600,38.70900,0.00000,0.00000,5.30620,0.02650,0.02910,62.49200,-1.98440,-1.98440,-2.50320,0.03870,0.15670,0.27880,1.42170,63.30480,0.00820,0.01120,0.00610,0.00800,25.46730,-0.11660,-0.24470
2021-12-31,204.01100,78.56400,125.44700,52.00400,113.50000,,165.50400,-40.05700,-0.89700,-40.95400,-16.32100,-24.63300,-24.63300,-24.63300,-34.30400,-40.05700,36.76400,37.88100,-0.67000,-0.67000,5.53160,0.02710,0.02960,61.49030,-19.63470,-19.63470,-20.07440,-12.07440,0.16400,0.29820,1.52320,59.08800,-2.58230,-3.53450,-1.97970,-2.51240,25.38530,-0.2483,-0.4594
