Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,0.00200,,0.00200,1.17600,3.21300,,,-4.38700,0.54800,-3.83900,0.00000,-3.83900,-3.83900,-3.83900,-4.38100,-4.38700,3.60300,3.60300,-1.07000,-1.07000,6.16960,,,100.00000,-219350.00000,-219350.00000,-191950.00000,-191950.00000,0.00000,,,-8.43870,-8.43870,-6.90630,-8.43870,12.19940,-0.8889,-0.8888
2024-06-30,0.00100,,0.00100,1.22300,3.19300,,,-4.41500,0.58800,-3.82700,-0.00300,-3.82400,-3.82400,-3.83000,-4.41000,-4.41500,3.59300,3.59300,-1.07000,-1.07000,6.73730,,,,,,,,0.00000,,,-7.83460,-7.83460,-6.48710,-7.83460,13.06710,-0.8635,-0.8666
2024-03-31,0.00200,,0.00200,1.26800,3.66000,,,-4.92600,0.63500,-4.29100,0.00000,-4.29100,-4.29100,-4.29100,-4.92100,-4.92600,3.61600,3.61600,-1.19000,-1.19000,7.16630,,,100.00000,-246300.00000,-246300.00000,-214550.00000,-214550.00000,0.00000,,,-8.22280,-8.22280,-6.89040,-8.22280,14.17790,-0.97230,-0.97230
2023-12-31,,,,2.37200,5.40500,,,-7.77700,0.67000,-7.10700,,-7.10700,-7.10700,-7.10700,-7.77300,-7.77700,3.57900,3.57900,-2.00000,-2.00000,42.92740,,,,,,,,,,,-12.68810,-12.68810,-11.76420,-12.68810,15.47990,-2.0057,-2.0238
2023-09-30,0.00300,,0.00300,1.21800,4.42000,,,-5.63500,0.71600,-4.91900,-0.00100,-4.91800,-4.91800,-4.91800,-5.63300,-5.63500,3.61200,3.61200,-1.36000,-1.36000,38.39410,,,100.00000,-187833.30000,-187833.30000,-163966.70000,-163933.30000,0.00000,1.50000,60.00000,-7.89250,-7.89250,-7.69480,-7.89250,17.22070,-0.8674,-0.8674
2023-06-30,0.00200,,0.00200,4.75500,7.36600,,,-12.11900,0.74000,-11.37900,,-11.37900,-11.37900,-11.37900,-12.11700,-12.11900,3.57300,3.57300,-3.18000,-3.18000,82.05780,,,100.00000,-605950.00000,-605950.00000,-568949.90000,-568949.90000,0.00000,0.50000,180.00000,-17.12830,-17.12830,-16.92120,-17.12830,18.54660,-3.2895,-3.2895
2023-03-31,0.00200,,0.00200,1.36800,4.54800,,,-5.91400,1.36900,-4.54500,-0.07800,-4.46700,-4.46700,-4.46700,-5.91300,-5.91400,3.57100,3.57100,-1.25000,-1.25000,2.04070,,,100.00000,-295700.00000,-295700.00000,-227250.00000,-223350.00000,0.00000,0.50000,180.00000,-5.79110,-5.79110,-2.96500,-5.79110,21.59930,-0.75920,-0.75920
2022-12-31,0.00500,0.00800,-0.00300,2.70800,5.34800,,8.05600,-8.05900,1.03200,-7.01900,17.20400,-24.22300,-24.22300,-24.22300,-8.05700,-8.05900,3.56500,3.56500,-6.77000,-6.77000,208.29140,,,-60.00010,-161180.00000,-161180.10000,-140380.10000,-484460.20000,0.00000,0.35710,252.00010,-15.91060,-15.91060,-15.83460,-15.91060,42.63070,-1.9923,-1.9923
2022-09-30,0.00400,,0.00400,1.21600,4.14300,,,-5.35500,0.58900,-4.76600,-0.48600,-4.28000,-4.28000,-4.28000,-5.35300,-5.35500,3.57100,3.57100,-1.20000,-1.20000,83.88950,,,100.00000,-133875.00000,-133875.00000,-119150.00000,-107000.00000,0.00000,0.20000,450.00000,-2.44000,-2.44000,-2.41380,-2.44000,49.11780,-0.6984,-0.6984
2022-06-30,0.03400,,0.03400,1.25500,3.04600,,,-4.26700,0.20300,-4.06400,0.37300,-4.43700,-4.43700,-4.43700,-4.26600,-4.26700,3.56280,3.56280,-1.20000,-1.20000,219.77370,,,100.00000,-12550.00000,-12550.00000,-11952.94000,-13050.00000,0.00020,1.78950,50.29410,-2.47920,-2.47920,-2.46880,-2.47920,50.11320,-0.9355,-0.9355
2022-03-31,0.00500,-0.00400,0.00900,1.22700,3.18500,,4.41200,-4.40300,0.02400,-4.37900,-1.05900,-3.32000,-3.32000,-3.32000,-4.40100,-4.40300,3.56170,3.56170,-1.00000,-1.00000,159.89200,,,180.00000,-88060.00000,-88060.00000,-87580.01000,-66400.00000,0.00000,0.41670,216.00000,-1.81690,-1.81690,-1.80630,-1.81690,51.30580,-1.11240,-1.11240
2021-12-31,0.01100,0.35500,-0.34400,2.12500,4.67500,,6.80000,-7.14400,0.01200,-7.13200,-0.83600,-6.29600,-6.29600,-6.29600,-7.14300,-7.14400,3.55800,3.55800,-1.60000,-1.60000,166.00590,,,-3127.27200,-64945.45000,-64945.43000,-64836.37000,-57236.35000,0.00010,0.64710,139.09090,-3.39500,-3.39500,-3.37560,-3.39500,52.06840,-0.9047,-0.9047
2021-09-30,0.00400,,0.00400,1.15100,3.08900,,,-4.23600,0.01000,-4.22600,-0.89500,-3.33100,-3.33100,-3.33100,-4.23500,-4.23600,3.56170,3.56170,-1.00000,-1.00000,308.30530,,,100.00000,-105900.00000,-105900.00000,-105650.00000,-83275.00000,0.00000,0.26670,337.50000,-1.71730,-1.71730,-1.71230,-1.71730,54.46040,-0.83,-0.8331
2021-06-30,0.01500,,0.01500,1.14900,3.00800,,,-4.14200,0.01000,-4.13200,2.71900,-6.85100,-6.85100,-6.85100,-4.13300,-4.14200,3.55560,3.55560,-2.00000,-2.00000,232.65020,,,100.00000,-27613.34000,-27613.34000,-27546.67000,-45673.33000,0.00010,1.07140,84.00000,-3.49310,-3.49310,-3.47950,-3.49310,55.06630,-11.613,-11.613
2021-03-31,0.00500,-9.43800,9.44300,1.15200,41.94300,,43.09500,-33.65200,0.01600,-33.63600,-7.19300,-26.44300,-26.44300,-26.44300,-33.62500,-33.65200,3.55300,3.55300,-7.40000,-7.40000,5.63710,,,188860.00000,-673040.10000,-673040.10000,-672720.10000,-528860.00000,0.00000,0.83330,108.00000,-13.29630,-13.29630,-11.11070,-13.29630,55.97460,-1.18920,-1.18920
2020-12-31,0.01600,,0.01600,2.03100,7.46500,,,-9.48000,0.01600,-9.46400,-2.01300,-7.45100,-7.45100,-7.45100,-9.45300,-9.48000,3.54250,3.58080,-2.60000,-2.20000,21.67170,,,100.00000,-59282.59000,-59282.64000,-59182.64000,-46594.47000,0.00010,1.99890,45.02470,-3.31990,-3.31990,-3.17340,-3.31990,63.16960,-8.1394,-8.1394
2020-09-30,0.02600,,0.02600,1.09100,4.27000,,,-5.33500,0.01700,-5.31800,-1.29300,-4.02500,-4.02500,-4.02500,-5.30700,-5.33500,3.55300,3.55300,-1.20000,-1.20000,8.93910,,,100.00000,-20519.23000,-20519.23000,-20453.85000,-15480.77000,0.00010,4.33330,20.76920,-1.74430,-1.74430,-1.55680,-1.74430,64.94760,-7.1752,-7.1752
2020-06-30,0.01800,,0.01800,3.80300,6.70100,,,-10.48600,0.01600,-10.47000,-2.43000,-8.04000,-8.04000,-8.04000,-10.46800,-10.48600,3.54580,3.54580,-2.20000,-2.20000,5.50080,,,100.00000,-58255.56000,-58255.56000,-58166.67000,-44666.67000,0.00010,3.60000,25.00000,-3.44020,-3.44020,-2.83670,-3.44020,65.77830,-25.5578,-25.5578
2020-03-31,302.57600,90.10100,212.47500,1.90500,27.37600,,29.28100,183.19400,149.51000,332.70400,32.75900,299.94500,299.94500,299.94500,183.19500,183.19400,3.51830,3.56920,85.20000,84.00000,3.20770,,,70.22200,60.54480,60.54480,109.95720,99.13050,0.67520,60515.20000,0.00150,96.25650,96.25660,66.93420,96.25660,87.97820,119.45530,119.45530
2019-12-31,0.03500,,0.03500,0.95900,3.57900,,,-4.50300,0.01700,-4.48600,0.00400,-4.49000,-4.49000,-4.48600,-4.50000,-4.50300,3.42820,3.42820,-1.40000,-1.40000,3.16050,,,100.00000,-12865.72000,-12865.72000,-12817.15000,-12817.15000,0.00470,7.00000,12.85710,-79.77970,-79.77970,-59.88270,-79.77970,1.61750,-0.9444,-0.9485
2019-09-30,0.00400,,0.00400,0.96400,4.01600,,,-4.97600,0.02000,-4.95600,,-4.95600,-4.95600,-4.95600,-4.97600,-4.97600,3.44720,3.44720,-1.40000,-1.40000,3.44630,,,100.00000,-124400.00000,-124400.00000,-123900.00000,-123900.00000,0.00060,0.66670,135.00000,-87.87220,-87.87230,-68.45300,-87.87230,1.63580,-0.8308,-0.8308
2019-06-30,0.03800,,0.03800,0.98600,3.60400,,,-4.55200,0.02700,-4.52500,-0.39500,-4.13000,-4.13000,-4.13000,-4.55000,-4.55200,3.41290,3.41290,-1.20000,-1.20000,8.70320,,,100.00000,-11978.95000,-11978.95000,-11907.90000,-10868.42000,0.00410,4.75000,18.94740,-49.30170,-49.30170,-44.76480,-49.30170,2.43680,-1.1978,-1.1978
2019-03-31,0.00800,,0.00800,0.93600,4.70600,,,-5.63400,0.02800,-5.60600,-0.00200,-5.60400,-5.60400,-5.60800,-5.63200,-5.63400,3.37980,3.37980,-1.60000,-1.60000,4.28770,,,100.00000,-70424.99000,-70424.99000,-70074.99000,-70099.99000,0.00070,1.00000,90.00000,-64.19240,-64.19240,-51.89850,-64.19240,2.56370,-1.42580,-1.42580
2018-12-31,0.03400,,0.03400,1.69200,4.78100,,,-6.43900,0.02000,-6.41900,0.00800,-6.42700,-6.42700,-6.41700,-6.43500,-6.43900,3.14930,3.14930,-1.80000,-1.80000,5.44180,,,100.00000,-18938.24000,-18938.24000,-18879.41000,-18873.53000,0.00290,5.66670,15.88240,-64.99790,-64.99800,-54.69320,-64.99800,2.95700,-1.4768,-1.4768
2018-09-30,0.00700,,0.00700,0.93200,4.02300,,,-4.94800,0.01400,-4.93400,,-4.93400,-4.93400,-4.93400,-4.94400,-4.94800,3.16930,3.16930,-1.60000,-1.60000,12.28330,,,100.00000,-70685.71000,-70685.71000,-70485.71000,-70485.71000,0.00050,1.75000,51.42860,-36.92010,-36.92010,-33.91300,-36.92010,4.02680,-1.8708,-1.8708
2018-06-30,0.01600,,0.01600,1.18600,5.29200,,,-6.46200,0.01200,-6.45000,,-6.45000,-6.45000,-6.45000,-6.45800,-6.46200,3.07660,3.07660,-2.00000,-2.00000,1.55080,,,100.00000,-40387.50000,-40387.50000,-40312.50000,-40312.50000,0.00220,8.00000,11.25000,-176.85820,-176.85770,-87.50510,-176.85770,1.17090,-1.9741,-1.9741
2018-03-31,0.00600,,0.00600,1.00500,6.60900,,,-7.60800,0.00800,-7.60000,-0.00500,-7.59500,-7.59500,-7.60500,-7.60200,-7.60800,3.00750,3.00750,-2.60000,-2.60000,1.52110,,,100.00000,-126800.00000,-126800.00000,-126666.70000,-126750.00000,0.00070,1.00000,90.00000,-182.26540,-182.26540,-85.23170,-182.26540,1.37020,-1.75860,-1.75860
2017-12-31,0.40100,,0.40100,1.60500,4.83800,,,-6.04200,0.00700,-6.03500,-0.00300,-6.03200,-6.03200,-6.03400,-6.03700,-6.04200,2.91770,2.91770,-2.00000,-2.00000,1.15550,,,100.00000,-1506.73300,-1506.73300,-1504.98700,-1504.73800,0.05590,,,-388.41090,-388.40950,-84.06970,-388.40950,0.52600,-1.1702,-1.1702
2017-09-30,0.37500,,0.37500,0.78300,3.15400,,,-3.56200,0.00900,-3.55300,0.00100,-3.55400,-3.55400,-3.55200,-3.55600,-3.56200,2.91530,2.91530,-1.20000,-1.20000,1.64280,,,100.00000,-949.86670,-949.86670,-947.46670,-947.20000,0.05280,,,-132.56210,-132.56250,-50.04220,-132.56250,0.91960,-0.7245,-0.7245
2017-06-30,0.39600,,0.39600,0.95700,3.25000,,,-3.81100,0.01300,-3.79800,,-3.79800,-3.79800,-3.79800,-3.80500,-3.81100,2.90980,2.90980,-1.40000,-1.40000,2.86480,,,100.00000,-962.37370,-962.37370,-959.09090,-959.09090,0.04190,,,-73.51920,-73.51920,-40.21180,-73.51920,1.77290,-1.1172,-1.1172
2017-03-31,0.37500,,0.37500,0.81400,3.46700,,,-3.90600,0.01700,-3.88900,0.00500,-3.89400,-3.89400,-3.89400,-3.89700,-3.90600,2.90730,2.90730,-1.40000,-1.40000,3.92520,,,100.00000,-1041.60000,-1041.60000,-1037.06700,-1038.40000,0.02900,,,-48.18120,-48.18110,-30.16500,-48.18110,2.77990,-2.10990,-2.10990
