,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-30,2024-08-31,$1.01,$0.94
1,2024-07-10,2024-05-31,$0.98,$1.08
2,2024-04-09,2024-02-29,--,$1.31
3,2024-01-09,2023-11-30,--,$1.24
4,2023-10-30,2023-08-31,--,$0.65
5,2023-07-10,2023-05-31,--,$1.02
6,2023-04-10,2023-02-28,--,$1.25
7,2023-01-09,2022-11-30,--,$1.05
8,2022-10-31,2022-08-31,--,$0.75
9,2022-07-11,2022-05-31,--,$0.62
10,2022-04-07,2022-02-28,--,$1.03
11,2022-01-06,2021-11-30,--,$0.98
12,2021-10-21,2021-08-31,--,$0.63
13,2021-07-08,2021-05-31,--,$0.73
14,2021-04-08,2021-02-28,--,$0.92
15,2021-01-07,2020-11-30,--,$0.90
16,2020-10-29,2020-08-31,--,$0.65
17,2020-07-09,2020-05-31,--,$0.41
18,2020-04-08,2020-02-29,--,$0.85
19,2020-01-09,2019-11-30,--,$0.64
20,2019-10-29,2019-08-31,--,$0.67
21,2019-07-10,2019-05-31,$0.42,$0.55
22,2019-04-09,2019-02-28,$0.56,$0.88
23,2019-01-09,2018-11-30,$0.52,$0.69
24,2018-10-25,2018-08-31,--,$0.63
25,2018-07-05,2018-05-31,$0.69,$0.61
26,2018-04-05,2018-02-28,$0.89,$0.89
27,2018-01-04,2017-11-30,$0.82,$0.74
28,2017-10-26,2017-08-31,$0.70,$0.64
29,2017-07-05,2017-05-31,$0.69,$0.62
30,2017-04-06,2017-02-28,$0.86,$0.90
31,2017-01-05,2016-11-30,$0.78,$0.82
32,2016-10-27,2016-08-31,$0.65,$0.74
33,2016-07-07,2016-05-31,$0.70,$0.55
34,2016-04-07,2016-02-29,$0.87,$0.85
35,2016-01-07,2015-11-30,$0.84,$0.78
36,2015-10-29,2015-08-31,$0.70,$0.75
37,2015-07-09,2015-05-31,$0.70,$0.70
38,2015-04-09,2015-02-28,$1.01,$0.82
39,2015-01-08,2014-11-30,$0.73,$0.68
