,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-23,2024-09-30,$1.85,$1.92
1,2024-08-07,2024-06-30,$1.85,$1.91
2,2024-04-24,2024-03-31,$1.41,$1.53
3,2024-02-07,2023-12-31,$1.56,$1.68
4,2023-10-25,2023-09-30,$1.67,$1.67
5,2023-07-26,2023-06-30,$1.57,$1.63
6,2023-04-26,2023-03-31,$1.14,$1.24
7,2023-02-09,2022-12-31,$1.20,$1.59
8,2022-10-26,2022-09-30,$1.25,$1.31
9,2022-07-27,2022-06-30,$1.05,$1.29
10,2022-05-03,2022-03-31,$0.60,$0.71
11,2022-02-16,2021-12-31,$0.71,$0.72
12,2021-10-27,2021-09-30,$0.80,$0.78
13,2021-07-29,2021-06-30,$0.34,$0.56
14,2021-05-05,2021-03-31,$0.05,$0.02
15,2021-02-17,2020-12-31,$0.04,$-0.10
16,2020-11-04,2020-09-30,$-0.09,$0.06
17,2020-08-06,2020-06-30,$-0.34,$-0.61
18,2020-05-07,2020-03-31,$0.45,$0.74
19,2020-02-11,2019-12-31,$0.95,$1.00
20,2019-10-23,2019-09-30,$1.02,$1.05
21,2019-07-24,2019-06-30,$1.01,$1.06
22,2019-05-01,2019-03-31,$0.76,$0.80
23,2019-02-13,2018-12-31,$0.69,$0.79
24,2018-10-24,2018-09-30,$0.75,$0.77
25,2018-07-25,2018-06-30,$0.70,$0.70
26,2018-04-26,2018-03-31,$0.51,$0.55
27,2018-02-14,2017-12-31,$0.44,$0.54
28,2017-10-26,2017-09-30,$0.50,$0.56
29,2017-07-26,2017-06-30,$0.50,$0.52
30,2017-05-02,2017-03-31,$0.28,$0.38
31,2017-02-15,2016-12-31,$0.65,$0.70
32,2016-10-26,2016-09-30,$0.69,$0.69
33,2016-07-27,2016-06-30,$0.78,$0.75
34,2016-04-27,2016-03-31,$0.48,$0.51
35,2016-02-26,2015-12-31,$0.66,$0.66
36,2015-10-28,2015-09-30,$0.69,$0.69
37,2015-07-29,2015-06-30,$0.66,$0.57
38,2015-04-29,2015-03-31,$0.36,$0.36
39,2015-02-18,2014-12-31,$0.54,$0.48
