Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,34.62040,29.92810,4.69240,,4.88340,5.14330,-0.45100,0.00710,-0.44390,-0.01870,-0.42520,-0.42520,-0.42520,0.37070,-0.45100,9.48550,9.48550,-0.04000,-0.04000,1.06880,0.21080,0.26710,13.55380,-1.30270,-1.30270,-1.28220,-1.22820,0.60820,,1.04020,86.52130,-3.07050,-17.13500,-0.74700,-2.42320,1.45990,0.2015,0.1949
2024-06-30,36.04080,31.14760,4.89320,,5.10270,5.35480,-0.46160,-0.02210,-0.48370,0.01580,-0.49960,-0.49960,-0.49960,0.44530,-0.46160,9.39020,9.39020,-0.05000,-0.05000,1.06010,0.21650,0.27630,13.57690,-1.28070,-1.28070,-1.34220,-1.38610,0.61500,,0.99160,90.75980,-3.56280,-23.66490,-0.85250,-2.79150,1.47820,-0.106,-0.1071
2024-03-31,34.20730,29.54140,4.66590,,5.06040,5.31690,-0.65100,-0.04420,-0.69520,-0.04210,-0.65310,-0.65310,-0.65310,0.18240,-0.65100,8.89780,8.89780,-0.07000,-0.07000,1.04680,,,13.64010,-1.90320,-1.90320,-2.03230,-1.90930,0.62890,,1.14490,78.60670,-4.59900,-39.88250,-1.20070,-4.59900,1.52510,-0.17490,-0.17570
2023-12-31,28.25620,24.22500,4.03110,,4.80130,5.28510,-1.25390,-0.01310,-1.26700,0.06480,-1.33180,-1.33180,-1.33180,-0.21130,-1.25390,8.83070,8.83070,-0.15000,-0.15000,1.04410,0.21900,0.28030,14.26640,-4.43770,-4.43770,-4.48390,-4.71330,0.55080,,1.13760,79.11400,-9.07380,-87.07450,-2.59610,-7.08710,1.65040,-0.1356,-0.1492
2023-09-30,25.73370,21.83880,3.89480,,4.46770,4.72760,-0.83270,-0.07510,-0.90780,0.01330,-0.92110,-0.92110,-0.92110,-0.04460,-0.83270,8.89320,8.89320,-0.10000,-0.10000,1.05170,,,15.13510,-3.23600,-3.23600,-3.52770,-3.57940,0.53180,,1.36390,65.98850,-5.91940,-35.21890,-1.90350,-5.91940,1.74970,0.0903,0.0621
2023-06-30,26.76290,22.85320,3.90960,,4.37270,4.63640,-0.72670,-0.06650,-0.79330,0.04880,-0.84210,-0.84210,-0.84210,0.04500,-0.72670,8.79470,8.79470,-0.10000,-0.10000,1.02850,,,14.60840,-2.71540,-2.71540,-2.96400,-3.14640,0.51760,,1.18660,75.84660,-5.17900,-22.30610,-1.62860,-5.17900,1.82830,0.4009,0.3604
2023-03-31,25.27370,21.46370,3.80990,,4.43250,4.69840,-0.88840,-0.05680,-0.94520,0.00630,-0.95150,-0.95150,-0.95150,-0.12000,-0.88840,8.73930,8.73930,-0.11000,-0.11000,1.04320,,,15.07470,-3.51510,-3.51510,-3.73980,-3.76470,0.52230,,1.14640,78.50580,-5.60570,-23.89050,-1.96630,-5.60570,1.94220,-0.28480,-0.32590
2022-12-31,23.33800,19.77840,3.55960,,4.03150,4.29830,-0.73870,0.33430,-0.40430,8.48800,-8.89230,-8.89230,-8.89230,0.02440,-0.73870,8.73220,8.73220,-1.02000,-1.02000,1.07050,,,15.25260,-3.16510,-3.16510,-1.73250,-38.10220,0.47620,,1.19550,75.28100,-50.09410,-195.80250,-18.14290,-50.09410,2.03440,0.3262,0.2869
2022-09-30,25.27160,21.47210,3.79950,,4.12290,4.39510,-0.59560,-0.06340,-0.65910,-0.11820,-0.54090,-0.54090,-0.54090,0.04350,-0.59560,8.72550,8.72550,-0.06000,-0.06000,1.08930,,0.02450,15.03450,-2.35690,-2.35690,-2.60790,-2.14030,0.43420,,1.22770,73.30600,-2.05270,-3.89120,-0.92940,-2.05270,3.01990,-0.112,-0.2156
2022-06-30,23.05740,19.73770,3.31960,,4.37990,20.93100,-17.61140,0.61130,-17.00010,-3.24090,-13.75920,-13.75920,-13.75920,-0.75330,-17.61140,8.69610,8.69610,-1.58000,-1.58000,1.11770,,,14.39730,-76.38080,-76.38080,-73.72950,-59.67380,0.38590,,1.13540,79.26760,-51.16110,-93.45980,-23.02560,-51.16110,3.08220,0.159,0.0236
