Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,74.24400,24.54700,49.69700,22.92200,40.54200,,65.73500,-16.03800,-11.76200,-27.80000,0.50900,-28.30900,-28.30900,-28.30900,-3.39000,-16.03800,89.51500,89.51500,-0.32000,-0.32000,1.26540,0.91110,10.24490,66.93740,-21.60170,-21.60170,-37.44410,-38.12970,0.10730,1.48650,60.54670,-61.66730,9.88700,-4.09070,-5.48400,0.50830,0.043,-0.024
2024-06-30,79.87500,21.21200,58.66300,24.84300,50.92100,-0.55800,88.46200,-29.79900,72.85200,43.05300,1.25800,41.79500,41.79500,41.79500,-9.32300,-29.79900,88.70900,94.97800,0.47000,-0.33000,1.36290,0.87560,7.03640,73.44350,-37.30700,-37.30700,53.90050,52.32550,0.11350,1.41750,63.49410,62.74960,-15.64910,5.93870,7.80820,0.74850,-0.1897,-0.2324
2024-03-31,85.14900,29.46300,55.68600,30.12000,51.88200,,92.05000,-36.36400,1.09500,-35.26900,0.36200,-35.63100,-35.63100,-35.63100,-17.46400,-36.36400,88.08200,88.08200,-0.40000,-0.40000,1.19590,0.96390,26.69430,65.39830,-42.70630,-42.70630,-41.42030,-41.84550,0.11750,1.19310,75.43070,-185.74280,11.21240,-4.91670,-6.70690,0.21710,0.01250,-0.11810
2023-12-31,95.46800,39.81800,55.65000,29.85900,53.91900,,96.31890,-40.66900,2.70700,-37.96200,2.56300,-40.52500,-40.52500,-40.52500,-21.46300,-40.66900,78.59300,78.59300,-0.51000,-0.49000,1.20240,0.91400,12.13090,58.29180,-42.59960,-42.59960,-39.76410,-42.44880,0.11430,1.16710,77.11670,-84.18510,13.54820,-4.85030,-7.24040,0.54800,0.06,-0.0169
2023-09-30,101.33200,29.02100,72.31100,35.57500,62.56600,,115.98600,-43.67500,-9.09600,-52.77100,0.54100,-53.31200,-53.31200,-53.31200,-14.92000,-43.67500,78.00500,78.00500,-0.68000,-0.68000,1.15220,0.91890,12.93890,71.36050,-43.10090,-43.10090,-52.07730,-52.61120,0.11600,1.01470,88.69880,-118.25830,17.56810,-6.10360,-9.58610,0.57480,0.0224,-0.0796
2023-06-30,97.52200,30.88800,66.63400,22.83900,34.89400,,60.99600,5.63800,5.02900,10.66700,-0.15500,10.82200,10.82200,10.82200,22.62500,5.63800,76.90200,91.50000,0.14000,0.12000,1.21740,0.84990,6.46340,68.32720,5.78130,5.78130,10.93800,11.09700,0.10860,0.92730,97.05900,12.00510,-3.88820,1.20470,1.80160,1.16250,-0.2558,-0.3145
2023-03-31,107.66100,43.09600,64.56500,36.51900,65.91700,17.59100,97.23400,-32.66900,16.46300,-16.20600,1.21400,-17.42000,-17.42000,-17.42000,-18.95200,-32.66900,75.77500,75.77500,-0.23000,-0.23000,1.13440,0.88700,8.95310,59.97070,-30.34430,-30.34430,-15.05280,-16.18040,0.11240,0.88950,101.17760,-26.79840,5.67940,-1.81930,-3.02940,0.85410,-0.07810,-0.20510
2022-12-31,122.47700,46.40200,76.07500,37.12000,74.93700,,114.06890,-37.99400,-3.27300,-41.26700,0.45700,-41.72400,-41.72400,-41.72400,-20.59500,-37.99400,74.50900,74.50900,-0.63000,-0.63000,2.12060,0.91550,10.83040,62.11370,-31.02130,-31.02130,-33.69370,-34.06680,0.11250,1.41530,63.59020,-61.27950,13.62510,-3.83160,-5.17980,0.90080,0.1882,-0.0098
2022-09-30,129.56100,43.68100,85.88000,44.74400,81.61900,,134.39400,-48.51400,5.51500,-42.99900,0.24900,-43.24800,-43.24800,-43.24800,-34.77400,-48.51400,77.78400,77.78400,-0.56000,-0.56000,2.22090,0.89160,8.22780,66.28540,-37.44490,-37.44490,-33.18820,-33.38040,0.11810,1.28610,69.98010,-48.31590,14.78440,-3.94210,-5.23590,1.19050,-0.1889,-0.3156
2022-06-30,132.56500,45.04900,87.51600,55.75200,90.22900,,157.76500,-70.24900,-3.94800,-74.19700,1.21400,-75.41100,-75.41100,-75.41100,-56.69500,-70.24900,77.29000,77.29000,-0.98000,-0.98000,2.22470,0.85900,6.09110,66.01740,-52.99210,-52.99210,-55.97030,-56.88610,0.11480,1.08900,82.64260,-62.44960,28.08450,-6.53090,-8.80680,1.61410,-0.5311,-0.6838
2022-03-31,130.19700,49.56700,80.63000,56.07200,87.86700,,145.75700,-65.12700,-0.43000,-65.55700,-0.19300,-65.36400,-65.36400,-65.36400,-51.64600,-65.12700,75.81200,75.81200,-0.86000,-0.86000,2.47700,0.80290,4.07320,61.92920,-50.02190,-50.02190,-50.35220,-50.20390,0.10810,1.19970,75.01620,-36.24370,30.36490,-5.42860,-7.14410,2.42670,-0.30170,-0.47500
2021-12-31,123.80100,44.50300,79.29800,45.67500,77.96700,,124.57800,-45.28000,-9.26200,-54.54200,-4.68900,-49.85300,-49.85300,-49.85300,-24.76000,-45.28000,69.60600,69.60600,-0.71000,-0.71000,2.84780,0.62170,1.64330,64.05280,-36.57490,-36.57490,-44.05620,-40.26870,0.10430,1.31980,68.19300,-14.26670,182.39810,-4.20110,-5.39720,4.83760,-0.464,-0.636
2021-09-30,118.32700,38.79500,79.53200,41.73400,58.04500,,100.31100,-20.77900,-9.49000,-30.26900,2.53800,-32.80700,-32.80700,-32.80700,-3.02900,-20.77900,69.79900,69.79900,-0.47000,-0.47000,3.28110,0.68310,2.15580,67.21370,-17.56070,-17.56070,-25.58080,-27.72570,0.11070,1.42290,63.25180,-12.51660,-31.29660,-3.06920,-3.96620,3.74370,0.0673,-0.0817
2021-06-30,119.60500,40.06300,79.54200,37.52600,54.72700,,93.12000,-13.57800,-6.94300,-20.52100,0.59800,-21.11900,-21.11900,-21.11900,3.82800,-13.57800,69.05700,69.05700,-0.31000,-0.31000,3.58010,0.68000,2.12480,66.50390,-11.35240,-11.35240,-17.15730,-17.65730,0.11460,1.33180,67.57770,-8.07020,-13.57210,-2.02340,-2.58270,3.77580,0.0717,-0.1072
2021-03-31,107.89100,33.51900,74.37200,33.45500,51.43900,,88.00100,-13.62900,-8.41700,-22.04600,-0.85100,-21.19500,-21.19500,-21.19500,3.25300,-13.62900,67.90200,67.90200,-0.31000,-0.31000,3.49220,0.67790,2.10430,68.93250,-12.63220,-12.63220,-20.43360,-19.64480,0.10330,1.16940,76.96350,-8.15140,-13.77440,-2.02910,-2.62580,3.78810,0.37160,0.21500
2020-12-31,102.12500,28.04900,74.07600,27.99500,52.54400,,80.74600,-6.67000,-4.03200,-10.70300,2.55300,-13.25600,-13.25600,-13.25600,5.18100,-6.67000,65.88800,65.88800,-0.20000,-0.20000,3.59050,0.68820,2.20730,72.53470,-6.53120,-6.53120,-10.48030,-12.98020,0.10150,1.26980,70.87460,-5.43430,-9.61870,-1.31710,-1.69430,3.61090,-0.0567,-0.1935
2020-09-30,94.80400,27.69200,67.11200,27.73600,47.66600,,102.25500,-35.14300,-3.66700,-38.81000,-0.10000,-38.71000,-38.71000,-38.71000,-25.48300,-35.14300,66.45100,66.45100,-0.58000,-0.58000,1.38210,0.60210,1.51300,70.79030,-37.06910,-37.06910,-40.93710,-40.83160,0.17940,1.42600,63.11410,-31.29470,-220.33120,-7.32690,-12.45330,1.85320,0.3793,0.2437
2020-06-30,91.60300,27.70700,63.89600,26.96700,50.97100,,78.34200,-14.44600,-4.52000,-18.96600,-0.33900,-18.62700,-18.62700,-18.62700,-5.43900,-14.44600,65.65100,65.65100,-0.28000,-0.28000,1.52860,0.56270,1.28660,69.75320,-15.77020,-15.77020,-20.70460,-20.33450,0.17680,1.21830,73.87130,-12.99730,-50.05110,-3.59490,-5.68410,2.17070,0.1207,-0.0711
2020-03-31,78.08800,22.82000,55.26800,25.71600,59.14900,,88.46000,-33.19200,-3.45800,-36.64900,0.35200,-37.00100,-37.00100,-37.00100,-24.42800,-33.19200,64.38900,64.38900,-0.57000,-0.57000,1.68080,0.55380,1.24110,70.77660,-42.50590,-42.50590,-46.93300,-47.38370,0.15950,1.27840,70.39980,-25.27630,-92.26720,-7.55960,-11.27860,2.24210,0.06670,-0.10110
2019-12-31,79.07300,22.06000,57.01300,23.21300,57.74000,,81.53500,-24.52200,-2.18300,-26.70500,0.61700,-27.32200,-27.32200,-27.32200,-16.73800,-24.52200,62.59300,62.59300,-0.43000,-0.43000,1.63180,0.54650,1.20520,72.10180,-31.01180,-31.01180,-33.77260,-34.55290,0.15420,0.90250,99.72810,-18.39430,-65.46380,-5.32890,-8.34140,2.32690,-0.3033,-0.5309
2019-09-30,75.17500,20.12000,55.05500,20.57700,55.73200,,78.18100,-23.12600,-1.81000,-24.93600,0.93600,-25.87200,-25.87200,-25.87200,-15.78700,-23.12600,63.01500,63.01500,-0.41000,-0.41000,2.18610,0.51960,1.08170,73.23580,-30.76290,-30.76290,-33.17060,-34.41570,0.15280,1.39760,64.39410,-15.86640,-46.33990,-5.25930,-7.62170,2.57480,-0.1781,-0.3678
2019-06-30,70.95900,18.04900,52.91000,20.18200,53.10600,,73.93100,-21.02100,-2.26700,-23.28800,0.69900,-23.98700,-23.98700,-23.98700,-14.14200,-21.02100,62.35100,62.35100,-0.38000,-0.38000,2.40870,0.49500,0.98030,74.56420,-29.62410,-29.62410,-32.81900,-33.80400,0.14310,1.37870,65.27760,-13.52780,-34.44030,-4.83590,-6.83130,2.82830,-0.0454,-0.2526
2019-03-31,66.40200,18.64900,47.75300,18.17300,47.20300,,66.11600,-18.36300,0.06600,-18.29700,0.59300,-18.89000,-18.89000,-18.89000,-13.02200,-18.36300,61.42200,61.42200,-0.31000,-0.31000,2.75240,0.47280,0.89660,71.91500,-27.65430,-27.65430,-27.55490,-28.44790,0.13490,1.29480,69.51070,-9.88800,-22.76590,-3.83780,-5.21340,3.07910,-0.41830,-0.55400
2018-12-31,65.72400,16.80000,48.92400,14.75200,39.35200,,56.16400,-7.24000,-0.41800,-7.65800,-1.19300,-6.46500,-6.46500,-6.46500,-2.83500,-7.24000,59.20300,59.20300,-0.10000,-0.10000,1.06920,,,74.43860,-11.01570,-11.01570,-11.65180,-9.83660,0.22660,1.42810,63.02220,-3.78670,-10.45000,-2.22850,-3.78670,2.79910,0.1991,0.0591
2018-09-30,64.21300,15.68900,48.52400,13.48400,38.72000,,53.35000,-4.82600,-0.21300,-5.03900,2.00400,-7.04300,-7.04300,-7.04300,-0.68100,-4.82600,60.01400,60.01400,-0.12000,-0.12000,1.31740,,,75.56730,-7.51560,-7.51560,-7.84730,-10.96820,0.23110,1.24140,72.49980,-4.21990,-10.32970,-2.53480,-4.21990,2.63180,-0.0842,-0.1499
2018-06-30,61.66000,16.03600,45.62400,14.21900,36.89100,,53.44000,-7.81600,0.03100,-7.78500,0.53600,-8.32100,-8.32100,-8.32100,-3.71800,-7.81600,58.64800,58.64800,-0.14000,-0.14000,1.34600,,,73.99290,-12.67600,-12.67600,-12.62570,-13.49500,0.23860,1.61800,55.62460,-5.20540,-12.40870,-3.21990,-5.20540,2.56310,-0.0224,-0.107
2018-03-31,58.24100,13.95400,44.28700,13.25200,34.25400,,48.10800,-3.82100,0.12900,-3.69200,-0.48900,-3.20300,-3.20300,-3.20300,0.20600,-3.82100,57.31000,57.31000,-0.06000,-0.06000,1.21420,,,76.04090,-6.56070,-6.56070,-6.33920,-5.49960,0.23380,1.26900,70.92480,-2.19210,-6.09110,-1.28600,-2.19210,2.41360,-0.01180,-0.09200
2017-12-31,57.39000,14.74900,42.64100,11.02400,36.80700,,48.53700,-5.89600,-0.27600,-6.17200,-2.50000,-3.67200,-3.67200,-3.67200,-1.88200,-5.89600,56.35800,56.35800,-0.07000,-0.07000,1.15480,,,74.30040,-10.27350,-10.27360,-10.75450,-6.39830,0.24650,1.51320,59.47620,-2.62170,-7.78530,-1.57730,-2.62170,2.45400,0.1204,0.0272
2017-09-30,56.49300,14.54100,41.95200,9.72600,32.00100,,42.19700,-0.24500,0.19100,-0.05400,1.25600,-1.31000,-1.31000,-1.31000,4.00000,-0.24500,56.52500,56.52500,-0.02000,-0.02000,1.25390,,,74.26050,-0.43370,-0.43370,-0.09560,-2.31890,0.25270,1.75550,51.26650,-0.93310,-2.79170,-0.58600,-0.93310,2.35860,-0.0337,-0.1238
2017-06-30,54.07400,15.13400,38.94000,9.32600,33.82900,,45.70100,-6.76100,-0.09900,-6.86000,0.67300,-7.53300,-7.53300,-7.53300,-2.32800,-6.76100,55.95400,55.95400,-0.13000,-0.13000,1.19820,,,72.01240,-12.50320,-12.50320,-12.68630,-13.93090,0.24720,2.17570,41.36670,-5.58290,-18.57430,-3.44350,-5.58290,2.29080,0.1513,0.0748
2017-03-31,50.91900,13.78100,37.13800,9.95800,31.39200,,42.06200,-4.92400,0.32000,-4.60400,1.07200,-5.67600,-5.67600,-5.67600,-0.74200,-4.92400,55.97500,55.97500,-0.10000,-0.10000,1.24400,,,72.93550,-9.67030,-9.67030,-9.04180,-11.14710,0.23640,1.77500,50.70470,-4.12470,-13.46880,-2.63560,-4.12470,2.35450,-0.05540,-0.10420
2016-12-31,56.11800,14.95200,41.16600,10.77000,34.98500,,49.43900,-8.27300,-0.39500,-8.66800,0.89700,-9.56500,-9.56500,-9.56500,-4.25900,-8.27300,56.06400,56.06400,-0.17000,-0.17000,1.23390,,,73.35620,-14.74220,-14.74220,-15.44600,-17.04440,0.25550,1.76340,51.03660,-6.90730,-22.92610,-4.35490,-6.90730,2.47560,0.1428,0.0877
2016-09-30,54.51800,14.83700,39.68100,9.49500,32.13600,,42.26000,-2.57900,-0.12300,-2.70200,3.17700,-5.87900,-5.87900,-5.87900,1.78200,-2.57900,56.04800,56.04800,-0.10000,-0.10000,1.47640,,,72.78510,-4.73050,-4.73050,-4.95620,-10.78360,0.24370,1.84880,48.67970,-3.88310,-11.52630,-2.62790,-3.88310,2.61400,0.0315,-0.0148
2016-06-30,56.67900,17.50800,39.17100,10.71900,33.24900,,44.98500,-5.81400,-0.64600,-6.46000,1.30600,-7.76600,-7.76600,-7.76600,-0.47300,-5.81400,55.96600,55.96600,-0.14000,-0.14000,1.49290,,,69.11030,-10.25780,-10.25780,-11.39750,-13.70170,0.25140,1.97840,45.49150,-5.04880,-14.96080,-3.44410,-5.04880,2.66250,0.2257,0.1872
2016-03-31,55.46400,15.86400,39.60000,9.21400,32.20500,,42.34300,-2.74300,0.63400,-2.10900,0.55400,-2.66300,-2.66300,-2.66300,2.04500,-2.74300,56.38600,56.38600,-0.05000,-0.05000,1.65570,,,71.39770,-4.94560,-4.94560,-3.80250,-4.80130,0.24920,1.83600,49.01940,-1.65650,-4.64590,-1.19660,-1.65650,2.79920,0.03810,-0.04220
2015-12-31,59.15100,17.77900,41.37200,9.49800,32.88000,,43.96300,-2.59100,0.16900,-2.42200,18.53500,-20.95700,-20.95700,-20.95700,2.84200,-2.59100,56.45200,56.45200,-0.37000,-0.37000,1.70800,,,69.94300,-4.38030,-4.38030,-4.09460,-35.42970,0.26150,1.94650,46.23630,-12.67780,-34.71770,-9.26510,-12.67780,2.92300,0.1964,0.16
2015-09-30,60.75700,18.22500,42.53200,9.56700,29.87300,,40.63300,1.89900,-0.36900,1.53000,-0.39500,1.92500,1.92500,1.92500,6.79100,1.89900,56.52600,57.08400,0.03000,0.03000,1.71760,,,70.00350,3.12560,3.12560,2.51820,3.16840,0.25610,1.87270,48.05820,1.05380,2.55020,0.81140,1.05380,3.18990,0.1845,0.1404
2015-06-30,59.33400,18.05200,41.28200,10.10900,34.68800,,48.96300,-7.68100,0.22900,-7.45200,-2.09800,-5.35400,-5.35400,-5.35400,-2.58200,-7.68100,56.49200,56.49200,-0.09000,-0.09000,1.62160,,,69.57560,-12.94540,-12.94540,-12.55940,-9.02350,0.24910,1.83940,48.92860,-2.95440,-7.42540,-2.24770,-2.95440,3.17030,0.1405,0.0227
2015-03-31,59.77000,16.25400,43.51600,9.80000,34.45800,,45.57100,-2.05500,-0.23100,-2.28600,-0.22800,-2.05800,-2.05800,-2.05800,2.67500,-2.05500,56.29100,56.29100,-0.04000,-0.04000,1.66770,,,72.80580,-3.43820,-3.43820,-3.82470,-3.44320,0.25320,1.67950,53.58740,-1.13670,-2.93540,-0.87170,-1.13670,3.17410,-0.13470,-0.16630
2014-12-31,58.22900,14.50300,43.72600,9.33000,35.92100,,46.06900,-2.34300,-0.50700,-2.85000,1.35200,-4.20200,-4.20200,-4.20200,1.79800,-2.34300,54.47900,54.47900,-0.08000,-0.08000,1.59500,,,75.09320,-4.02380,-4.02370,-4.89450,-7.21630,0.24280,1.85550,48.50470,-2.33010,-6.28390,-1.75220,-2.33010,3.21130,0.0105,-0.0605
2014-09-30,52.78700,13.30400,39.48300,9.71200,29.76500,,39.88400,-0.40100,0.22300,-0.17800,0.96200,-1.14000,-1.14000,-1.14000,3.27100,-0.40100,53.86800,53.86800,-0.02000,-0.02000,2.49960,,,74.79680,-0.75970,-0.75970,-0.33720,-2.15960,0.24930,1.62990,55.21700,-0.72040,-1.05130,-0.53850,-0.72040,2.89540,0.3353,0.2916
2014-06-30,51.08700,13.16100,37.92600,9.33600,29.86500,,39.40700,-1.48100,0.04500,-1.43600,-0.22400,-1.21200,-1.21200,-1.21200,1.82800,-1.48100,54.19000,54.19000,-0.02000,-0.02000,2.85940,,,74.23810,-2.89900,-2.89900,-2.81090,-2.37240,0.25890,1.50800,59.68110,-0.78320,-1.13880,-0.61420,-0.78320,2.87740,-0.0032,-0.0563
2014-03-31,47.82800,11.73500,36.09300,8.95100,27.89400,,37.03500,-0.94200,-0.08300,-1.02500,-0.23100,-0.79400,-0.79400,-0.79400,2.09700,-0.94200,54.66700,54.66700,-0.01000,-0.01000,3.06760,,,75.46420,-1.96960,-1.96960,-2.14310,-1.66010,0.24330,1.65290,54.45010,-0.50900,-0.71710,-0.40380,-0.50900,2.87800,-0.05490,-0.08150
2013-12-31,46.88800,11.21200,35.67600,9.30600,26.75700,,36.26200,-0.58600,0.07400,-0.51200,0.19500,-0.70700,-0.70700,-0.70700,2.52200,-0.58600,54.72500,54.72500,-0.02000,-0.02000,3.00600,,,76.08770,-1.24980,-1.24980,-1.09200,-1.50780,0.22860,1.59000,56.60320,-0.44450,-0.62430,-0.34470,-0.44450,2.91920,0.2424,0.2182
2013-09-30,45.19200,10.59700,34.59500,10.02300,25.64900,,35.89600,-1.30100,0.20900,-1.09200,-0.36200,-0.73000,-0.73000,-0.73000,1.39200,-1.30100,54.04600,54.04600,-0.01000,-0.01000,3.33520,,,76.55120,-2.87880,-2.87880,-2.41640,-1.61530,0.23380,1.38090,65.17390,-0.47300,-0.67940,-0.37760,-0.47300,2.85090,0.0551,0.0174
2013-06-30,43.22900,10.61200,32.61700,9.04700,25.33400,,34.60500,-1.98800,0.02000,-1.96800,-0.13800,-1.83000,-1.83000,-1.83000,0.47600,-1.98800,54.80700,54.80700,-0.03000,-0.03000,3.52240,,,75.45170,-4.59880,-4.59880,-4.55250,-4.23330,0.23420,1.61670,55.66890,-1.22270,-1.79230,-0.99130,-1.22270,2.77690,0.0241,-0.0312
2013-03-31,42.49600,10.13400,32.36200,8.02100,24.71600,,32.96100,-0.59900,0.03400,-0.56500,-0.33300,-0.23200,-0.23200,-0.23200,1.86900,-0.59900,55.86400,55.86400,0.00000,0.00000,3.88400,,,76.15310,-1.40960,-1.40960,-1.32950,-0.54590,0.20890,1.72740,52.10110,-0.13890,-0.19500,-0.11400,-0.13890,3.00560,-0.01170,-0.04150
2012-12-31,42.47500,10.12800,32.34700,8.17000,21.61800,,29.90700,2.44000,0.22100,2.66100,1.16900,1.49200,1.49200,1.49200,4.88500,2.44000,55.29300,57.13100,0.02000,0.02000,3.82870,,,76.15540,5.74460,5.74460,6.26490,3.51270,0.20360,1.78240,50.49320,0.87640,1.22380,0.71530,0.87640,3.04280,0.1845,0.2948
2012-09-30,39.67000,9.03600,30.63400,8.00500,20.02900,,28.04500,2.58900,0.04100,2.63000,1.03000,1.60000,1.60000,1.60000,4.57100,2.58900,55.68900,57.76100,0.03000,0.03000,4.41520,,,77.22210,6.52630,6.52630,6.62970,4.03330,0.20180,1.73800,51.78350,0.98040,1.28760,0.81410,0.98040,2.92240,0.0562,-0.0096
2012-06-30,38.50500,8.49200,30.01300,7.21900,22.35900,,29.58900,0.42400,-0.23300,0.19100,0.05100,0.14000,0.14000,0.14000,2.20100,0.42400,55.14700,57.15000,0.00000,0.00000,4.67480,,,77.94570,1.10120,1.10120,0.49600,0.36360,0.20510,1.96540,45.79120,0.09000,0.12110,0.07460,0.09000,2.80000,0.0434,-0.1668
2012-03-31,36.75900,7.92300,28.83600,6.65700,17.21400,,23.94800,4.88800,0.34700,5.23500,2.11200,3.12300,3.12300,3.12300,6.59300,4.88800,54.41900,56.38900,0.06000,0.06000,4.78850,,,78.44610,13.29740,13.29740,14.24140,8.49590,0.20630,2.06740,43.53220,2.11470,2.54790,1.75250,2.11470,2.68470,0.20620,0.17550
2011-12-31,36.50900,8.04700,28.46200,5.56300,16.74700,,22.38600,6.07600,-0.11700,5.95900,2.08300,3.87600,3.87600,3.87600,7.78600,6.07600,52.87700,55.00900,0.08000,0.07000,4.75580,,,77.95890,16.64250,16.64250,16.32200,10.61660,0.21990,1.73860,51.76560,2.81490,3.44490,2.33420,2.81490,2.54570,0.1428,0.1211
2011-09-30,34.34700,8.36800,25.97900,5.26600,15.59600,,20.87300,5.10600,-0.76200,4.34400,1.60900,2.73500,2.73500,2.73500,7.12800,5.10600,53.11000,55.73600,0.05000,0.05000,4.74680,,,75.63690,14.86590,14.86590,12.64740,7.96290,0.22720,1.74390,51.60710,2.16920,2.71260,1.80910,2.16920,2.36800,0.1004,0.0674
2011-06-30,31.85100,8.68500,23.16600,5.01600,14.76500,,19.79200,3.37400,0.22400,3.59800,1.40200,2.19600,2.19600,2.19600,5.28200,3.37400,52.73600,55.55300,0.04000,0.04000,4.38160,,,72.73240,10.59310,10.59310,11.29640,6.89460,0.22120,1.79470,50.14690,1.84720,2.35360,1.52500,1.84720,2.24770,0.1301,0.0946
2011-03-31,30.38200,8.09500,22.28700,4.37700,12.82000,,17.20800,5.07900,0.17000,5.24900,2.01800,3.23100,3.23100,3.23100,7.03100,5.07900,52.08000,54.80500,0.06000,0.06000,4.13700,,,73.35590,16.71710,16.71710,17.27670,10.63460,0.22020,1.54960,58.07850,2.85830,3.70770,2.34140,2.85830,2.15240,0.08250,0.04060
2010-12-31,29.93500,8.23500,21.70000,4.25700,13.33600,,17.60300,4.09700,-0.04300,4.05400,1.31200,2.74200,2.74200,2.74200,6.31800,4.09700,50.72200,52.90800,0.06000,0.06000,3.55630,,,72.49040,13.68630,13.68630,13.54270,9.15980,0.22830,1.81520,49.58040,2.62030,3.49280,2.09080,2.62030,2.02190,0.1501,0.1109
2010-09-30,28.22100,7.59500,20.62600,3.94000,12.46700,,16.49000,4.13600,0.07300,4.20900,1.44400,2.76500,2.76500,2.76500,6.07900,4.13600,50.97600,53.30200,0.05000,0.05000,3.53550,,,73.08740,14.65580,14.65580,14.91440,9.79770,0.23920,1.67770,53.64410,2.90140,4.01640,2.34320,2.90140,1.87950,0.0771,0.0088
2010-06-30,26.39800,7.17800,19.22000,3.90800,12.62700,,16.61800,2.60200,-0.01100,2.59100,0.97500,1.61600,1.61600,1.61600,4.27300,2.60200,50.92200,53.41700,0.03000,0.03000,3.50070,,,72.80860,9.85680,9.85680,9.81510,6.12170,0.22690,2.09030,43.05670,1.72070,2.40610,1.38920,1.72070,1.84130,0.0745,0.0417
2010-03-31,25.30800,6.63200,18.67600,3.60600,11.48200,,15.17100,3.50500,-0.02600,3.47900,1.34300,2.13600,2.13600,2.13600,4.94700,3.50500,49.83800,52.19400,0.04000,0.04000,3.58040,,,73.79490,13.84940,13.84940,13.74660,8.44000,0.22610,2.00620,44.86130,2.35730,3.32390,1.90810,2.35730,1.78200,-0.00780,-0.01880
2009-12-31,24.76800,6.06800,18.70000,3.16300,10.83500,,14.08100,4.61900,-0.03500,4.58400,1.49300,3.09100,3.09100,3.09100,5.90800,4.61900,47.96300,49.00800,0.06000,0.06000,2.90800,,,75.50070,18.64910,18.64910,18.50780,12.47980,0.23750,2.41290,37.30020,3.80960,5.68240,2.96410,3.80960,1.64130,0.1704,0.1417
2009-09-30,22.26200,5.49500,16.76700,3.10900,9.84700,,13.07400,3.69300,0.09000,3.78300,1.51600,2.26700,2.26700,2.26700,4.93900,3.69300,47.96900,49.68400,0.05000,0.05000,2.57710,,,75.31670,16.58880,16.58880,16.99310,10.18330,0.23160,2.13200,42.21450,3.04150,4.78080,2.35870,3.04150,1.54060,0.0823,0.0668
