Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,32.27800,11.86800,20.41000,14.65000,14.65000,5.76000,,5.76000,0.79300,4.96700,4.96700,4.96700,5.73590,5.77650,0.87000,0.86000,0.03430,0.15610,29.38780,25.34180,0.00750,2.39650,2.66060,0.18990,2.31430,36.13320,1.5661,1.3442
2024-06-30,30.65400,10.92200,19.73200,14.03100,14.03100,5.70100,,5.70100,0.76600,4.93500,4.93500,4.93500,5.73560,5.76550,0.86000,0.86000,0.04080,0.54400,29.51290,25.54750,0.00770,2.52180,2.81930,0.19730,2.41890,34.11810,1.5069,1.2914
2024-03-31,30.19700,10.68200,19.51500,13.76400,13.76400,5.75100,,5.75100,0.69400,5.05700,5.05700,5.05700,5.72220,5.76160,0.88000,0.88000,0.04220,0.17460,29.58330,26.01340,0.00790,2.63890,2.95890,0.20480,2.52740,33.41070,0.92580,0.70290
2023-12-31,22.89600,9.93900,12.95700,12.85000,12.85000,0.10700,,0.10700,-0.36100,0.46800,0.46800,0.46800,5.67700,5.71700,0.07000,0.08000,0.04330,0.66270,0.82880,3.62480,0.00520,0.24700,0.27750,0.01870,0.23630,33.22070,1.4601,1.1869
2023-09-30,28.00300,9.03900,18.96400,13.03400,13.03400,5.93000,,5.93000,0.59000,5.34000,5.34000,5.34000,5.68760,5.72530,0.94000,0.93000,0.04980,0.80200,31.68750,28.53480,0.00760,3.22790,3.69460,0.21560,3.06700,29.04180,1.0919,0.7446
2023-06-30,27.51400,7.49700,20.01700,14.05000,14.05000,5.96700,,5.96700,0.60500,5.36200,5.36200,5.36200,5.67080,5.70450,0.95000,0.94000,0.04560,0.47600,30.77040,27.65060,0.00790,3.01670,3.42050,0.21960,2.87920,31.28750,1.4027,1.0768
2023-03-31,26.82700,5.31300,21.51400,13.26200,13.26200,8.25200,,8.25200,1.21200,7.04000,7.04000,7.04000,5.64960,5.69210,1.25000,1.24000,0.04670,0.55490,39.09230,33.35070,0.00860,4.00260,4.54730,0.28820,3.81580,31.04800,1.23890,1.11660
2022-12-31,25.21500,2.96600,22.24900,13.39100,13.39100,8.85800,,8.85800,1.71200,7.14600,7.14600,7.14600,5.64500,5.67900,1.28000,1.26000,0.05080,0.13300,40.79590,32.91120,0.00910,4.38540,5.04010,0.30050,4.16240,28.93800,1.5939,1.2946
2022-09-30,24.04600,1.62500,22.42100,13.55300,13.55300,8.86800,,8.86800,1.17900,7.68900,7.68900,7.68900,5.63420,5.66560,1.36000,1.36000,0.05700,0.06050,40.48950,35.10640,0.00900,5.24890,6.14020,0.31570,4.94970,26.01750,2.2202,2.2037
2022-06-30,23.32100,0.92000,22.40100,13.32500,13.32500,9.07600,,9.07600,1.41200,7.66400,7.66400,7.66400,5.65900,5.68600,1.35000,1.35000,0.05220,0.05520,41.47510,35.02260,0.00910,4.71290,5.42550,0.31740,4.46670,28.77310,1.6851,1.0886
