Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,655.93700,337.32400,318.61300,150.89800,-104.37400,295.91610,22.69700,-55.59300,-32.89600,1.30200,-34.19800,-34.19800,-1.13700,-73.40800,63.34390,22.69700,27.94100,27.94100,-2.66000,-2.66000,1.21480,0.83520,5.11910,48.57370,3.46020,3.46020,-5.01510,-11.19130,0.21470,,1.80850,49.76520,-10.16180,2.42040,-1.11910,-1.67430,11.73040,1.9781,1.6716
2024-06-30,643.66600,327.44600,316.22000,158.69800,-111.92400,1411.97500,-1095.75500,-45.65800,-1141.41300,-174.94200,-966.47090,-966.47100,-4.87600,-645.43300,45.59800,-1095.75500,26.80300,26.80300,-23.47000,-23.47000,1.33000,0.82460,4.74760,49.12800,-170.23660,-170.23660,-177.33000,-100.27450,0.20980,,1.73770,51.79130,-265.35580,68.45360,-31.50870,-46.54350,13.14910,-1.6435,-2.1575
2024-03-31,541.81300,282.26100,259.55200,141.74800,-151.75000,325.28400,-65.73210,-41.41200,-107.14400,-18.35000,-88.79400,-88.79400,,-73.57900,-33.94610,-65.73210,26.21700,26.21700,-2.81000,-2.81000,1.28010,0.56040,1.29580,47.90440,-12.13190,-12.13190,-19.77510,-13.58020,0.13680,,1.53340,58.69490,-6.66400,6.77210,-2.24270,-2.92970,50.39860,-1.97270,-2.12990
2023-12-31,338.42800,155.62210,182.80600,82.72800,-79.49900,179.80590,3.00000,-23.97600,-20.97600,-6.25500,-14.72100,-14.72100,116.46500,101.98600,20.57900,2.99990,25.91300,26.00300,3.93000,3.91000,1.46370,0.70390,2.39430,54.01620,0.88640,0.88640,-6.19810,30.13520,0.11360,,2.13280,42.19730,-1.92620,-4.19680,-0.49410,-0.57030,29.77140,2.1464,1.8384
2023-09-30,340.97600,154.55100,186.42500,88.34200,-72.18500,174.73600,11.68900,-2.65500,9.03400,2.54100,6.49300,6.49300,2.79500,9.23100,25.89800,11.68900,25.69700,25.77100,0.36000,0.36000,1.24830,0.17610,0.23630,54.67390,3.42810,3.42810,2.64950,2.70720,0.28640,,1.77820,50.61420,0.97540,4.00240,0.54540,0.80360,25.94110,1.0033,0.7985
2023-06-30,333.62200,147.16900,186.45300,86.72400,-60.15900,160.12800,26.32500,-2.58500,23.74000,6.61300,17.12700,17.12700,2.82400,19.95100,39.57000,26.32500,25.93500,26.03500,0.76000,0.76000,1.27510,0.17530,0.23340,55.88750,7.89070,7.89070,7.11580,5.98010,0.28160,,1.89590,47.47030,2.54260,10.34060,1.44580,2.09670,26.12310,2.2138,1.8665
2023-03-31,357.70900,150.85700,206.85200,79.90500,-67.37900,159.65600,47.19600,-2.35500,44.84100,10.93700,33.90400,33.90400,2.46400,36.18300,59.56800,47.19600,26.35000,26.47900,1.37000,1.37000,1.55510,0.19780,0.26340,57.82690,13.19400,13.19400,12.53560,10.11520,0.29160,,1.77620,50.66870,4.94490,19.56600,2.76410,3.96700,26.31690,2.29760,2.12000
2022-12-31,187.43110,42.76890,144.66220,49.78600,-44.28800,101.63200,43.03020,-1.61700,41.41300,12.24800,29.16500,29.16500,,43.86100,50.58820,43.03010,26.78300,26.92600,1.61000,1.60000,1.79650,0.14740,0.18610,77.18150,22.95790,22.95780,22.09510,23.40110,0.15510,,0.99580,90.38310,4.12380,8.74050,2.41420,3.51580,26.72780,1.9747,1.4962
2022-09-30,510.02300,236.09800,273.92500,102.84800,-87.14300,202.26000,71.66500,-1.54400,70.12100,17.98800,52.13300,52.13300,,51.80800,83.93400,71.66500,26.76900,26.90200,1.94000,1.93000,1.74300,0.14740,0.18450,53.70840,14.05130,14.05130,13.74860,10.15800,0.43000,,2.05880,43.71510,7.63630,21.80920,4.39550,6.51040,25.67500,3.1358,2.9079
2022-06-30,515.21900,247.80400,267.41500,99.55400,-80.72100,191.87000,75.54500,-1.19300,74.35200,18.92200,55.43000,55.43000,,55.08400,87.14000,75.54500,26.86900,26.98900,2.05000,2.04000,1.88560,0.19220,0.24920,51.90320,14.66270,14.66270,14.43110,10.69140,0.43040,,2.09350,42.99120,8.34350,25.59840,4.63020,6.74010,24.71540,1.8744,1.5578
2022-03-31,466.96100,230.69700,236.26400,98.04900,-69.73400,178.91300,57.35100,-0.78400,56.56700,13.88100,42.68600,42.68600,,42.43800,68.48100,57.35100,26.94700,27.10000,1.57000,1.57000,1.73060,0.21130,0.27780,50.59610,12.28180,12.28180,12.11390,9.08810,0.40020,,1.93640,46.47900,6.97740,21.83490,3.65840,5.50320,22.77460,2.30580,1.95900
2021-12-31,184.72900,64.38210,120.34700,53.01600,-20.73100,80.64590,39.70100,-0.87700,38.82400,9.83900,28.98500,28.98500,11.48000,40.72100,46.60000,39.70100,27.15500,27.29200,1.49000,1.48000,1.71720,0.21750,0.28830,65.14790,21.49150,21.49150,21.01670,22.04360,0.16530,,0.85450,105.32390,4.88250,16.83360,2.59300,3.82040,22.01250,1.3706,0.823
2021-09-30,419.62500,209.93100,209.69400,94.39400,-63.40800,167.21800,42.47600,-0.97300,41.50300,11.00000,30.50300,30.50300,-6.96700,23.53600,51.89200,42.47600,27.03400,27.14400,0.86000,0.86000,1.82540,0.22500,0.29370,49.97180,10.12240,10.12240,9.89050,5.60880,0.39200,,1.91280,47.05270,5.49070,19.23700,2.84940,4.25520,20.60750,1.6019,1.1051
2021-06-30,420.67100,219.27600,201.39500,95.53200,-54.32500,159.27100,42.12400,-1.32300,40.80100,10.12400,30.67700,30.67700,,30.42100,51.53800,42.12400,27.26100,27.41500,1.12000,1.11000,1.75470,0.22710,0.29730,47.87470,10.01350,10.01350,9.69900,7.23150,0.38880,,1.85980,48.39110,5.57410,20.51380,2.83560,4.30810,20.29310,0.8316,0.6405
2021-03-31,362.20200,188.31000,173.89200,84.63800,-57.29300,151.16800,22.72400,-1.16500,21.55900,4.84500,16.71400,16.71400,-5.53300,11.18100,31.96100,22.72400,27.36100,27.49700,0.40000,0.40000,1.46620,0.17700,0.21860,48.00970,6.27380,6.27380,5.95220,3.08700,0.35650,,1.78120,50.52870,3.06830,11.42240,1.64520,2.52520,19.93960,0.61510,0.54130
2020-12-31,350.34090,187.86200,162.47890,79.00200,-53.54300,141.75090,20.72800,-1.20900,19.51900,4.38400,15.13500,15.13500,-19.57800,-4.37600,29.93400,20.72810,27.63100,27.69700,-0.17000,-0.17000,1.43280,0.17660,0.21780,46.37740,5.91650,5.91650,5.57140,-1.24910,0.33450,,2.23870,40.20110,2.76520,9.62080,1.44500,2.27680,20.03690,0.5541,0.4537
2020-09-30,331.99700,175.76900,156.22800,75.59800,-47.94800,132.71800,23.51000,-1.30400,22.20600,5.21400,16.99200,16.99200,-0.34500,16.64700,32.68200,23.51000,27.55900,27.60600,0.60000,0.60000,1.49580,0.17430,0.21390,47.05710,7.08140,7.08140,6.68860,5.01420,0.31670,,2.16890,41.49530,3.07720,10.22530,1.62100,2.54080,20.25810,0.7543,0.6871
2020-06-30,281.67800,144.58800,137.09000,71.49400,-42.26900,123.17600,13.91400,-1.19800,12.71600,3.49100,9.22500,9.22500,-6.07100,3.15400,23.32700,13.91400,27.69500,27.72600,0.11000,0.11000,1.68390,0.19430,0.24370,48.66910,4.93970,4.93970,4.51440,1.11970,0.26260,,2.15420,41.77930,1.62900,5.21460,0.86010,1.31250,20.42240,1.0585,0.6504
2020-03-31,305.55700,154.61100,150.94600,79.60300,-46.23700,135.17400,15.77200,-0.85300,14.91900,3.50400,11.41500,11.41500,-3.04000,8.30800,25.10600,15.77200,27.84600,27.94800,0.30000,0.30000,1.68280,0.19480,0.24450,49.40030,5.16170,5.16170,4.88260,2.71900,0.28660,,2.13330,42.18870,2.01740,6.91540,1.07060,1.62440,20.44300,1.10300,1.03400
2019-12-31,277.14610,151.44100,125.70510,57.33900,-31.61600,96.27900,29.42600,-0.79600,28.63200,7.01500,21.61700,21.61700,2.55000,24.37500,38.28900,29.42600,28.19500,28.30800,0.86000,0.84000,1.72290,0.11120,0.12760,45.35700,10.61750,10.61750,10.33100,8.79500,0.27970,,2.03460,44.23390,3.74530,9.13550,2.18160,3.32860,20.72470,1.3012,1.385
2019-09-30,313.68300,154.93300,158.75000,78.06400,-42.48400,129.56400,29.18600,-0.76000,28.42600,7.37200,21.05400,21.05400,1.14100,22.19500,38.20200,29.18600,27.98100,28.08200,0.78000,0.78000,1.54330,0.11470,0.13240,50.60840,9.30430,9.30430,9.06200,7.07560,0.31990,,1.99170,45.18720,3.75200,9.99320,2.14700,3.32140,20.10190,1.5744,1.2727
2019-06-30,302.88700,147.90300,154.98400,75.59800,-41.08900,125.91400,29.07000,-0.58200,28.48800,7.24400,21.24400,21.24400,1.08600,22.33000,36.75800,29.07000,28.26800,28.37300,0.78000,0.78000,1.41300,0.09440,0.10460,51.16890,9.59760,9.59760,9.40550,7.37240,0.32340,,1.95770,45.97210,3.86230,10.35350,2.26830,3.49780,19.61630,0.8157,0.4787
