Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,other-income,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2021-03-31,643.08300,442.93000,200.15300,87.00500,192.00400,5.81800,273.19100,-73.03800,5.15200,-67.88600,15.74900,-83.63500,,-89.08600,35.56700,-54.12300,-73.03800,-73.03800,79.20300,79.20300,-0.68000,-0.68000,2.06600,0.14470,0.18520,31.12400,-11.35750,-11.35750,-10.55630,-8.41620,0.06670,,4.03980,22.27810,-1.51840,-2.69210,-0.92340,-1.29870,73.89670,0.00000,
2020-12-31,568.23400,401.69800,166.53600,69.82300,181.80500,1.29300,250.33510,-83.79910,-20.66700,-104.46600,8.59600,-113.06200,,-119.47300,117.04300,5.29590,-83.79910,-83.79910,80.10000,80.10000,-0.10000,0.27000,4.13220,0.11100,0.14290,29.30760,-14.74730,-14.74730,-18.38430,0.93200,0.07020,,3.96890,22.67620,-1.91440,-3.17250,-1.47590,-1.70190,78.06700,6.1816,4.3071
2020-09-30,534.41700,378.87400,155.54300,78.25900,171.13600,4.58500,244.81000,-89.26700,278.72000,189.45300,2.98200,186.47100,,190.30200,141.44700,330.10100,-89.26700,-89.26700,80.26290,93.07670,4.11000,3.74000,4.39330,0.10930,0.14640,29.10520,-16.70360,-16.70360,35.45040,61.76840,0.06670,,3.45110,26.07860,3.05010,5.07150,2.37430,2.71680,77.04160,0,0
2020-06-30,473.52600,346.65600,126.87000,85.58800,162.00100,0.86900,246.72000,-119.85000,102.47600,-17.37400,8.94100,-26.31500,,-29.63600,1010.56400,984.61000,-119.85000,-119.85000,79.61000,79.61000,12.37000,12.37000,3.67380,0.11490,0.15590,26.79260,-25.31010,-25.31010,-3.66910,207.93160,0.06340,,3.41760,26.33410,-0.51350,-0.90590,-0.39710,-0.45450,71.42810,0,0
2020-03-31,341.96700,250.91800,91.04900,69.14800,137.11300,1.34800,204.91300,-113.86400,59.90800,-53.95600,7.30600,-61.26200,,-62.99500,132.61600,52.89000,-113.86400,-113.86400,79.98100,79.98100,0.66000,0.66000,4.12000,0.11630,0.14110,26.62510,-33.29680,-33.29680,-15.77810,15.46640,0.04600,,2.57300,34.97810,-1.13140,-2.07360,-0.84660,-0.99980,69.14650,0.00000,
2019-12-31,1081.60000,724.91800,356.68210,114.25400,213.00400,20.51300,306.74500,49.93700,-1.85900,48.07800,26.97200,21.10590,,21.58890,,6.04700,49.93700,49.93690,77.22000,78.25400,-0.61000,-0.66000,3.77080,0.11530,0.14490,32.97730,4.61700,4.61690,4.44510,0.55910,0.14420,,8.68130,10.36710,0.39120,0.73120,0.28790,0.34610,68.14140,8.41,6.3589
2019-09-30,962.85700,659.39700,303.46000,94.16400,208.23600,21.36600,281.03400,22.42600,11.58800,34.01400,12.11200,21.90200,,24.87700,,13.04400,22.42600,22.42600,80.03400,80.97300,0.16000,0.16000,4.40420,0.11510,0.13770,31.51660,2.32910,2.32910,3.53260,1.35470,0.13610,,6.62820,13.57840,0.46510,0.88710,0.35160,0.41150,66.27070,0,0
2019-06-30,917.00600,607.98800,309.01800,95.47300,209.09900,6.03200,298.54000,10.47800,25.11900,35.59700,20.96100,14.63600,,15.64800,,3.75800,10.47800,10.47800,79.68300,81.16770,0.05000,0.04000,4.29160,0.11250,0.13430,33.69860,1.14260,1.14260,3.88190,0.40980,0.12700,,5.60280,16.06350,0.28740,0.55260,0.21680,0.25510,67.33010,-2.067,-2.067
2019-03-31,712.32900,470.90300,241.42600,60.30800,120.79200,10.23500,170.86500,70.56100,416.20700,486.76800,18.47200,468.29600,,469.36200,,462.56100,70.56100,70.56100,69.09700,69.64100,6.69000,6.64000,2.74960,,0.04000,33.89250,9.90570,9.90570,68.33470,64.93640,0.11970,,3.57610,25.16690,9.76640,21.79880,7.89040,9.76640,59.57790,2.06700,2.06700
2018-12-31,607.49310,396.48600,211.00710,43.14400,78.65100,2.81500,118.97990,92.02720,19.96800,111.99500,12.65800,99.33700,,95.90200,,93.95200,92.02720,92.02720,64.04200,64.70400,1.47000,1.46000,4.27970,,0.00030,34.73410,15.14870,15.14870,18.43560,15.46550,0.16210,,4.32040,20.83150,3.08450,3.38040,2.55890,3.08450,48.96650,10.0362,9.2879
2018-09-30,597.04000,389.41500,207.62500,45.73800,80.16600,7.22800,118.67600,88.94890,23.99500,112.94400,10.91000,102.03400,,99.12800,,94.74100,88.94890,88.94890,64.30200,64.83000,1.47000,1.46000,5.18240,,0.00030,34.77570,14.89830,14.89830,18.91730,15.86850,0.17330,,19.89930,4.52280,3.32010,3.65580,2.87800,3.32010,47.03350,0,0
2018-06-30,570.22500,349.66600,220.55900,44.72400,73.09300,5.12600,112.69100,107.86800,-140.82200,-32.95400,22.27800,-55.23200,,-41.78300,,-20.68700,107.86800,107.86800,63.83900,63.83900,-0.32000,-0.32000,4.47590,,0.03740,38.67930,18.91680,18.91680,-5.77910,-3.62790,0.16520,8528.43800,20.02900,4.49350,-1.43430,-1.58940,-1.21070,-1.43430,46.04330,0,0
2018-03-31,517.95600,321.36500,196.59100,39.77100,63.71100,1.97300,101.50900,95.08200,81.55600,176.63800,23.63400,153.00400,,154.46700,,70.80600,95.08200,95.08200,63.69500,64.71300,1.11000,1.09000,3.76700,0.00040,0.00040,37.95520,18.35720,18.35720,34.10290,13.67030,0.17720,7473.60400,20.13750,4.46930,6.67400,7.65910,5.28390,6.67110,36.62360,0.00000,
2017-12-31,603.11610,365.30000,237.81610,46.46300,61.13100,7.58200,100.39990,137.41620,11.47700,148.89300,24.91400,123.97900,,126.76300,,124.08300,137.41620,137.41610,59.32300,60.83190,1.99000,1.96000,3.22000,0.00060,0.05290,39.43120,22.78440,22.78440,24.68730,20.57370,0.27140,7610.41700,25.48990,3.53080,7.33910,8.81540,5.70420,7.33480,27.34650,9.395,8.1858
2017-09-30,464.77800,283.96600,180.81200,24.97100,59.24200,2.80600,81.40700,99.40500,6.55300,105.95800,11.22500,94.73300,,95.75600,,95.58800,99.40500,99.40500,60.00800,60.50400,1.59000,1.58000,3.25620,0.00060,0.05850,38.90290,21.38760,21.38760,22.79760,20.56640,0.23430,5679.32000,18.45600,4.87650,6.16730,7.54670,4.82790,6.16330,24.62990,0,0
2017-06-30,384.84700,230.62000,154.22700,24.68700,45.57700,4.45000,65.81400,88.41300,10.24300,98.65600,14.82900,83.82700,,84.52400,,84.62700,88.41300,88.41300,56.83220,57.48890,1.49000,1.47000,1.87840,0.00110,0.09840,40.07490,22.97360,22.97360,25.63510,21.98980,0.29600,1281.22200,11.93730,7.53940,9.14360,13.11520,6.50090,9.13370,16.49120,0,0
2017-03-31,329.34700,200.05200,129.29500,24.05300,24.00800,8.39800,39.66300,89.63200,1.23000,90.86200,12.94100,77.92100,,78.49300,,78.90900,89.63200,89.63200,56.67600,60.97500,1.39000,1.34000,1.30280,0.00120,0.59340,39.25800,27.21510,27.21510,27.58850,23.95920,0.21130,1099.18700,13.29250,6.77080,9.48130,14.30370,5.03690,9.46980,14.87530,0.00000,
2016-12-31,314.41400,197.55800,116.85600,18.99800,41.57000,23.89900,39.21300,77.64300,8.17100,85.81400,10.91100,74.90300,,75.48400,,75.53900,77.64300,77.64300,56.36700,60.80600,1.33000,1.30000,1.27290,,0.54690,37.16630,24.69450,24.69450,27.29330,24.02530,0.22310,606.00610,12.87370,6.99100,10.35370,16.81810,5.35560,10.35370,13.13990,5.7349,5.3378
2016-09-30,313.38400,191.19800,122.18600,24.47900,31.75500,4.95800,51.27600,70.91000,-0.48100,70.42900,10.48300,59.94600,,59.66600,,59.98900,70.91000,70.91000,56.56020,60.81470,1.06000,1.03000,1.15880,,0.58180,38.98920,22.62720,22.62720,22.47370,19.14230,0.23760,369.10810,14.32150,6.28420,8.69690,16.32350,4.52280,8.69690,12.39180,0,0
2016-06-30,298.04400,181.81700,116.22700,25.91500,26.91200,3.38700,49.44000,66.78700,-4.90500,61.88200,11.31200,50.57000,,50.56600,,51.65300,66.78700,66.78700,56.24410,60.76110,0.92000,0.90000,3.16160,0.39050,0.64060,38.99660,22.40840,22.40840,20.76270,17.33070,0.24320,360.03370,12.36750,7.27710,8.16390,17.00340,4.12560,4.97620,11.24220,0,0
2016-03-31,255.78700,164.47400,91.31300,27.86100,25.02600,1.38100,51.50600,39.80700,-1.00900,38.79800,7.69600,31.10200,,31.99700,,32.31000,39.80700,39.80700,56.06350,57.13790,0.58000,0.57000,2.84060,0.41790,0.71780,35.69880,15.56260,15.56260,15.16810,12.63160,0.21980,78.65810,9.66180,9.31500,5.77640,14.99750,2.74960,3.36270,10.08180,0.00000,
2015-12-31,293.28600,167.22000,126.06600,21.44000,-29.00000,,40.31000,85.75600,-6.17000,57.80000,7.27000,50.53000,-0.56000,55.45500,0.00000,55.45500,85.75600,85.75600,55.97600,60.65500,0.99000,0.96000,2.62200,0.43980,0.78500,35.55300,29.23970,29.23970,19.70770,18.90820,0.25930,75.32430,14.35570,6.26930,10.85730,11.93210,4.90210,6.08240,,4.6409,-0.7896
2015-09-30,234.43400,142.47000,91.96400,24.07000,36.40000,,60.47000,31.49400,-4.93000,26.55000,7.21000,19.34000,0.56000,24.60500,0.00000,24.60500,31.49400,31.49400,55.91900,56.88400,0.44000,0.43000,1.87000,0.46810,1.27740,39.22640,13.43410,13.43410,11.32520,10.49550,0.19250,101.04260,8.01760,11.22530,5.40920,6.00530,2.01990,2.87700,,0,0
2015-06-30,218.90100,134.40000,84.50100,19.37000,20.47000,,39.84000,44.66100,7.54000,52.19000,5.87000,46.32000,,46.88600,0.00000,46.88600,44.66100,44.66100,55.62900,60.54500,0.84000,0.82000,4.00330,0.47940,0.92100,38.60190,20.40240,20.40240,23.84180,21.41880,0.20850,44.35640,8.44530,10.65690,10.95010,13.47800,4.46650,5.70010,,0,0
2015-03-31,185.55600,108.52000,77.03600,19.84000,17.91000,,37.75000,39.28600,3.64000,42.92000,7.17000,35.75000,,36.61400,0.00000,36.61400,39.28600,39.28600,57.53300,59.29200,0.64000,0.62000,4.32570,0.51070,1.04390,41.51310,21.17200,21.17200,23.13050,19.73210,0.18570,235.91300,8.25060,10.90830,9.64360,13.15820,3.66500,4.71810,,0.00000,
2014-12-31,188.67200,99.90000,88.77200,18.41000,17.09000,,35.50000,53.27200,11.74000,63.47000,4.60000,58.87000,0.00000,60.08300,0.00000,60.08300,53.27200,53.27200,58.08100,63.68500,1.03000,0.94000,4.97480,0.44200,0.79220,46.23370,28.23530,28.23530,33.64040,31.84520,0.17060,434.34780,4.54740,19.79150,12.06440,14.14320,5.43210,6.73140,,3.2934,3.2934
2014-09-30,162.97900,78.67000,84.30900,20.62000,13.55000,,34.17000,50.13900,5.44000,55.56000,8.82000,46.74000,,46.63300,0.00000,46.63300,50.13900,50.13900,57.96700,60.05600,0.80000,0.78000,6.13410,0.47830,0.91670,51.72450,30.76410,30.76410,34.09030,28.61290,0.16580,,8.34080,10.79040,10.66000,10.80370,4.74390,5.56150,,0,0
2014-06-30,135.57200,68.46000,67.11200,17.32000,11.61000,,28.93000,38.18200,3.46000,41.63000,6.02000,35.61000,,35.76400,0.00000,35.76400,38.18200,38.18200,57.38800,59.85500,0.62000,0.60000,6.56760,0.51020,1.04180,49.49400,28.16360,28.16360,30.70690,26.38010,0.14900,,6.51790,13.80820,9.39030,9.52130,3.93060,4.59900,,0,0
2014-03-31,107.18900,50.99000,56.19900,13.14000,10.21000,,23.35000,32.84900,2.24000,35.07000,5.42000,29.65000,,29.53000,0.00000,29.53000,32.84900,32.84900,57.15700,60.44300,0.52000,0.49000,7.36510,0.53910,1.16970,52.42140,30.64590,30.64590,32.71790,27.54950,0.12690,,7.23270,12.44340,8.72350,8.84030,3.49670,4.02050,,0.00000,
2013-12-31,101.14700,50.52000,50.62700,12.92000,9.38000,,22.30000,28.32700,6.11000,37.58000,5.25000,32.33000,0.30000,31.71900,0.00000,31.71900,30.68700,28.32700,56.44900,59.80200,0.56000,0.53000,3.41820,,,53.15040,28.00580,28.00580,37.15390,31.35930,0.23570,,6.11530,14.71720,10.17480,10.34270,7.39110,10.17480,,0.9997,0.9472
2013-09-30,79.60100,40.61000,38.99100,10.97000,8.85000,,19.82000,19.17100,6.34000,25.50000,4.52000,20.98000,0.00000,21.07400,0.00000,21.07400,19.17100,19.17100,56.26200,59.54700,0.37000,0.35000,3.79320,,,48.96920,24.08390,24.08390,32.03480,26.47450,0.21810,,4.64420,19.37920,7.68390,7.80320,5.77480,7.68390,,1.4619,1.3611
2013-06-30,66.64900,31.11000,35.53900,11.50000,10.87000,,22.37000,13.16900,4.77000,17.92000,2.83000,15.09000,,15.12500,0.00000,15.12500,13.16900,13.16900,55.86000,58.57800,0.27000,0.26000,3.79040,,,53.30910,19.75870,19.75870,26.88710,22.69350,0.20290,,3.69250,24.37400,6.13440,6.21430,4.60480,6.13440,,0,0
2013-03-31,50.71100,23.45000,27.26100,8.71000,8.15000,,16.86000,10.40100,2.08000,12.46000,2.25000,10.21000,,10.29100,0.00000,10.29100,10.40100,10.40100,55.84400,57.79300,0.18000,0.18000,4.23940,,,53.73590,20.51040,20.51040,24.57060,20.29340,0.17410,,2.60860,34.50140,4.55640,4.62210,3.53390,4.55660,,0.00000,
2012-12-31,42.82900,,42.82900,,,,,42.82900,,42.82900,,42.82900,,5.33300,0.00000,5.33300,42.82900,42.82900,39.50100,52.47300,4.66000,0.10000,4.30620,,,100.00000,100.00000,100.00000,100.00000,12.45180,0.15730,,2.24820,40.03130,2.51080,2.55140,1.95890,2.51080,,1.0914,0.9054
2012-09-30,36.19600,,36.19600,,,,,36.19600,,36.19600,,36.19600,,5.55900,0.00000,5.55900,36.19600,36.19600,27.62500,48.83100,0.16000,0.11000,,,,100.00000,100.00000,100.00000,100.00000,15.35810,,,,,,,,,,0,0
2012-06-30,29.77000,,29.77000,,,,,29.77000,,29.77000,,29.77000,,2.74000,0.00000,2.74200,29.77000,29.77000,27.09100,27.09100,-0.27000,-0.27000,,,,100.00000,100.00000,100.00000,100.00000,9.21060,,,,,,,,,,0,0
2012-03-31,21.70200,,21.70200,,,,,21.70200,,21.70200,,21.70200,,0.56000,0.00000,0.55900,21.70200,21.70200,26.64200,26.64200,-0.35000,-0.35000,,,,100.00000,100.00000,100.00000,100.00000,2.57580,,,,,,,,,,0.00000,
2011-12-31,17.77500,,17.77500,,,,,17.77500,,17.77500,,17.77500,,0.63000,0.00000,0.63300,17.77500,17.77500,25.46800,25.46800,-0.12000,-0.12000,5.35320,,,100.00000,100.00000,100.00000,100.00000,3.56120,0.15380,,2.44160,36.86080,-0.21830,0.66870,0.54530,0.65630,,0.6227,0.3298
