,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-14,2024-09-30,$-0.38,$-0.31
1,2024-09-27,2024-06-30,$-0.40,$-0.42
2,2024-09-13,2023-12-31,--,$-0.78
3,2023-11-07,2023-09-30,$-0.69,$-0.66
4,2023-08-08,2023-06-30,$-0.72,$-0.67
5,2023-05-09,2023-03-31,$-0.54,$0.21
6,2023-03-29,2022-12-31,$-0.45,$0.38
7,2022-11-07,2022-09-30,$-1.28,$-0.92
8,2022-08-04,2022-06-30,$-1.31,$-1.29
9,2022-05-09,2022-03-31,$-1.26,$-1.66
10,2022-03-04,2021-12-31,$-1.82,$-1.82
11,2021-11-05,2021-09-30,$-2.72,$-2.93
12,2021-08-09,2021-06-30,$-3.26,$-3.58
13,2021-05-05,2021-03-31,$-3.05,$-3.07
14,2021-02-23,2020-12-31,$-3.02,$-3.01
15,2020-11-04,2020-09-30,$-3.07,$-2.94
16,2020-08-05,2020-06-30,$-1.91,$-0.36
17,2020-05-11,2020-03-31,$-3.94,$-3.64
18,2020-02-18,2019-12-31,$-3.81,$-4.04
19,2019-10-31,2019-09-30,$-3.53,$-3.73
20,2019-08-01,2019-06-30,$-3.03,$-3.55
21,2019-05-02,2019-03-31,$-2.80,$-2.99
22,2019-02-21,2018-12-31,$-2.83,$-2.72
23,2018-11-01,2018-09-30,$-2.88,$-2.73
24,2018-08-02,2018-06-30,$-2.30,$-2.91
25,2018-05-02,2018-03-31,$-1.99,$-2.31
26,2018-02-21,2017-12-31,$-1.64,$-2.52
27,2017-11-01,2017-09-30,$-1.64,$-1.73
28,2017-08-02,2017-06-30,$-1.64,$-1.73
29,2017-05-03,2017-03-31,$-1.72,$-1.68
30,2017-02-22,2016-12-31,$-1.85,$-1.88
31,2016-11-02,2016-09-30,$-1.57,$-2.07
32,2016-08-03,2016-06-30,$-1.43,$-1.59
33,2016-05-04,2016-03-31,$-1.19,$-1.52
34,2016-02-24,2015-12-31,$-1.14,$-1.29
35,2015-11-04,2015-09-30,$-0.98,$-1.18
36,2015-08-06,2015-06-30,$-0.85,$-1.51
37,2015-05-06,2015-03-31,$-0.68,$-0.75
38,2015-02-25,2014-12-31,$-0.62,$-0.66
