Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,other-income,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2021-08-31,1549.40000,949.80000,599.60000,327.30000,-7.10000,334.40000,265.20010,-30.40000,234.80000,31.50000,203.30000,,203.30000,212.40000,312.40010,265.20010,267.40000,270.00000,0.79000,0.79000,0.68350,0.47510,1.25390,38.69890,17.11630,17.11630,15.15430,13.70850,0.12030,0.78990,2.86400,31.42510,4.61720,-4.56370,1.57790,2.42370,16.47250,0.5341,0.2485
2021-05-31,1556.70000,942.10000,614.60000,356.60000,-20.60000,377.20000,237.40000,-31.70000,205.70000,45.40000,160.30000,,160.30000,183.70000,281.20000,237.40000,267.30000,270.00000,0.69000,0.68000,0.86200,0.52180,1.25800,39.48100,15.25020,15.25020,13.21390,11.80060,0.12150,0.82080,3.11090,28.93040,3.69290,-3.49810,1.25130,1.76610,16.23940,0.9663,0.7287
2021-02-28,1481.50000,904.00000,577.50000,321.30000,-19.90000,341.20000,236.29990,-29.20000,207.10000,58.60000,148.50000,,148.50000,161.80000,290.69990,236.29990,267.10000,269.90000,0.61000,0.60000,0.80650,0.53230,1.34450,38.98080,15.95000,15.95000,13.97910,10.92140,0.11680,0.84220,2.87170,31.34050,3.56570,-3.13740,1.17070,1.66780,15.59810,-0.11930,-0.29940
2020-11-30,1557.90000,897.20000,660.70000,370.49990,-15.30000,385.80000,274.90010,-27.30000,247.60000,57.50000,190.10000,,190.10000,200.70010,316.00020,274.90000,266.50000,269.10000,0.75000,0.75000,0.68390,0.48790,1.24480,42.40970,17.64560,17.64560,15.89320,12.88270,0.12890,0.86890,2.94780,30.53150,4.82490,-4.43570,1.57240,2.47080,14.76210,1.545,1.2478
2020-08-31,1430.30000,840.00000,590.30000,317.20000,-0.10000,317.30000,273.00010,-29.60000,243.40000,46.90000,196.50000,,196.50000,206.10000,315.40010,273.00010,266.70000,269.60000,0.77000,0.76000,0.90070,0.48640,1.05650,41.27110,19.08690,19.08690,17.01740,14.40960,0.13170,0.89160,2.88080,31.24170,4.97970,-5.66050,1.80930,2.55740,14.78880,1.0006,0.7849
2020-05-31,1401.10000,821.60000,579.50000,319.20000,-2.90000,322.10000,257.39990,-31.30000,226.10000,40.40000,185.70000,,185.70000,195.90000,296.99990,257.39990,266.20000,268.50000,0.74000,0.73000,1.02110,0.52900,1.17060,41.36040,18.37130,18.37130,16.13730,13.98190,0.13250,0.98830,2.83450,31.75150,5.07060,-5.07930,1.75580,2.38810,13.74510,1.1573,0.9762
2020-02-29,1212.00000,742.10000,469.90000,274.70000,-1.00000,275.70000,194.20000,-29.80000,164.40000,30.10000,134.30000,,134.30000,144.70000,236.10000,194.20000,266.00000,268.70000,0.54000,0.54000,0.73560,0.50370,1.24260,38.77060,16.02310,16.02310,13.56440,11.93890,0.11550,0.88810,2.95680,30.43810,3.75710,-3.56950,1.28010,1.86460,13.44850,0.16670,0.02340
2019-11-30,1484.80000,854.80000,629.99980,326.90010,-3.90000,330.80000,299.19960,-31.10000,268.10000,66.40000,201.70010,,201.70000,213.40000,339.99960,299.19960,265.10000,268.10000,0.80000,0.79000,0.71960,0.51190,1.25100,42.43000,20.15080,20.15080,18.05630,14.37230,0.14330,1.06690,2.95250,30.48290,5.83500,-5.17780,1.94650,2.84790,13.00490,1.6887,1.4399
2019-08-31,1329.20000,789.30000,539.90000,278.70000,-7.70000,286.40000,253.50000,-34.40000,219.10000,36.80000,182.30000,,182.30000,191.90000,292.50000,253.50000,265.60000,268.40000,0.72500,0.71500,0.78280,0.52470,1.33480,40.61840,19.07160,19.07160,16.48360,14.43730,0.12820,0.93200,2.68740,33.48930,5.23760,-4.71520,1.75860,2.48920,13.09360,0.6695,0.4725
2019-05-31,1301.90000,793.40000,508.50000,293.30000,-7.10000,300.40000,208.10010,-36.10000,172.00000,32.10000,139.90000,,139.90000,149.40000,246.80010,208.10010,264.60000,267.80000,0.56500,0.56000,0.79190,0.54040,1.38080,39.05830,15.98430,15.98430,13.21150,11.47550,0.12720,0.97170,3.03470,29.65670,4.13590,-3.50720,1.36670,1.90080,12.76200,0.7862,0.679
2019-02-28,1231.50000,764.60000,466.90000,267.90000,-2.10000,270.00000,196.90000,-36.90000,160.00000,22.10000,137.90000,,137.90000,148.00000,237.20000,196.90000,264.40000,267.60000,0.56000,0.55500,0.78070,0.54690,1.41300,37.91310,15.98860,15.98860,12.99230,12.01790,0.12040,0.94710,2.82650,31.84170,4.12540,-3.39240,1.34830,1.86940,12.66170,0.38710,0.29220
2018-11-30,1467.90000,862.90000,604.99980,310.70000,-2.80000,313.50000,291.50010,-32.60000,258.90000,55.80000,203.10000,,203.10000,214.00000,330.60010,291.50010,263.10000,266.50000,0.81000,0.79500,0.73930,0.56020,1.47580,41.21540,19.85830,19.85830,17.63740,14.57870,0.14310,1.09740,2.83320,31.76580,6.38240,-4.81390,1.98020,2.80710,12.04470,1.6212,1.4094
2018-08-31,1318.20000,795.70000,522.49990,283.70000,-8.90000,292.60000,229.89990,-39.90000,190.00000,24.90000,165.10000,,165.10000,173.50000,267.39990,229.89990,263.20000,266.40000,0.66000,0.65000,0.79470,0.57840,1.60190,39.63740,17.44040,17.44040,14.41360,13.16190,0.12830,0.98690,2.57610,34.93630,5.30530,-3.81900,1.60630,2.23660,11.81790,0.5765,0.3791
2018-05-31,1301.30000,795.90000,505.40000,300.60000,-16.20000,316.80000,188.60010,-39.60000,149.00000,33.10000,115.90000,,115.90000,123.30000,226.10010,188.60010,262.80000,265.80000,0.47000,0.46500,0.84700,0.59440,1.69560,38.83810,14.49320,14.49320,11.45010,9.47510,0.12530,0.99790,2.74590,32.77570,3.81210,-2.61630,1.11620,1.54610,11.58060,0.9608,0.8533
2018-02-28,1215.40000,755.00000,460.40000,268.40000,-10.90000,279.30000,181.10000,-37.70000,143.40000,-271.10000,414.50000,,414.50000,422.60000,217.70000,181.10000,262.40000,265.80000,1.61000,1.59000,0.85810,0.58770,1.67130,37.88050,14.90040,14.90040,11.79860,34.77050,0.11730,0.91220,2.42110,37.17300,13.49110,-9.29230,3.99980,5.56300,11.70390,-0.07710,-0.19490
2017-11-30,1387.10000,935.10000,451.99980,162.20000,-25.50000,187.70000,264.29980,-41.20000,223.10000,57.70000,165.40000,,165.40000,175.70000,320.79980,264.29990,253.60000,256.80000,0.68000,0.67000,0.83040,0.63350,1.95540,32.58600,19.05410,19.05410,16.08390,12.66670,0.13360,1.17870,2.49880,36.01690,6.43350,-3.31440,1.59260,2.35790,9.81260,1.9894,1.7033
2017-08-31,1185.20000,700.80000,484.40000,286.50000,-29.20000,315.70000,168.70000,-35.70000,133.00000,33.00000,100.00000,,100.00000,108.20000,200.20000,168.70000,252.60000,255.60000,0.43000,0.42500,0.94720,0.64990,2.12250,40.87070,14.23390,14.23390,11.22170,9.12930,0.11420,0.83850,2.13090,42.23590,3.94740,-1.97570,0.96320,1.38210,9.66920,0.4845,0.3222
2017-05-31,1114.30000,669.70000,444.60000,307.30000,-4.70000,312.00000,132.60000,-13.70000,118.90000,27.30000,91.60000,,91.60000,100.00000,162.40000,132.60000,249.40000,252.80000,0.40000,0.39500,0.79160,0.30770,0.94570,39.89950,11.89990,11.89990,10.67040,8.97420,0.22870,0.85880,2.59320,34.70610,5.06250,-15.94710,1.88010,3.50460,7.26100,0.5264,0.3776
2017-02-28,1043.70000,630.70000,412.99990,275.20000,-3.60000,278.80000,134.20000,-14.40000,119.80000,33.30000,86.50000,,86.50000,93.50000,162.50000,134.20000,250.20000,253.80000,0.37500,0.37000,0.79680,0.31700,0.97780,39.57080,12.85810,12.85810,11.47840,8.95850,0.21970,0.82210,2.58090,34.87210,4.99540,-14.41910,1.82060,3.41210,6.94430,0.17450,0.06150
2016-11-30,1227.00000,687.00010,539.99990,315.00010,-5.90000,320.89990,219.10000,-12.10000,207.00000,61.50000,145.50000,,145.50000,157.40000,245.50000,219.10000,253.20000,256.00000,0.62500,0.61500,0.99940,0.39150,0.88350,44.00980,17.85660,17.85660,16.87040,12.82800,0.26470,0.90840,2.63760,34.12230,8.88220,-26.06590,3.13860,5.40470,6.53670,1.3103,1.0563
2016-08-31,1091.00000,637.10000,453.90000,281.80000,-4.30000,286.10000,167.80000,-13.90000,153.90000,34.30000,119.60000,,119.60000,127.70000,197.10010,167.80000,252.80000,255.80000,0.50500,0.50000,1.05950,0.37320,0.91100,41.60400,15.38040,15.38040,14.10630,11.70490,0.23320,0.83800,2.45000,36.73420,6.73950,-25.32290,2.55650,4.22420,7.03800,0.4315,0.2991
2016-05-31,1063.30000,630.50000,432.80000,303.90000,-3.90000,307.80000,125.00000,-13.00000,112.00000,25.90000,86.10000,,86.10000,93.80000,151.60000,125.00000,253.80000,256.60000,0.37000,0.36500,1.06510,0.37280,0.88400,40.70350,11.75590,11.75590,10.53330,8.82160,0.23080,0.85250,2.66090,33.82300,4.85480,-18.17220,1.86870,3.04510,7.00160,0.5226,0.4014
2016-02-29,1030.20000,625.20000,404.99990,274.30000,-1.60000,275.90000,129.10000,-12.80000,116.30000,31.30000,85.00000,,85.00000,93.40000,155.50000,129.10000,254.20000,256.60000,0.36500,0.36500,1.15360,0.37920,0.83690,39.31280,12.53160,12.53160,11.28910,9.06620,0.23600,0.89030,2.77530,32.42870,4.92210,-20.87430,1.94730,3.05550,6.80270,0.30630,0.21980
2015-11-30,1201.90000,680.20000,521.69980,307.10000,-2.40000,309.49980,212.20000,-13.30000,198.90000,59.40000,139.50000,,139.50000,149.20000,239.40000,212.20000,256.00000,258.40000,0.58500,0.57500,1.09590,0.38400,0.82660,43.40630,17.65540,17.65540,16.54880,12.41370,0.26870,0.95690,2.64040,34.08600,8.26960,-31.38360,3.11900,5.09440,6.62570,1.0581,0.8324
2015-08-31,1059.90000,638.00000,421.90000,271.50000,-11.70000,283.20000,138.70000,-13.40000,125.30000,37.40000,87.90000,,87.90000,97.60000,164.90000,138.70000,256.00000,258.40000,0.38000,0.38000,0.97860,0.31420,0.84670,39.80560,13.08610,13.08610,11.82190,9.20840,0.23600,0.87730,2.50630,35.91000,4.98810,-21.11460,1.95740,3.42100,6.88120,0.5047,0.4001
2015-05-31,1024.10000,620.10000,404.00000,281.20000,-19.00000,300.20000,103.80000,-12.40000,91.40000,14.50000,76.90000,,76.90000,84.30000,131.40000,103.80000,255.80000,258.00000,0.33000,0.32500,1.01500,0.31770,0.82440,39.44930,10.13570,10.13570,8.92490,8.23160,0.23390,0.83970,2.62190,34.32670,4.43150,-22.02810,1.75630,3.02370,6.78590,0.3497,0.2445
2015-02-28,1010.40000,620.70000,389.70000,267.60000,-28.40000,296.00010,93.70000,-13.10000,80.60000,20.00000,60.60000,,60.60000,70.50000,118.60000,93.70000,256.40000,258.60000,0.27500,0.27500,1.06860,0.32130,0.77650,38.56890,9.27360,9.27360,7.97700,6.97740,0.24070,0.87620,2.63060,34.21320,3.55650,-22.41120,1.44370,2.41370,6.66710,0.37080,0.31090
2014-11-30,1173.60000,667.50000,506.10000,303.80000,-2.90000,306.70000,199.40000,-12.10000,187.30000,48.60000,138.70000,,132.50000,148.00000,224.00000,199.40020,259.80000,262.00000,0.57000,0.57000,1.26220,0.35920,0.71010,43.12370,16.99050,16.99050,15.95940,12.61080,0.26590,0.93510,2.37760,37.85280,7.32290,-54.39240,3.00160,4.69280,7.04600,0.8662,0.6595
2014-08-31,1042.80000,622.70000,420.10000,260.50000,-2.30000,262.80000,157.30000,-12.10000,145.20000,31.10000,114.10000,,114.10000,122.90000,181.90010,157.30000,259.20000,261.20000,0.47500,0.47000,1.30740,0.33990,0.69430,40.28580,15.08440,15.08440,13.92410,11.78560,0.23320,0.88250,2.18710,41.15080,5.79190,-84.14450,2.55140,3.82330,7.62710,0.3619,0.2443
2014-05-31,1033.40000,620.90000,412.50000,290.80000,,290.80000,121.70000,-12.20000,109.50000,31.20000,78.30000,6.20000,84.50000,84.50000,148.40000,121.70000,260.40000,262.40000,0.32500,0.32000,1.32100,0.33930,0.66930,39.91680,11.77670,11.77670,10.59610,8.17690,0.23440,0.90340,2.47760,36.32570,4.26790,-53.11120,1.91640,2.81980,7.62600,0.4039,0.294
2014-02-28,993.40000,601.90000,391.50000,266.90000,0.00000,266.90000,124.60000,-12.20000,112.40000,35.00000,77.40000,,77.40000,82.50000,151.40000,124.60000,262.20000,264.40000,0.31500,0.31000,1.32410,0.33840,0.65340,39.41010,12.54280,12.54280,11.31470,8.30480,0.22430,0.88140,2.32100,38.77590,3.89450,-50.09720,1.74730,2.57660,7.61450,0.29010,0.22200
2013-11-30,1170.00000,667.90010,502.09980,287.70000,,328.00000,174.09970,-11.40000,162.70000,39.60000,123.10000,,123.10000,130.00000,203.19970,174.09970,264.20000,267.20000,0.49000,0.48500,1.28890,0.34350,0.63310,42.91450,14.88030,14.88030,13.90600,11.11110,0.26290,0.98670,2.36130,38.11540,6.32030,-66.82960,2.76650,4.14940,7.42830,0.8893,0.7196
2013-08-31,1016.40000,608.80000,407.60000,259.20000,,259.20000,148.40000,-13.70000,134.70000,35.30000,99.40000,,99.40000,104.40000,173.60000,148.40000,264.20000,267.00000,0.39500,0.39000,1.30030,0.36170,0.76700,40.10230,14.60060,14.60060,13.25270,10.27160,0.23350,0.95010,2.19810,40.94450,5.52990,-32.44130,2.28350,3.52970,6.80610,0.3551,0.2826
2013-05-31,1002.60000,608.20000,394.40000,278.40000,,278.40000,116.00000,-12.70000,103.30000,30.60000,72.70000,,72.70000,78.60000,141.50000,116.00000,264.20000,267.20000,0.30000,0.29500,0.99290,0.30880,0.76500,39.33770,11.56990,11.56990,10.30320,7.83960,0.23820,0.99480,2.50710,35.89770,4.19330,-19.44890,1.72730,2.89860,6.56770,0.3787,0.2956
2013-02-28,934.40000,572.70000,361.70000,249.70000,,249.70000,112.00000,-13.30000,98.70000,28.10000,70.60000,,70.60000,76.00000,138.20000,112.00000,265.00000,268.00000,0.28500,0.28500,1.08610,0.31030,0.71300,38.70930,11.98630,11.98630,10.56290,8.13360,0.22870,0.94430,2.31340,38.90300,4.09320,-24.38690,1.72780,2.82310,6.53810,0.11790,0.07870
2012-11-30,1145.80000,663.39990,482.40010,282.10000,,282.10000,200.30010,-13.30000,187.00000,46.00000,141.00000,,136.40000,148.50000,226.30010,200.30000,265.40000,268.60000,0.55500,0.55500,1.08240,0.31430,0.68920,42.10160,17.48130,17.48120,16.32050,12.96040,0.27510,1.07870,2.45930,36.59540,8.02260,-42.81230,3.27460,5.50130,6.41580,0.7398,0.563
2012-08-31,977.70000,586.00000,391.70000,247.50000,,247.50000,144.20000,-12.30000,131.90000,33.00000,98.90000,,98.90000,104.40000,170.40000,144.20000,265.40000,268.60000,0.39500,0.39000,1.35100,0.37310,0.72940,40.06340,14.74890,14.74890,13.49090,10.67810,0.24100,0.93220,2.37770,37.85210,5.73670,-34.29270,2.43780,3.59610,6.50490,0.4158,0.3169
2012-05-31,984.00000,595.60000,388.40000,267.10000,,267.10000,121.30000,-14.00000,107.30000,30.80000,76.50000,,76.50000,80.40000,146.10010,121.30000,265.20000,268.20000,0.30500,0.30000,1.29650,0.38540,0.77620,39.47150,12.32720,12.32720,10.90450,8.17070,0.24810,0.97480,2.60320,34.57320,4.66780,-21.61020,1.92900,2.86880,6.17830,0.4548,0.38
2012-02-29,906.70000,551.40000,355.30000,242.80000,,242.80000,112.50000,-12.60000,99.90000,30.00000,69.90000,4.60000,74.50000,74.50000,138.30000,112.50000,266.20000,269.00000,0.28000,0.27500,1.24260,0.37800,0.77500,39.18610,12.40760,12.40760,11.01800,8.21660,0.22220,0.86100,2.37920,37.82840,4.40150,-20.70590,1.82610,2.73770,6.38240,0.08360,0.02830
2011-11-30,1110.70000,631.60010,479.10010,287.10000,,287.09990,192.00020,-13.80000,178.20000,51.00000,127.20000,,121.10000,131.80000,217.10020,192.00010,265.40000,268.60000,0.49500,0.49000,1.23110,0.38880,0.77360,43.13500,17.28640,17.28640,16.04390,11.86640,0.27170,1.02920,2.60120,34.59980,7.48220,-28.44730,2.96250,4.57290,6.08920,0.9463,0.8051
2011-08-31,920.40000,555.90000,364.50000,236.10000,,236.10000,128.40000,-12.00000,116.40000,31.20000,85.20000,,85.20000,92.00000,153.10000,128.40000,265.20000,268.20000,0.34500,0.34500,1.81910,0.37490,0.59990,39.60230,13.95050,13.95050,12.64670,9.99570,0.24780,0.92600,2.34980,38.30180,4.95230,-317.91280,2.29370,3.09580,6.48380,0.1842,0.091
2011-05-31,883.70000,533.00000,350.70000,241.40000,,241.40000,109.30000,-11.40000,97.90000,30.40000,67.50000,6.10000,73.60000,73.60000,134.10000,109.30000,264.80000,268.20000,0.28000,0.27500,1.27540,0.32240,0.60270,39.68540,12.36850,12.36850,11.07840,8.32860,0.24620,0.92330,2.57940,34.89190,4.48210,-100.96000,2.05050,3.03720,6.20710,0.2211,0.1505
2011-02-28,782.80000,454.60000,328.20000,217.60000,,217.60000,110.60000,-11.70000,98.90000,30.00000,68.90000,,68.90000,76.80000,134.30000,110.60000,265.80000,269.20000,0.29000,0.28500,1.25900,0.32980,0.61540,41.92640,14.12880,14.12880,12.63410,9.81090,0.22510,0.83430,2.39530,37.57280,4.37040,-61.13590,1.98130,2.92920,5.94920,-0.08580,-0.13860
2010-11-30,979.40010,533.40010,446.00010,260.50000,,260.49980,185.50020,-11.20000,174.30000,46.50000,127.80000,,121.20000,133.70000,210.50020,185.50000,265.80000,269.40000,0.50500,0.49500,1.21690,0.34780,0.60180,45.53810,18.94020,18.94020,17.79660,13.65120,0.28640,1.11680,2.53270,35.53500,8.28600,-64.74360,3.54420,5.40440,5.49470,0.9002,0.7648
2010-08-31,794.60000,459.80000,334.80000,208.80000,,208.80000,126.00000,-11.90000,114.10000,18.30000,95.80000,6.60000,102.40000,102.40000,150.20000,126.00000,266.60000,269.80000,0.38500,0.38000,1.19670,0.36070,0.70720,42.13440,15.85700,15.85700,14.35940,12.88700,0.24340,0.93000,2.48550,36.21070,7.41060,-42.27910,3.13660,4.73790,5.19700,0.2964,0.2438
2010-05-31,798.30000,471.60000,326.70000,229.20000,,229.20000,97.50000,-12.30000,85.20000,25.70000,59.50000,,59.50000,66.20000,120.30000,97.50000,266.20000,269.60000,0.25000,0.24500,1.27990,0.40450,0.77990,40.92450,12.21350,12.21350,10.67270,8.29260,0.25010,1.03350,2.56850,35.03950,4.62170,-18.76380,1.86380,2.75210,4.83110,0.2608,0.1743
2010-02-28,764.50000,454.30000,310.20000,209.40000,,209.40000,100.80000,-11.70000,89.10000,27.50000,61.60000,,61.60000,67.90000,123.90000,100.80000,264.60000,268.00000,0.25500,0.25500,1.26040,0.39580,0.76350,40.57550,13.18510,13.18510,11.65470,8.88160,0.23560,1.01290,2.35010,38.29560,4.62600,-18.83790,1.89810,2.79500,5.02540,-0.01900,-0.05190
2009-11-30,924.60010,502.80000,421.80010,238.30000,,243.79990,178.00020,-12.20000,165.80000,55.70000,110.10000,,110.10000,116.30000,202.70030,178.00010,261.60000,264.60000,0.44500,0.44000,1.18610,0.39440,0.73770,45.61970,19.25160,19.25160,17.93210,12.57840,0.27290,1.09880,2.53110,35.55810,8.19500,-29.47790,3.24990,4.96280,5.09670,0.8346,0.7268
2009-08-31,791.70000,472.70000,319.00000,201.50000,,202.40000,116.60000,-12.50000,104.10000,32.10000,72.00000,,72.00000,75.10000,139.10000,116.60000,261.80000,264.80000,0.28500,0.28500,1.07740,0.39390,0.86510,40.29300,14.72780,14.72780,13.14890,9.48590,0.23940,1.05650,2.40930,37.35510,5.37190,-20.83330,2.17760,3.25620,5.11970,0.37,0.306
2009-05-31,757.30000,455.10000,302.20000,212.90000,,219.70000,82.50000,-11.80000,70.70000,23.80000,46.90000,,46.90000,50.70000,109.60000,82.50000,261.20000,263.60000,0.19500,0.19000,1.03360,0.41130,0.95180,39.90490,10.89400,10.89400,9.33580,6.69480,0.23400,1.01130,2.39050,37.64950,3.70020,-11.49510,1.44930,2.17850,4.84950,0.4172,0.3383
2009-02-28,718.50000,434.30000,284.20000,193.90000,,194.40000,89.80010,-13.90000,75.90000,21.40000,54.50000,,54.50000,57.70000,109.80000,89.80010,260.60000,263.80000,0.22000,0.22000,0.98790,0.44530,1.16220,39.55460,12.49830,12.49830,10.56370,8.03060,0.22730,0.96990,2.10090,42.83920,4.94780,-10.99680,1.72410,2.74430,4.22670,-0.05040,-0.10880
