,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-12,2024-09-30,$-0.23,$-0.17
1,2024-08-09,2024-06-30,$-0.28,$-0.26
2,2024-05-14,2024-03-31,$-0.24,$-0.28
3,2024-03-15,2023-12-31,$-0.26,$-0.38
4,2023-11-13,2023-09-30,$-0.28,$-0.24
5,2023-08-14,2023-06-30,$-0.29,$-0.28
6,2023-05-12,2023-03-31,$-0.34,$-0.25
7,2023-03-16,2022-12-31,$-0.25,$-0.28
8,2022-11-14,2022-09-30,--,$-0.32
9,2022-08-15,2022-06-30,--,$-0.26
10,2022-05-11,2022-03-31,--,$-0.26
11,2022-03-17,2021-12-31,--,$-0.23
12,2021-11-12,2021-09-30,--,$-0.46
13,2021-08-16,2021-06-30,--,$-0.57
