,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-22,2024-09-30,--,$0.68
1,2024-07-23,2024-06-30,--,$0.79
2,2024-04-23,2024-03-31,$0.60,$0.71
3,2024-01-23,2023-12-31,$0.67,$0.79
4,2023-10-24,2023-09-30,$0.66,$0.78
5,2023-07-25,2023-06-30,$0.71,$0.70
6,2023-04-25,2023-03-31,$0.66,$0.72
7,2023-01-24,2022-12-31,$0.78,$0.78
8,2022-10-25,2022-09-30,--,$0.74
9,2022-07-26,2022-06-30,--,$0.67
10,2022-04-26,2022-03-31,$0.57,$0.56
11,2022-01-26,2021-12-31,$0.68,$0.62
12,2021-10-26,2021-09-30,$0.67,$0.73
13,2021-07-28,2021-06-30,$0.59,$0.76
14,2021-04-27,2021-03-31,$0.54,$0.82
15,2021-01-26,2020-12-31,$0.52,$0.65
16,2020-10-27,2020-09-30,$0.40,$0.47
17,2020-07-28,2020-06-30,--,$0.46
18,2020-05-11,2020-03-31,--,$0.50
19,2020-02-04,2019-12-31,--,$0.54
20,2019-10-22,2019-09-30,--,$0.57
21,2019-07-23,2019-06-30,--,$0.57
22,2019-04-23,2019-03-31,--,$0.52
23,2019-01-23,2018-12-31,--,$0.58
24,2018-10-23,2018-09-30,--,$0.62
25,2018-07-24,2018-06-30,--,$0.55
26,2018-04-24,2018-03-31,--,$0.51
27,2018-01-23,2017-12-31,--,$0.45
28,2017-10-24,2017-09-30,--,$0.45
29,2017-07-25,2017-06-30,--,$0.38
30,2017-04-25,2017-03-31,--,$0.36
31,2017-01-24,2016-12-31,--,$0.36
32,2016-10-25,2016-09-30,--,$0.37
33,2016-07-26,2016-06-30,--,$0.38
34,2016-04-26,2016-03-31,--,$0.33
35,2016-01-26,2015-12-31,$0.34,$0.34
36,2015-10-27,2015-09-30,$0.36,$0.34
37,2015-07-28,2015-06-30,$0.33,$0.32
38,2015-04-28,2015-03-31,$0.29,$0.31
39,2015-01-29,2014-12-31,$0.46,$0.45
