Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,102.63800,23.23200,79.40600,26.27200,70.01300,96.28500,-16.87900,0.04600,-16.83300,0.25400,-17.08700,-17.08700,-17.08700,-9.65900,-16.87900,57.17970,57.17970,-0.30000,-0.30000,0.95710,0.15950,0.18980,77.36510,-16.44520,-16.44520,-16.40040,-16.64780,0.26400,1.88810,47.66740,-10.80870,-127.67680,-4.39450,-9.08470,2.75420,0.1546,0.1465
2024-06-30,99.39600,22.40200,76.99400,25.12600,68.38100,93.50700,-16.51300,-0.17600,-16.68900,0.20300,-16.89200,-16.89200,-16.89200,-9.69400,-16.51300,56.69920,56.69920,-0.30000,-0.30000,0.97840,0.20820,0.26290,77.46190,-16.61330,-16.61330,-16.79040,-16.99470,0.25250,1.69580,53.07320,-11.10420,-287.91450,-4.29170,-8.79230,2.66510,0.0352,0.0265
2024-03-31,96.78400,22.42800,74.35600,23.76900,63.87400,87.64300,-13.28700,-0.41700,-13.70400,-0.12900,-13.57500,-13.57500,-13.57500,-7.04200,-13.28700,56.34420,56.34420,-0.24000,-0.24000,0.97450,0.23390,0.30540,76.82680,-13.72850,-13.72850,-14.15940,-14.02610,0.24820,1.91970,46.88310,-9.21280,2951.14200,-3.48130,-7.05740,2.60620,0.19810,0.17880
2023-12-31,93.58400,20.96100,72.62300,22.66100,68.18500,90.84600,-18.22300,-0.45200,-18.67500,1.40200,-20.07700,-20.07700,-20.07700,-8.25900,-18.22300,55.66440,55.66440,-0.35000,-0.35000,1.08230,0.27610,0.38140,77.60190,-19.47230,-19.47230,-19.95530,-21.45350,0.23600,1.47400,61.05750,-13.92380,380.46190,-5.06250,-10.07920,2.56410,-0.0463,-0.0577
2023-09-30,85.53200,20.19800,65.33400,20.05700,69.48100,89.53800,-24.20400,0.21100,-23.99300,-0.98000,-23.01300,-23.01300,-23.01300,-15.72700,-24.20400,55.83120,55.83120,-0.41000,-0.41000,1.20160,0.34100,0.51740,76.38550,-28.29820,-28.29820,-28.05150,-26.90570,0.21370,1.89690,47.44540,-15.87720,310.77590,-5.74880,-10.46310,2.58920,-0.1004,-0.1147
2023-06-30,79.31500,18.23400,61.08100,18.95600,57.04200,75.99800,-14.91700,1.95700,-12.96000,0.12500,-13.08500,-13.08500,-13.08500,-8.06400,-14.91700,55.49940,55.49940,-0.24000,-0.24000,1.64510,,,77.01070,-18.80730,-18.80730,-16.33990,-16.49750,0.24440,1.87590,47.97810,-8.77350,-9.53970,-4.03270,-8.77350,2.67620,0.1126,0.1079
2023-03-31,75.21200,16.87500,58.33700,17.87600,52.39400,70.27000,-11.93300,1.78300,-10.15000,0.10200,-10.25200,-10.25200,-10.25200,-5.53100,-11.93300,55.17640,55.17640,-0.19000,-0.19000,1.68440,,,77.56340,-15.86580,-15.86580,-13.49520,-13.63080,0.24290,2.04940,43.91470,-7.08170,-7.74810,-3.31100,-7.08170,2.61420,0.15010,0.14320
2022-12-31,69.66000,15.41500,54.24500,16.71900,50.67500,67.39400,-13.14900,1.31600,-11.83300,0.10900,-11.94200,-11.94200,-11.94200,-7.09800,-13.14900,54.61160,54.61160,-0.22000,-0.22000,1.77300,,,77.87110,-18.87600,-18.87600,-16.98680,-17.14330,0.23700,1.94400,46.29590,-8.38990,-8.65160,-4.06300,-8.38990,2.58690,0.0543,0.047
2022-09-30,65.30700,15.31200,49.99500,16.27800,48.10200,64.38000,-14.38500,0.53900,-13.84600,0.08700,-13.93300,-13.93300,-13.93300,-8.38800,-14.38500,54.71680,54.71680,-0.25000,-0.25000,1.88560,,,76.55380,-22.02670,-22.02670,-21.20140,-21.33460,0.23450,2.44340,36.83400,-9.97460,-10.31140,-5.00250,-9.97460,2.54810,0.0186,0.0093
2022-06-30,61.43200,15.14000,46.29200,15.37400,45.45100,60.82500,-14.53300,0.00300,-14.53000,0.08000,-14.61000,-14.61000,-14.61000,-8.92400,-14.53300,54.50280,54.50280,-0.27000,-0.27000,1.96220,,,75.35490,-23.65710,-23.65710,-23.65220,-23.78240,0.22310,2.47070,36.42660,-10.35710,-10.72370,-5.30600,-10.35710,2.58200,0.0229,0.0118
