Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,other-income,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2025-03-31,5954.00000,3478.00000,2476.00000,285.00000,945.00000,,1230.00000,1246.00000,139.00000,1385.00000,265.00000,1120.00000,2.00000,1122.00000,,1116.00000,1536.00000,1246.00000,543.80000,547.70000,2.05000,2.04000,1.65670,0.73130,2.97940,41.58550,20.92710,20.92710,23.26170,18.74370,0.14900,0.89890,1.70070,52.92070,24.80650,-37.41250,2.80840,6.66670,8.40420,-0.14420,-0.54230
2024-12-31,6010.00000,3744.00000,2266.00000,282.00000,899.00000,,1181.00000,1085.00000,-326.00000,759.00000,33.00000,726.00000,2.00000,728.00000,,728.00000,1407.00000,1085.00000,550.80000,552.40000,1.35000,1.33000,1.41120,0.74070,3.34980,37.70380,18.05320,18.05320,12.62900,12.11310,0.15070,1.01240,1.88170,47.83030,18.69540,-20.23910,1.82600,4.84720,7.21820,3.2911,2.7744
2024-09-30,6294.00000,3647.00000,2647.00000,269.00000,1062.00000,,1331.00000,1316.00000,405.00000,1721.00000,348.00000,1373.00000,3.00000,1376.00000,,1372.00000,1626.00000,1316.00000,550.60000,552.70000,2.49000,2.48000,1.43090,0.70690,2.80980,42.05590,20.90880,20.90880,27.34350,21.79850,0.15400,0.90290,1.78400,50.44800,29.31400,-46.75500,3.36640,8.59300,8.61980,-3.221,-3.6665
2024-06-30,6255.00000,3571.00000,2684.00000,280.00000,1132.00000,,1412.00000,1272.00000,138.00000,1410.00000,203.00000,1207.00000,3.00000,1210.00000,-59.00000,1145.00000,1573.00000,1272.00000,553.80000,554.80000,2.07000,2.07000,1.36040,0.74710,3.28060,42.90970,20.33570,20.33570,22.54200,18.30540,0.14420,0.87960,1.74970,51.43890,30.34100,-33.64850,2.78950,7.67330,7.25940,1.8431,1.4146
2024-03-31,6016.00000,3485.00000,2531.00000,254.00000,1128.00000,,1382.00000,1149.00000,-220.00000,929.00000,220.00000,709.00000,1.00000,710.00000,223.00000,928.00000,1579.00000,1149.00000,555.00000,555.90000,1.67000,1.67000,1.64280,0.80670,4.34080,42.07110,19.09910,19.09910,15.44220,15.42550,0.10890,0.71170,1.26650,71.06050,14.39290,-5.92610,1.28520,2.78150,8.91460,1.37970,0.74290
2023-12-31,4026.00000,2926.00000,1100.00000,117.00000,459.00000,,576.00000,524.00000,-252.00000,272.00000,-39.00000,311.00000,11.00000,322.00000,625.00000,945.00000,1061.00000,524.00000,553.90000,553.90000,1.69000,1.70000,1.07070,0.72890,3.29400,27.32240,13.01540,13.01540,6.75610,23.47240,0.07960,0.74190,1.11800,80.49930,6.61460,-11.35000,0.63660,1.79330,8.80960,3.5916,2.9528
2023-09-30,6270.00000,3716.00000,2554.00000,267.00000,5419.00000,36.00000,5650.00000,-3096.00000,-206.00000,-3302.00000,-777.00000,-2525.00000,2.00000,-2523.00000,452.00000,-2075.00000,-2561.00000,-3096.00000,554.30000,554.30000,-3.74000,-3.74000,1.04730,0.73130,3.38470,40.73370,-49.37800,-49.37800,-52.66350,-33.09410,0.12640,0.73370,1.29230,69.64590,-53.32910,20.48890,-5.08450,-14.32950,8.56570,3.4421,2.8768
2023-06-30,6283.00000,3728.00000,2555.00000,298.00000,11615.00000,,11913.00000,-9358.00000,-72.00000,-9430.00000,-2261.00000,-7169.00000,3.00000,-7166.00000,330.00000,-6841.00000,-8909.00000,-9358.00000,553.90000,553.90000,-12.35000,-12.35000,1.44060,0.62250,2.03470,40.66530,-148.94160,-148.94160,-150.08750,-108.88110,0.12850,0.70610,1.27010,70.86260,-91.20530,75.57480,-14.66040,-34.43370,14.23390,2.7214,2.0779
2023-03-31,8031.00000,4613.00000,3418.00000,472.00000,1705.00000,,2177.00000,1241.00000,-52.00000,1189.00000,210.00000,979.00000,2.00000,981.00000,,976.00000,1707.00000,1241.00000,552.70000,553.20000,1.77000,1.76000,1.41750,0.45750,1.03970,42.56010,15.45260,15.45260,14.80510,12.15290,0.17130,0.86940,1.73160,51.97610,6.39050,-46.96030,2.09230,3.46660,27.82630,2.30480,1.45160
2022-12-31,11.00000,1206.00000,-1195.00000,-257.00000,329.00000,,343.00000,-1538.00000,-53.00000,-1591.00000,-362.00000,-1229.00000,8.00000,-1221.00000,,541.00000,-1078.00000,-1538.00000,566.00000,567.60000,1.01000,1.01000,1.54240,0.48660,1.07910,-10863.64000,-13981.82000,-13981.82000,-14463.64000,4918.18200,0.00020,0.22450,0.00240,37080.00000,-8.26680,44.90620,-2.62840,-4.24390,26.89150,3.4134,2.751
