Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2018-12-31,525.58100,58.17700,467.40400,57.31700,158.61400,217.09300,250.31100,16.59100,266.90200,28.65800,238.24410,238.24410,238.24400,269.58600,250.31110,156.60000,159.40000,1.53000,1.50000,1.74330,88.93090,47.62560,47.62560,50.78230,45.32970,0.09020,1.06090,84.83180,6.31550,8.56720,4.08780,6.31550,24.27540,1.6355,1.61
2018-09-30,470.82300,48.66600,422.15700,50.53100,144.97600,196.05300,226.10400,17.23400,243.33800,45.10800,198.23000,198.23000,198.23000,231.31700,226.10400,155.94100,159.05000,1.27000,1.25000,1.81600,89.66360,48.02310,48.02310,51.68350,42.10290,0.08550,1.50570,59.77180,5.45720,7.06740,3.60000,5.45720,,1.5811,1.5578
2018-06-30,467.77000,48.06100,419.70900,50.28900,144.91400,195.74900,223.96000,16.41500,240.37500,42.68900,197.68600,197.68600,197.68600,229.04400,223.96000,156.98200,159.66900,1.26000,1.24000,1.71170,89.72550,47.87820,47.87820,51.38740,42.26140,0.08520,1.43680,62.63850,5.45060,7.06440,3.59880,5.45060,,1.3678,1.3376
2018-03-31,452.32600,43.69600,408.63000,53.36300,141.29600,195.20500,213.42500,14.86000,228.28500,41.14500,187.14000,187.14000,187.14000,218.25300,213.42500,158.19200,161.71100,1.18000,1.16000,1.56570,90.33970,47.18390,47.18390,50.46910,41.37280,0.08340,1.56800,57.39710,5.22530,6.80030,3.45130,5.22530,,2.59000,2.56110
2017-12-31,506.00800,57.89300,448.11500,50.70400,130.35400,181.60400,266.51100,13.12700,279.63800,40.33000,239.30800,239.30800,239.30800,291.04900,266.51100,162.72000,166.66200,1.48000,1.46000,1.62760,88.55890,52.66930,52.66930,55.26360,47.29330,0.09260,1.07150,83.99090,6.64720,8.64020,4.38060,6.64720,22.63730,1.593,1.5556
2017-09-30,454.62700,51.28800,403.33900,49.22200,128.63700,178.40500,224.93400,12.22300,237.15700,44.45500,192.70200,192.70200,192.70200,229.16600,224.93400,162.10400,166.15300,1.19000,1.16000,1.71650,88.71870,49.47660,49.47660,52.16520,42.38680,0.08530,1.61440,55.74740,5.36560,6.98180,3.61440,5.36560,,1.5957,1.5444
2017-06-30,458.57300,52.84700,405.72600,46.36800,137.17000,184.08400,221.64200,11.31100,232.95300,44.59100,188.36200,188.36200,188.36200,225.59900,221.64200,163.32800,167.68500,1.15000,1.12000,1.79190,88.47580,48.33300,48.33300,50.79960,41.07570,0.08620,1.37280,65.56080,5.27890,6.88470,3.54100,5.27890,,1.3603,1.3235
2017-03-31,435.45000,48.75100,386.69900,46.09200,129.23100,175.86900,210.83000,10.36800,221.19800,38.64700,182.55100,182.55100,182.55100,214.75100,210.83000,165.11000,168.53900,1.11000,1.08000,1.64680,88.80450,48.41660,48.41660,50.79760,41.92240,0.08290,1.55990,57.69530,5.12730,6.69380,3.47660,5.12730,,2.10880,2.06160
2016-12-31,486.70700,58.18000,428.52700,47.74100,138.83000,187.11700,241.41000,10.49400,251.90400,29.95000,221.95400,221.95400,221.95400,268.14200,241.41000,170.15500,173.29600,1.32000,1.29000,1.62320,88.04620,49.60070,49.60070,51.75680,45.60320,0.09330,1.01710,88.48370,6.35770,8.35370,4.25390,6.35770,21.03400,1.1546,1.1193
2016-09-30,427.57400,49.62400,377.95000,44.44300,126.47300,171.46200,206.48800,12.14500,218.63300,48.98100,169.65200,169.65200,169.65200,210.55100,206.48800,169.11300,171.88200,1.00000,0.99000,1.52730,88.39410,48.29290,48.29290,51.13340,39.67780,0.08550,1.67860,53.61510,4.90670,6.46930,3.39080,4.90670,,1.2975,1.2549
2016-06-30,422.74900,47.55200,375.19700,43.85400,128.64600,173.04600,202.15100,11.81500,213.96600,48.14700,165.81900,165.81900,165.81900,205.83400,202.15100,170.94200,174.81600,0.97000,0.95000,1.60820,88.75170,47.81820,47.81820,50.61300,39.22400,0.08430,1.55100,58.02740,4.77400,6.28750,3.30580,4.77400,,1.1955,1.1612
2016-03-31,404.27100,44.46300,359.80800,42.33400,114.70700,157.58700,202.22100,9.94800,212.16900,44.74700,167.42200,167.42200,167.42200,205.86700,202.22100,173.40100,176.98600,0.97000,0.95000,1.65570,89.00170,50.02120,50.02120,52.48190,41.41330,0.08060,1.63860,54.92420,4.77350,6.26980,3.33940,4.77350,,1.83010,1.80350
2015-12-31,458.07210,54.17400,403.89810,40.03000,124.33200,164.90800,238.99010,9.16800,248.15800,53.55400,194.60390,194.60390,194.60410,272.40810,238.99010,179.21800,183.61900,1.11000,1.08000,1.64250,88.17350,52.17300,52.17300,54.17440,42.48330,0.09040,1.11520,80.70490,5.50990,7.22400,3.83840,5.50990,20.19340,1.2774,1.2391
2015-09-30,403.85600,46.85800,356.99800,37.49500,114.32300,152.36400,204.63400,8.28500,212.91900,45.17600,167.74300,167.74300,167.74300,208.28200,204.63400,177.51900,181.80400,0.94000,0.92000,1.75350,88.39740,50.67000,50.67000,52.72150,41.53540,0.08310,1.84360,48.81660,4.77100,6.26640,3.45280,4.77100,,1.3005,1.2759
2015-06-30,395.33400,45.06300,350.27100,36.23000,114.42300,151.19300,199.07800,8.58200,207.66000,45.02400,162.63600,162.63600,162.63600,202.61700,199.07800,180.41600,185.14000,0.90000,0.88000,1.69970,88.60130,50.35690,50.35690,52.52770,41.13890,0.08090,1.62540,55.37110,4.57610,5.99240,3.32930,4.57610,,1.0614,1.0441
2015-03-31,372.57600,41.15400,331.42200,35.52400,98.70700,134.40700,197.01500,8.03800,205.05300,44.17000,160.88300,160.88300,160.88300,199.99100,197.01500,183.11600,187.64000,0.88000,0.86000,1.74320,88.95420,52.87910,52.87910,55.03660,43.18130,0.07590,1.67760,53.64890,4.44650,5.66270,3.27620,4.44650,,1.51670,1.50240
2014-12-31,420.64200,51.86300,368.77900,34.27800,105.18700,139.52490,229.25410,7.00200,236.25600,50.47300,185.78300,185.78300,185.78300,265.28810,229.25410,188.48700,192.30000,1.00000,0.98000,1.83700,87.67050,54.50100,54.50100,56.16560,44.16650,0.08500,1.14710,78.45860,5.10740,6.41600,3.75410,5.10740,19.79180,1.2463,1.2225
2014-09-30,370.37000,44.66900,325.70100,32.60500,95.65500,128.32000,197.38100,7.31300,204.69400,43.64700,161.04700,161.04700,161.04700,200.14300,197.38100,187.29300,190.98400,0.86000,0.84000,1.90570,87.93940,53.29290,53.29290,55.26740,43.48270,0.07770,1.71190,52.57340,4.45650,5.60890,3.37900,4.45650,,1.0821,1.0631
2014-06-30,362.59800,40.95100,321.64700,33.45100,98.21500,131.72600,189.92100,7.29800,197.21900,37.56300,159.65600,159.65600,159.65600,192.70400,189.92100,189.93300,193.38000,0.84000,0.83000,1.88490,88.70620,52.37780,52.37780,54.39050,44.03110,0.07600,1.47740,60.91840,4.40810,5.54570,3.34570,4.40810,,0.8795,0.8672
2014-03-31,342.20600,38.81800,303.38800,32.96600,85.86400,118.89000,184.49800,7.14900,191.64700,38.56200,153.08500,153.08500,153.08500,187.22400,184.49800,192.01900,195.76000,0.80000,0.78000,1.80810,88.65660,53.91430,53.91430,56.00340,44.73480,0.07170,1.48870,60.45390,4.21360,5.29780,3.20710,4.21360,,0.87890,0.86770
2013-12-31,387.07600,46.13500,340.94100,33.04700,93.71400,126.82100,214.12000,9.38300,223.50300,29.37200,194.13100,194.13100,194.13100,239.36200,214.11990,195.64700,199.48700,1.00000,0.98000,1.62830,88.08120,55.31730,55.31730,57.74140,50.15320,0.07920,1.01960,88.27290,5.38940,6.79250,3.97290,5.38940,18.73530,0.3845,0.3737
2013-09-30,344.12700,40.06900,304.05800,30.03400,87.47300,117.56700,186.49100,9.09800,195.58900,35.88800,159.70100,159.70100,159.70100,189.35800,186.49100,194.93100,198.66800,0.82000,0.80000,1.67350,88.35630,54.19250,54.19250,56.83630,46.40760,0.07140,1.34080,67.12600,4.57660,5.81830,3.31460,4.57660,,1.0012,0.9871
2013-06-30,340.17200,39.11500,301.05700,29.36900,88.20000,117.76700,183.29000,7.60800,190.89800,39.89000,151.00800,151.00800,151.00800,186.19700,183.29000,196.38700,199.94600,0.77000,0.76000,1.66040,88.50140,53.88160,53.88160,56.11810,44.39170,0.07190,1.28990,69.77220,4.41970,5.65280,3.19380,4.41970,,1.0452,1.0349
2013-03-31,322.73000,36.70300,286.02700,29.31400,79.41500,109.02300,177.00400,8.84200,185.84600,37.88600,147.96000,147.96000,147.96000,179.94200,177.00400,198.45900,202.59400,0.75000,0.73000,1.84440,88.62730,54.84580,54.84580,57.58560,45.84640,0.06890,1.16860,77.01800,4.35250,5.57660,3.15720,4.35250,,1.63600,1.62320
2012-12-31,368.57400,44.13400,324.44000,29.29000,84.38500,113.96900,210.47100,9.64400,220.11500,46.12900,173.98600,173.98600,173.98600,247.02700,210.47100,203.91800,209.17000,0.86000,0.84000,2.23010,88.02580,57.10420,57.10410,59.72070,47.20520,0.08110,0.98610,91.26510,5.19930,6.69380,3.82820,5.19930,16.81320,1.123,1.1072
2012-09-30,332.35600,37.98600,294.37000,28.51700,82.91300,111.72400,182.64600,10.45200,193.09800,40.69100,152.40700,152.40700,152.40700,185.79700,182.64600,203.92800,208.71700,0.75000,0.73000,2.31910,88.57070,54.95490,54.95490,58.09980,45.85660,0.07610,1.37960,65.23720,4.60500,5.94970,3.48930,4.60500,,0.8901,0.8843
2012-06-30,328.64900,37.41600,291.23300,27.26200,82.90700,110.70500,180.52800,9.77400,190.30200,40.32100,149.98100,149.98100,149.98100,183.53800,180.52800,205.48200,211.32000,0.73000,0.71000,2.22840,88.61520,54.93030,54.93030,57.90430,45.63560,0.07580,1.31860,68.25450,4.57190,5.92440,3.46020,4.57190,,0.7525,0.7463
2012-03-31,313.11600,35.64300,277.47300,26.84200,74.88300,104.58300,172.89000,10.46200,183.35200,39.72600,143.62600,143.62600,143.62600,178.84600,172.89000,206.11400,212.46900,0.70000,0.68000,2.24750,88.61670,55.21600,55.21600,58.55720,45.86990,0.07370,1.28650,69.95870,4.49570,5.87520,3.37910,4.49570,,1.29590,1.28450
2011-12-31,356.75800,43.13100,313.62700,26.91700,86.47700,121.01700,192.61000,10.04200,202.65200,42.84100,159.81100,159.81100,159.81100,233.81100,192.61000,206.91700,213.92200,0.77000,0.74000,2.32140,87.91030,53.98900,53.98900,56.80380,44.79540,0.08640,0.99820,90.16650,5.20030,6.89140,3.87130,5.20030,14.92570,0.9351,0.927
2011-09-30,308.31000,34.82600,273.48400,28.06300,79.38800,115.30000,158.18400,9.63800,167.82200,33.74800,134.07400,134.07400,134.07400,171.00400,158.18400,206.31100,213.41200,0.65000,0.63000,2.29670,88.70420,51.30680,51.30680,54.43290,43.48680,0.07980,1.56110,57.65160,4.53020,6.06990,3.47200,4.53020,,0.7338,0.7245
2011-06-30,300.64400,34.60600,266.03800,27.52400,80.61800,115.99200,150.04600,10.83200,160.87800,32.88700,127.99100,127.99100,127.99100,162.90200,150.04600,207.12900,214.56500,0.62000,0.60000,2.19770,88.48940,49.90820,49.90820,53.51110,42.57230,0.07950,1.52480,59.02370,4.44640,6.04650,3.38500,4.44640,,0.8197,0.812
2011-03-31,281.27400,31.94900,249.32500,27.64300,72.49900,107.99100,141.33400,10.52800,151.86200,29.77200,122.09000,122.09000,122.09000,154.09400,141.33400,208.17700,214.93400,0.59000,0.57000,2.11570,88.64130,50.24780,50.24780,53.99080,43.40610,0.07670,1.41300,63.69630,4.35810,6.01830,3.32810,4.35810,,0.98450,0.97590
2010-12-31,318.50610,38.85400,279.65210,29.45400,79.92100,117.67400,161.97810,7.81000,169.78800,32.37900,137.40900,137.40900,137.40900,191.09710,161.97800,208.10600,212.93300,0.67000,0.65000,2.13630,87.80120,50.85560,50.85560,53.30760,43.14170,0.08830,1.12470,80.02130,5.05300,7.09940,3.81130,5.05300,13.04770,0.8178,0.8116
2010-09-30,273.19400,33.70900,239.48500,26.16500,69.94700,104.42300,135.06200,7.24300,142.30500,27.79000,114.51500,114.51500,114.51500,149.90600,135.06200,207.23900,211.63700,0.55000,0.54000,2.07380,87.66120,49.43810,49.43810,52.08940,41.91710,0.08190,1.64860,54.59150,4.45040,6.43940,3.43180,4.45040,,0.6875,0.6807
2010-06-30,261.09100,29.83400,231.25700,25.80700,74.59900,109.14400,122.11300,7.13300,129.24600,26.38500,102.86100,102.86100,102.86100,136.74000,122.11300,207.91400,212.16600,0.49000,0.48000,2.13780,88.57330,46.77030,46.77030,49.50230,39.39660,0.08090,1.59100,56.56860,4.14840,6.15330,3.18760,4.14840,,0.7084,0.7025
2010-03-31,245.07700,28.75000,216.32700,24.32200,68.07800,100.46600,115.86100,7.19300,123.05400,25.01300,98.04100,98.04100,98.04100,130.46500,115.86100,209.01400,213.52300,0.47000,0.46000,2.30970,88.26900,47.27530,47.27530,50.21040,40.00420,0.07760,1.33700,67.31540,4.06140,6.11200,3.10230,4.06140,,1.02010,1.01590
2009-12-31,272.12200,33.34800,238.77400,24.06200,76.40900,108.19400,130.58000,6.41300,136.99300,27.45800,109.53500,109.53500,109.53500,154.66000,130.58000,209.37100,212.20800,0.52000,0.51000,2.17290,87.74520,47.98580,47.98580,50.34250,40.25220,0.08870,0.95930,93.81860,4.72190,7.31660,3.56840,4.72190,11.09390,0.6855,0.6825
2009-09-30,233.64200,28.63100,205.01100,22.42600,69.56900,99.53300,105.47800,7.82500,113.30300,21.83900,91.46400,91.46400,91.46400,121.96900,105.47800,208.73800,211.68800,0.44000,0.43000,2.52750,87.74580,45.14510,45.14510,48.49430,39.14710,0.08120,1.22230,73.63420,4.11010,6.56380,3.17800,4.11010,,0.5954,0.5905
2009-06-30,223.64100,27.61200,196.02900,23.46800,69.61900,109.35100,86.67800,8.13000,94.80800,19.20500,75.60300,75.60300,75.60300,102.35400,86.67800,209.52100,211.61500,0.36000,0.36000,2.64670,87.65340,38.75770,38.75770,42.39290,33.80550,0.08020,1.19480,75.32900,3.51990,5.80820,2.71040,3.51990,,0.5344,0.5287
2009-03-31,195.01200,15.45500,179.55700,19.78700,61.68900,87.27600,92.28100,8.41300,100.69400,19.77300,80.92100,80.92100,80.92100,103.98600,92.28100,210.15300,212.08300,0.39000,0.38000,3.00530,92.07480,47.32070,47.32070,51.63480,41.49540,0.07370,1.14060,78.90250,3.88710,6.21060,3.05640,3.88710,,0.81000,0.80340
