Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,0.02050,0.00480,0.01570,0.33180,1.08570,1.43550,-1.41980,-1.45870,-2.87850,,-2.87850,-2.87850,,-2.87850,-1.37690,-1.41980,20.90540,20.90540,-0.14000,-0.14000,0.30530,,,76.41210,-6919.38700,-6919.38700,-14028.37000,-14028.37000,0.00840,0.04940,0.09340,963.37160,70.81900,70.45890,-117.88100,70.81910,-0.19440,-0.0662,-0.0662
2024-06-30,0.01230,0.00030,0.01200,0.10410,1.07590,1.20350,-1.19150,-2.11310,-3.30450,,-3.30450,-3.30450,,-3.30450,-1.12710,-1.19150,20.73500,20.73500,-0.16000,-0.16000,0.70980,,,97.62990,-9671.16100,-9671.16100,-26822.55000,-26822.55000,0.00240,0.00260,0.06020,1494.34300,240.89610,237.10630,-65.64630,240.89560,-0.06560,-0.0599,-0.0599
2024-03-31,,,,0.42940,0.92740,,-1.38030,-2.17280,-3.55320,,-3.55320,-3.55320,0.28220,-3.27100,-1.30930,-1.38030,22.91520,22.91520,-0.14000,-0.14000,0.75150,,,,,,,,,,,,255.31850,251.15770,-57.49130,255.31850,-0.07190,-0.04690,-0.04690
2023-12-31,,,,-0.65770,0.96710,,-0.33300,0.32410,-0.00890,,-0.00890,-0.00890,3.16630,3.15730,-0.26310,-0.33300,11.02120,11.02120,6.07000,6.07000,1.63370,,,,,,,,,,,,-0.03610,-0.03620,-0.01400,-0.03610,1.07180,-0.4925,-0.4936
2023-09-30,,,,1.59090,0.50790,,-2.84830,-6.21040,-9.05860,,-9.05860,-9.05860,-2.40610,-11.51420,-2.88820,-2.84830,18.62970,18.62970,-0.62000,-0.62000,1.03070,0.06680,0.07160,,,,,,,,,,-43.30640,42.56420,-11.01700,-40.41230,0.90620,0.5852,0.6107
2023-06-30,,,,0.82370,0.63750,,-1.48740,-3.82160,-5.30900,,-5.30900,-5.30900,,-5.62440,-1.41770,-1.48740,1.12460,1.12460,-5.00000,-5.00000,0.01570,,,,,,,,,,,,220.97990,220.97930,-3.31190,220.97990,-0.55550,-0.4262,-0.4533
2023-03-31,,,,0.74030,0.51040,,-1.27490,-0.55380,-1.82870,,-1.82870,-1.82870,,-2.13990,-1.21430,-1.27490,1.12250,1.12250,-1.91000,-1.91000,0.04850,,,,,,,,,,,,139.84840,139.84770,-1.15380,139.84840,-0.30230,-0.42400,-0.42400
2022-12-31,,,,1.62510,2.13890,,-3.83470,1.45880,-2.37590,,-2.10950,-2.10950,,-2.57180,-3.77510,-3.83470,1.75680,1.75680,1.47000,1.47000,0.08300,,-0.43580,,,,,,,,,,5.58210,32.94490,-120.64400,33.09320,-7.10980,-0.7154,-0.7155
2022-09-30,,,,0.57090,0.25740,,-0.85190,-5.21540,-6.06730,,-6.06730,-6.06730,,-6.16150,-0.85190,-0.85190,0.91370,0.91370,-6.74000,-6.74000,0.63680,,,,,,,,,,,,112.94660,112.94670,-3.89210,112.94660,-1.24200,-1.1912,-1.1951
2022-06-30,,,,,0.28590,,-0.28590,0.20530,-0.08060,0.26640,-0.34700,-0.34700,,-0.34700,-0.28590,-0.28590,4.32490,4.32490,-0.08000,-0.08000,0.58090,,,,,,,,,,,,6.14740,6.14740,-0.22350,6.14740,-1.30510,-0.01,-0.01
2022-03-31,,,,,0.53510,,-0.53510,0.00760,-0.52750,,-0.52750,-0.52750,,-0.52750,-0.53510,-0.53510,4.32490,4.32490,-0.12000,-0.12000,1.16670,,,,,,,,,,,,9.95830,9.95830,-0.33990,9.95830,-1.22480,-0.03510,-0.03510
2021-12-31,,,,,0.36990,,-0.36990,0.00540,-0.36450,,-0.36450,-0.36450,,-0.36450,-0.36990,-0.36990,4.00720,4.00720,3.19170,3.19170,2.94900,,,,,,,,,,,,7.65310,7.65310,-0.23450,7.65310,-1.10110,-0.0207,-0.0207
2021-09-30,,,,,0.09000,,-0.09000,0.13260,0.04270,,0.04270,0.04270,,0.04270,-0.09000,-0.09000,4.13950,4.13950,0.01000,0.01000,9.46970,,,,,,,,,,,,-0.97110,-0.97110,0.02740,-0.97110,-1.01560,-0.0902,-0.0902
2021-06-30,,,,,0.00640,,-0.00640,,-0.00640,,-0.00640,-0.00640,,-0.00640,-0.00640,-0.00640,3.75000,3.75000,-0.00170,-0.00170,,,,,,,,,,,,,,,,,,-0.0017,-0.0017
2021-03-31,,,,,0.00120,,-0.00120,,-0.00120,,-0.00120,-0.00120,,-0.00120,-0.00120,-0.00120,3.75000,3.75000,-3.23000,-3.23000,,,,,,,,,,,,,,,,,,0.00000,
2020-09-30,,,,0.00000,0.09750,,-0.09750,0.00270,-0.09490,0.00000,-0.09490,-0.09490,0.00000,-0.09490,-0.09750,-0.09750,,,,0.00000,,,,,,,,,,,,,,,,,,0,0
