,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-12,2024-09-30,--,$-0.17
1,2024-08-13,2024-06-30,--,$-0.33
2,2024-05-14,2024-03-31,--,$0.63
3,2024-03-28,2023-12-31,--,$-0.94
4,2023-11-07,2023-09-30,--,$0.01
5,2023-08-14,2023-06-30,--,$-0.59
6,2023-05-12,2023-03-31,--,$0.32
7,2023-03-17,2022-12-31,--,$-3.78
8,2022-11-08,2022-09-30,--,$0.61
9,2022-08-12,2022-06-30,--,$0.34
10,2022-05-13,2022-03-31,--,$0.06
11,2022-03-15,2021-12-31,--,$1.25
12,2021-11-12,2021-09-30,--,$1.44
13,2021-08-12,2021-06-30,--,$0.99
14,2021-05-11,2021-03-31,--,$1.04
15,2021-03-19,2020-12-31,--,$0.34
16,2020-11-10,2020-09-30,--,$0.76
17,2020-08-10,2020-06-30,--,$0.47
18,2020-05-12,2020-03-31,--,$1.15
19,2020-03-26,2019-12-31,--,$0.87
20,2019-11-08,2019-09-30,--,$-0.62
21,2019-08-07,2019-06-30,--,$0.81
22,2019-05-06,2019-03-31,--,$0.28
23,2019-03-11,2018-12-31,--,$-0.66
24,2018-11-06,2018-09-30,--,$-0.69
25,2018-08-06,2018-06-30,--,$-0.06
26,2018-05-08,2018-03-31,--,$0.30
27,2018-03-28,2017-12-31,--,$0.05
28,2017-11-07,2017-09-30,--,$0.50
29,2017-08-08,2017-06-30,--,$0.65
30,2017-05-09,2017-03-31,--,$-0.46
31,2017-03-14,2016-12-31,--,$-0.42
32,2016-11-08,2016-09-30,--,$0.46
33,2016-08-09,2016-06-30,--,$-0.49
34,2016-05-10,2016-03-31,--,$0.21
35,2016-03-15,2015-12-31,--,$0.56
36,2015-11-10,2015-09-30,--,$0.03
37,2015-08-04,2015-06-30,--,$1.15
38,2015-05-12,2015-03-31,--,$0.40
39,2015-03-04,2014-12-31,--,$0.68
