,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-30,2024-09-30,$-0.53,$-0.98
1,2024-07-31,2024-06-30,$-0.54,$-0.27
2,2024-05-01,2024-03-31,$-0.79,$-0.57
3,2024-02-21,2023-12-31,$-0.24,$-0.20
4,2023-10-25,2023-09-30,$-0.34,$-0.53
5,2023-07-26,2023-06-30,$-0.45,$-0.74
6,2023-04-26,2023-03-31,$-0.58,$-0.70
7,2023-02-22,2022-12-31,$-0.42,$-0.40
8,2022-10-26,2022-09-30,$-0.28,$-0.54
9,2022-07-27,2022-06-30,$-0.32,$-0.32
10,2022-04-27,2022-03-31,$-0.38,$-0.30
11,2022-02-23,2021-12-31,$-0.37,$-0.28
12,2021-10-27,2021-09-30,$-0.16,$-0.25
13,2021-07-28,2021-06-30,$-0.26,$-0.42
14,2021-04-28,2021-03-31,$-0.34,$-0.31
15,2021-02-24,2020-12-31,$-0.37,$0.00
16,2020-10-28,2020-09-30,$-0.18,$-0.15
17,2020-07-29,2020-06-30,$-0.18,$-0.30
18,2020-05-14,2020-03-31,$-0.33,$-0.85
19,2020-02-24,2019-12-31,$-0.33,$-0.21
20,2019-10-31,2019-09-30,$-0.22,$-0.62
21,2019-08-19,2019-06-30,--,$-6.09
