Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,798.63100,236.23600,562.39500,78.79400,252.59300,354.57700,207.81800,-34.07800,173.74000,-6.86700,180.60700,180.60700,,180.53300,231.00800,207.81800,284.45900,306.90200,0.63000,0.60000,1.14880,1.03280,-32.15430,70.41990,26.02180,26.02180,21.75470,22.60530,0.15840,4.42270,20.34970,-148.31330,-5.55810,3.58110,4.86920,-0.42650,0.75760,0.70010
2021-12-31,806.07010,234.54300,571.52720,66.36600,249.42600,339.61010,231.91710,-458.73800,-226.82100,-58.09700,-168.72400,-168.72400,,-168.63200,255.73500,231.91690,275.00400,304.84000,-0.63000,-0.53000,1.04280,1.05390,-20.06390,70.90290,28.77130,28.77130,-28.13910,-20.92030,0.15920,4.27660,21.04450,86.15310,4.99250,-3.33230,-4.64350,-0.69090,0.8892,0.7934
2021-09-30,801.83500,232.21100,569.62400,66.97400,256.89000,349.03400,220.59000,-71.06200,149.52800,18.62700,130.90100,130.90100,,131.21000,245.76000,220.59000,276.95500,316.95100,0.47000,0.43000,1.40660,1.01570,-66.67530,71.04010,27.51070,27.51070,18.64820,16.36370,0.16390,2.09410,42.97730,-215.24080,-3.98930,2.67490,3.37980,-0.21930,0.9765,0.914
2021-06-30,707.76000,193.09900,514.66100,52.13300,242.31100,304.74700,209.91400,-32.57400,177.34000,37.32000,140.02000,140.02000,0.50900,140.89500,220.21700,209.91400,271.25400,311.08700,0.52000,0.46000,1.09780,1.03640,-28.46700,72.71690,29.65890,29.65890,25.05650,19.90720,0.15960,2.72920,32.97620,-103.65110,-4.19820,3.15790,3.77360,-0.48830,0.7983,0.7273
2021-03-31,667.61200,179.45500,488.15700,55.57600,232.65300,298.89900,189.25800,-33.15700,156.10100,-17.74700,173.84800,173.84800,,174.25000,199.92800,189.25800,268.64900,310.58500,0.65000,0.57000,2.56260,1.46150,-3.16690,73.11990,28.34850,28.34850,23.38200,26.10050,0.20770,3.16890,28.40140,-14.32530,-6.45200,5.40800,6.61100,-4.49340,0.32940,0.29630
2020-12-31,651.40700,173.26300,478.14400,44.83200,209.48000,265.56200,212.58200,-46.78600,165.79600,25.61700,140.17900,140.17900,,140.57900,223.83200,212.58200,266.39500,294.97500,0.53000,0.48000,2.04030,1.58220,-2.71760,73.40170,32.63430,32.63430,25.45200,21.58080,0.21380,4.75400,18.93140,-9.91800,-4.80920,4.60140,5.77450,-5.28700,0.976,0.9383
2020-09-30,639.77000,169.82300,469.94700,39.28000,218.82000,269.78000,200.16710,-33.93200,166.23500,26.12200,140.11300,140.11300,0.50800,141.20700,211.84710,200.16710,260.74400,305.69600,0.54000,0.47000,1.51200,1.69400,-2.44090,73.45560,31.28740,31.28740,25.98360,22.07150,0.23960,3.20390,28.09040,-9.71280,-4.79610,5.24750,6.74100,-5.46920,0.3699,0.3511
2020-06-30,555.45000,148.85300,406.59700,41.92900,159.00500,211.00300,195.59400,-17.34100,178.25300,36.85600,141.39700,141.39700,-34.61100,74.91700,205.66300,195.59400,183.47700,207.84000,0.41000,0.36000,0.98410,1.93850,-2.06560,73.20140,35.21360,35.21360,32.09160,13.48760,0.23790,2.97910,30.21020,-8.27930,-4.45920,6.05620,7.76980,-7.06840,1.1356,1.0962
2020-03-31,544.64200,143.89400,400.74800,43.77000,203.80900,263.37600,137.37200,-28.04000,109.33200,-48.20200,157.53400,157.53400,-331.96700,-202.83000,153.16900,137.37200,183.11700,204.65800,-1.11000,-1.00000,3.32230,0.51200,1.05320,73.58010,25.22240,25.22240,20.07410,-37.24100,0.06460,1.44910,62.10840,4.55980,-60.87520,1.86770,2.22510,40.66840,0.19180,0.14400
2019-12-31,547.16700,142.07000,405.09700,38.39700,169.31100,223.74800,181.34900,-46.44400,134.90500,14.97100,119.93400,119.93400,4.33800,100.42500,197.38900,181.34900,182.59800,194.96900,0.55000,0.48000,3.67070,0.42570,0.74120,74.03540,33.14330,33.14330,24.65520,18.35360,0.06540,4.69840,19.15560,3.07660,4.93520,1.43380,1.76690,46.03640,0.8992,0.8557
2019-09-30,541.49300,138.22500,403.26800,36.60900,182.24900,228.03200,175.23600,-36.20500,139.03100,1.24000,137.79100,137.79100,21.98100,128.54400,184.41000,175.23600,182.15400,193.15100,0.71000,0.63000,3.55530,0.44980,0.82130,74.47340,32.36160,32.36160,25.67550,23.73880,0.06520,1.52140,59.15710,3.62060,39.47340,1.65920,1.99190,45.00720,1.3691,1.3196
2019-06-30,497.97300,126.66500,371.30800,32.68000,158.15500,199.99900,171.30900,-31.00700,140.30200,21.07600,119.22600,119.22600,27.56500,113.46700,147.45400,171.30900,181.60600,194.48000,0.62000,0.55000,4.10510,0.44950,0.82010,74.56390,34.40130,34.40130,28.17460,22.78580,0.06000,1.36250,66.05690,3.10190,37.00170,1.43660,1.70760,45.62780,-0.0843,0.0947
2019-03-31,1105.84300,260.07100,845.77200,88.70000,635.47600,765.89900,79.87310,-30.49200,49.38100,-63.60400,112.98500,112.98500,,88.69500,121.59600,79.87310,83.90500,90.34000,1.06000,0.91000,3.11720,0.39510,0.65690,76.48210,7.22280,7.22280,4.46550,8.02060,0.15440,3.19900,28.13400,3.16370,51.96170,1.57800,1.91380,42.47650,1.13950,0.85330
2018-12-31,1104.10300,253.72200,850.38100,79.20700,570.77500,716.46100,133.92000,103.25500,237.17500,19.69800,217.47700,217.47700,,191.75200,52.78510,133.92000,439.11200,391.17400,2.29000,2.04000,3.12680,0.38730,0.63610,77.02010,12.12930,12.12930,21.48120,17.36720,0.16060,3.95470,22.75790,6.12300,112.37940,3.16350,3.75130,42.40860,-5.74,-5.1666
2018-09-30,1104.59200,237.23800,867.35400,77.74000,577.70500,694.52200,172.83200,-19.49700,153.33500,-18.24200,171.57700,171.57700,,145.77400,211.90900,172.83200,83.43300,91.97500,1.75000,1.49000,2.76760,0.37350,0.60020,78.52260,15.64670,15.64670,13.88160,13.19710,0.17330,3.18180,28.28580,5.15460,129.71800,2.69250,3.22960,39.86820,3.1264,2.9094
2018-06-30,1059.12200,218.22400,840.89790,75.44500,558.02300,672.46110,168.43690,143.78500,312.22200,31.36800,280.85400,280.85400,,218.35300,207.42990,168.43690,83.60400,90.93400,2.61000,2.32000,2.77500,0.37980,0.61660,79.39580,15.90350,15.90350,29.47930,20.61640,0.16990,3.08260,29.19570,8.67650,1259.36300,4.50430,5.38120,38.69450,2.4701,2.1996
2018-03-31,995.07500,201.96200,793.11300,76.93700,587.01600,703.16300,89.95000,-31.12400,58.82600,-29.01300,87.83900,87.83900,,71.08200,129.16000,89.95000,82.98300,89.06900,0.86000,0.71000,2.67990,0.39120,0.64710,79.70380,9.03950,9.03950,5.91170,7.14340,0.16500,3.05930,29.41860,2.84970,-51.06210,1.45650,1.73490,36.96360,1.70660,1.54050
2017-12-31,950.58500,199.72700,750.85800,70.04400,547.68710,656.49800,94.35990,-39.25200,55.10800,31.75900,23.34900,23.34900,,32.80400,133.12690,94.35990,80.08900,85.31000,0.41000,0.40000,2.65740,0.40180,0.67640,78.98900,9.92650,9.92650,5.79730,3.45090,0.16200,3.12660,28.78480,0.79230,-8.46040,0.39790,0.47400,35.66810,1.4692,1.2322
2017-09-30,828.43400,166.29000,662.14400,70.64500,588.45900,680.73290,-18.58890,-35.25200,-53.84100,-279.48000,225.63900,225.63900,,179.64300,3.04010,-18.58890,80.81700,87.19600,2.22000,1.79000,2.06680,0.36180,0.56700,79.92720,-2.24390,-2.24390,-6.49910,21.68470,0.14950,3.05460,29.46380,7.75740,-89.18930,4.07220,4.95040,35.52870,1.5328,1.3838
2017-06-30,767.38700,139.03300,628.35400,55.43000,470.32600,552.71900,75.63510,-14.49800,61.13700,-19.42000,80.55700,80.55700,,66.26800,102.59810,75.63510,79.06700,83.77800,0.84000,0.70000,2.94400,0.41980,0.72360,81.88230,9.85620,9.85620,7.96690,8.63550,0.16030,3.48900,25.79550,3.70550,-90.21130,1.68320,2.14990,27.35620,1.06,0.696
2017-03-31,760.83300,145.95800,614.87500,54.76000,494.00600,577.81500,37.06000,-32.50600,4.55400,-23.90900,28.46300,28.46300,,26.20900,66.10900,37.06000,78.19300,82.50400,0.34000,0.29000,2.77650,0.43780,0.78120,80.81600,4.87100,4.87100,0.59860,3.44480,0.16470,3.48200,25.84710,1.40990,-12.81490,0.61620,0.79270,25.68260,0.82250,0.68730
2016-12-31,811.16200,212.46800,598.69400,50.39800,400.75700,485.87380,112.82030,13.75700,126.57700,12.46000,114.11700,114.11700,,102.05100,147.53920,112.82020,80.04500,80.04500,1.29000,1.35000,2.58310,0.44040,0.79700,73.80700,13.90850,13.90850,15.60440,12.58080,0.17460,3.68480,24.42470,5.67560,-42.44910,2.45630,3.17600,25.65150,1.9205,1.7142
2016-09-30,764.10200,179.13100,584.97100,49.70400,417.46500,499.38700,85.58400,-15.41800,70.16600,17.82600,52.34000,52.34000,,43.16200,117.80200,85.58400,79.53200,81.61900,0.54000,0.49000,2.56130,0.45450,0.83310,76.55670,11.20060,11.20060,9.18280,5.64870,0.16360,3.83340,23.47790,2.65660,-14.75810,1.12050,1.44930,24.86650,1.3339,1.007
2016-06-30,745.43900,170.39700,575.04200,53.56500,444.00600,827.48800,-252.44600,-34.83600,-287.28200,-96.74000,-190.54200,-190.54200,,-194.77500,77.47100,-252.44600,79.52300,79.52300,-2.45000,-2.45000,2.59010,0.46570,0.89800,77.14140,-33.86540,-33.86540,-38.53860,-26.12890,0.16000,3.93390,22.87810,-10.03420,43.90330,-4.08890,-5.36110,23.87360,0.5822,0.3301
2016-03-31,819.17900,193.73400,625.44500,59.09800,515.31500,604.02800,21.41710,-11.96300,9.45400,1.52000,7.93400,7.93400,,8.28200,51.03210,21.41710,82.02700,84.82500,0.10000,0.09000,2.42530,0.43850,0.81160,76.35020,2.61450,2.61450,1.15410,1.01100,0.16210,3.49260,25.76870,0.37310,-1.59040,0.15700,0.20950,26.44880,0.46400,0.27430
2015-12-31,848.72800,214.08400,634.64400,58.07700,451.78100,640.07400,-5.43010,-31.17600,-36.60600,-5.20600,-31.40000,-31.40000,,-31.84900,124.78590,-5.43010,82.94400,88.26700,-0.39000,-0.39000,2.53080,0.43800,0.79740,74.77590,-0.63980,-0.63980,-4.31300,-3.75260,0.16360,3.39390,26.51840,-1.41710,6.67560,-0.60520,-0.79640,26.68540,2.5251,2.3233
2015-09-30,838.56100,199.37700,639.18400,46.85900,477.23200,552.05400,87.12990,18.40600,105.53600,40.51000,65.02600,65.02600,0.01700,65.61100,115.09290,87.12990,82.91000,88.90000,0.79000,0.74000,1.90720,0.35150,0.54190,76.22390,10.39040,10.39040,12.58540,7.82420,0.20820,3.39530,26.50730,3.52410,-16.93960,1.61460,2.28550,22.23740,1.086,0.8927
2015-06-30,771.13200,177.96300,593.16900,46.43000,454.05900,530.40000,62.76900,-16.85200,45.91700,-11.96800,57.88500,57.88500,-0.15300,59.30500,92.68000,62.76900,82.41600,87.09000,0.72000,0.68000,1.85040,0.35520,0.59490,76.92190,8.13990,8.13990,5.95450,7.69060,0.18920,3.45630,26.03900,3.18860,-13.29080,1.42050,2.05600,21.96180,1.0278,0.865
2015-03-31,772.51200,186.73700,585.77500,45.25700,477.27600,550.65600,35.11900,-7.07600,28.04300,6.18000,21.86300,21.86300,0.12500,26.40500,63.24200,35.11900,83.45300,88.75800,0.32000,0.30000,2.06780,0.38130,0.61620,75.82730,4.54610,4.54610,3.63010,3.41810,0.19520,3.32310,27.08280,1.24740,-4.99450,0.55240,0.77180,21.39570,-0.04290,-0.18800
2014-12-31,830.75420,215.54500,615.20920,42.16300,429.63610,504.83700,110.37220,1.52800,111.90000,43.91400,67.98600,67.98600,0.62500,70.17200,143.41020,110.37200,83.29200,88.55800,0.85000,0.81000,2.27980,0.35140,0.54190,74.05430,13.28580,13.28580,13.46970,8.44680,0.19520,3.51890,25.57640,3.41100,-26.79570,1.59710,2.21230,23.68700,1.4698,1.2631
2014-09-30,782.23100,224.69500,557.53600,40.69100,385.30800,456.58300,100.95300,-10.50800,90.44500,-59.81600,150.26100,150.26100,175.73000,326.81200,131.53700,100.95300,83.59100,88.79000,3.91000,3.68000,2.22620,0.35330,0.54630,71.27510,12.90580,12.90580,11.56240,41.77950,0.18460,3.32810,27.04210,7.60110,-45.00590,3.54520,4.91560,23.58950,1.53,1.4097
2014-06-30,756.31500,210.73000,545.58500,38.84500,382.38700,449.89500,95.69000,-83.79600,11.89400,29.88900,-17.99500,-17.99500,-0.86800,-17.99600,124.35300,95.69000,83.17800,83.17800,-0.22000,-0.22000,2.51380,0.39200,0.64480,72.13730,12.65210,12.65210,1.57260,-2.37940,0.18150,3.38490,26.58850,-1.07440,3.48620,-0.43180,-0.65320,20.08960,1.2996,1.0918
2014-03-31,740.24700,209.23400,531.01300,38.81600,393.68800,459.30100,71.71200,-16.02200,55.69000,21.38500,34.30500,34.30500,-0.81400,35.88500,98.50900,71.71200,82.48400,87.20400,0.44000,0.41000,2.44920,0.38690,0.63110,71.73460,9.68760,9.68760,7.52320,4.84770,0.17520,3.07130,29.30310,2.00470,-7.19770,0.81210,1.22900,20.62780,0.48900,0.37750
2013-12-31,724.45500,199.83000,524.62500,35.35800,347.35100,411.67320,112.95180,-0.90900,112.04300,33.21400,78.82900,78.82900,0.02400,76.91700,141.91580,112.95180,83.48000,86.74200,0.91000,0.88000,2.51390,0.38440,0.62450,72.41650,15.59130,15.59130,15.46580,10.61720,0.17110,3.49290,25.76660,4.55820,-20.14760,1.86150,2.80590,21.04070,0.9696,0.7887
2013-09-30,756.87200,248.85600,508.01600,35.23200,324.25900,386.01200,122.00400,5.84300,127.84700,36.12600,91.72100,91.72100,3.91400,96.94000,148.52500,122.00400,83.09400,86.07200,1.17000,1.13000,1.87830,0.24490,0.32440,67.12050,16.11950,16.11950,16.89150,12.80800,0.19890,3.60500,24.96510,5.12980,-26.73460,2.41070,3.87340,21.47250,1.1311,0.9387
2013-06-30,799.41100,272.82200,526.58900,34.05200,350.66800,419.89300,106.69600,-8.74000,97.95600,39.41600,58.54000,58.54000,-1.06800,58.29000,141.86900,106.69600,83.60900,86.56300,0.70000,0.67000,1.75340,0.25630,0.34470,65.87210,13.34680,13.34680,12.25350,7.29160,0.20970,3.38810,26.56390,3.47930,-13.06870,1.53550,2.58740,20.29350,1.58,1.4124
2013-03-31,742.24900,255.84900,486.40000,35.11700,338.63800,401.84900,84.55100,-6.09600,78.45500,25.74600,52.70900,52.70900,-0.94400,53.63700,112.64500,84.55100,84.21800,87.38000,0.64000,0.61000,1.78490,0.25590,0.34390,65.53060,11.39120,11.39120,10.56990,7.22630,0.19630,3.15610,28.51640,3.12540,-11.29850,1.39430,2.32560,20.15430,1.05700,0.67210
2012-12-31,765.25110,268.53800,496.71310,38.53700,340.17810,411.41900,85.29410,-5.03100,80.26300,35.85500,44.40800,44.40800,-2.47000,40.73900,117.99810,85.29420,86.24700,93.08900,0.47000,0.43000,1.85110,0.25350,0.34890,64.90850,11.14590,11.14590,10.48850,5.32360,0.20110,3.32960,27.03000,2.60060,-11.34530,1.16680,1.94120,20.26600,0.391,0.1827
2012-09-30,714.47000,262.27500,452.19500,27.59600,328.20400,374.16200,78.03300,-4.24200,73.79100,27.60600,46.18500,46.18500,-5.62400,40.71700,96.39500,78.03300,88.29600,94.69000,0.46000,0.43000,1.58100,0.03840,0.04790,63.29100,10.92180,10.92180,10.32810,5.69890,0.19940,3.23680,27.80540,2.30850,-96.86070,1.28920,2.21980,22.62270,1.1821,1.0617
2012-06-30,680.61200,237.30400,443.30800,26.91100,300.89100,345.83200,97.47600,-20.74100,76.73500,28.63400,48.10100,48.10100,-4.64100,43.33200,115.50600,97.47600,86.17400,91.94000,0.50000,0.47000,2.09870,0.03860,0.04810,65.13370,14.32180,14.32180,11.27440,6.36660,0.19190,3.31750,27.12860,2.41420,17.21830,1.35640,2.32100,22.43740,1.5916,1.4753
2012-03-31,640.60000,223.57100,417.02900,23.48200,311.62600,354.26400,62.76500,-4.49200,58.27300,27.12000,31.15300,31.15300,3.68400,34.47800,81.92100,62.76500,82.80100,91.71800,0.42000,0.38000,2.05350,0.04030,0.05030,65.09980,9.79780,9.79780,9.09660,5.38210,0.19110,3.52360,25.54220,1.63430,17.59290,0.92930,1.56850,23.18300,0.64380,0.53880
2011-12-31,596.94300,211.05700,385.88600,34.19900,270.02400,330.43110,55.45490,-11.26000,44.19500,2.39700,41.79800,41.79800,4.36600,48.76600,81.66290,55.45510,86.75500,94.32100,0.57000,0.53000,2.16990,0.04660,0.04890,64.64370,9.28980,9.28980,7.40360,8.16930,0.17510,3.37200,26.69050,2.13240,18.70080,1.22580,2.03300,23.64010,1.0725,0.9406
2011-09-30,516.88400,188.64200,328.24200,21.55600,237.92400,281.50200,46.74000,-10.77000,35.97000,-32.00300,67.97300,67.97300,-3.92200,64.97300,68.76200,46.74000,84.61300,93.74200,0.77000,0.69000,2.27890,0.03840,0.03990,63.50400,9.04260,9.04260,6.95900,12.57010,0.14570,3.34770,26.88440,2.83120,10.22250,1.91560,2.72250,29.29060,1.2604,1.1676
2011-06-30,485.40400,181.47200,303.93200,17.28000,213.77100,245.70100,58.23100,-3.08300,55.14800,9.51800,45.63000,45.63000,-2.48800,42.42400,72.88100,58.23100,90.05000,97.30200,0.47000,0.44000,2.83380,0.03730,0.03880,62.61420,11.99640,11.99640,11.36130,8.73990,0.13830,3.82550,23.52650,1.84610,3.97360,1.30030,1.77720,26.54900,1.0399,0.9295
2011-03-31,460.21300,172.71800,287.49500,17.72200,216.54100,250.15900,37.33600,-1.12700,36.20900,16.04100,20.16800,20.16800,-1.94800,18.07000,53.23200,37.33600,89.08100,93.67600,0.20000,0.19000,3.87360,0.03720,0.03870,62.47000,8.11280,8.11280,7.86790,3.92640,0.13010,3.49350,25.76230,0.81390,1.74670,0.57030,0.78360,27.57430,0.57530,0.48680
2010-12-31,451.42680,174.09600,277.33090,19.04400,217.58100,298.77800,-21.44720,-6.10500,-27.55200,5.10500,-32.65700,-32.65700,115.85300,86.96400,40.70580,-21.44710,106.27400,106.27400,0.80000,0.81000,4.32640,0.04470,0.04680,61.43430,-4.75100,-4.75100,-6.10330,19.26430,0.13560,3.77510,23.84060,-1.59300,-4.00440,-0.98100,-1.52180,23.19920,1.2471,1.1673
2010-09-30,412.96600,147.93300,265.03300,16.89200,193.55700,227.34900,37.68400,0.27200,37.95600,15.51600,22.44000,22.44000,-4.79500,17.50900,54.58400,37.68400,103.15200,106.22800,0.17000,0.16000,5.13020,0.03490,0.03610,64.17790,9.12520,9.12520,9.19110,4.23980,0.11430,3.64650,24.68140,0.84630,1.67170,0.62120,0.81670,26.42260,0.7904,0.7043
2010-06-30,394.24400,140.63800,253.60600,14.36900,193.22300,228.97300,24.63300,-3.89900,20.73400,5.31300,15.42100,15.42100,-2.58600,13.59100,46.01400,24.63300,109.28700,112.60700,0.12000,0.12000,5.27810,0.03370,0.03490,64.32720,6.24820,6.24820,5.25920,3.44740,0.10610,3.75570,23.96330,0.56150,1.07200,0.41510,0.54250,26.02070,0.6828,0.5727
2010-03-31,378.17800,131.14900,247.02900,14.79200,204.34500,238.10400,8.92500,-17.37700,-8.45200,6.14500,-14.59700,-14.59700,-4.72700,-18.70500,27.89200,8.92500,116.44600,116.44600,-0.16000,-0.16000,5.83890,0.03240,0.03350,65.32080,2.36000,2.36000,-2.23490,-4.94610,0.10030,3.45610,26.04060,-0.50990,-0.91510,-0.38710,-0.49340,25.83650,0.48560,0.38690
2009-12-31,338.06290,104.17700,233.88590,10.36100,171.50900,1249.77700,-1015.89100,-21.36400,-1037.25500,-44.25900,-992.99600,-992.99600,-19.96700,-1012.93100,52.01580,-1015.89100,138.59900,138.59900,-7.31000,-7.31000,6.89010,0.02970,0.03060,69.18420,-300.50360,-300.50360,-306.82310,-299.62800,0.08420,3.61670,24.88490,-31.74720,-52.28610,-24.72670,-30.80330,25.86430,1.43,1.399
2009-09-30,336.57700,106.02900,230.54800,12.97200,179.91700,223.42700,7.12100,50.96000,58.08100,34.26900,23.81200,23.81200,-2.51400,21.68200,37.65900,7.12100,132.76400,134.86700,0.16000,0.16000,7.81400,0.02170,0.02210,68.49790,2.11570,2.11570,17.25640,6.44190,0.06490,3.67530,24.48780,0.54990,1.17830,0.45930,0.53800,32.00430,0.3788,0.292
2009-06-30,340.04500,106.72100,233.32400,16.42200,187.87200,229.41700,3.90700,60.82900,64.73600,22.14300,42.59300,42.59300,-2.19600,40.81300,29.03000,3.90700,146.49200,146.49200,0.28000,0.28000,7.21550,0.02130,0.02180,68.61560,1.14900,1.14900,19.03750,12.00220,0.06460,3.77040,23.87040,0.96740,1.95540,0.80920,0.94680,32.03490,0.3765,0.3074
2009-03-31,332.01000,112.92200,219.08800,18.08800,206.53400,252.21200,-33.12400,0.56300,-32.56100,-2.67900,-29.88200,-29.88200,1.23800,-28.38600,-5.53400,-33.12400,147.77600,147.77600,-0.19000,-0.19000,7.42300,0.02080,0.02130,65.98840,-9.97680,-9.97680,-9.80720,-8.54970,0.06180,3.61820,24.87450,-0.66300,-1.34510,-0.55610,-0.64920,30.02180,0.32950,0.27150
