,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-23,2024-09-30,$0.26,$0.29
1,2024-07-23,2024-06-30,$0.09,$0.32
2,2024-05-15,2024-03-31,$0.19,$0.29
3,2024-01-23,2023-12-31,$0.23,$0.28
4,2023-10-31,2023-09-30,$0.18,$0.18
5,2023-08-01,2023-06-30,$0.03,$0.23
6,2023-05-16,2023-03-31,$0.01,$0.14
7,2023-01-31,2022-12-31,$-0.08,$0.00
8,2022-11-01,2022-09-30,$-0.03,$-0.06
9,2022-07-27,2022-06-30,$-0.09,$-0.09
10,2022-05-25,2022-03-31,--,$-0.04
11,2022-01-25,2021-12-31,--,$-0.08
12,2021-10-26,2021-09-30,--,$-0.07
13,2021-07-27,2021-06-30,--,$-0.22
14,2021-05-25,2021-03-31,--,$0.03
15,2021-01-28,2020-12-31,--,$-0.03
16,2020-10-27,2020-09-30,--,$-0.20
17,2020-08-21,2020-06-30,--,$-0.32
18,2020-06-26,2020-03-31,--,$-3.20
19,2020-02-11,2019-12-31,$-0.30,$-0.28
20,2019-11-04,2019-09-30,$-0.30,$-0.35
21,2019-07-30,2019-06-30,--,$-0.41
22,2019-05-16,2019-03-31,$-0.41,$-0.39
23,2019-01-24,2018-12-31,$-0.40,$-0.28
24,2018-10-25,2018-09-30,$-0.42,$-0.45
25,2018-08-14,2018-06-30,$-0.30,$-0.37
26,2018-05-30,2018-03-31,$-0.40,$-0.42
27,2018-02-08,2017-12-31,$-0.59,$-0.41
28,2017-11-01,2017-09-30,$-0.71,$-0.55
29,2017-08-09,2017-06-30,$-0.47,$-0.61
30,2017-05-19,2017-03-31,$-0.50,$-0.42
31,2017-01-31,2016-12-31,$-0.50,$-0.15
32,2016-10-26,2016-09-30,$-0.73,$-0.95
33,2016-07-27,2016-06-30,$-0.64,$-0.34
34,2016-05-18,2016-03-31,$-0.55,$-0.89
35,2016-01-28,2015-12-31,$-0.17,$-0.47
36,2015-10-29,2015-09-30,--,$-0.26
37,2015-07-30,2015-06-30,$-0.07,$-0.14
38,2015-05-14,2015-03-31,$-0.09,$-0.14
39,2015-01-29,2014-12-31,$-0.08,$-0.08
