Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,1038.10000,816.40000,221.70000,219.00000,-0.10000,219.10000,2.60000,-4.40000,-1.80000,-2.60000,0.80000,0.80000,,0.80000,16.80000,2.60000,35.60000,36.00000,0.02000,0.02000,1.61420,0.15110,0.17820,21.35630,0.25050,0.25050,-0.17340,0.07710,0.38610,0.83140,108.24970,0.06240,0.12430,0.02980,0.05300,36.00840,-0.5663,-0.6357
2024-06-30,1057.50000,843.80000,213.70000,191.50000,-10.00000,201.50000,12.20000,-6.50000,5.70000,1.10000,4.60000,4.60000,,4.60000,24.20000,12.20000,35.50000,35.90000,0.13000,0.12000,1.61370,0.14120,0.16440,20.20800,1.15370,1.15370,0.53900,0.43500,0.40240,0.88580,101.60850,0.35940,0.72440,0.17500,0.30870,35.95230,1.6092,1.6485
2024-03-31,1045.10000,839.40000,205.70000,190.50000,11.60000,178.90000,26.79990,3.00000,29.80000,4.00000,25.80000,25.80000,,25.80000,36.99990,26.79990,35.40000,35.80000,0.71000,0.70000,1.80160,,,19.68230,2.56430,2.56430,2.85140,2.46870,0.43630,0.90650,99.28330,2.02070,2.59770,1.07710,2.02070,35.96620,-0.71230,-0.81560
2023-12-31,1232.20000,994.00010,238.20010,230.90010,,230.89990,7.30020,-2.40000,4.90000,-6.50000,11.40000,11.40000,,10.70000,19.40020,7.30030,35.90000,36.30000,0.32000,0.31000,1.59490,,,19.33130,0.59250,0.59250,0.39770,0.86840,0.47730,1.06170,84.77030,0.90930,1.18150,0.44160,0.90930,35.51560,1.1799,1.1049
2023-09-30,1118.00000,889.50000,228.50000,228.40000,,228.40000,0.10000,1.60000,1.70000,-4.90000,6.60000,6.60000,,6.60000,12.50000,0.10000,35.40000,35.80000,0.18000,0.18000,1.55220,,,20.43830,0.00890,0.00890,0.15210,0.59030,0.43840,0.80540,111.75130,0.53410,0.60850,0.25880,0.53410,35.00570,0.2901,0.1992
2023-06-30,1217.20000,976.60000,240.60000,232.00000,-2.40000,234.40000,6.20000,-0.60000,5.60000,-1.90000,7.50000,7.50000,,7.50000,19.10000,6.20000,36.00000,36.40000,0.20000,0.20000,1.54350,,,19.76670,0.50940,0.50940,0.46010,0.61620,0.46910,0.85500,105.26130,0.60390,0.68760,0.28900,0.60390,34.88480,1.0039,0.866
2023-03-31,1268.30000,1014.20000,254.10000,243.40000,,243.40000,10.70010,2.00000,12.70000,1.80000,10.90000,10.90000,,10.90000,23.40010,10.70010,37.10000,37.40000,0.29000,0.29000,1.55340,,,20.03470,0.84370,0.84370,1.00130,0.85940,0.49000,0.88170,102.07760,0.87350,0.99390,0.42110,0.87350,34.09290,-0.36100,-0.47860
2022-12-31,1233.80000,983.60000,250.20000,236.20000,0.90000,245.60000,4.59970,-0.30000,4.30000,5.20000,-0.90000,-0.90000,,-0.90000,27.89970,4.59960,38.10000,38.10000,-0.04000,-0.04000,1.51950,,0.00060,20.27880,0.37280,0.37280,0.34850,-0.07290,0.46320,0.82720,108.80530,-0.07180,-0.08160,-0.03380,-0.07180,33.44530,0.9446,0.9238
2022-09-30,1167.90000,927.30000,240.60000,231.10000,-0.20000,262.00000,-21.39990,0.20000,-21.20000,-5.00000,-16.20000,-16.20000,,-16.20000,3.80010,-21.39990,37.90000,37.90000,-0.43000,-0.43000,1.51360,,0.00010,20.60110,-1.83230,-1.83230,-1.81520,-1.38710,0.43550,0.76840,117.12560,-1.29320,-1.48450,-0.60400,-1.29320,33.05280,-0.1383,-0.1936
2022-06-30,1267.30000,1004.90000,262.40000,240.10000,-14.10000,254.20000,8.20010,-1.10000,7.10000,4.90000,2.20000,2.20000,,2.20000,40.10010,8.20010,37.90000,38.20000,0.06000,0.06000,1.49610,,,20.70540,0.64710,0.64710,0.56020,0.17360,0.46330,0.84610,106.37650,0.17230,0.20280,0.08040,0.17230,33.69130,-0.0602,-0.0133
