Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,1036.00000,653.60000,382.40000,217.50000,217.50000,164.90000,-29.20000,135.70000,-129.10000,264.80000,264.80000,264.80000,207.90000,164.90000,338.30000,339.50000,0.78000,0.78000,1.10260,0.79850,3.96310,36.91120,15.91700,15.91700,13.09850,25.55980,0.13500,0.31330,287.27890,40.56990,-15.22280,3.44980,8.17440,1.93220,0.6248,0.5575
2024-06-30,1066.40000,663.90000,402.50000,211.80000,211.80000,190.70000,-25.50000,165.20000,24.20000,141.00000,141.00000,141.00000,236.80000,190.70000,338.60000,339.60000,0.42000,0.41000,1.04520,0.85670,5.97960,37.74380,17.88260,17.88260,15.49140,13.22210,0.13380,0.29230,307.90230,31.98730,-7.18430,1.76880,4.58300,1.30490,-0.0946,-0.1746
2024-03-31,1049.10000,641.30000,407.80000,215.70000,215.70000,192.10000,-22.10000,170.00000,27.30000,142.70000,142.70000,142.70000,238.70000,192.10000,344.40000,345.70000,0.41000,0.41000,1.00960,0.86460,6.38430,38.87140,18.31090,18.31090,16.20440,13.60210,0.13030,0.28860,311.89020,35.86330,-7.06230,1.77200,4.85670,1.17170,0.27190,0.17730
2023-12-31,1052.30000,656.10000,396.20000,236.90000,236.90010,159.29990,-15.20000,144.10000,17.10000,127.00000,127.00000,127.00000,204.39990,159.30000,370.80000,371.80000,0.35000,0.35000,1.03250,0.83950,5.22880,37.65090,15.13830,15.13830,13.69380,12.06880,0.12830,0.28540,315.33790,26.51360,-6.56060,1.54900,4.25660,1.36660,0.7233,0.6447
2023-09-30,1097.80000,687.20000,410.60000,199.70000,199.70000,210.90000,-6.60000,204.30000,33.30000,171.00000,171.00000,171.00000,256.90000,210.90000,373.90000,375.00000,0.46000,0.46000,1.00950,0.79010,3.76320,37.40210,19.21120,19.21120,18.61000,15.57660,0.13870,0.31540,285.36340,27.86830,-9.35500,2.16080,5.85080,1.67280,0.68,0.6113
2023-06-30,1170.00000,698.90000,471.10000,228.50000,228.50000,242.60000,-26.20000,216.40000,40.20000,176.20000,176.20000,176.20000,288.50000,242.60000,375.00000,375.60000,0.47000,0.47000,1.12150,0.81790,4.49000,40.26500,20.73500,20.73500,18.49570,15.05980,0.13790,0.35160,256.00770,28.12450,-9.58440,2.07600,5.12280,1.67290,0.3373,0.2553
2023-03-31,1036.90000,629.50000,407.40000,202.70000,202.70000,204.70000,-23.70000,181.00000,29.20000,151.80000,151.80000,151.80000,251.30000,204.70000,374.40000,375.50000,0.41000,0.40000,1.01700,0.81670,4.45500,39.29020,19.74150,19.74150,17.45590,14.63980,0.12590,0.30620,293.96470,27.46020,-7.89800,1.84370,5.03400,1.47650,0.36560,0.29530
2022-12-31,1091.90000,680.99990,410.90000,259.30000,259.29990,151.60010,64.90000,216.49990,-32.90000,249.39990,249.39990,249.40000,197.90010,151.60010,387.20000,388.40000,0.65000,0.65000,1.02070,0.84560,5.47680,37.63170,13.88410,13.88410,19.82780,22.84090,0.12850,0.31320,287.40000,52.19760,-12.37900,2.93540,8.05920,1.27930,0.1496,0.0286
2022-09-30,1089.60000,637.30000,452.30000,220.50000,220.50000,231.80000,-38.10000,193.70000,19.80000,173.90000,173.90000,173.90000,276.60000,231.80000,386.50000,387.60000,0.45000,0.45000,0.97500,0.83170,4.94230,41.51060,21.27390,21.27390,17.77720,15.96000,0.12240,0.35200,255.70210,32.91690,-8.81620,1.95360,5.53950,1.36900,0.5563,0.476
2022-06-30,1138.30000,653.00000,485.30000,221.30000,221.30000,264.00010,-27.80000,236.20000,42.20000,194.00000,194.00000,194.00000,309.90010,264.00010,386.70000,387.60000,0.50000,0.50000,0.98600,0.85740,6.01230,42.63380,23.19250,23.19250,20.75020,17.04300,0.12950,0.36640,245.62420,43.27460,-9.54540,2.20770,6.17130,1.16110,0.2845,0.193
2022-03-31,1155.70000,655.10000,500.60000,263.10000,263.10000,237.50000,124.70000,362.20000,68.90000,293.30000,293.30000,293.30000,284.30000,237.50000,393.10000,394.50000,0.75000,0.74000,0.97680,0.87780,7.18400,43.31570,20.55030,20.55030,31.34030,25.37860,0.13610,0.38530,233.58570,83.13490,-14.08810,3.45520,10.15830,0.91140,0.50700,0.44890
2021-12-31,1284.80000,715.29980,569.50000,252.70010,252.70010,316.79990,-135.90000,180.90000,12.10000,168.80000,168.80000,168.80000,364.69990,316.79990,406.80000,408.90000,0.43000,0.42000,0.97300,0.89430,8.46010,44.32600,24.65750,24.65750,14.08000,13.13820,0.14560,0.45180,199.18670,47.46910,-8.05310,1.91310,5.01780,0.90300,0.875,0.8226
2021-09-30,1286.30000,720.10000,566.20010,247.60000,247.60000,318.60010,-27.10000,291.50000,58.80000,232.70000,232.70000,232.70000,369.90010,318.60010,406.30000,408.00000,0.57000,0.57000,0.92950,0.88560,7.73900,44.01770,24.76870,24.76870,22.66190,18.09070,0.14500,0.42780,210.40120,63.13080,-11.04410,2.62320,7.22400,0.91330,0.8321,0.7758
2021-06-30,1289.70000,755.00000,534.70000,279.80000,279.80000,254.89990,5.20000,260.10000,37.60000,222.50000,222.50000,222.50000,310.49990,254.89990,409.30000,411.50000,0.54000,0.54000,0.94000,0.91280,10.46730,41.45930,19.76430,19.76430,20.16750,17.25210,0.14360,0.35460,253.78930,77.71570,-8.00360,2.47830,6.77710,0.70340,0.425,0.3166
2021-03-31,1210.00000,706.00000,504.00000,271.20000,271.20000,232.80000,-29.90000,202.90000,21.10000,181.80000,181.80000,181.80000,286.20000,232.80000,411.70000,414.30000,0.44000,0.44000,1.01110,0.93660,14.76460,41.65290,19.23970,19.23970,16.76860,15.02480,0.13040,0.33260,270.60990,83.08960,-6.33270,1.95880,5.27060,0.53390,0.42430,0.37940
2020-12-31,1271.80000,759.20010,512.60000,285.50000,285.49990,227.10020,-28.10000,199.00000,21.90000,177.10000,177.10000,177.10000,283.20020,227.10020,412.30000,415.20000,0.43000,0.43000,0.99970,0.94270,16.43730,40.30510,17.85660,17.85660,15.64710,13.92510,0.13390,0.33280,270.42460,94.90890,-6.13860,1.86490,5.44290,0.45380,0.701,0.6214
2020-09-30,1258.50000,721.70000,536.80000,251.60000,251.60000,285.20000,-24.20000,261.00000,32.40000,228.60000,228.60000,228.60000,339.40000,285.20000,411.60000,414.60000,0.56000,0.55000,0.97340,0.97840,45.25340,42.65400,22.66190,22.66190,20.73900,18.16450,0.14260,0.35060,256.69130,340.68550,-7.75230,2.58970,7.36560,0.16330,0.5715,0.5323
2020-06-30,1114.70000,662.20000,452.49990,230.70000,230.70000,221.79990,-28.60000,193.20000,31.30000,161.90000,161.90000,161.90000,278.89990,221.79990,411.50000,413.60000,0.39000,0.39000,0.94180,1.02440,-42.04090,40.59390,19.89770,19.89770,17.33200,14.52410,0.12800,0.31650,284.38770,-220.57210,-5.19930,1.85940,5.37450,-0.17860,0.5722,0.5137
2020-03-31,1190.00000,683.40000,506.60000,273.40000,273.40000,233.20000,-31.30000,201.90000,25.20000,176.70000,176.70000,176.70000,291.40000,233.20000,414.30000,418.30000,0.43000,0.42000,0.90620,1.05130,-20.50840,42.57140,19.59660,19.59660,16.96640,14.84870,0.14230,0.37960,237.07060,-118.03600,-5.51950,2.11230,6.05050,-0.36430,0.26870,0.23480
2019-12-31,1307.70000,756.49990,551.20030,324.70000,324.70010,226.50020,-29.00000,197.50010,62.10000,135.40010,135.40010,135.40010,293.50020,226.50010,427.60000,430.90000,0.32000,0.33000,0.96520,1.01240,-81.75440,42.15030,17.32050,17.32050,15.10290,10.35410,0.14930,0.39670,226.88920,-342.78490,-4.36630,1.54590,4.24480,-0.09450,0.5637,0.5308
2019-09-30,1306.90000,768.60000,538.30000,340.90000,340.90000,197.40000,-35.20000,162.20000,27.20000,135.00000,135.00000,135.00000,258.50000,197.40000,423.30000,426.80000,0.32000,0.32000,0.96060,1.00610,-164.87310,41.18910,15.10450,15.10450,12.41110,10.32980,0.14840,0.39640,227.06940,-685.27770,-4.35370,1.53340,4.18180,-0.04690,0.6275,0.589
2019-06-30,1340.50000,776.40000,564.10000,305.20000,305.20000,258.89990,486.70000,745.60000,130.80000,614.80000,614.80000,614.80000,323.69990,258.89990,430.00000,432.30000,1.43000,1.42000,0.93680,0.99030,101.99340,42.08130,19.31370,19.31370,55.62100,45.86350,0.14820,0.35950,250.32150,2035.76400,-20.01370,6.79840,19.76600,0.07090,0.3866,0.321
