,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-08,2024-09-30,$1.25,$1.37
1,2024-08-08,2024-06-30,$1.32,$1.36
2,2024-05-03,2024-03-31,$0.61,$0.62
3,2024-02-28,2023-12-31,$0.72,$0.67
4,2023-11-03,2023-09-30,$1.27,$1.32
5,2023-08-03,2023-06-30,$1.08,$1.26
6,2023-05-05,2023-03-31,$0.76,$1.12
7,2023-02-27,2022-12-31,$0.90,$1.09
8,2022-11-04,2022-09-30,$1.17,$1.19
9,2022-08-04,2022-06-30,$1.15,$0.97
10,2022-05-06,2022-03-31,$0.84,$0.91
11,2022-02-23,2021-12-31,$0.67,$0.77
12,2021-11-04,2021-09-30,$1.26,$1.01
13,2021-08-06,2021-06-30,$1.36,$1.41
14,2021-05-07,2021-03-31,$0.57,$1.02
15,2021-02-24,2020-12-31,$0.77,$0.75
16,2020-11-04,2020-09-30,$1.29,$1.64
17,2020-07-27,2020-06-30,$0.73,$1.27
18,2020-05-07,2020-03-31,$0.47,$0.47
19,2020-02-27,2019-12-31,$0.29,$0.29
20,2019-11-07,2019-09-30,$0.98,$1.24
21,2019-08-08,2019-06-30,$0.99,$1.16
22,2019-05-03,2019-03-31,$0.57,$0.62
23,2019-03-01,2018-12-31,$0.45,$0.60
24,2018-11-08,2018-09-30,$1.12,$0.73
25,2018-08-09,2018-06-30,$1.10,$0.93
26,2018-05-03,2018-03-31,$0.87,$1.18
27,2018-02-27,2017-12-31,$0.44,$0.40
28,2017-11-09,2017-09-30,$0.88,$1.43
29,2017-08-03,2017-06-30,$0.92,$1.18
30,2017-05-05,2017-03-31,$0.35,$0.68
31,2017-02-23,2016-12-31,$0.26,$0.40
32,2016-11-03,2016-09-30,$0.66,$0.99
33,2016-08-04,2016-06-30,$0.62,$0.93
34,2016-05-06,2016-03-31,$0.08,$0.28
35,2016-02-25,2015-12-31,$0.31,$0.13
36,2015-11-05,2015-09-30,$0.65,$0.67
37,2015-08-06,2015-06-30,$0.48,$0.68
38,2015-05-08,2015-03-31,$0.02,$0.03
39,2015-02-26,2014-12-31,$0.40,$-0.27
