,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-23,2024-09-30,$3.72,$3.22
1,2024-07-24,2024-06-30,$3.55,$3.61
2,2024-04-24,2024-03-31,$3.30,$3.38
3,2024-02-21,2023-12-31,$3.27,$3.40
4,2023-10-25,2023-09-30,$3.10,$3.10
5,2023-07-26,2023-06-30,$2.92,$2.96
6,2023-04-26,2023-03-31,$2.83,$2.83
7,2023-02-22,2022-12-31,$2.91,$2.99
8,2022-11-02,2022-09-30,$2.76,$2.84
9,2022-07-27,2022-06-30,$2.52,$2.70
10,2022-04-27,2022-03-31,$2.48,$2.60
11,2022-02-22,2021-12-31,$2.40,$2.44
12,2021-11-03,2021-09-30,$2.43,$2.55
13,2021-07-21,2021-06-30,$2.10,$2.12
14,2021-04-28,2021-03-31,$1.93,$2.06
15,2021-02-24,2020-12-31,$1.83,$1.90
16,2020-10-21,2020-09-30,$1.55,$1.72
17,2020-07-22,2020-06-30,$1.10,$1.20
18,2020-04-22,2020-03-31,$1.72,$1.70
19,2020-02-19,2019-12-31,$1.83,$1.83
20,2019-10-23,2019-09-30,$1.73,$1.74
21,2019-07-24,2019-06-30,$1.68,$1.69
22,2019-05-01,2019-03-31,$1.60,$1.63
23,2019-02-20,2018-12-31,$1.60,$1.62
24,2018-10-24,2018-09-30,$1.54,$1.54
25,2018-07-25,2018-06-30,$1.48,$1.51
26,2018-05-02,2018-03-31,$1.41,$1.42
27,2018-02-15,2017-12-31,$1.41,$1.43
28,2017-10-26,2017-09-30,$1.31,$1.35
29,2017-07-27,2017-06-30,$1.30,$1.31
30,2017-04-27,2017-03-31,$1.27,$1.29
31,2017-02-16,2016-12-31,$1.26,$1.26
32,2016-10-20,2016-09-30,$1.18,$1.19
33,2016-07-26,2016-06-30,$1.13,$1.14
34,2016-04-26,2016-03-31,$1.11,$1.12
35,2016-02-23,2015-12-31,$1.10,$1.11
36,2015-10-27,2015-09-30,$1.01,$1.02
37,2015-07-28,2015-06-30,$0.90,$0.95
38,2015-04-28,2015-03-31,$0.81,$0.90
39,2015-02-25,2014-12-31,$0.76,$0.87
