Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,934.71600,754.84500,179.87100,143.29400,232.27900,-52.40800,-13.30300,-65.71100,7.25100,-72.96200,-72.96200,-1.44000,-74.40200,39.91200,-52.40800,84.55400,84.55400,-0.88000,-0.88000,2.02740,0.62090,1.68090,19.24340,-5.60680,-5.60680,-7.03010,-7.95990,0.32970,1.56710,1.90020,47.36400,-10.12950,-25.11050,-2.57390,-3.83980,8.51230,0.4493,-0.1038
2024-06-30,986.01600,795.97100,190.04500,168.45000,184.89700,5.14790,-14.07600,-8.92800,9.56300,-18.49100,-18.49100,,-18.49100,33.83200,5.14790,85.27200,85.27200,-0.22000,-0.22000,2.03240,0.60490,1.57710,19.27400,0.52210,0.52210,-0.90550,-1.87530,0.34140,1.63210,1.94290,46.32210,-2.40140,-6.53630,-0.64030,-0.94870,9.11140,0.6021,0.1833
2024-03-31,959.12600,786.54600,172.58000,182.80400,200.86310,-28.28310,-2.87800,-31.16100,-3.43100,-27.73000,-27.73000,,-27.73000,13.57990,-28.28310,85.52000,85.52000,-0.32000,-0.32000,2.08450,0.59350,1.50380,17.99350,-2.94880,-2.94880,-3.24890,-2.89120,0.32690,1.60340,1.81490,49.58830,-3.41690,-8.63680,-0.94520,-1.38880,9.44740,-0.12860,-0.45540
2023-12-31,1021.06500,829.38200,191.68300,177.22000,184.18600,7.49740,1.56300,9.06100,31.70100,-22.64000,-22.64000,-12.11500,-34.75500,45.45140,7.49770,84.99600,85.87400,-0.41000,-0.41000,2.20110,0.58320,1.44160,18.77290,0.73430,0.73430,0.88740,-3.40380,0.34260,1.72270,1.97620,45.54130,-2.66150,-6.72680,-0.75970,-1.10940,9.97130,0.8583,0.7147
2023-09-30,1076.98000,853.38400,223.59600,162.82000,175.51800,48.07800,-13.77100,34.30700,17.39900,16.90800,16.90800,26.87700,43.78500,79.60600,48.07800,85.18300,86.35000,0.51000,0.51000,2.07790,0.58770,1.47370,20.76140,4.46420,4.46420,3.18550,4.06550,0.35800,1.64610,1.89720,47.43870,2.01970,5.25080,0.56200,0.83270,9.82420,1.3731,1.0508
2023-06-30,1125.76700,900.21200,225.55500,162.47700,169.28900,56.26600,-23.01300,33.25300,10.75100,22.50200,22.50200,15.77900,38.28100,96.01400,56.26600,84.96500,85.76500,0.45000,0.45000,2.05570,0.67680,2.15490,20.03570,4.99800,4.99800,2.95380,3.40040,0.31750,1.64330,1.88810,47.66780,2.87610,8.70420,0.63460,0.92940,9.19920,1.796,1.5589
2023-03-31,1080.52200,888.73500,191.78700,152.76300,162.02900,29.75790,-17.80500,11.95300,3.48800,8.46500,8.46500,6.66900,15.13400,63.33390,29.75790,84.59900,85.14900,0.18000,0.18000,2.16270,0.69710,2.34080,17.74950,2.75400,2.75400,1.10620,1.40060,0.30350,1.39340,1.53830,58.50560,1.13200,8.68870,0.23770,0.34290,8.80580,-0.00770,-0.25470
2022-12-31,1053.60700,883.98790,169.61930,146.45000,152.25410,17.36500,1.15600,18.52100,-4.33600,22.85700,22.85700,10.76400,33.62100,52.34700,17.36490,86.37400,87.07500,0.40000,0.41000,2.15550,0.70300,2.41430,16.09890,1.64810,1.64810,1.75790,3.19100,0.30090,1.48700,1.98330,45.37830,3.15900,11.81310,0.65280,0.93820,8.57810,1.2172,1.0116
2022-09-30,1140.02500,933.63600,206.38900,162.20800,223.64500,-17.25600,-16.09300,-33.34900,11.71500,-45.06400,-45.06400,11.87200,-33.19200,70.96100,-17.25600,84.51900,84.51900,-0.39000,-0.39000,2.01740,0.73950,2.90250,18.10390,-1.51360,-1.51360,-2.92530,-2.91150,0.31540,1.28630,1.68860,53.29820,-7.20910,373.88830,-1.24660,-1.87820,7.41230,1.015,0.7573
2022-06-30,1179.15400,972.54000,206.61410,152.42300,157.68800,48.92600,-3.11800,45.80800,10.85000,34.95800,34.95800,10.86800,45.82600,82.22500,48.92600,87.21900,87.96700,0.53000,0.52000,2.13700,0.71720,2.57790,17.52220,4.14920,4.14920,3.88480,3.88630,0.30910,1.34470,1.68720,53.34360,4.74650,269.09220,0.91630,1.34230,8.57820,0.1971,0.0118
