Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,3241.00000,2427.00000,814.00000,353.00000,,682.00000,132.00000,-39.00000,93.00000,48.00000,45.00000,45.00000,,42.00000,467.00000,132.00000,180.93000,183.88000,0.23000,0.23000,1.25050,0.54170,1.25190,25.11570,4.07280,4.07280,2.86950,1.29590,0.24000,1.04410,86.19560,1.39060,6.30250,0.33320,0.63730,17.87910,1.0538,0.8023
2024-06-30,3236.00000,2526.00000,710.00000,301.00000,,627.00000,83.00000,-15.00000,68.00000,43.00000,25.00000,25.00000,,26.00000,416.00000,83.00000,179.66000,182.93000,0.14000,0.14000,1.21260,0.54830,1.33640,21.94070,2.56490,2.56490,2.10140,0.80350,0.24230,1.08010,83.32510,0.80570,4.45630,0.18720,0.36400,17.16490,1.30100,0.48110
2024-03-31,3386.00000,2588.00000,798.00000,295.00000,,644.00000,154.00000,-463.00000,-309.00000,-114.00000,-195.00000,-195.00000,,-200.00000,516.00000,154.00000,195.80000,198.78000,-1.02000,-1.01000,1.16860,0.55460,1.33370,23.56760,4.54810,4.54810,-9.12580,-5.90670,0.24410,1.04090,86.46490,-6.36010,-48.26730,-1.40580,-2.83270,17.14380,1.2145,0.8521
2023-12-31,3399.00000,2636.00000,763.00000,294.00000,,644.00000,119.00000,93.00000,212.00000,72.00000,140.00000,140.00000,,156.00000,476.00000,119.00000,190.31000,191.93000,0.82000,0.81000,1.11490,0.53550,1.34910,22.44780,3.50100,3.50100,6.23710,4.58960,0.22820,1.08520,82.93030,4.15920,27.39730,0.94010,1.93210,18.20210,3.7856,3.3839
2023-09-30,3436.00000,2633.00000,803.00000,328.00000,,689.00000,114.00000,14.00000,128.00000,29.00000,99.00000,99.00000,,99.00000,482.00000,114.00000,201.72000,203.06000,0.49000,0.49000,1.13230,0.52230,1.28730,23.37020,3.31780,3.31780,3.72530,2.88130,0.23360,1.09220,82.40400,2.85550,19.76050,0.67310,1.36400,17.66640,1.2525,0.95
2023-06-30,3446.00000,2719.00000,727.00000,327.00000,,671.00000,56.00000,22.00000,78.00000,36.00000,42.00000,42.00000,,36.00000,407.00000,56.00000,210.11000,213.75000,0.17000,0.17000,1.13590,0.51920,1.27260,21.09690,1.62510,1.62510,2.26350,1.04470,0.22530,1.04900,85.79510,1.16570,6.74160,0.27460,0.56040,17.48380,0.59420,-0.00940
2023-03-31,3591.00000,2742.00000,849.00000,387.00000,,762.00000,87.00000,-1250.00000,-1163.00000,-405.00000,-758.00000,-758.00000,,-756.00000,473.00000,87.00000,228.99000,228.99000,-3.30000,-3.28000,1.18060,0.50520,1.15180,23.64240,2.42270,2.42270,-32.38650,-21.05260,0.22660,1.04360,86.24060,-19.84290,-106.46070,-4.78380,-9.81870,17.79020,1.8875,1.5099
2022-12-31,3566.00000,2799.00000,767.00000,315.00000,,690.00000,77.00000,25.00000,102.00000,41.00000,61.00000,61.00000,,59.00000,460.00000,77.00000,229.54000,233.00000,0.26000,0.25000,1.13340,0.43740,0.95380,21.50870,2.15930,2.15930,2.86030,1.65450,0.19540,1.03240,87.17330,1.23180,3.63960,0.33420,0.69300,21.71240,2.6835,2.4514
2022-09-30,3566.00000,2775.00000,791.00000,324.00000,,704.00000,87.00000,-33.00000,54.00000,26.00000,28.00000,28.00000,,27.00000,475.00000,87.00000,229.96000,233.17000,0.12000,0.12000,1.13860,0.42810,0.91750,22.18170,2.43970,2.43970,1.51430,0.75720,0.20100,1.02860,87.50140,0.56730,1.87920,0.15790,0.32440,21.45710,0.9216,0.7293
2022-06-30,3707.00000,2930.00000,777.00000,349.00000,,738.00000,39.00000,83.00000,122.00000,19.00000,103.00000,103.00000,,102.00000,437.00000,39.00000,232.48000,237.38000,0.44000,0.43000,1.09450,0.43420,0.94630,20.96040,1.05210,1.05210,3.29110,2.75160,0.19880,1.00380,89.66010,2.04000,7.62960,0.55240,1.15430,21.96790,0.68670,0.24850
