Date,research-development-expenses,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2020-06-30,4.68100,1.42100,-6.10200,-0.01200,-6.11400,-6.11400,-6.11400,-6.18000,-6.09400,-6.10200,57.03500,57.03500,-0.11000,-0.11000,9.61870,,,-17.59370,-16.51940,-14.79780,-16.51940,0.64880,-0.0456,-0.0456
2020-03-31,2.14400,1.44000,-3.58400,0.02800,-3.55600,-3.55600,-3.55600,-3.55000,-3.57500,-3.58400,56.95600,56.95600,-0.06000,-0.06000,33.34650,,,-8.78180,-8.31750,-8.06150,-8.31750,0.74970,-0.07670,-0.07670
2019-12-31,3.79600,1.39200,-5.18800,0.05100,-5.13700,-5.13700,-5.13700,-5.20200,-5.17900,-5.18800,52.23800,52.23800,-0.08000,-0.08000,17.09540,,,-11.85420,-11.26660,-10.59900,-11.26660,0.80140,-0.0825,-0.0825
2019-09-30,1.50300,1.36000,-2.86300,0.07900,-2.78400,-2.78400,-2.78400,-2.81900,-2.85500,-2.86300,56.63100,56.63100,-0.05000,-0.05000,41.50740,,,-5.89560,-5.62630,-5.48460,-5.62630,0.87330,-0.0136,-0.0136
2019-06-30,1.52200,1.49800,-3.02000,0.02200,-2.99800,-2.99800,-2.99800,-3.06500,-3.01200,-3.02000,50.30100,50.30100,-0.06000,-0.06000,39.95070,,,-6.07360,-5.80770,-5.65530,-5.80770,0.91220,-0.0386,-0.0386
2019-03-31,0.64600,1.72100,-2.36700,-0.00800,-2.37500,-2.37500,-2.37500,-9.09300,-2.35700,-2.36700,44.97500,44.97500,-0.20000,-0.20000,8.25030,,,-51.83330,-34.71210,-30.33210,-34.71210,0.15010,-0.07300,-0.07300
2018-12-31,1.19200,1.79300,-2.98500,-0.06500,-3.05000,-3.05000,-3.05000,-3.35000,-2.98500,-2.98500,39.41400,39.41400,-0.08000,-0.08000,4.18980,,,149.21790,-44.21570,-33.86630,-44.21570,0.16750,-0.0586,-0.0586
2018-09-30,1.50500,1.17500,-2.68000,-0.07200,-2.75200,-2.75200,-2.75200,-3.04600,-2.68000,-2.68000,40.92100,40.92100,-0.07000,-0.07000,6.39730,,,-15284.33000,-30.68000,-25.92310,-30.68000,0.21810,-0.0272,-0.0272
2018-06-30,1.47600,2.28300,-3.75900,-0.08100,-3.84000,-3.84000,-3.84000,-4.10800,-3.75900,-3.75900,38.22700,38.22700,-0.11000,-0.11000,7.69200,,,-466.58680,-39.28390,-34.25510,-39.28390,0.24060,-0.0782,-0.0782
2018-03-31,2.29800,1.88000,-4.17800,-0.08000,-4.25800,-4.25800,-4.25800,-4.54300,-4.17800,-4.17800,37.28400,37.28400,-0.12000,-0.12000,2.04690,,,67.43730,-160.80060,-86.35170,-160.80060,0.07030,-0.09430,-0.09430
2017-12-31,1.00200,1.37100,-2.37300,-0.00900,-2.38200,-2.38200,-2.38200,-2.78700,-2.37300,-2.37300,35.52100,35.52100,-0.07000,-0.07000,1.28670,,,30.66030,-199.66480,-57.24590,-199.66480,0.03330,-0.1065,-0.1065
2017-09-30,3.50300,0.91100,-4.41400,0.00600,-4.40800,-4.40800,-4.40800,-4.66200,-4.41400,-4.41400,35.16500,35.16500,-0.13000,-0.13000,1.61510,,,70.05710,-165.09360,-62.87260,-165.09360,0.07490,-0.0854,-0.0854
2017-06-30,3.44400,1.07000,-4.51400,0.00600,-4.50800,-4.50800,-4.50800,-4.80900,-4.51400,-4.51400,34.69200,34.69200,-0.14000,-0.14000,2.65630,,,143.33910,-77.49700,-48.32240,-77.49700,0.16640,-0.1416,-0.1416
2017-03-31,3.77200,1.17400,-4.94600,0.00900,-4.93700,-4.93700,-4.93700,-5.20900,-4.94500,-4.94600,33.92800,33.92800,-0.15000,-0.15000,3.20880,,,-733.57650,-51.24030,-35.27190,-51.24030,0.27790,-0.11390,-0.11390
2016-12-31,3.43300,1.16600,-4.59900,0.00800,-4.59100,-4.59100,-4.59100,-4.86800,-4.59700,-4.59900,29.21600,29.21600,-0.16000,-0.16000,4.17830,,,-150.37700,-38.21380,-29.06620,-38.21060,0.36510,-0.1674,-0.1674
2016-09-30,3.28900,1.24800,-4.53700,0.01100,-4.52600,-4.52600,-4.52600,-4.64500,-4.53500,-4.53700,29.28200,29.28200,-0.16000,-0.16000,3.94230,,,-122.95570,-37.63830,-28.08560,-37.62890,0.40920,-0.1151,-0.1151
2016-06-30,4.22600,1.30500,-5.53100,0.01200,-5.51900,-5.51900,-5.51900,-5.82700,-5.52900,-5.53100,29.02300,29.02300,-0.20000,-0.20000,5.01710,,,-79.63920,-37.78580,-30.24610,-37.77290,0.49900,-0.158,-0.158
2016-03-31,4.37700,2.43700,-6.81400,0.01400,-6.80000,-6.80000,-6.80000,-7.01000,-6.81300,-6.81400,28.82700,28.82700,-0.24000,-0.24000,7.00950,,,-57.07090,-34.81650,-29.84030,-34.80400,0.67420,-0.12110,-0.12110
2015-12-31,2.91400,1.76900,-4.68300,0.01200,-4.67100,-4.67100,-4.67100,-4.96700,-4.68200,-4.68300,24.12000,24.12000,-0.19000,-0.19000,19.41180,,,-26.71740,-18.65420,-17.68780,-18.64820,0.86900,-0.1837,-0.1837
2015-09-30,4.46400,1.43500,-5.89900,0.01200,-5.88700,-5.88700,-5.88700,-6.15200,-5.89700,-5.89900,23.79300,23.79300,-0.26000,-0.26000,12.45770,,,-47.94760,-29.76840,-27.36610,-29.75340,0.82690,-0.2129,-0.2129
2015-06-30,2.60000,2.05700,-4.65700,0.01400,-4.64300,-4.64300,-4.64300,-4.93100,-4.65500,-4.65700,23.73100,23.73100,-0.21000,-0.21000,13.97640,,,-26.82270,-18.75280,-17.40320,-18.74370,1.04130,-0.1206,-0.1206
2015-03-31,3.13600,1.70400,-4.84000,0.01400,-4.82600,-4.82600,-4.82600,-5.07400,-4.83800,-4.84000,23.06200,23.06200,-0.22000,-0.22000,23.20680,,,-22.67860,-16.83350,-16.10060,-16.82530,1.20870,-0.18690,-0.18690
2014-12-31,2.08000,1.65400,-3.73400,0.00300,-3.73100,-3.73100,-3.73100,-3.96800,-3.73200,-3.73400,21.84900,21.84900,-0.17000,-0.17000,17.41690,,,-18.08710,-13.34450,-12.57200,-13.33740,1.25570,-0.1464,-0.1464
2014-09-30,1.97900,1.49800,-3.47700,-0.04100,-3.51800,-3.51800,-3.51800,-3.85300,-3.47400,-3.47700,22.05100,22.05100,-0.17000,-0.17000,22.67460,,,-15.53200,-11.75720,-11.23280,-11.75060,1.35320,-0.148,-0.148
2014-06-30,1.59400,1.78100,-3.37500,-0.05400,-3.42900,-3.42900,-3.42900,-3.73100,-3.37200,-3.37500,21.98300,21.98300,-0.17000,-0.17000,16.07360,,,-13.63040,-10.57420,-9.91210,-10.56800,1.47250,-0.0958,-0.0958
2014-03-31,2.77200,2.07200,-4.84400,-0.26600,-5.11000,-5.11000,-5.11000,-5.40800,-4.84200,-4.84400,20.27000,20.27000,-0.27000,-0.27000,18.97010,,,-18.46170,-14.62470,-13.84860,-14.61590,1.90150,-0.17850,-0.17850
2013-12-31,1.39500,1.40900,-2.80400,0.00500,-2.79900,-2.79900,-2.79900,-3.11100,-2.80100,-2.80400,16.87400,16.87400,-0.14000,-0.14000,4.29890,,,-313.08570,-34.11750,-26.12710,-34.02210,0.44740,-0.0998,-0.0998
2013-09-30,1.19200,2.35300,-3.54500,0.00300,-3.54200,-3.54200,-3.54200,-3.72300,-3.54200,-3.54500,16.98800,16.98800,-0.22000,-0.22000,6.07740,,,-530.24010,-43.46550,-36.22790,-43.33780,0.46300,-0.0755,-0.0755
2013-06-30,1.34900,1.19800,-2.54700,0.00300,-2.54400,-2.54400,-2.54400,-11.64100,-2.54400,-2.54700,16.23600,16.23600,-0.72000,-0.72000,3.47420,,,68.36870,-68.73820,-48.68900,-68.25870,0.22870,-0.1175,-0.1175
2013-03-31,1.75200,1.45600,-3.20800,0.00500,-3.20300,-3.20300,-3.20300,-3.47200,-3.20500,-3.20800,16.07900,16.07900,-0.22000,-0.22000,4.87400,,,192.02640,-56.24230,-44.51080,-55.96720,0.35350,-0.15070,-0.15070
2012-12-31,1.01000,1.39000,-2.40000,0.00900,-2.38000,-2.38000,-2.37600,-2.37600,-2.39600,-2.40000,15.96600,15.96600,-0.17000,-0.17000,5.81010,,,-445.77460,-30.12550,-24.85100,-30.01140,0.49290,-0.1063,-0.1066
2012-09-30,1.40900,1.48700,-2.89600,0.20700,-2.68900,-2.68900,-2.68900,-2.98500,-2.89500,-2.89600,15.82200,15.82200,-0.19000,-0.19000,7.73610,,,-111.57660,-27.66460,-24.03040,-27.57950,,-0.1298,-0.1299
2012-06-30,1.21500,1.45300,-2.66800,0.00800,-2.66000,-2.66000,-2.66000,-2.98400,-2.66600,-2.66800,15.71000,15.71000,-0.19000,-0.19000,7.42130,,,-62.29500,-23.11030,-19.97000,-23.05030,,-0.1194,-0.1194
2012-03-31,0.90100,1.05200,-1.95300,0.00300,-1.95000,-1.95000,-1.95000,-2.20400,-1.95100,-1.95300,13.01000,13.01000,-0.17000,-0.17000,7.23940,,,-31.55340,-14.58490,-12.55630,-14.55220,,-0.11420,-0.11420
2011-12-31,0.87000,2.52000,-3.39000,-0.00500,-3.38000,-3.38000,-3.36800,-3.36800,-3.38800,-3.39000,12.84600,12.84600,-0.29000,-0.29000,2.94120,,,122.02920,-77.07090,-50.95310,-76.71980,0.33980,-0.1071,-0.1071
2011-09-30,0.65000,1.37000,-2.02000,0.00500,-2.02000,-2.02000,-2.02800,-2.02800,-2.01800,-2.02000,12.35500,12.35500,-0.18000,-0.18000,9.86420,,,-1067.39800,-27.93390,-25.03700,-27.85710,,-0.0859,-0.0863
2011-06-30,1.29000,1.70000,-2.99000,-0.13000,-3.12000,-3.12000,-3.12700,-3.12700,-2.98700,-2.99000,11.59200,11.59200,-0.35990,-0.35990,10.32050,,,-1158.16300,-42.54420,-38.32110,-42.42880,,-0.1265,-0.1265
2011-03-31,0.74000,1.26000,-2.00000,-0.37000,-2.39000,-2.39000,-2.39200,-2.39200,-1.99800,-2.00000,11.15800,11.15800,-0.24000,-0.24000,8.25880,,,302.78590,-38.39490,-33.59550,-38.27200,,-0.12190,-0.12190
2010-12-31,0.40000,0.91000,-1.31000,0.56000,-0.74000,-0.74000,-0.72800,-0.72800,-1.31000,-1.31000,10.30000,10.30000,-0.12000,-0.12000,3.49720,,,31.11120,-16.21380,-11.55560,-16.14190,0.42340,-0.0448,-0.0448
2010-09-30,0.31000,0.89000,-1.20000,0.10000,-1.10000,-1.10000,-1.10900,-1.10900,-1.19800,-1.20000,9.79600,9.79600,-0.18000,-0.18000,3.71430,,,31.95960,-156.19720,-37.21480,-147.86670,,-0.0682,-0.0682
2010-06-30,0.23000,1.11000,-1.34000,-0.30000,-1.65000,-1.65000,-1.65400,-1.65400,-1.33600,-1.34000,8.98700,8.98700,-0.29990,-0.29990,2.84470,,,46.20110,-2756.67200,-54.22950,-1503.63600,,-0.0966,-0.0966
2010-03-31,0.12000,0.90000,-1.02000,-1.10000,-2.13000,-2.13000,-2.13800,-2.13800,-1.01600,-1.02000,8.31820,8.31820,-0.35990,-0.35990,0.19320,,,33.19880,63.06790,-712.66660,64.01200,,-0.09140,-0.09140
2009-12-31,0.26000,0.88000,-1.14000,0.46000,-0.67000,-0.67000,-0.65500,-0.65500,-1.14000,-1.14000,8.15900,8.15900,-0.18000,-0.18000,0.28570,,,12.76800,25.19230,-152.32560,25.68630,,-0.0966,-0.0966
2009-09-30,0.28000,0.96000,-1.24000,-0.11000,-1.36000,-1.36000,-1.36900,-1.36900,-1.23000,-1.24000,8.07610,8.07610,-0.24000,-0.24000,0.49060,,,28.76050,47.20690,-169.01230,50.89220,,-0.1466,-0.1466
2009-06-30,0.42000,1.56000,-1.98000,-0.85000,-2.84000,-2.84000,-2.84300,-2.84300,-1.97000,-1.98000,8.39450,8.39450,-0.41990,-0.41990,0.78520,,,70.37130,111.05470,-209.04410,120.97870,,-0.1389,-0.1389
2009-03-31,0.15000,1.58000,-1.73000,-0.86000,-2.59000,-2.59000,-2.59500,-2.59500,-1.72000,-1.73000,8.02910,8.02910,-0.35990,-0.35990,0.70230,,,92.34870,138.77010,-210.97560,158.23170,,-0.09340,-0.09340
