Date,revenue,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2020-03-31,390.23000,390.23000,160.52500,-95.85600,82.19300,-25.23700,56.95600,8.53200,48.42400,48.42400,,48.42400,134.26700,82.19300,67.23900,67.38100,0.72000,0.72000,0.48470,0.49180,1.08850,100.00000,21.06270,21.06270,14.59550,12.40910,0.06320,2.51350,35.80650,2.47180,2.53970,0.78430,1.25630,29.11330,2.00760,0.58990
2019-12-31,364.55890,364.55890,143.05300,-97.14800,73.30700,-19.30200,54.00500,3.22900,50.77600,50.77600,,50.77600,125.03000,73.30710,66.20500,66.32900,0.76000,0.75000,0.57490,0.49430,1.10000,100.00000,20.10840,20.10840,14.81380,13.92810,0.05990,2.18750,41.14320,2.61830,2.69100,0.83480,1.32420,28.86830,0.8719,-1.2095
2019-09-30,283.77000,283.77000,121.77900,-81.56200,30.24300,-25.28400,4.95900,-0.13100,5.09000,5.09000,,5.09000,81.50700,30.24300,66.26500,66.35100,0.08000,0.08000,0.62040,0.50490,1.09060,100.00000,10.65760,10.65760,1.74750,1.79370,0.04760,2.61350,34.43610,0.26880,0.27650,0.08530,0.13310,28.38550,1.3012,-0.5058
2019-06-30,300.81200,300.81200,111.34700,-94.05200,39.76800,-16.49300,23.27500,-1.74100,25.01600,25.01600,,25.31900,96.68300,39.76800,65.89400,65.96300,0.38000,0.38000,0.52210,0.48200,1.07590,100.00000,13.22020,13.22020,7.73740,8.41690,0.05120,2.60460,34.55440,1.32780,1.36580,0.42560,0.68780,28.49800,0.8448,-0.5186
2019-03-31,396.48100,396.48100,169.29000,-91.33300,67.07100,78.82700,145.89800,30.01700,115.88100,115.88100,,115.79400,117.47600,67.07100,65.73300,65.94100,1.76000,1.76000,0.64380,0.48410,1.05810,100.00000,16.91660,16.91660,36.79820,29.20540,0.06730,2.32950,38.63490,6.20270,6.38180,1.96740,3.20030,28.41400,2.98570,1.56600
2018-12-31,372.22090,372.22090,158.39900,-88.87000,77.18390,-22.72200,54.46200,8.59300,45.86900,45.86900,,45.84300,126.01590,77.18390,65.67300,65.94600,0.70000,0.70000,0.54240,0.50460,1.18640,100.00000,20.73600,20.73610,14.63160,12.31610,0.06440,2.24470,40.09490,2.58560,2.67240,0.79320,1.28090,27.00710,-0.0526,-2.001
2018-09-30,296.01300,296.01300,126.62000,-85.74200,36.44400,-24.76700,11.67700,1.54800,10.12900,10.12900,,10.11900,84.90300,36.44400,65.68800,66.02600,0.15000,0.15000,0.70770,0.52210,1.11410,100.00000,12.31160,12.31160,3.94480,3.41840,0.05330,2.82210,31.89140,0.57870,0.59840,0.18230,0.27650,26.64640,1.366,-0.3449
2018-06-30,319.29800,319.29800,131.56500,-87.62100,53.27900,-22.42600,30.85300,5.20900,25.64400,25.64400,,25.57700,101.47200,53.27900,65.67700,65.98300,0.39000,0.39000,0.89940,0.52050,1.08680,100.00000,16.68630,16.68630,9.66280,8.01040,0.05800,2.70980,33.21280,1.45480,1.50400,0.46610,0.69760,26.83500,1.3716,-0.1629
2018-03-31,409.36100,409.36100,185.44700,-84.12200,94.20600,-28.54000,65.66600,10.71000,54.95600,54.95600,,54.89000,141.45700,94.20600,65.63900,65.93100,0.84000,0.83000,0.46250,0.46730,1.06220,100.00000,23.01300,23.01300,16.04110,13.40870,0.07460,2.42900,37.05300,3.12500,3.23100,1.00190,1.66460,26.77970,2.80260,1.56160
2017-12-31,397.86200,397.86200,174.68000,-88.71800,83.90700,-25.08200,58.82500,31.21000,27.61500,27.61500,,27.57800,130.18500,83.90690,64.49600,64.80600,0.42000,0.42000,0.48390,0.47140,1.11310,100.00000,21.08950,21.08950,14.78530,6.93150,0.07210,2.14290,41.99890,1.59580,1.65080,0.50070,0.84350,26.42200,1.5924,-0.3345
2017-09-30,297.09600,297.09600,131.83700,-82.52500,32.89900,-23.28800,9.61100,5.15300,4.45800,4.45800,,4.45100,78.33800,32.89900,64.41200,64.89200,0.07000,0.07000,0.47030,0.48010,1.15340,100.00000,11.07350,11.07350,3.23500,1.49820,0.05450,1.77150,50.80360,0.26680,0.27630,0.08180,0.13870,25.94030,1.1987,-0.4841
2017-06-30,314.50100,314.50100,126.55300,-85.92800,57.94600,-23.17300,34.77300,13.05100,21.72200,21.72200,,21.77100,103.07800,57.94600,64.40100,64.55300,0.34000,0.34000,0.47020,0.46300,1.10780,100.00000,18.42480,18.42480,11.05660,6.92240,0.05850,1.85270,48.57810,1.28770,1.33330,0.40430,0.69150,26.19040,1.2178,-0.1894
2017-03-31,436.47000,436.47000,198.24800,-78.62200,117.42700,-21.94600,95.48100,33.34400,62.13700,62.13700,,62.11600,161.93700,117.42700,64.36200,64.46900,0.97000,0.96000,0.97400,0.50650,1.09050,100.00000,26.90380,26.90380,21.87570,14.23150,0.08170,2.04380,44.03640,3.68670,3.81730,1.16350,1.81950,26.17720,2.32230,0.97650
2016-12-31,402.12300,402.12300,185.16100,-82.77100,92.59090,-29.06300,63.52800,23.42500,40.10300,40.10300,,40.09100,140.38590,92.59090,63.50800,63.92000,0.62000,0.61000,0.86210,0.51210,1.12440,100.00000,23.02550,23.02550,15.79820,9.96980,0.07570,1.75960,51.14780,2.43270,2.52090,0.75530,1.18690,25.68200,1.6544,-0.2289
2016-09-30,303.34900,303.34900,141.40600,-81.91600,39.59400,-19.72700,19.86700,7.60600,12.26100,12.26100,,12.23400,86.11500,39.59400,63.85700,64.32500,0.19000,0.19000,0.83180,0.51510,1.11580,100.00000,13.05230,13.05230,6.54920,4.03300,0.05820,1.83410,49.07100,0.75290,0.78050,0.23510,0.36510,25.37350,1.5055,-0.1067
2016-06-30,318.83800,318.83800,132.43000,-84.94700,61.59100,-17.59400,43.99700,16.71000,27.28700,27.28700,,27.25400,107.48300,61.59100,63.38600,63.78300,0.43000,0.43000,0.53560,0.48640,1.10370,100.00000,19.31730,19.31730,13.79920,8.54790,0.06290,2.17120,41.45150,1.68780,1.75020,0.53830,0.86680,25.37890,0.7416,-0.7098
2016-03-31,418.17300,418.17300,191.10400,-81.60400,106.08500,-18.07500,88.01000,30.34500,57.66500,57.66500,,57.64900,151.42300,106.08500,62.60500,62.90700,0.92000,0.92000,0.64660,0.49070,1.07880,100.00000,25.36870,25.36870,21.04630,13.78590,0.08440,2.57420,34.96240,3.62840,3.76500,1.16350,1.84790,25.14350,1.70340,0.28860
2015-12-31,387.30490,387.30490,190.31100,-89.22400,70.36690,-16.42000,53.94700,20.07100,33.87600,33.87600,4.66200,38.52100,113.65190,70.36700,62.30100,62.70800,0.61000,0.62000,0.64470,0.50060,1.13190,100.00000,18.16840,18.16840,13.92880,9.94590,0.07890,2.00120,44.97250,2.21660,2.30350,0.69040,1.10710,24.52600,1.0253,-0.8833
2015-09-30,313.64900,313.64900,160.47900,-80.77700,35.91200,-17.04300,18.86900,6.11500,12.75400,12.75400,0.28900,13.01100,78.20400,35.91200,62.29900,62.68800,0.21000,0.21000,0.57620,0.48900,1.10480,100.00000,11.44970,11.44970,6.01600,4.14830,0.06620,2.81390,31.98400,0.84560,0.87930,0.26910,0.43210,24.20710,1.2571,-0.2606
2015-06-30,337.33200,337.33200,164.37300,-79.75800,57.36000,-17.26600,40.09400,15.01600,25.07800,25.07800,0.19600,25.24600,98.94400,57.36000,62.28100,62.60000,0.41000,0.40000,0.94260,0.50530,1.08300,100.00000,17.00400,17.00400,11.88560,7.48400,0.07210,2.45760,36.62170,1.65640,1.72200,0.53590,0.81940,24.30420,1.374,-0.1696
2015-03-31,446.49000,446.49000,239.45800,-82.98800,89.57500,-16.86600,72.70900,26.24700,46.46200,46.46200,,46.44900,129.73300,89.57500,62.31800,62.88900,0.75000,0.74000,0.95350,0.50660,1.07200,100.00000,20.06200,20.06200,16.28460,10.40310,0.09520,2.74320,32.80890,3.08360,3.20700,0.99090,1.52140,24.19680,2.33390,1.02990
2014-12-31,411.84610,411.84610,221.02400,-89.54100,66.75310,-15.18300,51.57000,20.96600,30.60400,30.60400,1.63900,32.22000,106.89910,66.75300,61.63200,61.88700,0.47000,0.46000,1.02620,0.50810,1.10910,100.00000,16.20830,16.20820,12.52170,7.82330,0.08760,1.90830,47.16230,2.06330,2.14720,0.65100,1.01490,23.82990,0.1826,-1.5064
2014-09-30,301.55800,301.55800,152.58800,-82.76000,32.76200,-14.93500,17.82700,7.30100,10.52600,10.52600,-0.05500,10.45100,71.77700,32.76200,63.93400,64.24400,0.16000,0.16000,0.97930,0.49530,1.01280,100.00000,10.86430,10.86430,5.91160,3.46570,0.06950,2.26770,39.68730,0.70560,0.73310,0.24270,0.35610,23.73940,0.4315,-0.8842
2014-06-30,312.58000,312.58000,150.28900,-68.22900,62.73100,-14.77000,47.96100,16.69100,31.27000,31.27000,69.31200,100.87100,101.31100,62.73100,60.18400,60.46300,1.68000,1.67000,0.95250,0.48360,1.05410,100.00000,20.06880,20.06880,15.34360,32.27050,0.07440,2.44940,36.74340,2.21840,2.22670,0.74410,1.14560,23.40660,1.0968,-0.2042
2014-03-31,446.57800,446.57800,248.64300,-76.72000,90.34200,-15.59400,74.74800,27.28200,47.46600,47.46600,1.51500,48.49900,129.49700,90.34200,60.12200,60.16800,0.81000,0.81000,0.88450,0.50280,1.10380,100.00000,20.22980,20.22980,16.73800,10.86010,0.10350,2.20180,40.87480,3.51310,3.83950,1.09970,1.74690,22.45830,2.60770,1.54970
2013-12-31,361.87300,361.87300,224.60700,-49.09300,61.23000,-17.61900,43.61100,15.10100,28.51000,28.51000,3.02200,31.66600,100.15400,61.23000,59.96000,59.99700,0.52000,0.52000,0.87900,0.50990,1.18270,100.00000,16.92030,16.92030,12.05150,8.75060,0.08300,1.57940,56.98500,2.16270,2.37100,0.65360,1.06000,21.94300,0.6712,-0.6756
2013-09-30,289.47700,289.47700,149.84800,-79.80800,29.82700,-17.97700,11.85000,3.36700,8.48300,8.48300,3.44800,11.41300,68.17200,29.82700,59.99400,60.03200,0.19000,0.19000,0.88300,0.51280,1.15370,100.00000,10.30370,10.30370,4.09360,3.94260,0.06580,1.90620,47.21470,0.64730,0.71130,0.19270,0.31540,21.83040,0.7734,-0.4856
2013-06-30,307.48800,307.48800,148.11900,-75.19900,54.97000,-16.42100,38.54900,14.31000,24.23900,24.23900,1.49100,25.65700,92.62500,54.97000,59.93700,59.96200,0.43000,0.43000,0.80470,0.49630,1.10830,100.00000,17.87710,17.87710,12.53680,8.34410,0.07070,2.07790,43.31350,1.84410,2.02800,0.55750,0.92880,21.91430,0.8389,-0.4143
2013-03-31,482.90600,482.90600,255.44700,-110.77900,85.06200,-16.72500,68.33700,25.23600,43.10100,43.10100,,42.34100,121.00400,85.06200,59.86600,59.89800,0.71000,0.71000,0.87450,0.49870,1.08550,100.00000,17.61460,17.61460,14.15120,8.76800,0.11150,2.49240,36.11010,3.30340,3.64000,0.99490,1.65590,21.77760,1.75930,0.56620
2012-12-31,254.86410,254.86410,212.00810,14.81700,38.08310,-17.32200,20.75400,6.65800,14.09600,14.09600,,15.85800,77.27510,38.08300,59.02800,59.20100,0.25000,0.26000,0.87790,0.50480,1.11120,100.00000,14.94250,14.94250,8.14320,6.22210,0.05910,1.29730,69.37580,1.10370,1.22050,0.32680,0.54660,21.35210,0.9933,-0.5842
2012-09-30,340.63200,340.63200,171.92300,-110.45500,26.60800,-19.03800,7.57000,1.60800,5.96200,5.96200,,5.78600,60.62900,26.60800,59.04700,59.12300,0.10000,0.10000,0.94240,0.50040,1.07760,100.00000,7.81140,7.81140,2.22230,1.69860,0.08130,2.16180,41.63130,0.46680,0.49540,0.14230,0.23320,21.37360,0.9644,-0.0367
2012-06-30,343.58500,343.58500,156.42700,-109.81300,46.02000,-17.12800,28.89200,10.36000,18.53200,18.53200,,18.17800,82.12600,46.02000,58.70200,58.92400,0.31000,0.31000,0.94990,0.51370,1.14310,100.00000,13.39410,13.39410,8.40900,5.29070,0.08150,2.23650,40.24170,1.52350,1.62190,0.43950,0.74090,20.70210,1.3317,0.248
2012-03-31,452.25700,452.25700,236.17800,-109.37000,76.38700,-17.04300,59.35100,21.13800,38.21300,38.21300,,38.38800,110.21500,76.38700,58.58100,58.95000,0.66000,0.65000,1.00360,0.51860,1.13380,100.00000,16.89020,16.89020,13.12330,8.48810,0.10630,2.39640,37.55680,3.16420,3.37010,0.89830,1.52330,20.58380,2.05770,1.05830
2011-12-31,438.92710,438.92710,236.58400,-120.23900,52.77720,-11.11100,41.66600,15.69500,25.97100,25.97100,,24.60300,93.18020,52.77720,57.87200,58.09200,0.42000,0.42000,0.97990,0.51400,1.15640,100.00000,12.02410,12.02410,9.49270,5.60530,0.10410,2.00580,44.87010,2.19000,2.33510,0.61620,1.06440,20.29810,0.5099,-0.7202
2011-09-30,343.71000,343.71000,188.22200,-92.30500,34.87800,-19.52400,15.35400,3.71700,11.63700,11.63700,,10.70200,64.15200,34.87800,58.05700,58.23200,0.18000,0.18000,0.95090,0.50050,1.10200,100.00000,10.14750,10.14750,4.46710,3.11370,0.08660,1.81430,49.60670,0.99430,1.01700,0.29320,0.49670,20.10940,1.3175,0.0864
2011-06-30,360.55700,360.55700,175.47500,-101.30900,55.52400,-18.41300,37.11100,13.58300,23.52800,23.52800,,23.00100,84.75400,55.52400,57.78700,58.14300,0.40000,0.39000,1.00090,0.50400,1.09770,100.00000,15.39950,15.39950,10.29270,6.37930,0.09380,2.04190,44.07760,2.01510,2.06120,0.61220,0.99950,20.13880,1.0126,0.1575
2011-03-31,476.58600,476.58600,273.11400,-90.92800,84.82500,-18.78500,66.04000,23.63700,42.40300,42.40300,,41.91800,113.78000,84.82500,57.34200,57.41400,0.73000,0.73000,1.02430,0.50780,1.09900,100.00000,17.79850,17.79850,13.85690,8.79550,0.12460,2.17800,41.32270,3.65600,3.73980,1.10890,1.79950,20.12790,1.79860,0.92550
2010-12-31,374.42000,374.42000,184.71400,-108.85500,52.41690,-13.74200,38.67500,12.42500,26.25000,26.25000,,25.72900,90.91690,52.41700,55.59500,55.82400,0.45000,0.45000,1.00070,0.51600,1.17520,100.00000,13.99950,13.99950,10.32930,6.87170,0.09500,1.50190,59.92420,2.33300,2.38800,0.66620,1.12920,19.69860,0.4773,-0.6909
2010-09-30,367.17200,367.17200,216.95500,-85.82300,37.74400,-19.38000,18.36400,5.03000,13.33400,13.33400,,12.34600,65.42700,37.74400,55.61600,55.80100,0.22000,0.22000,0.86270,0.50770,1.13300,100.00000,10.27970,10.27970,5.00150,3.36250,0.09780,2.25260,39.95330,1.20570,1.23340,0.35530,0.59360,19.54840,1.5361,0.509
2010-06-30,360.73300,360.73300,186.05000,-86.53800,61.74900,-19.86700,41.88200,15.83500,26.04700,26.04700,,25.54000,89.27500,61.74900,55.03100,55.23100,0.46000,0.46000,0.85410,0.51310,1.17820,100.00000,17.11770,17.11770,11.61030,7.08000,0.09850,2.18880,41.11880,2.40020,2.45630,0.71140,1.16870,19.60350,0.6081,-0.0822
2010-03-31,456.41500,456.41500,280.73800,-81.70700,67.82400,-20.64000,47.18400,17.86700,29.31700,29.31700,,28.81000,95.02100,67.82400,54.86900,55.11500,0.53000,0.52000,0.84380,0.51890,1.19380,100.00000,14.86020,14.86020,10.33800,6.31220,0.12440,2.24680,40.05660,2.75850,2.82440,0.79880,1.32700,19.36060,1.47060,0.69010
2009-12-31,403.29200,403.29200,215.34800,-109.18300,52.97690,-17.38200,35.59500,13.28900,22.30600,22.30600,,22.05400,80.12790,52.97690,54.69400,54.94200,0.40000,0.39000,0.83220,0.50870,1.15700,100.00000,13.13610,13.13610,8.82610,5.46850,0.11180,1.77600,50.67660,2.12310,2.17430,0.61840,1.04320,19.15890,0.4608,-0.7199
2009-09-30,314.69200,314.69200,189.98500,-75.79700,23.75400,-15.17300,8.58100,-0.05300,8.63400,8.63400,,8.13900,50.37400,23.75400,54.70600,55.09400,0.15000,0.15000,0.80130,0.51510,1.12020,100.00000,7.54830,7.54830,2.72680,2.58630,0.08840,2.10510,42.75380,0.82450,0.84450,0.24270,0.39980,19.13020,1.0306,0.0495
2009-06-30,307.11100,307.11100,148.47400,-76.00500,58.08200,-16.17400,41.90800,15.61900,26.28900,26.28900,,25.85200,84.06300,58.08200,54.65400,54.82700,0.47000,0.47000,0.57400,0.45250,1.09560,100.00000,18.91240,18.91240,13.64590,8.41780,0.08780,2.40070,37.48920,2.52160,2.57230,0.75160,1.38060,19.06920,1.5455,0.6889
2009-03-31,487.47000,487.47000,322.31500,-75.02500,65.84500,-16.95800,48.88700,17.46800,31.41900,31.41900,,31.02600,91.54100,65.84500,54.61600,54.72200,0.57000,0.57000,0.68950,0.47260,1.13200,100.00000,13.50750,13.50750,10.02870,6.36470,0.13760,2.23610,40.24830,3.04940,3.11140,0.88660,1.60840,18.85550,1.67320,0.89660
