Date,revenue,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,,,56.97000,16.70600,,-73.67600,10.56600,-63.11000,-0.32000,-62.79000,-62.79000,-62.79000,-73.00700,-73.67600,77.92620,77.92620,-0.81000,-0.81000,22.21380,,,,,,,,,,,-7.87030,-7.87030,-7.51170,-7.87030,10.52590,-0.6532,-0.6606
2024-06-30,,,49.70200,19.40200,,-69.10400,10.84700,-58.25700,-0.33300,-57.92400,-57.92400,-57.92400,-68.44500,-69.10400,77.67100,77.67100,-0.75000,-0.75000,23.27280,,,,,,,,,,,-6.86270,-6.86270,-6.55240,-6.86270,11.15510,-0.4201,-0.4397
2024-03-31,,,44.25000,14.79100,,-59.04100,11.52200,-47.51900,0.41200,-47.93100,-47.93100,-47.93100,-58.44200,-59.04100,77.59500,77.59500,-0.62000,-0.62000,31.82310,,,,,,,,,,,-5.39950,-5.39950,-5.21540,-5.39950,11.76380,-0.55650,-0.55890
2023-12-31,,,41.07600,12.61900,,-53.69500,8.74700,-44.94800,-0.20500,-44.74300,-44.74300,-44.74300,-52.84400,-53.69500,66.88900,66.88900,-0.65000,-0.65000,23.64840,,,,,,,,,,,-4.82190,-4.82190,-4.63760,-4.82190,12.31140,-0.4196,-0.4195
2023-09-30,,,42.88000,12.80400,,-55.68400,7.06500,-48.61900,-0.15700,-48.46200,-48.46200,-48.46200,-53.95000,-55.68400,66.00220,66.00220,-0.73000,-0.73000,21.46010,,,,,,,,,,,-7.61270,-7.61270,-7.22140,-7.61270,9.79340,-0.7262,-0.7443
2023-06-30,,,44.04000,11.58400,,-55.62400,7.94300,-47.68100,-0.22000,-47.46100,-47.46100,-47.46100,-55.02200,-55.62400,65.86100,65.86100,-0.72000,-0.72000,19.34070,,,,,,,,,,,-7.34170,-7.34170,-6.92960,-7.34170,10.14550,-0.5033,-0.5357
2023-03-31,,,39.51600,9.53500,,-49.05100,7.61400,-41.43700,0.29000,-41.72700,-41.72700,-41.72700,-48.69700,-49.05100,65.72500,65.72500,-0.63000,-0.63000,23.71400,,,,,,,,,,,-6.07430,-6.07430,-5.79650,-6.07430,10.88540,-0.52360,-0.55710
2022-12-31,,,34.83000,8.50100,,-43.33100,7.07500,-36.25600,1.13900,-37.39500,-37.39500,-37.25700,-42.81600,-43.33100,60.54200,60.54200,-0.59000,-0.59000,26.44250,,,,,,,,,,,-5.18300,-5.18300,-4.95860,-5.18300,11.52770,-0.6222,-0.6526
2022-09-30,0.13200,0.13200,29.43100,8.82900,,-38.12800,0.39100,-37.73700,-0.58700,-37.15000,-37.15000,-37.15000,-37.77000,-38.12800,65.46510,65.46510,-0.57000,-0.57000,41.78260,,,100.00000,-28884.85000,-28884.85000,-28588.63000,-28143.94000,0.00020,0.05320,1692.27300,-4.93280,-4.93280,-4.78850,-4.93280,12.04160,-0.3755,-0.3794
2022-06-30,0.53600,0.53600,22.14600,8.70500,,-30.31500,-0.88300,-31.19800,-0.04000,-31.15800,-31.15800,-31.15800,-29.94000,-30.31500,56.19290,56.19290,-0.55000,-0.55000,57.86280,,,100.00000,-5655.78400,-5655.78400,-5820.52200,-5813.06000,0.00070,0.21240,423.80600,-3.96520,-3.96520,-3.85910,-3.96520,12.62460,-0.2921,-0.3018
2022-03-31,8.76600,8.76600,19.36000,6.77500,,-17.36900,-2.69500,-20.06400,-0.39400,-19.67000,-19.67000,-19.37100,-16.99300,-17.36900,54.85280,54.85280,-0.35000,-0.35000,68.35580,,,100.00000,-198.14050,-198.14050,-228.88430,-220.97880,0.01570,2.99900,30.01030,-3.63010,-3.63010,-3.52470,-3.63010,10.21230,-0.33600,-0.33980
2021-12-31,3.73700,3.73700,21.88700,6.68800,,-24.83800,-0.24200,-25.08000,0.48400,-25.56400,-25.56400,-25.07500,-24.56800,-24.83800,43.62700,43.62700,-0.48000,-0.48000,39.03230,,,100.00000,-664.65020,-664.65050,-671.12630,-670.99250,0.00650,1.35150,66.59080,-4.71400,-4.64770,-4.46920,-4.64770,10.65230,-0.4389,-0.4496
2021-09-30,8.12400,8.12400,18.89100,4.83100,,-15.59800,-0.05200,-15.65000,-0.20500,-15.44500,-15.44500,-15.08300,-15.38900,-15.59800,42.27400,42.27400,-0.36000,-0.36000,19.93730,,,100.00000,-191.99900,-191.99900,-192.63910,-185.65980,0.03070,2.51130,35.83830,-6.40320,-6.20430,-5.84260,-6.20430,6.01110,-0.3515,-0.3566
2021-06-30,2.21800,2.21800,18.37700,6.33900,,-22.49800,0.17200,-22.32600,-0.21700,-22.10900,-22.10900,-21.58800,-22.26700,-22.49800,42.09000,42.09000,-0.51000,-0.51000,17.80500,,,100.00000,-1014.33700,-1014.33700,-1006.58300,-973.30930,0.00810,0.75980,118.44450,-8.87020,-8.60330,-8.04810,-8.60330,6.24990,-0.2404,-0.2606
2021-03-31,4.35800,4.35800,16.30800,4.10900,,-16.05900,0.22700,-15.83200,-0.06800,-15.76400,-15.76400,-15.34100,-15.86300,-16.05900,36.82500,36.82500,-0.42000,-0.42000,24.64850,,,100.00000,-368.49480,-368.49480,-363.28590,-352.01930,0.01500,0.86130,104.49750,-5.87020,-5.70590,-5.42330,-5.70590,6.74460,-0.56230,-0.57330
2020-12-31,5.15000,5.15000,14.96700,3.10600,,-12.92300,0.58600,-12.33700,-0.01400,-12.32300,-12.32300,-11.97600,-12.72100,-12.92300,34.54200,34.54200,-0.34000,-0.34000,12.29840,,,100.00000,-250.93200,-250.93200,-239.55340,-232.54370,0.02720,2.82660,31.84080,-7.53130,-7.19150,-6.51370,-7.19150,4.89420,-0.3928,-0.4174
2020-09-30,6.55400,6.55400,13.04500,3.20800,,-9.69900,0.64100,-9.05800,-0.20300,-8.85500,-8.85500,-8.60500,-9.52800,-9.69900,34.99500,34.99500,-0.25000,-0.25000,11.51560,,,100.00000,-147.98600,-147.98600,-138.20570,-131.29390,0.03290,4.07330,22.09490,-5.08060,-4.86480,-4.44690,-4.86480,5.20140,-0.3184,-0.341
2020-06-30,13.38400,13.38400,10.72000,3.31000,,-0.64600,0.43200,-0.21400,-0.03900,-0.17500,-0.17500,-0.17000,-0.40000,-0.64600,34.97900,34.97900,0.00000,0.00000,9.83190,,,100.00000,-4.82670,-4.82670,-1.59890,-1.27020,0.06350,7.49380,12.00990,-0.09640,-0.09240,-0.08310,-0.09240,5.40930,-0.2883,-0.2979
2020-03-31,7.07800,7.07800,11.79100,3.32000,,-8.03300,0.54800,-7.48500,-0.00100,-7.48400,-7.48400,-7.26200,-7.79200,-8.03300,33.19000,33.19000,-0.22000,-0.22000,4.81970,,0.08340,100.00000,-113.49250,-113.49250,-105.75020,-102.59960,0.02990,4.37720,20.56090,-4.15210,-3.98130,-3.15720,-3.98130,5.37760,-0.39370,-0.41320
2019-12-31,3.32900,3.32900,11.75200,3.17500,,-11.59800,0.18600,-11.41200,-0.03600,-11.37600,-11.37600,-10.95400,-11.31500,-11.59800,25.93940,25.93940,-0.42000,-0.42000,3.33950,0.10590,0.16890,100.00000,-348.39300,-348.39300,-342.80560,-329.04780,0.02250,4.09470,21.97960,-13.50350,-12.36830,-7.70230,-11.05910,3.26870,0.7682,0.7454
2019-09-30,3.50000,3.50000,9.75100,2.70000,,-8.95100,0.08500,-8.86600,0.00500,-8.87100,-8.87100,-8.53500,-8.71400,-8.95100,25.79300,25.79300,-0.33000,-0.33000,8.24810,0.13650,0.20660,100.00000,-255.74290,-255.74290,-253.31430,-243.85710,0.03540,16.74640,5.37430,-13.27360,-11.89720,-8.96930,-10.27330,2.88240,-0.2732,-0.2749
2019-06-30,,,8.20500,2.30700,,-10.51200,0.47600,-10.03600,-0.02900,-10.00700,-10.00700,-9.62700,-10.28200,-10.51200,25.77400,25.77600,-0.37000,-0.37000,11.07450,0.13750,0.18440,,,,,,,,,-13.33290,-12.08770,-9.45020,-10.42520,3.21190,-0.339,-0.3493
2019-03-31,,,9.13700,2.62100,,-11.75800,0.45400,-11.30400,0.03700,-11.34100,-11.34100,-10.91100,-11.55400,-11.75800,25.75400,25.75400,-0.42000,-0.42000,17.57320,0.14090,0.16400,,,,,,,,,-13.40850,-12.28540,-9.90050,-10.55450,3.58190,-0.33770,-0.35070
2018-12-31,,,6.40200,2.05200,,-8.45400,-0.12400,-8.57800,-0.02000,-8.55800,-8.55800,-8.63400,-8.18500,-8.45400,19.42570,19.42570,-0.34000,-0.34000,29.45670,0.12690,0.14540,,,,,,,,,-8.95540,-8.28500,-6.99020,-7.23360,4.01130,-0.4341,-0.4436
2018-09-30,,,6.24800,1.93800,-6.00000,-14.18600,-0.20500,-14.39100,-0.00800,-14.38300,-14.38300,-12.76200,-14.05100,-14.18600,20.30600,20.30600,-0.63000,-0.63000,29.34350,0.11810,0.13390,,,,,,,,,-14.49550,-12.93950,-11.02530,-11.41130,4.41320,-0.3918,-0.3861
2018-06-30,,,5.41600,2.17800,,-7.59400,-0.21500,-7.80900,-0.00800,-7.80100,-7.80100,-6.49800,-7.35000,-7.59400,14.30600,14.30600,-0.45000,-0.45000,20.79830,0.18800,0.23150,,,,,,,,,-27.09060,-15.41060,-11.92160,-12.51320,2.86970,-0.5,-0.5121
2018-03-31,,,5.56800,2.23800,,-7.80600,4.06300,-3.74300,0.01200,-3.75500,-3.75500,-3.72200,-7.58400,-7.80600,17.80400,17.80400,-0.21000,-0.21000,9.67820,0.16120,0.24130,,,,,,,,,-56.27160,-13.17640,-9.94390,-11.05260,2.01100,-0.46160,-0.47180
2017-12-31,0.01600,0.01600,6.39700,1.67000,,-8.05100,-0.01400,-8.06500,,-8.06500,-8.06500,-8.06500,-7.89300,-8.05100,17.98500,18.00200,-0.45000,-0.45000,10.97750,0.14520,0.18930,100.00000,-50318.78000,-50318.78000,-50406.28000,-50406.28000,0.00030,0.03650,2463.75200,-22.44390,-22.44390,-17.48660,-19.18500,1.99660,-0.3804,-0.3839
2017-09-30,0.26400,0.26400,7.16400,1.74400,,-8.64400,0.90200,-7.74200,,-7.74200,-7.74200,-7.74200,-8.47600,-8.64400,17.99840,18.01000,-0.43000,-0.43000,14.71130,,,100.00000,-3274.24200,-3274.24200,-2932.57600,-2932.57600,0.00570,2.04650,43.97730,-17.87950,-17.87950,-16.70010,-17.87950,2.40590,-0.4792,-0.48
2017-06-30,0.01500,0.01500,6.10900,1.79900,,-7.89300,0.51300,-7.38000,,-7.38000,-7.38000,-7.38000,-7.72400,-7.89300,17.99720,18.01580,-0.41000,-0.41000,13.94620,,,100.00000,-52620.00000,-52620.00000,-49200.00000,-49200.00000,0.00030,0.07580,1188.00000,-14.62780,-14.62780,-13.60970,-14.62780,2.80320,-0.3767,-0.3823
2017-03-31,0.01600,0.01600,5.90300,2.10000,,-7.98700,0.47000,-7.51700,,-7.51700,-7.51700,-7.51700,-7.82200,-7.98700,17.94600,17.97400,-0.42000,-0.43000,16.46920,,,100.00000,-49918.75000,-49918.75000,-46981.25000,-46981.25000,0.00030,0.08470,1063.12500,-13.14280,-13.14280,-12.36630,-13.14280,3.17800,-0.35940,-0.36700
2016-12-31,0.37600,0.37600,4.39600,1.44200,,-5.46200,-0.54200,-6.00400,,-6.00400,-6.00400,-6.00400,-5.29600,-5.46200,15.49300,15.49300,-0.32000,-0.32000,18.31430,,,100.00000,-1452.66000,-1452.66000,-1596.80800,-1596.80800,0.00560,1.88000,47.87230,-9.39580,-9.39580,-8.89650,-9.39580,3.56370,-0.2874,-0.2889
