Date,revenue,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,,,5.11570,2.71580,-7.83150,0.01340,-7.81810,-7.81810,-7.81810,-7.81810,-7.73900,-7.83150,24.28300,24.28300,-0.32000,-0.32000,4.16340,,,,,,,,,,,-31.72580,-31.72580,-12.04230,-31.72590,1.01310,0.99030,0.96450
2021-12-31,0.00000,0.00000,4.26350,2.11610,-6.37960,0.18910,-6.19050,-6.19050,-6.19050,-6.19050,-6.30100,-6.37960,23.08900,23.08900,-0.26000,-0.26000,8.81530,,,,,,,,0.00000,0.00000,,-19.73520,-19.73520,-14.97820,-19.73520,1.29700,-0.2438,-0.2598
2021-09-30,,,2.51390,1.80060,-4.31450,0.38270,-3.93180,-3.93180,-3.93180,-3.93180,-4.24980,-4.31450,23.09500,23.09500,-0.17000,-0.17000,13.82000,,,,,,,,,,,-10.70290,-10.70290,-9.12240,-10.70290,1.52120,-0.1411,-0.1612
2021-06-30,0.20410,0.20410,3.49730,1.79000,-5.08320,0.33490,-4.74830,-4.74830,-4.74830,-4.74830,-5.03100,-5.08320,22.86100,22.86100,-0.21000,-0.21000,12.20400,,,100.00000,-2490.74800,-2490.74800,-2326.64600,-2326.64600,0.00510,,,-14.22480,-14.22480,-11.89150,-14.22480,1.45140,-0.1933,-0.2074
2021-03-31,0.04080,0.04080,3.29630,1.90560,-5.16110,0.00920,-5.15190,-5.15190,-5.15190,-5.15190,-5.11100,-5.16110,22.22900,22.22900,-0.23000,-0.23000,11.35850,0.00100,0.00870,100.00000,-12644.77000,-12644.77000,-12622.31000,-12622.31000,0.00090,,,-14.16110,-14.16150,-11.83140,-14.14730,1.59580,-0.14980,-0.15140
2020-12-31,0.05780,0.05780,2.74510,1.49330,-4.18050,0.00260,-4.17790,-4.17790,-4.17790,-4.17790,-4.13850,-4.18050,15.57100,15.57100,-0.15000,-0.15000,11.33420,0.00250,0.01130,100.00000,-7229.01100,-7229.01200,-7224.50300,-7224.50300,0.00170,,,-14.81550,-14.81660,-12.06840,-14.77800,1.37050,-0.332,-0.3541
2020-09-30,0.01690,0.01690,2.62930,1.30170,-3.91410,0.00400,-3.91010,-3.91010,-3.91010,-3.91010,-3.87790,-3.91410,19.80200,19.80200,-0.20000,-0.20000,15.58030,0.00410,0.01050,100.00000,-23211.04000,-23211.04000,-23187.59000,-23187.59000,0.00050,1.00000,90.00000,-12.85890,-12.86030,-10.80530,-12.80630,1.50440,-0.0999,-0.1059
2020-06-30,0.04990,0.04990,1.92750,1.61020,-3.48780,0.00370,-3.48420,-3.48420,-3.48420,-3.48420,-3.45520,-3.48780,15.13100,15.13100,-0.23000,-0.23000,19.06240,0.00560,0.01010,100.00000,-6994.71700,-6994.71700,-6987.31300,-6987.31300,0.00130,1.00000,90.00000,-11.00700,-11.00850,-9.38470,-10.94540,1.60700,-0.0367,-0.0438
2020-03-31,0.18570,0.18570,1.15520,1.13800,-2.10750,0.02270,-2.08480,-2.08480,-2.08480,-2.08480,-2.07450,-2.10750,6.87900,6.87900,-0.30000,-0.30000,10.39330,,,100.00000,-1134.94200,-1134.94200,-1122.72300,-1122.72300,0.01300,1.56540,57.49510,-21.73350,-21.74580,-14.58550,-21.73350,1.04390,-0.17710,-0.17710
2019-12-31,0.22210,0.22210,0.82870,0.87670,-1.48340,0.01400,-1.46940,-1.46940,-1.46940,-1.46940,-1.44070,-1.48340,3.71100,3.71100,-0.29000,-0.29000,11.74260,,,100.00000,-667.88340,-667.88380,-661.60220,-661.60220,0.02000,2.52480,35.64660,-21.48470,-21.50510,-13.22180,-21.48470,1.30850,-0.4941,-0.4941
2019-09-30,0.14210,0.14210,0.85780,0.91200,-1.62770,0.02110,-1.60660,-1.60660,-1.60660,-1.60660,-1.58480,-1.62770,3.74700,3.74700,-0.43000,-0.43000,7.58890,,,100.00000,-1145.66700,-1145.66700,-1130.84300,-1130.84300,0.01800,1.40310,64.14300,-44.99740,-45.21660,-20.31760,-44.99730,0.85520,-0.3652,-0.3652
2019-06-30,0.41040,0.41040,1.64410,0.83190,-2.06570,0.01920,-2.04650,-2.04650,-2.04650,-2.04650,-2.02260,-2.06570,3.45800,3.45800,-0.59000,-0.59000,4.24000,,,100.00000,-503.39340,-503.39340,-498.70570,-498.70570,0.05620,2.84800,31.60160,-86.57530,-87.61820,-28.00740,-86.57540,0.68180,-0.4986,-0.4986
2019-03-31,0.23050,0.23050,1.81120,0.97650,-2.55720,0.03780,-2.51930,-2.51930,-2.51930,-2.51930,-2.51390,-2.55720,3.34700,3.34700,-0.75000,-0.75000,5.26600,,,100.00000,-1109.38100,-1109.38100,-1092.97200,-1092.97200,0.02670,1.87980,47.87720,-67.35690,-68.06560,-29.23520,-67.35670,1.11120,-0.48030,-0.48030
2018-12-31,0.64810,0.64810,2.84940,1.10470,-3.30600,0.04610,-3.25990,-3.25990,-3.25990,-3.25990,-3.26270,-3.30600,2.94100,2.94100,-1.00000,-1.00000,6.74890,,,100.00000,-510.11610,-510.11600,-503.00500,-503.00500,0.07010,3.16340,28.45030,-70.62770,-71.39750,-35.25310,-70.62760,1.47040,-1.4168,6.4045
2018-09-30,0.21920,0.21920,3.13200,1.25920,-4.17190,0.03580,-4.13610,-4.13610,-4.13610,-4.13610,-4.13050,-4.17190,3.06100,3.06100,-1.35000,-1.35000,6.07240,,,100.00000,-1902.82800,-1902.82800,-1886.50300,-1886.50300,0.01790,1.27040,70.84640,-59.25340,-59.77230,-33.81180,-59.25340,2.27010,-0.8478,-0.892
2018-06-30,0.40400,0.40400,3.38890,1.17810,-4.16300,0.03950,-4.12350,-4.12350,-4.12350,-4.12350,-4.12410,-4.16300,2.90300,2.90300,-1.42000,-1.42000,10.25840,,,100.00000,-1030.55000,-1030.55000,-1020.78100,-1020.78100,0.02820,1.40600,64.00930,-42.81620,-43.13610,-28.78150,-42.81620,3.21090,-1.1786,-1.1736
2018-03-31,0.40010,0.40010,2.69650,1.38970,-3.68620,0.01470,-3.67150,-3.67150,-3.67150,-3.67150,-3.65210,-3.68620,2.69050,2.69050,-1.40000,-1.40000,9.88780,,,100.00000,-921.39380,-921.39380,-917.73110,-917.73110,0.02600,1.30420,69.00740,-34.85320,-35.12740,-23.85900,-34.85320,3.76610,-1.27030,-1.33960
2017-12-31,0.47580,0.47580,2.51840,1.23780,-3.28040,15.58560,12.30520,12.30520,12.30520,12.30520,-3.24580,-3.28040,2.31930,2.67880,5.50000,5.40000,9.40500,,,100.00000,-689.45560,-689.45560,2586.21100,2586.21100,0.02920,1.38080,65.17830,109.60480,110.52080,75.61340,109.60480,4.27360,-0.366,-0.3643
2017-09-30,0.31330,0.31330,1.86240,1.08860,-2.63770,-0.09730,-2.73500,-2.73500,-2.73500,-2.73500,-2.60420,-2.63770,2.33780,2.33780,-1.20000,-1.20000,0.91280,,-3.31460,100.00000,-841.99730,-841.99730,-873.04380,-873.04380,0.01980,0.58330,154.28400,64.03980,62.49320,-17.31720,64.03980,-1.70150,-1.1633,-1.1698
2017-06-30,0.99650,0.99650,3.12820,1.24690,-3.37870,-0.09350,-3.47210,-3.47210,-3.47210,-3.47210,-3.34140,-3.37870,2.21350,2.21350,-1.60000,-1.60000,0.81950,,-2.14930,100.00000,-339.06580,-339.06580,-348.44650,-348.44650,0.07010,3.18490,28.25830,52.71700,51.79010,-24.42030,52.71700,-2.91500,-1.598,-1.6037
2017-03-31,0.88080,0.88080,3.25710,1.18920,-3.56560,-0.10100,-3.66660,-3.66660,-3.66660,-3.66660,-3.52680,-3.56560,2.13990,2.13990,-1.70000,-1.70000,4.08120,2.07120,-1.93360,100.00000,-404.80780,-404.80780,-416.27880,-416.27880,0.06260,4.46630,20.15110,50.98340,50.07770,-26.06350,-54.61100,-3.36080,-2.18510,-2.18660
2016-12-31,0.90690,0.90690,2.66590,1.15440,-2.91330,-1.60480,-4.51820,-4.51820,-4.51820,-4.51820,-2.87940,-2.91330,1.85510,1.85510,-2.00000,-2.00000,3.69920,1.40420,-3.47370,100.00000,-321.23040,-321.23030,-498.18400,-498.18400,0.04840,4.06080,22.16290,112.86540,108.99230,-24.10030,-45.62570,-1.87070,-1.7894,-1.8456
2016-09-30,0.74680,0.74680,4.72710,1.25970,-5.24010,-0.09330,-5.33340,-5.33340,-5.33340,-5.33340,-5.21340,-5.24010,1.82870,1.82870,-2.90000,-2.90000,3.35890,0.99650,283.03630,100.00000,-701.68820,-701.68820,-714.18710,-714.18710,0.03050,0.64200,140.18400,-10855.02000,5064.50800,-21.79410,-38.21870,0.02300,-0.9528,-0.9578
2016-06-30,1.12980,1.12980,4.30790,1.43430,-4.61240,-0.07650,-4.68880,-4.68880,-4.68880,-4.68880,-4.57890,-4.61240,1.79520,1.79520,-2.60000,-2.60000,1.90320,1.72680,-2.37600,100.00000,-408.24130,-408.24130,-415.00880,-415.00880,0.08130,5.17410,17.39440,91.64750,88.75680,-33.75170,-66.60600,-2.84990,-2.5212,-2.5367
2016-03-31,1.21510,1.21510,4.34110,1.08470,-4.21070,-0.05560,-4.26630,-4.26630,-4.26630,-4.26630,-4.17910,-4.21070,1.65380,1.65380,-2.60000,-2.60000,2.02840,1.11940,-9.37830,100.00000,-346.53640,-346.53640,-351.11350,-351.11350,0.07150,4.00190,22.48950,393.97080,338.13670,-25.11850,-47.02260,-0.60320,-2.52830,-2.55600
2015-12-31,1.12340,1.12340,3.33070,1.07760,-3.28490,-0.06120,-3.34610,-3.34610,-3.34610,-3.34610,-3.25390,-3.28490,1.59020,1.59020,-2.10000,-2.10000,2.14280,1.12700,-8.87390,100.00000,-292.41040,-292.41050,-297.85760,-297.85760,0.06990,5.30060,16.97920,324.30720,273.64970,-20.82270,-41.18770,-0.63470,-2.3852,-2.3904
2015-09-30,1.31490,1.31490,3.19270,0.97280,-2.85060,-0.06140,-2.91190,-2.91190,-2.91190,-2.91190,-2.82180,-2.85060,1.62420,1.62420,-1.80000,-1.80000,2.71090,0.82620,4.75460,100.00000,-216.79140,-216.79140,-221.46010,-221.46010,0.06610,3.25930,27.61330,-151.21760,-169.05560,-14.64590,-26.27750,1.18470,-1.9948,-2.0476
2015-06-30,1.29150,1.29150,3.42680,0.92630,-3.06160,-0.06150,-3.12310,-3.12310,-3.12310,-3.12310,-3.03540,-3.06160,1.62230,1.62230,-1.90000,-1.90000,3.15340,0.66780,2.01000,100.00000,-237.06520,-237.06520,-241.82910,-241.82910,0.05450,3.39850,26.48210,-68.56220,-71.96480,-13.18290,-22.77830,2.80790,-1.0425,-1.0548
2015-03-31,1.78790,1.78790,3.80710,1.39550,-3.41470,-0.06140,-3.47610,-3.47610,-3.47610,-3.47610,-3.38990,-3.41470,1.48700,1.48700,-2.30000,-2.30000,3.36900,0.55560,1.25000,100.00000,-190.99060,-190.99060,-194.42510,-194.42510,0.06510,2.39590,37.56420,-47.45870,-48.98040,-12.65380,-21.09250,4.51520,-1.38000,-1.40480
2014-12-31,1.40190,1.40190,2.58940,0.67950,-1.86700,-0.06100,-1.92810,-1.92810,-1.92810,-1.92810,-1.85350,-1.86700,1.16970,1.16970,-1.70000,-1.70000,1.84260,3.14940,-1.46520,100.00000,-133.17810,-133.17810,-137.53250,-137.53250,0.10280,3.89160,23.12650,30.85540,29.71530,-14.14360,-66.32190,-5.33760,-1.8343,-1.848
2014-09-30,1.30150,1.30150,1.96690,0.81970,-1.48510,-0.05890,-1.54400,-1.54400,-1.54400,-1.54400,-1.47300,-1.48510,1.17000,1.17000,-1.30000,-1.30000,2.29260,1.95480,-2.04740,100.00000,-114.11010,-114.11010,-118.63430,-118.63430,0.07990,4.99370,18.02280,34.52590,32.43370,-9.48240,-32.96370,-3.82090,-1.9022,-1.928
2014-06-30,1.04170,1.04170,1.85640,0.66570,-1.48040,-0.05350,-1.53390,-1.53390,-1.53390,-1.53390,-1.47070,-1.48040,1.16920,1.16920,-1.30000,-1.30000,2.52760,1.55510,-2.80150,100.00000,-142.12040,-142.12040,-147.25710,-147.25710,0.05650,,,49.72780,46.01420,-8.31960,-27.60340,-2.63760,-5.148,-5.1884
2014-03-31,1.04170,1.04170,1.37480,0.85230,-1.18540,-0.02520,-1.21060,-1.21060,-1.21060,-1.21060,-1.17900,-1.18540,1.16890,1.16890,-1.00000,-1.00000,2.22740,1.72080,-2.38740,100.00000,-113.80190,-113.80190,-116.21860,-116.21860,0.06520,,,72.95300,64.12740,-7.57740,-52.58280,-1.41940,9.70400,9.62450
2013-12-31,0.00000,0.00000,1.68360,0.67780,-2.36140,-1.94350,-4.30500,-4.30500,-4.30500,-4.30500,-2.35490,-2.36140,1.05010,1.05010,-4.00000,-4.00000,1.79300,1.15610,-7.40670,,,,,,0.00000,,,804.84720,543.53520,-77.73670,-125.62510,-0.45760,0.2585,0.2556
2013-09-30,0.08040,0.08040,1.01050,0.56390,-1.49410,-0.05120,-1.54520,-1.54520,-1.54520,-1.54520,-1.48750,-1.49410,1.03510,1.03510,-1.50000,-1.50000,0.09220,,-0.20850,100.00000,-1857.54400,-1857.54400,-1921.16900,-1921.16900,0.70330,,,98.57640,98.57620,-1351.13100,98.57620,-18.00920,-4.359,-4.3734
2013-06-30,0.18950,0.18950,1.31190,0.49280,-1.61510,-0.00950,-1.62460,-1.62460,-1.62460,-1.62460,-1.60740,-1.61510,1.03510,1.03510,-1.60000,-1.60000,0.28490,,-0.20970,100.00000,-852.25470,-852.25470,-857.25870,-857.25870,0.64280,,,131.77490,131.77510,-551.04130,131.77510,-14.31480,-0.6141,-0.6471
2013-03-31,0.23330,0.23330,1.19120,0.47440,-1.43230,0.01520,-1.41710,-1.41710,-1.41710,-1.41710,-1.42620,-1.43230,1.03510,1.03510,-1.40000,-1.40000,0.62280,,-0.29720,100.00000,-613.95080,-613.95080,-607.44480,-607.44480,0.56170,,,220.50560,220.50690,-341.22000,220.50690,-7.46210,-1.13630,-1.13940
2012-12-31,1.70330,1.70330,1.65730,0.02540,0.02060,-0.40080,-0.38020,-0.38020,-0.38020,-0.38020,0.03610,0.02060,0.99450,0.99450,17.90000,17.90000,9.81400,,,100.00000,1.20740,1.20740,-22.32240,-22.32240,0.31400,2.14960,41.86900,-7.76820,-8.06190,-7.01030,-7.76820,4.72850,20.578,20.5645
2012-09-30,,,0.17910,0.39720,-0.57630,0.01010,-0.56620,-0.56620,-0.56620,-0.56620,-0.57490,-0.57630,0.08610,0.08610,-5.00000,-5.00000,1.52660,,,,,,,,,,,-2079.20300,-2079.28800,-114.33830,-2079.28900,0.31620,-5.7004,-5.7004
2012-06-30,,,0.33250,0.44200,-0.77440,0.42150,-0.35290,-0.35290,-0.35290,-0.35290,-0.77290,-0.77440,0.08590,0.08590,-5.00000,-5.00000,3.52680,,,,,,,,,,,-65.08680,-65.08650,-35.28730,-65.08650,6.29620,-9.3538,-9.3538
2012-03-31,0.19550,0.19550,0.46540,0.50000,-0.76990,-0.00200,-0.77190,-0.77190,-0.77190,-0.77190,-0.76810,-0.76990,0.07940,0.07940,-10.00000,-10.00000,1.35190,,,100.00000,-393.79690,-393.79690,-394.82300,-394.82300,0.27300,,,-334.64560,-334.64080,-107.80340,-334.64080,2.90410,-7.59790,-7.59790
2011-12-31,0.19550,0.19550,1.34160,0.51890,-1.66500,0.00060,-1.66440,-1.66440,-1.66440,-1.66440,-1.66330,-1.66500,0.07470,0.07470,-20.00000,-20.00000,2.42030,,,100.00000,-851.64750,-851.64760,-851.35090,-851.35090,0.14250,,,-200.35460,-200.35460,-121.29630,-200.35460,10.45930,-23.4834,-23.4834
2011-09-30,0.81300,0.81300,1.47010,0.49930,-1.15640,0.01230,-1.14410,-1.14410,-1.14410,-1.14410,-1.15460,-1.15640,0.07940,0.07940,-15.00000,-15.00000,4.21830,,,100.00000,-142.23420,-142.23420,-140.72240,-140.72240,0.26300,,,-48.21220,-48.21220,-37.01530,-48.21220,29.88060,-4.1944,-4.1944
2011-06-30,0.34600,0.34600,0.70290,0.52330,-0.88020,-0.00030,-0.88050,-0.88050,-0.88050,-0.88050,-0.87840,-0.88020,0.07020,0.07020,-15.00000,-15.00000,8.34270,,,100.00000,-254.40320,-254.40320,-254.48840,-254.48840,0.09340,,,-26.94340,-26.94340,-23.77020,-26.94340,41.15130,-16.4197,-16.4197
2011-03-31,,,0.62230,0.57530,-1.19760,0.00180,-1.19580,-1.19580,-1.19580,-1.19580,-1.19540,-1.19760,0.06930,0.06930,-15.00000,-15.00000,3.16200,,,,,,,,,,,-71.41370,-71.41370,-49.44980,-71.41370,24.12830,-18.17700,-18.17700
2010-12-31,,,0.56310,0.47990,-1.04300,0.24730,-0.79570,-0.79570,-0.79570,-0.79570,-1.04080,-1.04300,0.06430,0.06430,-10.00000,-10.00000,3.36480,,,,,,,,,,,-30.63900,-30.63900,-21.70390,-30.63900,37.49450,-19.9199,-19.9542
2010-09-30,,,1.14860,0.66410,-1.81270,0.00320,-1.80950,-1.80950,-1.80950,-1.80950,-1.80970,-1.81270,0.06910,0.06910,-25.00000,-25.00000,3.15000,,,,,,,,,,,-54.76880,-54.76880,-37.63020,-54.76880,47.70250,-14.2297,-14.2297
2010-06-30,,,1.05580,0.44540,-1.50120,0.00670,-1.49450,-1.49450,-1.49450,-1.49450,-1.49760,-1.50120,0.06460,0.06460,-25.00000,-25.00000,5.04520,,,,,,,,,,,-31.64570,-31.64570,-25.44990,-31.64570,68.32350,-11.5147,-11.5147
2010-03-31,,,1.31340,0.62320,-1.93660,0.00480,-1.93180,-1.93180,-1.93180,-1.93180,-1.93260,-1.93660,0.05420,0.05420,-35.00000,-35.00000,2.58240,,,,,,,,,,,-130.30390,-130.30390,-81.45090,-130.30390,27.36750,-21.45620,-21.45620
2009-12-31,,,0.88930,0.68790,-1.57710,0.01140,-1.56570,-1.56570,-1.56570,-1.56570,-1.54730,-1.57710,0.05090,0.05090,-30.00000,-30.00000,5.38530,,,,,,,,,,,-52.50310,-54.45370,-43.25540,-52.50300,55.04970,-25.5777,-25.5792
2009-09-30,,,1.14920,0.86910,-2.01840,-0.00930,-2.02770,-2.02770,-2.02770,-2.02770,-1.99150,-2.01840,0.05300,0.05300,-40.00000,-40.00000,5.39210,,,,,,,,,,,-50.88990,-52.64100,-41.98660,-50.88990,73.78060,-11.1814,-11.2176
2009-06-30,,,1.10340,1.39770,-2.50110,0.00100,-2.50010,-2.50010,-2.50010,-2.50010,-2.47420,-2.50110,0.04830,0.04830,-50.00000,-50.00000,4.44060,,,,,,,,,,,-137.85950,-148.63080,-110.92310,-137.85960,37.54820,-37.8688,-37.8688
2009-03-31,,,1.32460,0.46250,-1.78710,0.00830,-1.77880,-1.77880,-1.77880,-1.77880,-1.71110,-1.78710,0.04830,0.04830,-35.00000,-35.00000,5.06910,,,,,,,,,,,-51.05050,-53.24710,-41.72850,-51.05060,72.14390,-39.14760,-39.14760
