Date,revenue,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,1257.20600,1257.20600,246.23800,20.58500,1031.55300,-138.83300,892.72000,202.78900,689.93100,689.93100,661.86100,1016.45800,1031.55300,466.78600,484.42500,1.42000,1.37000,0.07040,4.00930,82.05120,82.05120,71.00830,52.64540,0.03320,11.64240,9.60280,1.82190,8.92720,15.39180,8.03050,7.53640
2021-12-31,673.34810,673.34810,291.63510,-22.45310,359.26000,-141.93600,217.32400,29.48500,187.83900,187.83900,160.43590,349.57800,359.26000,451.27670,467.66500,0.31000,0.30000,0.07530,4.73330,53.35430,53.35430,32.27510,23.82660,0.01690,3.47410,2.81640,0.47260,2.60430,14.28870,8.768,7.1045
2021-09-30,385.90300,385.90300,237.31900,183.58400,332.16800,-129.92800,202.24000,31.55900,170.68100,170.68100,146.14700,327.22600,332.16800,466.58000,482.28300,0.31000,0.30000,0.07570,5.03650,86.07550,86.07550,52.40700,37.87140,0.00930,3.18160,2.57550,0.41030,2.38050,14.20360,0.7224,0.3731
2021-06-30,139.95500,139.95500,172.98600,284.21900,251.18800,-106.53900,144.64900,-1.07700,145.72600,145.72600,121.31500,245.23400,251.18800,456.31200,472.72900,0.27000,0.26000,0.08090,4.93750,179.47770,179.47770,103.35390,86.68140,0.00380,2.72220,2.36330,0.39120,2.17220,13.21560,-0.9925,-1.784
2021-03-31,741.50500,741.50500,163.86100,-59.14400,518.50000,-118.90500,399.59500,98.25900,301.33600,301.33600,277.58400,492.83700,518.50000,414.79600,429.49100,0.67000,0.65000,0.08790,5.09900,69.92540,69.92540,53.88970,37.43520,0.02110,6.26630,5.36010,0.85650,4.88880,13.55320,-1.15330,-1.32190
2020-12-31,-191.96900,-191.96900,-197.54000,282.19700,287.76810,-120.68300,167.08510,65.56300,101.52200,101.52200,68.60900,263.21110,287.76790,415.51300,415.51300,0.17000,0.17000,0.09070,5.00680,-149.90340,-149.90340,-87.03750,-35.73960,-0.00580,2.19900,1.86980,0.30530,1.70020,13.09160,0.0296,-0.0701
2020-09-30,205.30000,205.30000,178.24500,308.20500,335.26000,-130.52800,204.73200,100.81200,103.92000,103.92000,77.92100,288.95200,335.26000,415.74500,420.96900,0.19000,0.19000,0.09070,4.49480,163.30250,163.30250,99.72330,37.95470,0.00680,2.25150,1.91430,0.34180,1.74060,13.05760,-2.1754,-2.1754
2020-06-30,141.73900,141.73900,292.63700,328.83900,177.94100,-116.40300,61.53800,17.40900,44.12900,44.12900,-8.86800,138.37000,177.94100,415.66200,415.66200,-0.02000,-0.02000,0.09010,3.27690,125.54130,125.54130,43.41640,-6.25660,0.00600,0.96440,0.81890,0.18580,0.74510,12.96220,3.4996,3.4996
2020-03-31,113.25800,113.25800,275.09900,-1395.42700,-1557.26800,-216.85500,-1774.12300,-166.86800,-1607.25500,-1607.25500,-1602.31500,-1598.37200,-1557.26800,415.58900,415.58900,-3.86000,-3.86000,,3.34470,-1374.97400,-1374.97400,-1566.44400,-1414.74800,0.00470,-35.57860,-30.15230,-6.64330,-30.15230,12.82440,3.15560,3.15560
2019-12-31,525.85900,525.85900,85.05500,59.37600,500.18010,-247.01300,253.16700,22.78600,230.38100,230.38100,211.78000,420.09710,500.17990,408.79000,408.99000,0.52000,0.51000,,4.94850,95.11680,95.11670,48.14350,40.27320,0.01170,3.38160,3.18370,0.51350,3.18370,17.41490,1.6658,1.6065
2019-09-30,501.17700,501.17700,193.58000,177.52500,485.12200,-245.90200,239.22000,-5.44000,244.66000,244.66000,224.58400,443.14400,485.12200,415.52100,415.58800,0.54000,0.54000,,4.20210,96.79650,96.79650,47.73160,44.81130,0.01210,3.57760,3.36900,0.59170,3.36900,17.47710,1.1253,1.1253
2019-06-30,330.51000,330.51000,118.90600,-30.19700,181.40700,-228.00400,-46.59700,-21.57700,-25.02000,-25.02000,-31.94300,77.34600,181.40700,415.46400,415.46400,-0.08000,-0.08000,,4.25240,54.88700,54.88700,-14.09850,-9.66480,0.00900,-0.36790,-0.36790,-0.06800,-0.36790,16.36700,-5.926,-5.926
2019-03-31,604.72000,604.72000,98.94000,-91.03900,414.74100,-212.83200,201.90900,45.99700,155.91200,155.91200,145.59400,261.84700,414.74100,388.27990,388.60110,0.37000,0.37000,,3.69410,68.58400,68.58400,33.38880,24.07630,0.01810,2.25560,2.25560,0.46670,2.25560,16.63870,-0.77300,-0.77300
2018-12-31,441.13190,441.13190,302.71700,-11.71100,126.70390,-185.32400,-58.62000,-67.47400,8.85400,8.85400,0.34800,-46.28210,126.70380,341.26900,343.13700,-0.07000,-0.05000,,3.72130,28.72240,28.72240,-13.28850,0.07890,0.01390,0.14540,0.14540,0.02790,0.14540,16.49480,-3.3597,-3.5783
2018-09-30,600.87900,600.87900,98.58700,-140.44600,361.84600,-162.80600,199.04000,3.56300,195.47700,195.47700,184.60800,191.97000,361.84600,340.04400,340.86800,0.54000,0.54000,,3.72660,60.21950,60.21950,33.12480,30.72300,0.02000,3.34890,3.34890,0.64960,3.34890,17.14990,-0.8018,-0.8018
2018-06-30,549.99800,549.99800,20.57500,-212.27900,317.14400,-133.91600,183.22800,-2.60800,185.83600,185.83600,174.75800,135.41000,317.14400,336.31120,339.53850,0.52000,0.51000,,2.66690,57.66280,57.66280,33.31430,31.77430,0.02400,3.20470,3.20470,0.81000,3.20470,17.06250,-0.9613,-0.9613
2018-03-31,600.80900,600.80900,20.00700,151.03700,731.83900,-124.38700,607.45200,-6.91200,614.36400,614.36400,604.25300,554.46800,731.83900,330.38490,333.38040,1.83000,1.81000,,2.54550,121.80890,121.80890,101.10570,100.57320,0.02730,10.66290,10.66290,2.79100,10.66290,17.14100,1.54080,1.54080
2017-12-31,512.34900,512.34900,19.37100,-23.83200,469.14600,-122.20100,346.94500,46.57500,300.37000,300.37000,288.30200,249.68400,469.14590,302.23800,304.38100,0.96000,0.96000,,3.28320,91.56770,91.56770,67.71660,56.27060,0.02310,6.26270,6.26270,1.35220,6.26270,15.60430,-0.9578,-0.9578
2017-09-30,455.73600,455.73600,19.91900,-38.20500,397.61200,-125.27800,272.33400,32.61300,239.72100,239.72100,226.12100,131.07600,397.61200,307.36100,309.20700,0.74000,0.73000,,3.22380,87.24610,87.24610,59.75700,49.61670,0.02130,5.12310,5.12310,1.11990,5.12310,15.22380,-0.888,-0.888
2017-06-30,642.80300,642.80300,16.04200,-91.35700,535.40400,-115.15700,420.24700,82.84400,337.40300,337.40300,321.73200,182.44200,535.40400,307.34490,309.39250,1.05000,1.04000,,3.47460,83.29210,83.29210,65.37730,50.05140,0.02790,7.30470,7.30470,1.46700,7.30470,15.02780,0.2042,0.2042
2017-03-31,333.14000,333.14000,11.82700,-80.33000,240.98300,-98.22900,142.75400,5.59600,137.15800,137.15800,121.37800,48.55900,240.98300,286.60000,288.24100,0.42000,0.42000,,3.21620,72.33690,72.33690,42.85110,36.43450,0.01660,3.18840,3.18840,0.68480,3.18840,13.99700,-1.31430,-1.31430
2016-12-31,445.00310,445.00310,10.48800,-76.71100,357.80400,-95.02300,262.78100,20.71600,242.06500,242.06500,225.15700,124.39400,357.80410,238.12270,238.48680,0.93000,0.93000,,3.80060,80.40490,80.40490,59.05150,50.59670,0.02420,6.97960,6.97960,1.31560,6.97960,13.83000,0.2452,0.2452
2016-09-30,282.38800,282.38800,8.77700,-25.13700,248.47400,-96.48800,151.98600,20.90000,131.08600,131.08600,98.90800,65.86700,248.47400,240.60170,241.09940,0.41000,0.41000,,3.73460,87.99030,87.99030,53.82170,35.02560,0.01600,3.83570,3.83570,0.74040,3.83570,13.62790,0.6265,0.6265
2016-06-30,277.47700,277.47700,7.22400,-68.42300,201.83000,-100.68500,101.14500,7.51800,93.62700,93.62700,68.65200,23.58500,201.83000,230.47840,230.83980,0.30000,0.30000,,4.15020,72.73760,72.73760,36.45170,24.74150,0.01550,3.00740,3.00740,0.52290,3.00740,13.50700,0.7406,0.7406
2016-03-31,190.03600,190.03600,12.08100,8.98800,186.94300,-81.22800,105.71500,-10.22300,115.93800,115.93800,111.73600,33.27300,186.94300,230.47100,230.53900,0.48000,0.48000,,4.17160,98.37240,98.37240,55.62890,58.79730,0.01080,3.76540,3.76540,0.65980,3.76540,13.35960,0.73920,0.73920
2015-12-31,200.18100,200.18100,12.50000,-23.97200,163.70900,-80.60500,83.10400,-15.94800,99.05200,99.05200,102.98000,-1.12190,163.70900,200.73980,202.90760,0.48000,0.46000,,3.78110,81.78050,81.78050,41.51440,51.44340,0.01320,3.31660,3.31660,0.65200,3.31660,12.95860,-0.0556,-0.0556
2015-09-30,182.34100,182.34100,19.56300,-29.39700,133.38100,-77.55800,55.82300,-5.93200,61.75500,61.75500,54.56200,-17.94900,133.38100,230.45600,231.21500,0.24000,0.24000,,3.64140,73.14920,73.14920,30.61460,29.92310,0.01190,2.04080,2.04080,0.40210,2.04080,13.13060,-0.9551,-0.9551
2015-06-30,178.17700,178.17700,21.23900,18.51600,175.45400,-81.87100,93.58300,14.30600,79.27700,79.27700,75.11900,27.66200,175.45400,200.91000,205.16900,0.37000,0.37000,,3.32390,98.47180,98.47180,52.52250,42.15980,0.01240,2.56140,2.56140,0.55070,2.56140,13.43120,2.6276,2.6276
2015-03-31,84.37300,84.37300,8.56000,-3.46300,72.35000,-33.97900,38.37100,-3.42700,41.79800,41.79800,35.97500,11.00500,72.35000,141.43490,144.91130,0.25000,0.25000,,2.94240,85.75020,85.75020,45.47780,42.63810,0.01130,2.30370,2.30370,0.55970,2.30370,12.82860,-0.10640,-0.10640
2014-12-31,85.12400,85.12400,12.12000,3.29000,76.29400,-31.89200,44.40200,-6.52600,50.92800,50.92800,54.23000,11.83100,76.29400,136.47300,139.56600,0.40000,0.39000,,3.27460,89.62690,89.62690,52.16150,63.70710,0.01050,2.75300,2.75300,0.62960,2.75300,13.07970,1.6333,1.6333
2014-09-30,97.58700,97.58700,7.49900,103.11800,193.20600,-33.30700,159.89900,7.80100,152.09800,152.09800,126.37200,117.99400,193.20600,141.21160,144.16660,0.89000,0.88000,,3.00970,197.98330,197.98330,163.85280,129.49680,0.01260,8.19560,8.19560,1.95660,8.19560,13.12650,-3.0811,-3.0811
2014-06-30,92.65600,92.65600,5.39700,152.85600,240.11500,-36.51200,203.60300,21.39500,182.20800,182.20800,123.50300,158.03200,240.11500,136.46550,139.66810,0.91000,0.88000,,2.81750,259.14670,259.14670,219.74080,133.29200,0.01320,10.05690,10.05690,2.58840,10.05690,12.83980,0.1991,0.1991
2014-03-31,71.49000,71.49000,1.98500,26.64400,96.14900,-38.99700,57.15200,0.28700,56.86500,56.86500,48.77200,39.49900,96.14900,126.60450,129.92000,0.39000,0.38000,,3.44590,134.49300,134.49300,79.94410,68.22210,0.01020,3.64370,3.64370,0.81250,3.64370,12.32690,0.01590,0.01590
2013-12-31,26.49200,26.49200,4.20500,65.92500,88.21200,-8.03100,80.18100,,80.18100,80.18100,80.50700,69.11800,88.21200,126.53900,128.68410,0.64000,0.62000,,2.71590,332.97590,332.97590,302.66110,303.89180,0.00440,5.29920,5.29920,1.34560,5.29920,11.95170,0.4147,0.4147
2013-09-30,21.88500,21.88500,2.44900,47.15200,66.58800,-3.44300,63.14500,,63.14500,63.14500,63.14500,53.80900,66.58800,126.53640,129.94460,0.50000,0.49000,,1.16410,304.26320,304.26320,288.53090,288.53090,0.00750,5.00740,5.00740,2.15380,5.00740,9.96130,0.6641,0.6641
2013-06-30,22.99900,22.99900,0.60200,89.47600,111.87300,-2.65100,109.22200,,109.22200,109.22200,109.22200,89.29400,111.87300,126.51280,128.32970,0.86000,0.86000,,1.18350,486.42550,486.42550,474.89890,474.89890,0.00840,8.76770,8.76770,3.98270,8.76770,9.84670,0.1407,0.1407
2013-03-31,16.19100,16.19100,2.71900,0.50200,13.97400,-0.89900,13.07500,,13.07500,13.07500,13.07500,9.17600,13.97400,126.51300,126.51300,0.10000,0.10000,,1.19240,86.30720,86.30720,80.75470,80.75470,0.00960,1.70380,1.70380,0.77230,1.70380,6.06590,0.00000,0.00000
2012-12-31,14.94800,14.94800,-5.77000,,20.71800,-0.41000,20.33000,0.00000,20.33000,20.31700,20.31700,17.41800,20.71800,126.51300,126.51300,0.16000,0.16000,,0.39890,138.60050,138.60050,136.00480,135.91780,0.02790,5.36980,5.36980,3.79850,5.36980,,0,0
2012-09-30,12.29500,12.29500,0.68600,0.45700,12.06600,-0.29800,11.76800,,11.76800,11.76800,11.76800,12.06600,12.06600,126.51280,126.51280,0.10000,0.10000,,,98.13750,98.13750,95.71370,95.71370,,,,,,,0,0
2012-06-30,4.47900,4.47900,1.26600,3.26100,6.47400,,6.47400,,6.47400,6.47400,6.47400,6.47400,6.47400,126.51300,126.51300,0.06000,0.06000,,,144.54120,144.54120,144.54120,144.54120,,,,,,,0,0
2012-03-31,2.03700,2.03700,0.41100,1.06200,2.68800,,2.68800,,2.68800,2.68800,2.68800,2.68800,2.68800,,,,0.00000,,,131.95880,131.95880,131.95880,131.95880,,,,,,,0.00000,
2011-12-31,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,0,0
