Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,2186.00000,928.00000,1258.00000,264.00000,315.00000,943.00000,-337.00000,606.00000,138.00000,468.00000,468.00000,,336.00000,1047.00000,943.00000,57.80000,57.80000,5.82000,5.82000,1.58210,1.34880,-3.95990,57.54800,43.13820,43.13820,27.72190,15.37050,0.08540,0.49470,1.58290,56.85730,-7.44870,-2.32280,1.82910,2.59810,-111.76530,9.9402,9.2272
2024-06-30,2046.00000,826.00000,1220.00000,248.00000,286.00000,934.00000,-332.00000,602.00000,141.00000,461.00000,461.00000,,461.00000,1017.00000,934.00000,57.90000,57.90000,7.96000,7.96000,3.81470,1.13310,-8.72190,59.62860,45.65010,45.65010,29.42330,22.53180,0.09370,0.43980,1.57380,57.18480,-18.36650,-2.94680,2.11200,2.44510,-44.75270,10.475,9.7867
2024-03-31,1919.00000,767.00000,1152.00000,248.00000,285.00000,867.00000,-348.00000,519.00000,115.00000,404.00000,404.00000,,403.00000,940.00000,867.00000,57.80000,57.80000,6.97000,6.97000,3.70560,1.16510,-7.41430,60.03130,45.17980,45.17980,27.04530,21.00050,0.08890,0.43750,1.59780,56.32620,-13.36860,-2.73310,1.87240,2.20660,-54.02890,3.9429,3.1135
2023-12-31,1789.00000,747.00000,1042.00000,220.00000,255.00000,787.00000,-299.00000,488.00000,106.00000,382.00000,382.00000,,281.00000,865.00000,787.00000,57.70000,57.70000,4.87000,4.87000,4.06820,1.19650,-6.23960,58.24480,43.99110,43.99110,27.27780,15.70710,0.08650,0.43740,1.56240,57.60200,-10.89560,-2.50080,1.84670,2.14130,-63.39160,11.02250,10.39860
2023-09-30,1852.00000,761.00000,1091.00000,203.00000,236.00000,855.00000,-306.00000,549.00000,135.00000,414.00000,414.00000,,415.00000,928.00000,855.00000,57.20000,57.20000,7.24000,7.24000,4.26730,1.11400,-9.98480,58.90930,46.16630,46.16630,29.64360,22.40820,0.09270,0.47090,1.50570,59.77320,-20.93020,-3.01900,2.07310,2.38590,-35.76400,8.077,7.4301
2023-06-30,1744.00000,715.00000,1029.00000,209.00000,246.00000,783.00000,-314.00000,469.00000,117.00000,352.00000,352.00000,,351.00000,855.00000,783.00000,57.20000,57.20000,6.14000,6.14000,4.07830,1.14070,-8.28030,59.00230,44.89680,44.89680,26.89220,20.12620,0.08920,0.44600,1.50470,59.81080,-14.74650,-2.43210,1.80010,2.07530,-43.28670,7.0823,6.455
2023-03-31,1592.00000,663.00000,929.00000,199.00000,234.00000,695.00000,-298.00000,397.00000,93.00000,304.00000,304.00000,,304.00000,765.00000,695.00000,57.10000,57.10000,5.32000,5.32000,2.95640,1.17580,-7.21090,58.35430,43.65580,43.65580,24.93720,19.09550,0.07960,0.43360,1.56390,57.55030,-10.50810,-2.11680,1.51940,1.84740,-52.71210,2.2767,1.6638
2022-12-31,1397.00000,604.00000,793.00000,169.00000,203.00000,590.00000,-289.00000,301.00000,72.00000,229.00000,229.00000,,190.00000,652.00000,590.00000,57.10000,57.10000,3.33000,3.33000,4.21090,1.20740,-5.95040,56.76450,42.23340,42.23340,21.54620,13.60060,0.07560,0.41970,1.62440,55.40440,-6.88100,-1.54760,1.23860,1.42710,-61.08330,6.60250,6.05950
2022-09-30,1510.00000,624.00000,886.00000,211.00000,245.00000,641.00000,-279.00000,362.00000,97.00000,265.00000,265.00000,,226.00000,705.00000,641.00000,58.20000,58.20000,3.94000,3.94000,3.96140,1.24140,-5.25620,58.67550,42.45030,42.45030,23.97350,14.96690,0.08340,0.46850,1.56150,57.63580,-7.03660,-1.74840,1.46350,1.69840,-69.27760,4.6508,4.0888
2022-06-30,1398.00000,582.00000,816.00000,184.00000,217.00000,599.00000,-287.00000,312.00000,73.00000,239.00000,239.00000,,238.00000,661.00000,599.00000,58.00000,58.00000,4.10000,4.10000,4.69350,1.18080,-6.67420,58.36910,42.84690,42.84690,22.31760,17.02430,0.07430,0.44090,1.58320,56.84550,-8.05260,-1.65200,1.27000,1.45610,-54.74300,5.424,4.909
2022-03-31,1327.00000,591.00000,736.00000,183.00000,216.00000,520.00000,-260.00000,260.00000,61.00000,199.00000,199.00000,,199.00000,584.00000,520.00000,58.90000,58.90000,3.38000,3.38000,5.04540,1.17530,-6.85210,55.46350,39.18610,39.18610,19.59310,14.99620,0.07040,0.47580,1.67130,53.85080,-6.87870,-1.40680,1.05620,1.20600,-53.01930,1.5011,0.9557
2021-12-31,1194.00000,533.00000,661.00000,170.00000,206.00000,455.00000,-262.00000,193.00000,30.00000,163.00000,163.00000,1.00000,117.00000,516.00000,455.00000,59.20000,59.20000,1.98000,1.98000,5.05880,1.15670,-7.54530,55.36010,38.10720,38.10720,16.16420,9.79900,0.06210,0.43870,1.77410,50.72870,-6.20720,-1.16880,0.84710,0.97240,-47.38280,4.71280,4.29050
2021-09-30,1278.00000,553.00000,725.00000,154.00000,190.00000,535.00000,-247.00000,288.00000,79.00000,209.00000,209.00000,,209.00000,600.00000,535.00000,58.40000,58.40000,3.61000,3.61000,4.22730,1.17680,-6.87220,56.72930,41.86230,41.86230,22.53520,16.35370,0.06620,0.46670,1.61570,55.70420,-7.18210,-1.46470,1.08210,1.26960,-52.71260,4.9487,4.5205
2021-06-30,1218.00000,563.00000,655.00000,172.00000,208.00000,447.00000,-203.00000,244.00000,-73.00000,317.00000,317.00000,,317.00000,500.00000,447.00000,58.40000,58.40000,5.43000,5.43000,4.10940,1.19270,-6.38890,53.77670,36.69950,36.69950,20.03280,26.02630,0.06380,0.45960,1.75500,51.28080,-10.12130,-2.17700,1.66060,1.95050,-56.86790,4.315,3.9726
2021-03-31,1194.00000,602.00000,592.00000,162.00000,198.00000,394.00000,-264.00000,130.00000,25.00000,105.00000,105.00000,,104.00000,465.00000,394.00000,58.40000,58.40000,1.79000,1.79000,4.02410,1.22170,-5.68820,49.58120,32.99830,32.99830,10.88780,8.71020,0.06370,0.48550,1.75070,51.40700,-2.98210,-0.70190,0.56030,0.66120,-64.17920,1.3608,0.9001
2020-12-31,1108.00000,567.00000,541.00000,197.00000,226.00000,315.00000,-262.00000,53.00000,3.00000,50.00000,50.00000,,-23.00000,364.00000,315.00000,54.70000,54.70000,-0.42000,-0.42000,4.52590,1.23740,-5.38030,48.82670,28.42960,28.42960,4.78340,-2.07580,0.05970,0.44160,1.76710,50.92960,-1.34370,-0.35080,0.26940,0.31900,-68.08160,5.00910,4.44240
2020-09-30,1173.00000,636.00000,537.00000,183.00000,224.00000,313.00000,-237.00000,76.00000,-25.00000,101.00000,101.00000,-19.00000,82.00000,389.00000,313.00000,57.30000,57.30000,1.43000,1.43000,4.30690,1.25740,-5.04260,45.78010,26.68370,26.68370,6.47910,6.99060,0.06380,0.49570,1.62920,55.24300,-2.54540,-0.69810,0.54910,0.65520,-72.92240,3.8744,3.1239
2020-06-30,1022.00000,531.00000,491.00000,163.00000,205.00000,286.00000,-252.00000,34.00000,39.00000,-5.00000,-5.00000,-1.00000,-6.00000,358.00000,286.00000,57.30000,57.30000,-0.10000,-0.10000,4.10120,1.27440,-4.79520,48.04310,27.98430,27.98430,3.32680,-0.58710,0.05620,0.39510,1.40770,63.93350,0.11960,0.03410,-0.02750,-0.03280,-77.12750,6.9465,6.7355
2020-03-31,1443.00000,625.00000,818.00000,180.00000,226.00000,592.00000,-255.00000,337.00000,14.00000,323.00000,323.00000,-4.00000,319.00000,658.00000,592.00000,57.40000,57.40000,5.56000,5.56000,3.14010,1.30630,-4.41430,56.68750,41.02560,41.02560,23.35410,22.10670,0.08670,0.47600,1.44440,62.30770,-7.68130,-2.19430,1.94170,2.35290,-77.81990,2.8048,2.4042
2019-12-31,1465.00000,664.00000,801.00000,201.00000,241.00000,560.00000,-267.00000,293.00000,59.00000,234.00000,234.00000,71.00000,119.00000,626.00000,560.00000,57.40000,57.40000,2.07000,2.07000,1.98570,1.31490,-4.27590,54.67580,38.22530,38.22530,20.00000,8.12290,0.08070,0.51310,1.42930,62.96930,-5.44310,-1.57240,1.28880,1.71390,-80.15890,7.54360,7.07320
2019-09-30,1541.00000,659.00000,882.00000,214.00000,269.00000,613.00000,-246.00000,367.00000,50.00000,317.00000,317.00000,32.00000,236.00000,650.00000,613.00000,56.30000,56.30000,4.62000,4.62000,3.16320,1.21230,-5.85960,57.23560,39.77940,39.77940,23.81570,15.31470,0.09480,0.53450,1.44290,62.37510,-10.99170,-2.35720,1.95020,2.33350,-53.94490,4.3872,3.9964
2019-06-30,1521.00000,808.00000,713.00000,252.00000,290.00000,423.00000,-240.00000,183.00000,55.00000,128.00000,128.00000,17.00000,145.00000,577.00000,423.00000,56.30000,56.30000,2.57000,2.57000,3.91930,1.08630,-12.87690,46.87710,27.81070,27.81070,12.03160,9.53320,0.08590,0.57150,1.30860,68.77780,-9.76640,-1.00560,0.72310,0.84290,-24.59450,5.595,4.9556
2019-03-31,1168.00000,518.00000,650.00000,160.00000,182.00000,468.00000,-205.00000,263.00000,63.00000,200.00000,200.00000,2.00000,202.00000,527.00000,468.00000,56.30000,56.30000,3.60000,3.60000,3.24150,1.09860,-11.64260,55.65070,40.06850,40.06850,22.51710,17.29450,0.06560,0.35650,1.02340,87.93870,-13.49300,-1.55990,1.12380,1.33090,-27.89170,2.1847,1.8295
2018-12-31,993.00000,429.00000,564.00000,122.00000,142.00000,422.00000,-172.00000,250.00000,54.00000,196.00000,196.00000,,196.00000,465.00000,422.00000,56.30000,56.30000,3.05000,3.05000,4.12780,1.15380,-7.72880,56.79760,42.49750,42.49750,25.17620,19.73820,0.08010,0.51150,1.50980,59.60880,-11.75840,-2.02720,1.58200,1.80800,-31.54370,5.86150,5.43520
2018-09-30,1049.30800,452.55210,596.75580,123.13000,141.33690,455.41890,-173.11100,282.30800,51.55000,230.75810,230.75810,-2.05700,228.84900,488.54090,455.41900,55.60000,55.60000,4.11000,4.11000,4.06190,1.16910,-7.12050,56.87140,43.40180,43.40190,26.90420,21.80950,0.08600,0.56200,1.48980,60.40930,-12.75980,-2.34980,1.89190,2.15790,-34.29420,5.9542,5.5424
2018-06-30,980.66200,411.14200,569.52000,112.81600,132.04000,437.48000,-171.93900,265.54100,48.15000,217.39100,217.39100,-0.14500,217.24600,480.15500,437.48000,55.59700,55.59700,3.91000,3.91000,4.14280,1.20140,-6.14340,58.07510,44.61070,44.61070,27.07770,22.15300,0.08310,0.50430,1.49000,60.40320,-10.35950,-2.16900,1.84160,2.08680,-39.92850,4.268,3.9224
2018-03-31,933.07000,398.99600,534.07400,107.52600,124.98300,409.09100,-161.90400,247.18700,45.34700,201.84000,201.84000,-5.56200,196.27800,445.33600,409.09100,55.60500,55.60500,3.53000,3.53000,3.03890,1.25500,-5.08140,57.23840,43.84360,43.84360,26.49180,21.03570,0.08980,0.52000,1.44670,62.21250,-8.74020,-2.06620,1.94180,2.22870,-44.11090,2.8927,2.6122
2017-12-31,847.96000,371.31000,476.65000,106.52800,123.64000,353.01000,-162.04600,190.96400,-121.04700,312.01100,312.01100,2.76400,258.62700,388.96800,353.01000,55.60000,55.60000,4.65000,4.65000,2.75840,1.29610,-4.51870,56.21140,41.63050,41.63050,22.52040,30.49990,0.08390,0.49920,1.52310,59.09110,-12.00180,-3.10510,3.08550,3.55420,-49.87560,5.26640,4.99140
2017-09-30,923.88480,392.64610,531.23880,101.87900,120.28290,410.95590,-163.49300,247.46300,63.31600,184.14700,184.14700,-30.68900,90.17200,465.62490,410.95590,55.53000,55.53000,1.61000,1.61000,2.44960,1.34960,-3.98570,57.50060,44.48130,44.48130,26.78510,9.76010,0.09260,0.53740,1.45240,61.96820,-6.23970,-1.76820,1.84600,2.18120,-56.82500,4.0886,3.8241
2017-06-30,897.65500,377.95900,519.69600,108.10400,131.36300,388.33300,-152.48600,235.84700,66.01500,169.83200,169.83200,-0.77900,169.05300,430.06100,388.33300,54.89000,54.89000,3.08000,3.08000,3.26670,1.21220,-5.85210,57.89480,43.26080,43.26080,26.27370,18.83270,0.08700,0.50830,1.48130,60.75880,-8.96000,-1.79740,1.64620,1.90120,-36.53030,3.1287,2.802
2017-03-31,868.72800,379.29100,489.43700,100.85700,122.88900,366.54800,-151.34900,215.19900,59.50800,155.69100,155.69100,-0.18600,155.50500,406.75800,366.54800,55.89400,55.89400,2.78000,2.78000,3.16720,1.23170,-5.44610,56.33950,42.19370,42.19370,24.77170,17.90030,0.08530,0.52310,1.51360,59.46130,-7.63650,-1.63420,1.52830,1.76910,-39.19720,2.9918,2.69
2016-12-31,814.01800,369.76300,444.25500,101.71500,127.24600,317.00900,-178.08800,138.92100,20.05000,118.87100,118.87100,,22.90000,359.67700,317.00900,56.52400,56.52400,0.41000,0.41000,3.19840,1.21590,-5.77180,54.57560,38.94370,38.94370,17.06610,2.81320,0.08110,0.51690,1.58740,56.69480,-6.34110,-1.27860,1.18430,1.36930,-35.10140,3.99460,3.60880
2016-09-30,875.22270,390.90300,484.31970,111.34700,135.31810,349.00160,-139.90700,209.09510,54.42700,154.66810,154.66800,,154.66800,390.07060,349.00180,56.15700,56.15700,2.76000,2.76000,3.89410,1.07010,-15.64970,55.33680,39.87580,39.87580,23.89050,17.67180,0.08160,0.53990,1.51860,59.26550,-23.74070,-1.91060,1.44200,1.66460,-12.21510,3.5314,3.2857
2016-06-30,797.69200,354.17700,443.51500,94.24400,112.87300,330.64200,-136.46600,194.17600,33.55400,160.62200,160.62200,,160.62200,364.25300,330.64200,55.83200,55.83200,2.88000,2.88000,4.03140,1.08840,-12.62690,55.59980,41.44980,41.44980,24.34220,20.13580,0.07550,0.50160,1.51710,59.32530,-19.87290,-1.97740,1.51950,1.75640,-15.17410,3.5256,3.3856
2016-03-31,796.80100,371.14000,425.66100,95.06400,113.58600,312.07500,-111.28800,200.78700,59.10400,141.68300,141.68300,,141.68300,345.24300,312.07500,56.13400,56.13400,2.52000,2.52000,2.60060,1.13490,-8.66620,53.42120,39.16600,39.16600,25.19910,17.78150,0.09530,0.58530,1.65800,54.28220,-14.73080,-1.95350,1.69490,1.98710,-18.15880,1.9653,1.7469
2015-12-31,701.69500,327.12800,374.56700,82.20300,98.52600,276.04100,-111.98300,164.05800,34.61700,129.44100,129.44100,,126.44100,306.07400,276.04100,56.80500,56.80500,2.23000,2.23000,2.83460,1.13510,-8.65150,53.38030,39.33920,39.33920,23.38020,18.01940,0.08420,0.54580,1.64230,54.80140,-13.42370,-1.81410,1.55390,1.81420,-17.99520,3.14530,2.96620
