Date,research-development-expenses,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2021-03-31,5.65300,3.35200,-9.00500,0.00500,-9.00000,-0.50100,-8.49900,-8.49900,-8.49900,-8.95900,-9.00500,14.83100,14.83100,-0.57000,-0.57000,26.21040,,,-4.62230,-6.28520,-4.43390,-4.62230,12.85180,-0.34830,-0.34830
2020-12-31,3.03600,3.32200,-6.34800,0.04000,-6.30800,,-5.90400,-5.90400,-5.90400,-6.30300,-6.34800,1.45100,1.45100,1.05000,1.05000,46.56870,,,-3.09770,-4.15930,-2.99410,-3.09770,12.57230,-5.2962,-5.2962
2020-09-30,0.61500,3.73100,-6.14800,0.00400,-6.14400,,-6.14400,-6.14400,-6.14400,-6.10200,-6.14800,1.11400,1.11400,-5.51000,-5.51000,18.77670,,,-28.56880,-4.32710,-3.19030,-3.29520,146.23920,0.3458,0.3458
2020-06-30,0.83200,1.26900,-2.59100,0.00500,-2.58600,,-2.58600,-2.58600,-2.58600,-2.54500,-2.59100,0.94300,0.94300,-2.74000,-2.74000,8.89790,,,-27.64000,-27.64000,-24.62620,-27.64000,8.68280,-3.2425,-3.2425
2020-03-31,1.64800,1.73000,-3.37800,-4.79900,-8.17700,,-8.17700,-8.17700,-8.17700,-3.33200,-3.37800,0.95900,0.95900,-8.52000,-8.52000,6.85460,,,-69.62120,-69.62110,-59.59910,-69.62110,13.14510,-2.29090,-2.29090
2019-12-31,1.33300,0.96700,-4.16700,0.02300,-4.14400,,-4.14400,-4.14400,-4.14400,-2.25400,-4.16700,0.65600,0.65600,-4.76250,-4.76250,7.54240,,,-43.78240,-43.78240,-37.91050,-43.78240,13.14580,-4.7102,-4.7102
2019-09-30,1.50900,1.41100,-2.92000,0.02700,-2.89300,,-2.89300,-2.89300,-2.89300,-2.87400,-2.92000,0.72100,0.72100,-4.01000,-4.01000,7.40280,,,-21.64450,-25.15870,-19.01040,-21.64450,18.52760,-2.7224,-2.7224
2019-06-30,2.29700,1.79200,-4.08900,-0.00400,-4.09300,,-4.09300,-4.09300,-4.09300,-4.04400,-4.08900,0.65340,0.65340,-6.29500,-6.29500,7.79310,,,-25.53020,-28.89520,-22.46930,-25.53020,22.22320,-6.0155,-6.0155
2019-03-31,2.98900,1.88600,-4.87500,-0.00600,-4.88100,,-4.88100,-4.88100,-4.88100,-4.83000,-4.87500,0.52410,0.52410,-9.35250,-9.35250,3.18450,,,-49.15900,-60.54330,-36.28730,-49.15900,18.90330,-7.67540,-7.67540
2018-12-31,2.74000,1.83700,-4.57700,0.00300,-4.57400,,-4.57400,-4.57400,-4.57400,-4.57400,-4.57700,0.50070,0.50070,-8.81290,-8.81290,5.63380,,,-31.56220,-36.22970,-26.86480,-31.56220,27.66370,-7.4484,-7.4484
2018-09-30,1.65100,1.84800,-3.49900,0.00300,-3.49600,,-3.49600,-3.49600,-3.49600,-3.49600,-3.49900,0.52380,0.52380,-6.65470,-6.65470,10.67370,,,-19.07780,-21.24200,-17.54320,-19.07780,34.98050,-5.589,-5.589
2018-06-30,1.32900,1.86000,-3.18900,,-3.18900,,-3.18900,-3.18900,-3.18900,-3.18700,-3.18900,0.52300,0.52300,-6.11510,-6.11510,14.51650,,,-14.82360,-16.23230,-13.88640,-14.82360,41.13160,-5.4454,-5.4454
2018-03-31,1.09700,1.69800,-2.79500,-0.01100,-2.80600,,-2.80600,-2.80600,-2.80600,-2.79200,-2.79500,0.43080,0.43080,-6.47480,-6.47480,14.84130,,,-11.54830,-12.50950,-10.82690,-11.54830,46.45630,-5.27100,-5.27100
2017-12-31,0.49300,1.61200,-2.10500,-0.00500,-2.11000,,-2.11000,-2.11000,-3.23800,-2.10100,-2.10500,0.26010,0.26010,0.71940,0.71940,13.19440,,,-10.84720,-11.99890,-10.09960,-10.84720,49.20620,-25.5035,-25.4935
2017-09-30,0.51700,2.44800,-2.96500,-0.00500,-2.97000,,-2.97000,-2.97000,-2.97000,-2.96300,-2.96500,0.38600,0.38600,-7.73380,-7.73380,9.12190,0.00450,0.00460,-14.40420,-15.83830,-12.90240,-14.33880,53.41280,6.6409,6.6271
2017-06-30,0.53300,6.13300,-6.66600,0.00400,-6.66200,,-6.66200,-6.66200,-6.66200,-6.65400,-6.66600,0.23100,0.23100,-23.74100,-23.74100,7.86170,0.01030,0.01050,-28.42270,-30.88260,-24.81750,-28.12870,60.70920,-0.2642,-0.2296
2017-03-31,0.47900,0.90600,-1.38500,0.01100,-1.37400,,-1.37400,-1.37400,-0.24600,-1.38100,-1.38500,0.02300,0.02300,-10.61150,-10.61150,10.59570,0.00210,0.00210,-5.88080,-5.88080,-5.31920,-5.86880,167.04890,-38.31720,-38.31720
2016-12-31,-6.38500,-2.51600,8.90100,-0.09300,8.80800,,8.80800,8.80800,8.80800,8.92000,8.90100,0.02130,0.02130,157.02260,157.02260,0.29500,,-1.27570,-323.70450,-325.98070,736.45480,-325.98080,-123.34300,577.2812,579.9927
2016-09-30,1.05300,0.56400,-1.61700,-0.41800,-2.03500,,-2.03500,-2.03500,-2.03500,-1.62100,-1.61700,0.00450,0.00450,-78.23740,-78.23740,5.72730,,,-6.72570,-6.72570,-5.54180,-6.72570,216.33270,-309.9401,-310.2988
2016-06-30,0.59200,0.34000,-0.93200,-0.07000,-1.00200,,-1.00200,-1.00200,-1.00200,-1.00200,-0.93200,0.00430,0.00430,-40.46760,-40.46760,5.90840,0.00400,0.00400,-2.57690,-2.57690,-2.13840,-2.56660,278.10040,-428.8325,-431.0167
2016-03-31,7.93100,3.54900,-11.48000,0.05400,-11.42600,,-11.42600,-11.42600,-11.42600,-11.39000,-11.48000,0.13980,0.13980,-82.56220,-82.56220,9.22570,,,-22.22650,-22.22660,-19.79900,-22.22650,367.66550,-69.69180,-69.81340
2015-12-31,7.73300,3.33900,-11.07200,0.05500,-11.01700,,-11.01700,-11.01700,-11.01700,-10.97800,-11.07200,0.13890,0.13890,-79.32450,-79.32450,10.90070,0.00140,0.00140,-17.84880,-17.84880,-16.20770,-17.82340,442.19560,-64.5043,-66.0659
2015-09-30,8.49100,3.41600,-11.90700,0.05400,-11.85300,,-11.85300,-11.85300,-11.85300,-11.84200,-11.90700,0.13920,0.13920,-85.79990,-85.79990,13.58760,,,-16.48560,-16.48560,-15.27310,-16.48560,515.43230,-72.7716,-73.8917
2015-06-30,5.85500,3.12700,-8.98200,0.02500,-8.95700,,-8.95700,-8.95700,-8.95700,-8.96500,-8.98200,0.13850,0.13850,-64.75470,-64.75470,18.66930,,,-10.82420,-10.82420,-10.24710,-10.82420,595.72750,-79.3199,-80.3807
2015-03-31,10.55900,2.74100,-13.30000,0.04000,-13.26000,,-13.26000,-13.26000,-13.26000,-13.29500,-13.30000,0.13830,0.13830,-95.51320,-95.51320,16.74170,,,-14.58810,-14.58810,-13.71960,-14.58810,657.00110,-80.30690,-80.63240
2014-12-31,3.80400,2.45700,-6.26100,0.05300,-6.20800,,-6.20800,-6.20800,-6.20800,-6.25600,-6.26100,0.04000,0.04000,3331.62800,3331.62800,25.33840,,,-5.99800,-5.99800,-5.76180,-5.99800,748.61210,478.414,479.5054
2014-09-30,2.82500,3.59900,-6.42400,0.03400,-6.39000,,-6.39000,-6.39000,-6.39000,-6.41900,-6.42400,0.01460,0.01460,-438.71300,-438.71300,19.86670,,,-6.28870,-6.28870,-5.97290,-6.28870,753.11190,2287.96,2292.06
2014-06-30,4.39200,1.49300,-5.88500,0.03400,-5.85100,,-5.85100,-5.85100,-5.85100,-5.87800,-5.88500,0.00310,0.00310,-1890.83700,-1890.83700,5.89450,,,8.91740,8.91740,-24.98290,8.91740,-21159.11000,-1732.966,-1734.858
2014-03-31,3.55600,1.33600,-4.89200,0.04500,-4.84700,,-4.84700,-4.84700,-4.84700,-4.88800,-4.89200,0.00310,0.00310,-1584.87100,-1584.87100,,,,,,,,,-1561.96100,-1565.88600
2013-12-31,,,,,,,,,,,,,,,0.00000,,,,,,,,,2842.047,2848.286
2013-09-30,2.70400,0.66100,-3.36500,,-3.36500,,-3.36500,-3.36500,-3.36500,-3.36100,-3.36500,0.00300,0.00300,-1104.06700,-1104.06700,,,,,,,,,-2842.047,-2848.286
2013-06-30,0.00000,,,,0.00000,0.00000,,0.00000,,,,,,,0.00000,,,,,,,,,0,0
2012-12-31,,,,,,,,,,,,,,,0.00000,,,,,,,,,0,0
